T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.0054,-0.00179,0.00099,-0.09531,0.00899,0.01147,-0.0057,0.00585,0.09972,-0.00748,0.01373,-0.00048,-0.27744,-0.05751,-0.09921,0.00143,-0.00936,-0.00128,-0.05108,0.00278,-0.01545,-0.00945,-0.12098,0.02547,0.02295,0.08241,0.01509,0.01411,0.15828,-0.01316,-0.00443,-0.00553,-0.00342,-0.03552,0.05682,0.31361,-0.01622,0.0388,-0.03892,-0.01692
0.02,-0.00566,-0.0019,0.00115,-0.11061,0.01163,0.01241,-0.0061,0.00609,0.11876,-0.01143,0.01299,-0.00055,-0.24793,-0.07467,-0.01123,-0.02919,-0.00828,0.00256,-0.0667,0.02178,-0.01465,-0.01107,-0.14318,0.02952,0.03356,0.09851,0.01587,0.01427,0.16726,-0.01373,-0.0043,-0.00482,-0.00319,-0.04161,0.04989,0.29105,-0.01747,0.03769,-0.0388,-0.01529
0.04,-0.00588,-0.00199,0.00132,-0.129,0.01511,0.01334,-0.00634,0.00614,0.14245,-0.01697,0.01146,-0.00064,-0.19505,-0.0975,0.11945,-0.07357,-0.00662,0.00801,-0.08737,0.0495,-0.01261,-0.01244,-0.17002,0.03425,0.04769,0.11798,0.0163,0.01404,0.17447,-0.01407,-0.00393,-0.00362,-0.00274,-0.04917,0.03827,0.24884,-0.01869,0.03484,-0.03733,-0.01243
0.06,-0.0061,-0.00205,0.00147,-0.14919,0.0194,0.01414,-0.00628,0.00593,0.16942,-0.02406,0.00906,-0.00074,-0.11775,-0.12532,0.29025,-0.13062,-0.00446,0.0147,-0.11215,0.08517,-0.00917,-0.01324,-0.19983,0.03926,0.06461,0.13943,0.01596,0.01332,0.17822,-0.01411,-0.00328,-0.00195,-0.00205,-0.05801,0.02186,0.18564,-0.0197,0.03002,-0.03423,-0.00827
0.08,-0.00635,-0.00207,0.00157,-0.1693,0.02437,0.01465,-0.00573,0.00535,0.19758,-0.03258,0.00572,-0.00085,-0.01552,-0.15685,0.49613,-0.19839,-0.00192,0.02218,-0.1396,0.12747,-0.00413,-0.01305,-0.23013,0.04394,0.08326,0.16083,0.01437,0.01197,0.17637,-0.01373,-0.00232,0.00017,-0.00111,-0.06772,0.00075,0.10053,-0.02028,0.02304,-0.02919,-0.0028
0.1,-0.00662,-0.00201,0.00158,-0.18712,0.02978,0.0147,-0.00451,0.00429,0.22444,-0.04226,0.00138,-0.00095,0.11167,-0.19038,0.73041,-0.27432,0.00084,0.02993,-0.16794,0.17483,0.0027,-0.01136,-0.25777,0.04764,0.10233,0.17973,0.01109,0.00989,0.16663,-0.01277,-0.00099,0.0027,7e-05,-0.07768,-0.02482,-0.00674,-0.02018,0.01369,-0.02191,0.00397
0.12,-0.00689,-0.00187,0.00145,-0.20028,0.03534,0.01409,-0.00246,0.00264,0.24729,-0.05275,-0.00395,-0.00103,0.26314,-0.22395,0.98526,-0.35551,0.00366,0.03747,-0.19524,0.22557,0.01156,-0.00757,-0.27922,0.04965,0.12039,0.19349,0.00581,0.00698,0.1469,-0.01111,0.00072,0.0056,0.0015,-0.0871,-0.05434,-0.13533,-0.01917,0.00189,-0.01218,0.01194
0.14,-0.00709,-0.00161,0.00117,-0.2066,0.04068,0.01269,0.00056,0.0003,0.26353,-0.06359,-0.01022,-0.00109,0.43709,-0.25547,1.25197,-0.43884,0.00628,0.04438,-0.2196,0.27809,0.02268,-0.001,-0.29088,0.04932,0.13598,0.19949,-0.00156,0.00321,0.11569,-0.0086,0.00284,0.00881,0.00318,-0.09509,-0.08693,-0.28269,-0.01702,-0.01229,5e-05,0.02092
0.16,-0.00716,-0.00124,0.00072,-0.20433,0.04536,0.01038,0.00461,-0.0028,0.27101,-0.07426,-0.01727,-0.00112,0.63009,-0.28296,1.52121,-0.5211,0.00842,0.05035,-0.23938,0.33093,0.03627,0.00899,-0.28943,0.04613,0.14772,0.19541,-0.01087,-0.00132,0.07251,-0.00519,0.00534,0.01222,0.00507,-0.10075,-0.12132,-0.44403,-0.01364,-0.02851,0.01457,0.03059
0.18,-0.00699,-0.00075,0.0001,-0.19243,0.04897,0.00717,0.00971,-0.00666,0.26825,-0.08422,-0.02485,-0.0011,0.83677,-0.30471,1.7833,-0.59918,0.00974,0.05525,-0.2533,0.38289,0.05253,0.02303,-0.27221,0.03976,0.15442,0.17948,-0.02167,-0.0064,0.01822,-0.00087,0.00817,0.01574,0.00712,-0.10326,-0.15575,-0.61196,-0.00902,-0.04617,0.03086,0.04051
0.2,-0.00651,-0.00016,-0.00066,-0.17078,0.05109,0.00314,0.01576,-0.01122,0.25474,-0.09289,-0.03259,-0.00105,1.04964,-0.31948,2.02855,-0.67011,0.00986,0.05911,-0.26068,0.43308,0.07158,0.04151,-0.23754,0.03014,0.15516,0.15077,-0.03322,-0.01171,-0.04479,0.00427,0.01123,0.0192,0.00926,-0.10197,-0.18803,-0.77658,-0.00331,-0.06431,0.04807,0.05007
