T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00332,-0.00051,-0.00963,-0.00411,0,0.01244,-0.00546,-0.02407,0.03892,0.22216,0.15902,0.09851,-0.23262,-0.16473,0.33226,0.01526,0.1207,0.26585,0.20352,-0.18694,-0.16038,-0.10145,0.01239,0.06273,0.00981,0.08183,0.02296,0.0068,0.02282,-0.04086,0.00447,-0.0054,-0.00525,0.01449,-0.00213,-0.0302,-0.01918,-0.00571,-0.00151,0.03611
0.02,0.00377,-0.00061,-0.00983,-0.0034,0,0.0122,-0.00675,-0.02406,0.03692,0.22589,0.16348,0.10028,-0.23523,-0.17014,0.32314,0.01502,0.1192,0.25679,0.19733,-0.19086,-0.16511,-0.09932,0.01152,0.05888,0.01174,0.08123,0.02337,0.0078,0.02373,-0.04028,0.00472,-0.00542,-0.00729,0.01589,-0.00146,-0.02991,-0.02033,-0.00514,-0.00065,0.03497
0.04,0.00431,-0.00075,-0.00992,-0.00233,0,0.01163,-0.00841,-0.02346,0.03342,0.22709,0.16628,0.1004,-0.23478,-0.17397,0.30394,0.0145,0.11469,0.23923,0.1848,-0.19314,-0.16821,-0.09387,0.01002,0.05243,0.01417,0.07867,0.02343,0.00899,0.02429,-0.03861,0.00499,-0.00534,-0.00981,0.01741,-0.00049,-0.02891,-0.02133,-0.00427,0.00049,0.03264
0.06,0.00493,-0.00091,-0.00992,-0.0009,0,0.01077,-0.01044,-0.02227,0.0286,0.22655,0.16758,0.09885,-0.23213,-0.17625,0.27574,0.01383,0.10744,0.21421,0.16667,-0.19456,-0.16981,-0.0851,0.00793,0.04367,0.01706,0.07428,0.02316,0.01031,0.02435,-0.03589,0.0053,-0.00517,-0.01259,0.01897,0.00076,-0.02724,-0.02204,-0.00315,0.00182,0.0292
0.08,0.0056,-0.00108,-0.00983,0.00084,0,0.00969,-0.01277,-0.02047,0.02277,0.22516,0.16747,0.09557,-0.22835,-0.17687,0.24036,0.01313,0.09794,0.18351,0.14421,-0.19596,-0.16992,-0.07318,0.00532,0.03319,0.02028,0.06832,0.02255,0.01167,0.02364,-0.03221,0.00562,-0.00488,-0.0153,0.02041,0.00226,-0.02499,-0.02225,-0.00189,0.00319,0.0248
0.1,0.00626,-0.00126,-0.00967,0.00279,0,0.00846,-0.01527,-0.01809,0.01641,0.22384,0.16591,0.09047,-0.22461,-0.17555,0.20053,0.0126,0.08687,0.14972,0.11924,-0.1982,-0.16844,-0.05846,0.0023,0.02184,0.02359,0.06116,0.0216,0.01291,0.02188,-0.02775,0.00597,-0.00449,-0.01746,0.02149,0.00391,-0.02229,-0.0217,-0.00062,0.00437,0.0197
0.12,0.00685,-0.00141,-0.00945,0.00485,0,0.00718,-0.01776,-0.01515,0.01005,0.22342,0.16281,0.08347,-0.22204,-0.17194,0.15928,0.01241,0.075,0.11573,0.09381,-0.20202,-0.1652,-0.04142,-0.00094,0.01062,0.0267,0.05319,0.02031,0.01385,0.01881,-0.02273,0.00632,-0.00399,-0.01859,0.02197,0.00561,-0.01931,-0.02011,0.00051,0.00515,0.01422
0.14,0.0073,-0.00154,-0.00917,0.00689,0,0.00597,-0.02007,-0.0117,0.00416,0.22439,0.15803,0.07454,-0.22136,-0.16569,0.11925,0.01276,0.063,0.084,0.0696,-0.20776,-0.16001,-0.02251,-0.00426,0.0004,0.02935,0.04477,0.0187,0.01435,0.01434,-0.01737,0.00668,-0.00343,-0.01836,0.02165,0.00725,-0.01623,-0.01733,0.00138,0.00539,0.00867
0.16,0.00757,-0.00163,-0.00886,0.00882,0,0.0049,-0.02201,-0.00785,-0.00098,0.22672,0.15144,0.06375,-0.22275,-0.15661,0.08215,0.01375,0.05134,0.05607,0.04761,-0.2153,-0.15273,-0.00212,-0.00748,-0.00824,0.0313,0.03611,0.0168,0.01432,0.00866,-0.01194,0.00704,-0.0029,-0.01673,0.02045,0.00872,-0.01322,-0.01339,0.00196,0.00508,0.00331
0.18,0.00765,-0.00167,-0.00852,0.01055,0,0.00408,-0.02343,-0.00376,-0.00525,0.22981,0.14301,0.0514,-0.22576,-0.14471,0.04905,0.01545,0.04038,0.03271,0.02824,-0.22385,-0.14333,0.01926,-0.01045,-0.01492,0.03238,0.02739,0.0147,0.01376,0.0023,-0.00674,0.00745,-0.00254,-0.01396,0.01845,0.0099,-0.01048,-0.00856,0.00226,0.00438,-0.0016
