T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.01387,0.05481,-0.01486,0.18826,0,-0.21924,-0.24012,0.13003,-0.76,0.27458,0.62724,0.48851,0.0661,-0.89622,1.28437,0.31516,0.51414,-0.04406,0.12601,-0.16199,-0.87626,-1.52182,-0.08782,0.28078,-0.06023,-0.2712,-0.46098,0.12346,0.01904,0.60398,1.19927,-1.35165,0.08016,0.13493,0.20556,-1.1078,-0.51103,0.6948,0.30026,0.15563
0.02,-0.00642,0.05523,-0.01694,0.19472,0,-0.2174,-0.30443,0.12181,-0.81735,0.36433,0.66508,0.50554,0.00148,-0.94639,1.33695,0.35054,0.55519,-0.05202,0.10374,-0.23982,-0.87092,-1.76799,-0.07362,0.2902,-0.07029,-0.24117,-0.43519,0.12791,0.02122,0.55823,1.27093,-1.44208,0.08931,0.15772,0.20524,-1.14436,-0.53874,0.72328,0.31737,0.1609
0.04,0.00406,0.05476,-0.01965,0.19924,0,-0.20996,-0.38802,0.10725,-0.87983,0.4804,0.70453,0.51899,-0.09031,-0.99627,1.37593,0.39167,0.60325,-0.06083,0.07264,-0.34327,-0.84617,-2.076,-0.05141,0.29689,-0.0827,-0.19556,-0.39021,0.13172,0.02651,0.48221,1.34591,-1.53869,0.0984,0.18545,0.20075,-1.17204,-0.56506,0.74814,0.3344,0.16485
0.06,0.01716,0.05313,-0.02286,0.2006,0,-0.19589,-0.48616,0.08596,-0.94086,0.61784,0.74099,0.52564,-0.20809,-1.03903,1.39124,0.43511,0.65369,-0.06978,0.03361,-0.4689,-0.79806,-2.42788,-0.02062,0.29878,-0.09703,-0.13437,-0.32513,0.13418,0.03521,0.375,1.41498,-1.63038,0.106,0.21622,0.19118,-1.18383,-0.58616,0.76468,0.34892,0.16646
0.08,0.03223,0.05014,-0.02641,0.19753,0,-0.17443,-0.5921,0.05798,-0.99242,0.76848,0.76921,0.52213,-0.34839,-1.06688,1.37128,0.4763,0.70133,-0.0778,-0.01121,-0.61049,-0.72392,-2.79803,0.01878,0.29364,-0.11253,-0.05923,-0.24055,0.13457,0.0479,0.23812,1.46766,-1.70408,0.11017,0.24735,0.17589,-1.17261,-0.59758,0.76786,0.35814,0.16461
0.1,0.04834,0.04575,-0.03009,0.189,0,-0.14549,-0.69793,0.02392,-1.02666,0.92153,0.78459,0.50598,-0.50542,-1.07288,1.3052,0.51027,0.7418,-0.08338,-0.05819,-0.75942,-0.62398,-3.15709,0.06605,0.27962,-0.12816,0.02615,-0.13921,0.13242,0.06564,0.07628,1.49486,-1.74778,0.10864,0.27571,0.15486,-1.13338,-0.59513,0.75369,0.35955,0.15846
0.12,0.06435,0.04012,-0.03376,0.17439,0,-0.10974,-0.79533,-0.01502,-1.03717,1.06422,0.78391,0.4762,-0.67111,-1.05215,1.18477,0.53225,0.77226,-0.08474,-0.10237,-0.90518,-0.50206,-3.47519,0.1196,0.25576,-0.14263,0.11592,-0.02617,0.1276,0.08989,-0.10255,1.4906,-1.75259,0.0991,0.29795,0.1289,-1.06438,-0.57559,0.72017,0.35132,0.14762
0.14,0.07899,0.03358,-0.03732,0.15349,0,-0.06858,-0.87612,-0.05715,-1.01973,1.1826,0.76553,0.43357,-0.83528,-1.00239,1.00578,0.53817,0.79145,-0.08,-0.13806,-1.03595,-0.36521,-3.72468,0.17688,0.22237,-0.15441,0.20259,0.09165,0.12039,0.12232,-0.28795,1.45274,-1.71383,0.07956,0.31081,0.09951,-0.9674,-0.53708,0.66754,0.33269,0.1323
0.16,0.09092,0.0266,-0.04074,0.12635,0,-0.02389,-0.93282,-0.1006,-0.97263,1.26239,0.72924,0.38051,-0.98606,-0.92384,0.76897,0.52506,0.79922,-0.0674,-0.15962,-1.13942,-0.2226,-3.8823,0.23451,0.18121,-0.1617,0.27791,0.2063,0.1113,0.16436,-0.4685,1.38293,-1.63129,0.04881,0.31133,0.06867,-0.8471,-0.4792,0.59824,0.30398,0.11335
0.18,0.09889,0.01966,-0.04407,0.09314,0,0.02229,-0.95907,-0.14356,-0.89679,1.2899,0.67579,0.32082,-1.11035,-0.81896,0.4805,0.4914,0.7959,-0.04561,-0.16237,-1.20354,-0.08406,-3.93118,0.28829,0.13557,-0.16243,0.33391,0.30995,0.10104,0.21677,-0.63342,1.28597,-1.50897,0.00681,0.29709,0.03851,-0.71002,-0.40292,0.51641,0.26663,0.09221
0.2,0.10179,0.01317,-0.04746,0.05402,0,0.06807,-0.95001,-0.1846,-0.79561,1.25287,0.60651,0.25913,-1.19431,-0.69192,0.15198,0.43728,0.78177,-0.01388,-0.14342,-1.21717,0.0415,-3.86195,0.33334,0.09006,-0.15426,0.36395,0.39583,0.0903,0.2792,-0.77404,1.16896,-1.35436,-0.04506,0.26641,0.01094,-0.56352,-0.31045,0.42733,0.22305,0.07079
0.22,0.09877,0.00742,-0.05109,0.00918,0,0.11192,-0.90256,-0.22279,-0.67459,1.14106,0.52301,0.20037,-1.22388,-0.54813,-0.20002,0.3644,0.75675,0.02784,-0.10203,-1.17054,0.14714,-3.67314,0.3641,0.05017,-0.1345,0.36338,0.45894,0.07967,0.34996,-0.88469,1.04026,-1.17754,-0.10393,0.21843,-0.01253,-0.41485,-0.20493,0.33674,0.17634,0.05124
0.24,0.08931,0.00256,-0.05521,-0.04111,0,0.15274,-0.81551,-0.25776,-0.54074,0.94659,0.42707,0.14905,-1.18517,-0.39374,-0.55514,0.27596,0.72049,0.07897,-0.03961,-1.0553,0.2285,-3.37049,0.37443,0.02164,-0.10018,0.3299,0.49628,0.06959,0.42592,-0.96266,0.9084,-0.98997,-0.16571,0.15318,-0.0309,-0.27068,-0.09015,0.25028,0.12996,0.03574
0.26,0.07324,-0.0014,-0.06006,-0.09618,0,0.18978,-0.68955,-0.28952,-0.40182,0.66428,0.3207,0.1087,-1.0651,-0.23521,-0.89074,0.17627,0.6728,0.13846,0.04059,-0.86464,0.28392,-2.96558,0.35767,0.0095,-0.04811,0.26357,0.50667,0.06032,0.50258,-1.00769,0.78111,-0.80322,-0.22552,0.07159,-0.04368,-0.13695,0.02975,0.17282,0.08729,0.02617
