T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00485,-0.01822,-0.00494,-0.01412,-0.00383,0.00071,0.00681,-0.00214,0.0027,-0.0032,0.00302,0.00013,-0.0073,-0.05476,0.27793,0.00874,-1.61576,-0.34996,-0.33446,0.00986,0.01137,-0.00798,-0.00747,-0.01459,0.00604,-0.00191,0.01561,-0.06997,-0.40519,-0.03646,0.03103,0.03305,0.01858,0.01908,0.00282,-0.04192,-0.03236,0.00078,-0.00146,0.0028
0.02,-0.00502,-0.01854,-0.00503,-0.01496,-0.00402,0.00058,0.00737,-0.0023,0.0028,-0.00333,0.00328,0.00013,-0.00734,-0.05712,0.29087,0.00867,-1.69651,-0.37066,-0.34891,0.00957,0.01217,-0.00957,-0.00733,0.00358,0.00262,0.00223,0.0157,-0.07132,-0.41439,-0.03675,0.03176,0.03386,0.01904,0.01905,0.00312,-0.04268,-0.03243,0.00082,-0.00141,0.00288
0.04,-0.00516,-0.01856,-0.00503,-0.01605,-0.00423,0.0003,0.00798,-0.00243,0.00289,-0.00346,0.00363,0.00014,-0.00722,-0.05943,0.30386,0.00839,-1.77984,-0.39354,-0.36268,0.0088,0.01317,-0.01193,-0.00661,0.03166,-0.00272,0.00862,0.01549,-0.07164,-0.41836,-0.0364,0.03211,0.03428,0.01929,0.01858,0.00354,-0.04277,-0.03189,0.00086,-0.00127,0.00296
0.06,-0.00527,-0.01827,-0.00493,-0.01756,-0.00449,-0.00021,0.00864,-0.00251,0.00297,-0.00358,0.00412,0.00014,-0.00694,-0.06189,0.31793,0.00789,-1.87208,-0.42028,-0.37682,0.00745,0.01447,-0.01529,-0.00512,0.07173,-0.01035,0.01775,0.01502,-0.07094,-0.41744,-0.03544,0.03212,0.03436,0.01935,0.01768,0.00412,-0.0422,-0.03075,0.0009,-0.00104,0.00302
0.08,-0.00536,-0.01764,-0.00472,-0.01963,-0.00481,-0.00099,0.00934,-0.00252,0.00305,-0.00372,0.00479,0.00015,-0.00648,-0.06467,0.33392,0.00718,-1.97813,-0.45222,-0.39211,0.00544,0.01618,-0.01987,-0.00264,0.12549,-0.02058,0.03002,0.01428,-0.06922,-0.41178,-0.03392,0.0318,0.03413,0.01923,0.01634,0.00491,-0.04097,-0.02907,0.00094,-0.00069,0.00308
0.1,-0.00544,-0.01668,-0.0044,-0.02241,-0.00521,-0.0021,0.01005,-0.00244,0.00314,-0.00387,0.00567,0.00017,-0.00586,-0.06786,0.35226,0.00629,-2.10048,-0.49001,-0.40895,0.00269,0.01836,-0.02581,0.00106,0.19391,-0.03359,0.04567,0.01331,-0.06646,-0.40139,-0.03189,0.03117,0.03359,0.01893,0.01457,0.00593,-0.03905,-0.02691,0.00098,-0.00021,0.00314
0.12,-0.0055,-0.01534,-0.00396,-0.02599,-0.0057,-0.0036,0.01071,-0.00222,0.00322,-0.00404,0.00679,0.00019,-0.00508,-0.07149,0.37288,0.00523,-2.23811,-0.53333,-0.42715,-0.00086,0.02104,-0.03319,0.00618,0.27663,-0.04927,0.06463,0.01216,-0.06265,-0.3862,-0.02942,0.03022,0.03275,0.01846,0.01243,0.0072,-0.03643,-0.02436,0.00103,0.00041,0.00322
0.14,-0.00552,-0.01364,-0.00338,-0.03039,-0.00628,-0.00551,0.01121,-0.00181,0.00331,-0.00421,0.00814,0.00022,-0.00414,-0.07543,0.39496,0.00408,-2.3853,-0.58049,-0.44581,-0.00518,0.02419,-0.0419,0.01287,0.37132,-0.06718,0.0864,0.01087,-0.05778,-0.36615,-0.02666,0.02895,0.0316,0.0178,0.00999,0.00872,-0.03311,-0.02161,0.00108,0.00117,0.0033
0.16,-0.0055,-0.0116,-0.00268,-0.03555,-0.00693,-0.00782,0.0114,-0.00116,0.00338,-0.00437,0.00968,0.00027,-0.00311,-0.07943,0.4168,0.00292,-2.53028,-0.62802,-0.4631,-0.01015,0.02769,-0.05159,0.02116,0.47282,-0.08629,0.10982,0.00957,-0.05193,-0.34133,-0.02382,0.02738,0.03014,0.01695,0.00743,0.01042,-0.02916,-0.0189,0.00112,0.00205,0.00338
0.18,-0.00541,-0.00927,-0.00186,-0.04124,-0.0076,-0.01046,0.01109,-0.00023,0.00343,-0.0045,0.01133,0.00032,-0.00203,-0.08299,0.43553,0.00191,-2.65372,-0.67018,-0.47613,-0.01553,0.03129,-0.06161,0.03092,0.5722,-0.1049,0.13288,0.0084,-0.04531,-0.31223,-0.0212,0.02551,0.02839,0.01591,0.00498,0.01219,-0.02473,-0.0166,0.00114,0.00302,0.00346
