T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-20.7599,0.43563,-0.44785,-1.00581,-0.60697,-0.07479,-0.22768,1.32216,0.02141,-0.59693,0.40153,0.13147,0.2502,-0.01776,-0.41096,-0.02685,-0.39218,-0.47961,0.20674,-0.21166,-6.59646,0.49712,-0.23382,-2.29466,0.48802,-0.20897,-0.21914,-3.53636,2.76807,-0.55415,-2.33612,0.51542,0.17315,0.15739
0.02,-20.78638,0.37925,-0.45314,-1.00609,-0.61183,-0.07551,-0.22424,1.30958,0.02488,-0.58999,0.36698,0.12587,0.23713,-0.01426,-0.40631,-0.02674,-0.39044,-0.47793,0.20659,-0.21103,-6.60645,0.5039,-0.23865,-2.29975,0.4887,-0.20766,-0.21611,-3.54952,2.79731,-0.55606,-2.3384,0.51721,0.17017,0.15276
0.04,-20.82328,0.3088,-0.46021,-1.00691,-0.61791,-0.0764,-0.22273,1.29709,0.02841,-0.58362,0.333,0.12012,0.2243,-0.01048,-0.40076,-0.02663,-0.38817,-0.47524,0.20629,-0.21013,-6.62121,0.5138,-0.24226,-2.30466,0.48888,-0.20627,-0.21275,-3.56778,2.82589,-0.56134,-2.34243,0.51895,0.16731,0.14812
0.06,-20.87002,0.22716,-0.46884,-1.00842,-0.62494,-0.07741,-0.22367,1.2845,0.03212,-0.57812,0.29907,0.11405,0.21171,-0.00647,-0.39441,-0.02654,-0.38543,-0.47139,0.20579,-0.20895,-6.63925,0.52577,-0.24462,-2.30882,0.48851,-0.20479,-0.20904,-3.59076,2.85441,-0.56914,-2.34815,0.52059,0.16458,0.14349
0.08,-20.92499,0.13919,-0.47856,-1.01079,-0.63248,-0.07847,-0.22764,1.27155,0.0361,-0.57385,0.26475,0.10753,0.19934,-0.00237,-0.38739,-0.0265,-0.38234,-0.4662,0.20504,-0.20749,-6.65846,0.53834,-0.24576,-2.31159,0.48755,-0.20321,-0.20496,-3.61751,2.88347,-0.57832,-2.35534,0.52214,0.16195,0.13891
0.1,-20.98544,0.0515,-0.48866,-1.01418,-0.63995,-0.07951,-0.23513,1.25775,0.04042,-0.57113,0.22951,0.1004,0.18709,0.00162,-0.37985,-0.02652,-0.37888,-0.45929,0.20396,-0.20561,-6.67648,0.54977,-0.24568,-2.3124,0.48602,-0.20151,-0.20054,-3.64649,2.9132,-0.58763,-2.36366,0.52354,0.15946,0.13447
0.12,-21.04897,-0.02922,-0.49839,-1.01878,-0.64674,-0.08042,-0.24673,1.24375,0.04499,-0.57055,0.19452,0.09292,0.17542,0.00525,-0.37215,-0.02664,-0.37559,-0.45122,0.20258,-0.20364,-6.69069,0.55823,-0.24449,-2.31092,0.484,-0.19976,-0.19591,-3.67566,2.94449,-0.59545,-2.37232,0.52482,0.157,0.1301
0.14,-21.11101,-0.09462,-0.5067,-1.0247,-0.65219,-0.0811,-0.26241,1.22871,0.0498,-0.57214,0.15917,0.08498,0.16397,0.00824,-0.36439,-0.02685,-0.37222,-0.4413,0.20079,-0.20123,-6.69915,0.56182,-0.2424,-2.30739,0.4817,-0.19797,-0.1912,-3.70232,2.97662,-0.60068,-2.38075,0.52591,0.15465,0.12599
0.16,-21.16787,-0.13747,-0.51255,-1.0321,-0.65573,-0.08147,-0.28177,1.21285,0.05468,-0.57593,0.12442,0.07685,0.15275,0.01037,-0.35677,-0.02714,-0.36891,-0.42972,0.19855,-0.19842,-6.70042,0.55888,-0.23985,-2.30268,0.47949,-0.19623,-0.18667,-3.7234,3.00941,-0.60218,-2.38807,0.52681,0.15242,0.12216
0.18,-21.21966,-0.15515,-0.51529,-1.04119,-0.65705,-0.08148,-0.30446,1.20063,0.05882,-0.58262,0.09714,0.0704,0.14399,0.01149,-0.35031,-0.02748,-0.36765,-0.42018,0.19632,-0.19698,-6.69331,0.54807,-0.23742,-2.29847,0.47778,-0.19478,-0.18286,-3.73564,3.04539,-0.59799,-2.3923,0.52778,0.1498,0.11796
