T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00551,-0.00102,0.00196,-0.06114,0,-0.00586,-0.02351,0.01955,0.04625,0.04887,-0.06447,0.01736,-0.18004,0.12954,-0.20753,-0.03419,0.3892,0.03924,-0.01717,-0.1323,0.03954,0.00897,0.01537,0.61263,-0.13963,0.11003,-0.023,0.00714,0.17086,0.05421,-0.01102,-0.00563,-0.14694,-0.03474,-0.01028,-0.16558,0.03147,0.03043,0.07647,0.22277
0.02,-0.00499,-0.00098,0.00353,-0.05745,0,-0.00521,-0.02524,0.02206,0.04619,0.05513,-0.0664,0.01686,-0.19172,0.13221,-0.2133,-0.03881,0.39257,0.03508,-0.01162,-0.13056,0.04067,-0.00244,0.01123,0.6357,-0.14434,0.11345,-0.02275,0.0059,0.17654,0.0528,-0.0099,-0.00616,-0.15537,-0.03392,-0.01181,-0.16212,0.03258,0.02871,0.07547,0.21677
0.04,-0.00412,-0.0009,0.00569,-0.05074,0,-0.00413,-0.02711,0.02496,0.04514,0.06259,-0.06756,0.01585,-0.20324,0.13296,-0.21562,-0.04442,0.38882,0.02902,-0.00372,-0.12488,0.04161,-0.01877,0.00566,0.65364,-0.14934,0.11607,-0.02186,0.00395,0.18003,0.04958,-0.00829,-0.00682,-0.1634,-0.03195,-0.01381,-0.15409,0.03345,0.02559,0.07258,0.20367
0.06,-0.0029,-0.00077,0.00838,-0.04066,0,-0.00258,-0.02895,0.02797,0.04283,0.07021,-0.06748,0.01421,-0.21219,0.13117,-0.21238,-0.05084,0.37578,0.02142,0.00625,-0.1139,0.04209,-0.04014,-0.00131,0.66156,-0.15442,0.11734,-0.02025,0.00127,0.17981,0.04425,-0.00619,-0.00759,-0.16965,-0.02868,-0.01619,-0.14088,0.03388,0.02096,0.06751,0.18246
0.08,-0.00137,-0.00059,0.01147,-0.02701,0,-0.00053,-0.03051,0.03074,0.03902,0.07679,-0.06567,0.01185,-0.2159,0.12617,-0.20136,-0.05775,0.35159,0.01291,0.01778,-0.09642,0.04194,-0.06625,-0.00941,0.65429,-0.15952,0.11673,-0.01785,-0.00214,0.17421,0.03664,-0.00372,-0.00846,-0.17252,-0.02399,-0.01884,-0.12219,0.03367,0.01479,0.06009,0.15254
0.1,0.00043,-0.00037,0.01481,-0.00987,0,0.00199,-0.03157,0.03286,0.03363,0.08122,-0.06174,0.00878,-0.21201,0.11752,-0.18073,-0.06474,0.3153,0.00437,0.03013,-0.07184,0.04106,-0.09626,-0.01804,0.62767,-0.16496,0.11389,-0.01465,-0.00619,0.16179,0.02672,-0.00108,-0.0094,-0.17045,-0.01787,-0.02164,-0.09834,0.03268,0.00717,0.05043,0.11413
0.12,0.00244,-0.0001,0.01821,0.01032,0,0.00492,-0.03194,0.03393,0.02677,0.08262,-0.05549,0.00515,-0.19879,0.10507,-0.14936,-0.07125,0.26735,-0.00315,0.0424,-0.04035,0.03955,-0.12883,-0.02633,0.57942,-0.17147,0.10877,-0.01071,-0.01076,0.14165,0.01473,0.00144,-0.01038,-0.16228,-0.01048,-0.02446,-0.07039,0.03086,-0.00164,0.03894,0.06854
0.14,0.00457,0.00022,0.02147,0.03276,0,0.00816,-0.0315,0.03359,0.0188,0.08044,-0.04695,0.00119,-0.17538,0.08903,-0.10704,-0.07664,0.20954,-0.00859,0.05358,-0.00305,0.03762,-0.16226,-0.03315,0.5095,-0.17996,0.10167,-0.00617,-0.01568,0.11371,0.00119,0.00352,-0.01138,-0.14743,-0.00208,-0.0272,-0.04009,0.0282,-0.01126,0.0263,0.01812
0.16,0.00675,0.00056,0.02439,0.05628,0,0.01155,-0.03018,0.03162,0.01025,0.07453,-0.03642,-0.00273,-0.14179,0.06994,-0.05455,-0.08009,0.1448,-0.01102,0.06276,0.03816,0.03553,-0.1946,-0.03725,0.42003,-0.19116,0.09313,-0.00124,-0.02072,0.07878,-0.01319,0.00485,-0.01238,-0.12607,0.00695,-0.02977,-0.00973,0.02476,-0.02113,0.01339,-0.03387
0.18,0.00886,0.00093,0.02682,0.07947,0,0.0149,-0.02798,0.02791,0.00182,0.06511,-0.02438,-0.0062,-0.09889,0.04861,0.0064,-0.08066,0.07684,-0.00992,0.06919,0.08068,0.03346,-0.22396,-0.03741,0.31503,-0.20513,0.08388,0.00381,-0.02564,0.03866,-0.02751,0.00523,-0.01332,-0.09923,0.01616,-0.03211,0.01817,0.02059,-0.03067,0.00113,-0.08366
0.2,0.01081,0.00132,0.02864,0.10076,0,0.01801,-0.02495,0.02256,-0.00575,0.05274,-0.01149,-0.0088,-0.04825,0.02599,0.07327,-0.07724,0.00966,-0.00527,0.07241,0.12151,0.03143,-0.24864,-0.03256,0.19991,-0.2209,0.07467,0.0087,-0.03019,-0.00395,-0.04082,0.0046,-0.01412,-0.06871,0.0251,-0.0342,0.04118,0.01569,-0.03921,-0.00963,-0.12728
0.22,0.01249,0.0017,0.0298,0.11855,0,0.02065,-0.02118,0.01582,-0.0117,0.03829,0.00148,-0.01014,0.00803,0.00309,0.1429,-0.06864,-0.05276,0.00243,0.07224,0.15746,0.02916,-0.26729,-0.02185,0.08102,-0.23611,0.06615,0.01315,-0.03414,-0.04573,-0.0522,0.00311,-0.01469,-0.03692,0.0333,-0.03603,0.05724,0.01007,-0.04612,-0.01823,-0.16106
0.24,0.01382,0.00207,0.0303,0.13136,0,0.02261,-0.0168,0.00809,-0.0154,0.0228,0.01378,-0.00991,0.0675,-0.01915,0.21179,-0.05361,-0.1067,0.01226,0.06874,0.18548,0.0261,-0.27893,-0.00469,-0.03487,-0.24699,0.05872,0.01694,-0.03728,-0.08309,-0.06089,0.00102,-0.01492,-0.00654,0.04037,-0.03761,0.06493,0.00367,-0.05085,-0.02423,-0.18197
0.26,0.01471,0.00241,0.03021,0.13799,0,0.02374,-0.01196,-0.00014,-0.01642,0.00743,0.02473,-0.00788,0.12766,-0.03996,0.2764,-0.03095,-0.14882,0.0231,0.06208,0.20296,0.02136,-0.28299,0.01932,-0.14099,-0.24847,0.05242,0.01991,-0.03948,-0.1127,-0.06636,-0.00126,-0.01472,0.01989,0.04599,-0.03895,0.06359,-0.00348,-0.05292,-0.02743,-0.18802
