T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,0.00667,343.00663,-0.00802,3.38144,0.00278,2.90304,0.00667,343.00663,-0.00802,3.38144,0.00278,2.90304
0.02,0.00434,343.00662,-0.00654,3.37085,0.00216,2.78018,0.00434,343.00662,-0.00654,3.37085,0.00216,2.78018
0.04,0.00223,343.00661,-0.00508,3.35686,0.00158,2.65883,0.00223,343.00661,-0.00508,3.35686,0.00158,2.65883
0.06,0.0004,343.0066,-0.00364,3.33846,0.00109,2.54226,0.0004,343.0066,-0.00364,3.33846,0.00109,2.54226
0.08,-0.00112,343.00658,-0.00224,3.31487,0.0007,2.43313,-0.00112,343.00658,-0.00224,3.31487,0.0007,2.43313
0.1,-0.00228,343.00657,-0.00089,3.28571,0.00041,2.33343,-0.00228,343.00657,-0.00089,3.28571,0.00041,2.33343
0.12,-0.00308,343.00655,0.00038,3.25105,0.00021,2.24437,-0.00308,343.00655,0.00038,3.25105,0.00021,2.24437
0.14,-0.00354,343.00652,0.00155,3.21139,0.0001,2.1665,-0.00354,343.00652,0.00155,3.21139,0.0001,2.1665
0.16,-0.0037,343.00647,0.00257,3.16762,6e-05,2.09976,-0.0037,343.00647,0.00257,3.16762,6e-05,2.09976
0.18,-0.00363,343.00642,0.00336,3.12083,8e-05,2.04364,-0.00363,343.00642,0.00336,3.12083,8e-05,2.04364
0.2,-0.00335,343.00635,0.00384,3.07232,0.00014,1.99731,-0.00335,343.00635,0.00384,3.07232,0.00014,1.99731
0.22,-0.00292,343.00627,0.004,3.0236,0.00022,1.95994,-0.00292,343.00627,0.004,3.0236,0.00022,1.95994
0.24,-0.00241,343.00619,0.00386,2.97637,0.00028,1.93085,-0.00241,343.00619,0.00386,2.97637,0.00028,1.93085
0.26,-0.00192,343.00612,0.00348,2.93231,0.0003,1.90959,-0.00192,343.00612,0.00348,2.93231,0.0003,1.90959
0.28,-0.00149,343.00605,0.00291,2.89285,0.00027,1.8959,-0.00149,343.00605,0.00291,2.89285,0.00027,1.8959
0.3,-0.00116,343.006,0.0022,2.85922,0.0002,1.8898,-0.00116,343.006,0.0022,2.85922,0.0002,1.8898
0.32,-0.00093,343.00596,0.00143,2.83241,9e-05,1.89154,-0.00093,343.00596,0.00143,2.83241,9e-05,1.89154
0.34,-0.0008,343.00593,0.00065,2.81321,-4e-05,1.90167,-0.0008,343.00593,0.00065,2.81321,-4e-05,1.90167
0.36,-0.00077,343.00592,-0.00011,2.80231,-0.00016,1.92101,-0.00077,343.00592,-0.00011,2.80231,-0.00016,1.92101
0.38,-0.00082,343.00592,-0.00082,2.80037,-0.00026,1.95059,-0.00082,343.00592,-0.00082,2.80037,-0.00026,1.95059
0.4,-0.00094,343.00594,-0.00146,2.80803,-0.00032,1.99162,-0.00094,343.00594,-0.00146,2.80803,-0.00032,1.99162
0.42,-0.0011,343.00598,-0.002,2.82601,-0.00033,2.04545,-0.0011,343.00598,-0.002,2.82601,-0.00033,2.04545
0.44,-0.00125,343.00603,-0.00242,2.85508,-0.00027,2.11343,-0.00125,343.00603,-0.00242,2.85508,-0.00027,2.11343
0.46,-0.00136,343.00609,-0.00273,2.89605,-0.00014,2.19689,-0.00136,343.00609,-0.00273,2.89605,-0.00014,2.19689
0.48,-0.00135,343.00615,-0.00296,2.94986,2e-05,2.29704,-0.00135,343.00615,-0.00296,2.94986,2e-05,2.29704
0.5,-0.00115,343.00622,-0.00313,3.01748,0.0002,2.41471,-0.00115,343.00622,-0.00313,3.01748,0.0002,2.41471
0.52,-0.00068,343.00629,-0.00324,3.09976,0.00036,2.54995,-0.00068,343.00629,-0.00324,3.09976,0.00036,2.54995
0.54,0.00011,343.00637,-0.00327,3.19734,0.0005,2.702,0.00011,343.00637,-0.00327,3.19734,0.0005,2.702
0.56,0.0012,343.00645,-0.00318,3.31085,0.00062,2.86966,0.0012,343.00645,-0.00318,3.31085,0.00062,2.86966
0.58,0.00255,343.00652,-0.00293,3.4409,0.00074,3.05153,0.00255,343.00652,-0.00293,3.4409,0.00074,3.05153
0.6,0.0041,343.0066,-0.00246,3.58802,0.00087,3.24593,0.0041,343.0066,-0.00246,3.58802,0.00087,3.24593
0.62,0.00579,343.00666,-0.00174,3.75259,0.00101,3.45113,0.00579,343.00666,-0.00174,3.75259,0.00101,3.45113
0.64,0.00754,343.00672,-0.00077,3.93474,0.00113,3.6654,0.00754,343.00672,-0.00077,3.93474,0.00113,3.6654
0.66,0.00926,343.00676,0.00044,4.13402,0.00119,3.88682,0.00926,343.00676,0.00044,4.13402,0.00119,3.88682
0.68,0.01083,343.00677,0.00177,4.34918,0.00115,4.11314,0.01083,343.00677,0.00177,4.34918,0.00115,4.11314
0.7,0.01214,343.00676,0.00301,4.57811,0.00098,4.34194,0.01214,343.00677,0.00301,4.57811,0.00098,4.34194
0.72,0.0131,343.00673,0.00376,4.81806,0.00069,4.57094,0.0131,343.00673,0.00376,4.81806,0.00069,4.57094
0.74,0.01367,343.00666,0.00345,5.0655,0.00031,4.79791,0.01367,343.00666,0.00345,5.0655,0.00031,4.79791
0.76,0.01381,343.00656,0.0013,5.31592,-8e-05,5.02052,0.01381,343.00656,0.0013,5.31592,-8e-05,5.02052
0.78,0.01354,343.00646,-0.00371,5.56419,-0.0004,5.2365,0.01354,343.00646,-0.00371,5.56419,-0.0004,5.23649
0.8,0.01292,343.00634,-0.01278,5.80507,-0.00054,5.444,0.01292,343.00634,-0.01278,5.80507,-0.00054,5.444
0.82,0.01201,343.00622,-0.02726,6.03346,-0.00042,5.64162,0.01201,343.00622,-0.02726,6.03346,-0.00042,5.64162
0.84,0.01098,343.0061,-0.0486,6.2445,1e-05,5.82822,0.01098,343.0061,-0.0486,6.24449,1e-05,5.82822
0.86,0.01007,343.00597,-0.07829,6.43377,0.00084,6.00278,0.01007,343.00597,-0.07829,6.43377,0.00084,6.00278
0.88,0.00965,343.00582,-0.11764,6.59771,0.00211,6.16435,0.00965,343.00582,-0.11764,6.59771,0.00211,6.16435
0.9,0.01015,343.00565,-0.16756,6.73404,0.00388,6.31207,0.01015,343.00565,-0.16756,6.73403,0.00388,6.31207
0.92,0.01205,343.00544,-0.22826,6.84232,0.00618,6.44518,0.01205,343.00544,-0.22826,6.84232,0.00618,6.44518
0.94,0.01578,343.00519,-0.29925,6.92409,0.00904,6.56321,0.01578,343.00519,-0.29925,6.92409,0.00904,6.56321
0.96,0.02168,343.00488,-0.37948,6.98236,0.01248,6.66599,0.02168,343.00488,-0.37948,6.98236,0.01248,6.66599
0.98,0.03,343.00451,-0.46771,7.02091,0.0165,6.75367,0.03,343.00451,-0.46771,7.02091,0.0165,6.75368
1,0.04081,343.00409,-0.56272,7.04376,0.02112,6.82679,0.04081,343.00408,-0.56272,7.04376,0.02112,6.82679
1.02,0.05403,343.00359,-0.66345,7.05472,0.02634,6.88623,0.05403,343.00358,-0.66345,7.05473,0.02634,6.88623
1.04,0.06933,343.00302,-0.76906,7.0572,0.0322,6.93328,0.06933,343.003,-0.76906,7.0572,0.0322,6.93328
1.06,0.08618,343.00238,-0.87892,7.05405,0.03872,6.96955,0.08618,343.00236,-0.87892,7.05406,0.03872,6.96955
1.08,0.10384,343.00167,-0.99257,7.04757,0.04593,6.99682,0.10384,343.00164,-0.99257,7.04757,0.04593,6.99682
1.1,0.12145,343.00088,-1.10965,7.03946,0.05389,7.01687,0.12145,343.00084,-1.10965,7.03947,0.05389,7.01687
1.12,0.13806,343.00002,-1.22983,7.03098,0.06261,7.0313,0.13806,342.99998,-1.22983,7.03099,0.06261,7.0313
1.14,0.15272,342.99911,-1.35279,7.02294,0.07213,7.04137,0.15272,342.99907,-1.35279,7.02295,0.07213,7.04137
1.16,0.16455,342.99814,-1.47817,7.01583,0.08246,7.04787,0.16455,342.9981,-1.47817,7.01583,0.08246,7.04787
1.18,0.17272,342.99712,-1.60553,7.00987,0.09356,7.05106,0.17272,342.99709,-1.60553,7.00987,0.09356,7.05106
1.2,0.17661,342.99608,-1.73437,7.00512,0.10541,7.0506,0.17661,342.99606,-1.73437,7.00513,0.10541,7.05059
1.22,0.17583,342.99501,-1.86409,7.00152,0.11793,7.04553,0.17583,342.99502,-1.86409,7.00152,0.11793,7.04553
1.24,0.17031,342.99393,-1.99404,6.99892,0.131,7.03431,0.17031,342.99398,-1.99404,6.99892,0.131,7.0343
1.26,0.16031,342.99284,-2.12347,6.99715,0.1445,7.01484,0.16031,342.99295,-2.12346,6.99715,0.1445,7.01484
1.28,0.1465,342.99175,-2.25156,6.99604,0.15825,6.98462,0.1465,342.99193,-2.25155,6.99604,0.15825,6.98462
1.3,0.12987,342.99066,-2.37747,6.99542,0.17204,6.94094,0.12987,342.99093,-2.37745,6.99542,0.17204,6.94093
1.32,0.11161,342.98958,-2.5003,6.99515,0.18568,6.88113,0.11161,342.98996,-2.50028,6.99515,0.18568,6.88113
1.34,0.09296,342.98852,-2.61921,6.99515,0.19894,6.80305,0.09296,342.98901,-2.61918,6.99515,0.19894,6.80304
1.36,0.07496,342.98748,-2.73339,6.99534,0.21163,6.70544,0.07496,342.98808,-2.73336,6.99534,0.21163,6.70544
1.38,0.0583,342.98648,-2.84215,6.99569,0.22361,6.58829,0.0583,342.98718,-2.84211,6.99569,0.22361,6.58829
1.4,0.04338,342.98552,-2.94497,6.99617,0.23475,6.45255,0.04338,342.98629,-2.94492,6.99617,0.23475,6.45254
1.42,0.03054,342.98463,-3.04149,6.99673,0.24497,6.29981,0.03054,342.98541,-3.04144,6.99673,0.24497,6.2998
1.44,0.01996,342.98381,-3.1316,6.99729,0.25419,6.13223,0.01996,342.98452,-3.13155,6.99729,0.25419,6.13223
1.46,0.01166,342.9831,-3.21534,6.99782,0.26238,5.95263,0.01166,342.9836,-3.2153,6.99782,0.26238,5.95263
1.48,0.00548,342.98252,-3.29295,6.99828,0.26955,5.76435,0.00548,342.98262,-3.29294,6.99828,0.26955,5.76435
1.5,0.00114,342.9821,-3.36481,6.99866,0.27572,5.57097,0.00114,342.98158,-3.36483,6.99866,0.27572,5.57097
1.52,-0.00168,342.98186,-3.43142,6.99896,0.28096,5.37614,-0.00168,342.98044,-3.43149,6.99896,0.28096,5.37614
1.54,-0.00333,342.98183,-3.49337,6.99919,0.28535,5.18338,-0.00333,342.97917,-3.49352,6.99919,0.28535,5.18338
1.56,-0.00412,342.98202,-3.55135,6.99935,0.28901,4.99591,-0.00412,342.97776,-3.55159,6.99935,0.28901,4.99591
1.58,-0.00433,342.98242,-3.60607,6.99946,0.29203,4.81664,-0.00433,342.97621,-3.60644,6.99946,0.29203,4.81664
1.6,-0.0042,342.98299,-3.65834,6.99952,0.29452,4.64805,-0.0042,342.97451,-3.65884,6.99952,0.29452,4.64805
1.62,-0.00391,342.98369,-3.70897,6.99955,0.2966,4.49216,-0.00391,342.97274,-3.70963,6.99955,0.2966,4.49216
1.64,-0.00359,342.98441,-3.75888,6.99956,0.29836,4.35052,-0.00359,342.97097,-3.7597,6.99956,0.29836,4.35052
1.66,-0.00329,342.98499,-3.80903,6.99956,0.2999,4.22416,-0.00329,342.96935,-3.81,6.99956,0.2999,4.22416
1.68,-0.00305,342.98521,-3.86046,6.99955,0.30133,4.11358,-0.00305,342.96811,-3.86152,6.99955,0.30133,4.11358
1.7,-0.00286,342.98476,-3.91425,6.99953,0.30272,4.0187,-0.00286,342.96752,-3.91534,6.99953,0.30272,4.0187
1.72,-0.00268,342.98326,-3.97152,6.99951,0.30413,3.93891,-0.00268,342.96795,-3.97252,6.99951,0.30413,3.93891
1.74,-0.00249,342.98023,-4.0334,6.9995,0.30563,3.87302,-0.00249,342.96986,-4.03414,6.9995,0.30563,3.87302
1.76,-0.00228,342.97514,-4.10097,6.99948,0.30723,3.81943,-0.00228,342.97377,-4.10119,6.99949,0.30723,3.81943
1.78,-0.00208,342.96741,-4.17516,6.99948,0.30896,3.77602,-0.00208,342.98025,-4.17456,6.99948,0.30896,3.77602
1.8,-0.0019,342.95647,-4.25673,6.99947,0.3108,3.74023,-0.0019,342.98985,-4.25492,6.99947,0.3108,3.74023
1.82,-0.00171,342.94183,-4.34614,6.99947,0.31271,3.7091,-0.00171,343.00305,-4.34267,6.99947,0.31271,3.7091
1.84,-0.00152,342.92317,-4.44347,6.99947,0.31461,3.67941,-0.00152,343.02014,-4.43784,6.99947,0.31461,3.67941
1.86,-0.00133,342.90052,-4.54837,6.99948,0.31641,3.64779,-0.00133,343.04108,-4.54009,6.99948,0.31641,3.64779
1.88,-0.00114,342.87442,-4.66004,6.99949,0.31796,3.61081,-0.00114,343.06533,-4.64867,6.99949,0.31796,3.61081
1.9,-0.00095,342.84612,-4.77718,6.9995,0.31912,3.56515,-0.00095,343.09164,-4.7624,6.9995,0.31912,3.56515
1.92,-0.00076,342.81787,-4.89799,6.99951,0.31968,3.50768,-0.00076,343.11778,-4.87975,6.99951,0.31968,3.50768
1.94,-0.00057,342.79315,-5.02022,6.99952,0.31946,3.43565,-0.00057,343.1403,-4.99886,6.99952,0.31946,3.43565
1.96,-0.00038,342.77695,-5.1412,6.99953,0.31825,3.34678,-0.00038,343.15427,-5.11767,6.99953,0.31825,3.34678
1.98,-0.0002,342.77594,-5.25796,6.99955,0.31588,3.23941,-0.0002,343.15305,-5.23398,6.99955,0.31588,3.23941
2,-4e-05,342.79865,-5.36731,6.99957,0.31217,3.11255,-4e-05,343.12818,-5.34564,6.99957,0.31217,3.11255
2.02,8e-05,342.85536,-5.46601,6.99959,0.30698,2.96593,8e-05,343.06944,-5.45065,6.99959,0.30698,2.96593
2.04,0.00016,342.95785,-5.55089,6.99962,0.30021,2.80001,0.00016,342.96511,-5.54729,6.99962,0.30021,2.80002
2.06,0.00022,343.11874,-5.61899,6.99965,0.29181,2.61602,0.00022,342.8026,-5.63419,6.99965,0.29181,2.61602
2.08,0.00025,343.35038,-5.6678,6.99968,0.28176,2.41584,0.00024,342.5696,-5.71041,6.99968,0.28176,2.41584
2.1,0.00025,343.66319,-5.69543,6.99972,0.27011,2.20196,0.00025,342.25573,-5.77543,6.99972,0.27011,2.20196
2.12,0.00023,344.06323,-5.70081,6.99976,0.25694,1.97735,0.00023,341.85493,-5.82909,6.99976,0.25694,1.97735
2.14,0.00021,344.54903,-5.68403,6.99981,0.24242,1.74529,0.0002,341.36868,-5.87153,6.99981,0.24242,1.74529
