T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.01489,0.01541,-0.11139,0.06099,0.23313,-0.02557,-0.24788,0.00687,-0.36449,-0.29799,-0.04101,0.00198,0.02336,-0.07933,0.10969,0.07021,0.09298,-0.06575,0.00135,-0.34552,0.07099,-0.02662,-0.36781,0.22656,0.01219,-0.06594,-0.32001,0.22069,0.48625,0.05021,-0.05262,-0.04846,-0.03298,-0.32339,0.37898,1.01449,0.10108,0.08194,-0.08622,-0.05403
0.02,-0.00971,0.01699,-0.12334,0.07797,0.29938,-0.03104,-0.32353,0.0053,-0.39489,-0.3535,-0.03632,0.00181,-0.03049,-0.08516,0.06225,0.01595,0.08712,-0.08107,-0.00031,-0.46693,0.08147,0.01733,-0.40085,0.22779,0.03295,-0.07133,-0.40064,0.2616,0.6009,0.06771,-0.06316,-0.0596,-0.04011,-0.40009,0.44237,1.20278,0.12161,0.09755,-0.10185,-0.06391
0.04,-0.00206,0.0185,-0.13816,0.0999,0.38523,-0.03782,-0.42295,0.00257,-0.42583,-0.42251,-0.02846,0.00145,-0.11026,-0.09101,-0.01055,-0.06629,0.07475,-0.10079,-0.00286,-0.63016,0.09422,0.08226,-0.437,0.22274,0.06182,-0.0768,-0.50474,0.31309,0.74386,0.09085,-0.0759,-0.07342,-0.0489,-0.49852,0.52058,1.43362,0.14762,0.11659,-0.12103,-0.07603
0.06,0.00762,0.01958,-0.15648,0.12486,0.48567,-0.04539,-0.54145,-0.0014,-0.45426,-0.50149,-0.01701,0.00081,-0.21569,-0.09705,-0.10851,-0.17481,0.05372,-0.12432,-0.00638,-0.83096,0.10891,0.16791,-0.47291,0.20849,0.09771,-0.08166,-0.62698,0.37307,0.90384,0.11851,-0.08944,-0.08876,-0.05858,-0.61362,0.6095,1.68961,0.17777,0.13733,-0.14233,-0.08946
0.08,0.01878,0.01979,-0.17852,0.15038,0.59343,-0.05304,-0.67181,-0.0067,-0.47582,-0.58486,-0.0017,-0.00014,-0.34502,-0.1032,-0.23015,-0.3065,0.02196,-0.15057,-0.01091,-1.06111,0.1248,0.27273,-0.50397,0.18202,0.13888,-0.085,-0.75926,0.43801,1.06542,0.149,-0.10199,-0.10405,-0.06813,-0.73765,0.70269,1.94652,0.21,0.15747,-0.16373,-0.10293
0.1,0.03078,0.01866,-0.20394,0.1738,0.6999,-0.05992,-0.80514,-0.01336,-0.48526,-0.66562,0.01752,-0.00148,-0.49516,-0.10901,-0.37296,-0.4576,-0.02216,-0.17796,-0.01645,-1.30915,0.14081,0.39411,-0.52499,0.14085,0.18311,-0.08581,-0.89171,0.50326,1.21088,0.18022,-0.11163,-0.11752,-0.0764,-0.86118,0.7922,2.1763,0.24176,0.17446,-0.18293,-0.11495
0.12,0.04297,0.0158,-0.23189,0.19268,0.79601,-0.0652,-0.93175,-0.02143,-0.47714,-0.73604,0.04031,-0.00324,-0.6619,-0.11362,-0.53341,-0.62408,-0.07933,-0.20457,-0.02292,-1.56127,0.15555,0.52838,-0.53108,0.08379,0.22788,-0.0831,-1.01368,0.56353,1.32209,0.20992,-0.11654,-0.12737,-0.08223,-0.97401,0.86937,2.35023,0.27032,0.18582,-0.19758,-0.12404
0.14,0.05469,0.0109,-0.26111,0.20511,0.87306,-0.06808,-1.04197,-0.03087,-0.44663,-0.78844,0.06585,-0.00544,-0.83993,-0.11582,-0.70689,-0.80184,-0.14884,-0.22824,-0.03019,-1.80229,0.16752,0.67093,-0.51854,0.01159,0.27049,-0.07612,-1.11475,0.61348,1.38248,0.23584,-0.1152,-0.132,-0.08459,-1.06616,0.92588,2.44213,0.29309,0.18935,-0.2056,-0.12887
0.16,0.06532,0.00381,-0.29017,0.20999,0.92354,-0.06792,-1.12705,-0.04165,-0.39038,-0.81611,0.09271,-0.00805,-1.02307,-0.11417,-0.8877,-0.98681,-0.22815,-0.24674,-0.03795,-2.01682,0.17525,0.81624,-0.48579,-0.07248,0.30822,-0.06448,-1.18573,0.64835,1.37896,0.25593,-0.10666,-0.13019,-0.08272,-1.1289,0.95478,2.43151,0.30793,0.18349,-0.20538,-0.12843
0.18,0.07427,-0.00542,-0.31765,0.20729,0.94189,-0.06433,-1.17992,-0.05366,-0.30737,-0.81419,0.11883,-0.01102,-1.20449,-0.10716,-1.06902,-1.1749,-0.31255,-0.25794,-0.04576,-2.19047,0.17751,0.95806,-0.43406,-0.16243,0.33854,-0.04831,-1.21968,0.66467,1.30384,0.26855,-0.09066,-0.12129,-0.07623,-1.1557,0.95149,2.30641,0.31349,0.16749,-0.19608,-0.12221
