T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,0.46088,344.75982,0.01375,-6.32048,-0.16995,6.97933,0.36114,343.30929,0.01473,-6.32047,-0.16993,6.97934
0.02,0.40664,338.78603,0.01107,-5.97384,-0.21228,6.98399,0.62683,349.28203,0.01189,-5.97384,-0.21226,6.984
0.04,0.32721,332.62671,0.00866,-5.63816,-0.25258,6.98825,0.90609,355.44029,0.00913,-5.63815,-0.25257,6.98826
0.06,0.21439,326.33606,0.00663,-5.32554,-0.28912,6.99185,1.19804,361.72986,0.00652,-5.32553,-0.28913,6.99186
0.08,0.06428,319.98796,0.00506,-5.04671,-0.32114,6.99464,1.5023,368.0769,0.00406,-5.04671,-0.32116,6.99464
0.1,-0.12258,313.67202,0.00393,-4.81065,-0.34857,6.99653,1.81781,374.39181,0.00166,-4.81065,-0.34863,6.99653
0.12,-0.34164,307.48691,0.00318,-4.62431,-0.37184,6.99753,2.14199,380.57592,-0.00078,-4.62431,-0.37194,6.99753
0.14,-0.58511,301.5336,0.0027,-4.49246,-0.39158,6.99765,2.47042,386.52828,-0.0034,-4.49246,-0.39173,6.99765
0.16,-0.8428,295.90903,0.00236,-4.41757,-0.40852,6.99695,2.79693,392.15198,-0.00633,-4.41757,-0.40873,6.99695
0.18,-1.10325,290.7004,0.00199,-4.39982,-0.42332,6.99553,3.11409,397.35982,-0.00964,-4.39982,-0.4236,6.99552
0.2,-1.35474,285.9806,0.00142,-4.43716,-0.43653,6.99348,3.41387,402.07892,-0.01337,-4.43717,-0.43688,6.99348
0.22,-1.5863,281.80512,0.00042,-4.52552,-0.44854,6.991,3.68836,406.25381,-0.01745,-4.52553,-0.44897,6.991
0.24,-1.78844,278.21067,-0.00121,-4.65901,-0.45959,6.9883,3.93047,409.84777,-0.02165,-4.65902,-0.46007,6.9883
0.26,-1.95373,275.21571,-0.00369,-4.83031,-0.46975,6.98571,4.13443,412.84234,-0.0256,-4.83031,-0.47026,6.98571
0.28,-2.07702,272.82261,-0.00723,-5.03104,-0.479,6.98368,4.29607,415.23516,-0.0287,-5.03105,-0.4795,6.98368
0.3,-2.15542,271.02114,-0.01196,-5.25223,-0.48727,6.9828,4.41288,417.03646,-0.03009,-5.25224,-0.48768,6.9828
0.32,-2.18812,269.7927,-0.01797,-5.48472,-0.49446,6.9838,4.48393,418.26482,-0.02865,-5.48473,-0.49468,6.9838
