T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00054,-0.00104,-0.00027,-3.12798,-0.73767,-0.02263,0.82296,0.03486,-0.08175,0.05792,-0.07087,-0.01649,-0.59511,-0.20097,-0.24522,0.63143,1.53345,0.02645,0.02723,-0.68126,0.17992,0.1143,0.80358,-1.65202,0.10516,-0.04231,0.76444,-0.05186,-0.15568,-0.33586,-0.10919,-0.0472,-0.06152,0.87199,0.09718,0.05921,-0.43427,-0.11309,0.03037,0.0537
0.02,0.00078,-0.00096,-0.00015,-3.12822,-0.73695,-0.02265,0.8236,0.03444,-0.08073,0.06888,-0.07049,-0.01654,-0.53943,-0.21171,-0.22057,0.6363,1.53424,0.0304,0.02689,-0.60774,0.18981,0.09531,0.80277,-1.65228,0.10716,-0.04149,0.76388,-0.0525,-0.16012,-0.3356,-0.10911,-0.04707,-0.06144,0.87154,0.09827,0.06465,-0.43419,-0.11306,0.0298,0.05343
0.04,0.00101,-0.00088,-2e-05,-3.12846,-0.73622,-0.02267,0.82423,0.03401,-0.07971,0.07981,-0.07011,-0.01658,-0.48387,-0.22242,-0.19597,0.64115,1.53503,0.03435,0.02655,-0.53437,0.19966,0.07637,0.80196,-1.65252,0.10914,-0.04069,0.76333,-0.05314,-0.16455,-0.33533,-0.10903,-0.04695,-0.06136,0.87109,0.09936,0.07008,-0.43411,-0.11302,0.02924,0.05317
0.06,0.00125,-0.0008,0.0001,-3.1287,-0.7355,-0.02269,0.82487,0.03358,-0.07869,0.09073,-0.06974,-0.01662,-0.42835,-0.23312,-0.1714,0.646,1.53582,0.03829,0.02621,-0.46107,0.20952,0.05744,0.80115,-1.65278,0.11114,-0.03988,0.76277,-0.05378,-0.16898,-0.33506,-0.10894,-0.04682,-0.06128,0.87064,0.10044,0.0755,-0.43404,-0.11298,0.02867,0.0529
0.08,0.00149,-0.00072,0.00022,-3.12894,-0.73477,-0.02272,0.8255,0.03315,-0.07767,0.10166,-0.06936,-0.01666,-0.37273,-0.24385,-0.1468,0.65086,1.5366,0.04224,0.02587,-0.38763,0.21942,0.03848,0.80034,-1.65304,0.11314,-0.03907,0.76221,-0.05442,-0.17343,-0.3348,-0.10886,-0.0467,-0.0612,0.87018,0.10153,0.08094,-0.43396,-0.11295,0.02811,0.05263
0.1,0.00172,-0.00064,0.00034,-3.12919,-0.73405,-0.02274,0.82614,0.03272,-0.07664,0.11257,-0.06898,-0.0167,-0.31728,-0.2545,-0.12221,0.65571,1.53743,0.04619,0.02553,-0.31442,0.22917,0.01957,0.79952,-1.65324,0.1151,-0.03826,0.76165,-0.05506,-0.17783,-0.33453,-0.10878,-0.04657,-0.06113,0.86974,0.10261,0.08633,-0.43388,-0.11291,0.02754,0.05236
0.12,0.00196,-0.00056,0.00046,-3.12943,-0.73332,-0.02276,0.82677,0.03229,-0.07562,0.12353,-0.0686,-0.01674,-0.26155,-0.26531,-0.09761,0.66056,1.53816,0.05012,0.0252,-0.24083,0.23921,0.00058,0.79873,-1.65357,0.11715,-0.03745,0.76109,-0.0557,-0.18231,-0.33427,-0.10869,-0.04645,-0.06105,0.86928,0.1037,0.09181,-0.43381,-0.11287,0.02697,0.05209
0.14,0.0022,-0.00048,0.00058,-3.12967,-0.7326,-0.02278,0.82741,0.03187,-0.0746,0.13444,-0.06822,-0.01678,-0.20609,-0.27597,-0.07303,0.66542,1.53898,0.05407,0.02485,-0.16761,0.24898,-0.01833,0.79792,-1.65378,0.11911,-0.03664,0.76053,-0.05634,-0.18672,-0.334,-0.10861,-0.04632,-0.06097,0.86883,0.10478,0.09721,-0.43373,-0.11284,0.02641,0.05182
0.16,0.00242,-0.0004,0.0007,-3.12991,-0.7319,-0.0228,0.82806,0.03144,-0.07358,0.14532,-0.06784,-0.01682,-0.15089,-0.28646,-0.04843,0.67025,1.53994,0.05804,0.0245,-0.09474,0.25845,-0.03718,0.79704,-1.65386,0.12098,-0.03583,0.75999,-0.05697,-0.19106,-0.33373,-0.10853,-0.04619,-0.06089,0.8684,0.10584,0.10252,-0.43365,-0.1128,0.02586,0.05156
0.18,0.00269,-0.00032,0.00084,-3.13014,-0.73109,-0.02284,0.82864,0.031,-0.07257,0.15644,-0.06745,-0.01686,-0.09397,-0.29797,-0.0238,0.67515,1.54017,0.06191,0.0242,-0.01951,0.2697,-0.05649,0.79644,-1.65474,0.12344,-0.03504,0.75937,-0.05766,-0.19584,-0.33348,-0.10844,-0.04607,-0.06081,0.86789,0.10702,0.10838,-0.43358,-0.11276,0.02525,0.05127
