T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.00738,0.48591,-0.00015,-0.00771,0.00035,-0.01042,-0.00773,0.51596,-2e-05,-0.00771,-0,-0.01042
0.02,-0.0074,0.48258,-7e-05,-0.00806,0.00042,-0.0103,-0.00792,0.51928,-1e-05,-0.00806,-0.0001,-0.0103
0.04,-0.0073,0.47969,5e-05,-0.00833,0.0005,-0.01009,-0.00802,0.52216,-2e-05,-0.00833,-0.00023,-0.01009
0.06,-0.00705,0.47785,0.0002,-0.00849,0.00059,-0.00979,-0.008,0.524,-6e-05,-0.00849,-0.00037,-0.00979
0.08,-0.00666,0.47786,0.00041,-0.00851,0.00067,-0.00936,-0.00784,0.52398,-0.00012,-0.00851,-0.00053,-0.00936
0.1,-0.00611,0.48078,0.00069,-0.00837,0.00072,-0.0088,-0.00751,0.52105,-0.0002,-0.00837,-0.0007,-0.0088
0.12,-0.00545,0.48785,0.00102,-0.00806,0.00072,-0.00809,-0.00701,0.51397,-0.0003,-0.00806,-0.00087,-0.00809
0.14,-0.00474,0.50051,0.00143,-0.00759,0.00063,-0.00726,-0.00636,0.5013,-0.00041,-0.00759,-0.00102,-0.00726
0.16,-0.00407,0.52029,0.0019,-0.00697,0.00042,-0.00633,-0.00557,0.48148,-0.00051,-0.00697,-0.00113,-0.00633
0.18,-0.00355,0.54841,0.00244,-0.00626,3e-05,-0.00535,-0.00469,0.45334,-0.00058,-0.00626,-0.00116,-0.00535
0.2,-0.0033,0.58485,0.00303,-0.00551,-0.00058,-0.00439,-0.00378,0.41685,-0.00059,-0.00551,-0.00111,-0.00439
0.22,-0.00338,0.62849,0.00368,-0.00473,-0.00143,-0.00349,-0.00289,0.37315,-0.00055,-0.00473,-0.00099,-0.00349
0.24,-0.00379,0.67794,0.00442,-0.00395,-0.0025,-0.00268,-0.00209,0.32363,-0.00048,-0.00395,-0.00083,-0.00268
0.26,-0.00448,0.73143,0.00523,-0.00316,-0.00372,-0.00196,-0.00141,0.27003,-0.00039,-0.00316,-0.00066,-0.00196
0.28,-0.00533,0.78603,0.0061,-0.00241,-0.00499,-0.00134,-0.00086,0.21528,-0.0003,-0.00241,-0.0005,-0.00134
0.3,-0.00623,0.83807,0.00698,-0.00174,-0.00623,-0.00084,-0.00044,0.16308,-0.00022,-0.00174,-0.00036,-0.00084
0.32,-0.00708,0.88447,0.0078,-0.00117,-0.00733,-0.00045,-0.00013,0.1165,-0.00015,-0.00117,-0.00024,-0.00045
0.34,-0.00781,0.92351,0.00852,-0.00071,-0.00827,-0.00017,8e-05,0.07727,-0.0001,-0.00071,-0.00014,-0.00017
0.36,-0.0084,0.95469,0.00911,-0.00035,-0.00903,3e-05,0.0002,0.0459,-5e-05,-0.00035,-7e-05,3e-05
0.38,-0.00883,0.97832,0.00958,-0.0001,-0.00961,0.00015,0.00027,0.02209,-2e-05,-0.0001,-2e-05,0.00015
0.4,-0.00912,0.99521,0.00993,7e-05,-0.01003,0.00022,0.00029,0.00505,0,7e-05,2e-05,0.00022
0.42,-0.00928,1.00641,0.01017,0.00017,-0.01031,0.00025,0.00028,0,2e-05,0.00017,4e-05,0.00025
0.44,-0.00935,1.01307,0.01033,0.00023,-0.01048,0.00024,0.00025,0,2e-05,0.00023,5e-05,0.00024
0.46,-0.00937,1.01628,0.01042,0.00024,-0.01057,0.00022,0.00021,0,3e-05,0.00024,5e-05,0.00022
0.48,-0.00937,1.01702,0.01046,0.00023,-0.01059,0.00019,0.00017,0,3e-05,0.00023,5e-05,0.00019
0.5,-0.0094,1.01613,0.01047,0.00021,-0.01058,0.00015,0.00013,0,2e-05,0.00021,4e-05,0.00015
0.52,-0.00945,1.01425,0.01045,0.00018,-0.01054,0.00012,9e-05,0,2e-05,0.00018,4e-05,0.00012
0.54,-0.00953,1.01191,0.01042,0.00014,-0.01048,9e-05,6e-05,0,2e-05,0.00014,3e-05,9e-05
0.56,-0.00963,1.00944,0.01038,0.00011,-0.01043,6e-05,4e-05,0,1e-05,0.00011,2e-05,6e-05
0.58,-0.00975,1.00711,0.01034,8e-05,-0.01037,4e-05,2e-05,0,1e-05,8e-05,2e-05,4e-05
0.6,-0.00986,1.00504,0.0103,5e-05,-0.01032,2e-05,0,0,1e-05,5e-05,1e-05,2e-05
0.62,-0.00995,1.00331,0.01027,3e-05,-0.01028,1e-05,-0,0,0,3e-05,1e-05,1e-05
0.64,-0.01002,1.00194,0.01024,1e-05,-0.01024,-0,-1e-05,0,0,1e-05,0,-0
0.66,-0.01006,1.00091,0.01022,0,-0.01022,-1e-05,-1e-05,0,0,0,0,-1e-05
0.68,-0.01006,1.00018,0.0102,-0,-0.0102,-1e-05,-1e-05,0,-0,-0,-0,-1e-05
0.7,-0.01001,0.9997,0.01019,-1e-05,-0.01019,-1e-05,-1e-05,0.00032,-0,-1e-05,-0,-1e-05
0.72,-0.00992,0.99942,0.01019,-1e-05,-0.01018,-1e-05,-1e-05,0.00061,-0,-1e-05,-0,-1e-05
0.74,-0.00978,0.99929,0.01018,-1e-05,-0.01018,-1e-05,-1e-05,0.00075,-0,-1e-05,-0,-1e-05
0.76,-0.0096,0.99927,0.01018,-1e-05,-0.01018,-1e-05,-1e-05,0.00078,-0,-1e-05,-0,-1e-05
0.78,-0.00938,0.99932,0.01018,-1e-05,-0.01018,-1e-05,-1e-05,0.00073,-0,-1e-05,-0,-1e-05
0.8,-0.00913,0.99941,0.01018,-1e-05,-0.01018,-1e-05,-0,0.00065,-0,-1e-05,-0,-1e-05
0.82,-0.00884,0.99952,0.01018,-1e-05,-0.01018,-0,-0,0.00054,-0,-1e-05,-0,-0
0.84,-0.00853,0.99964,0.01019,-0,-0.01018,-0,-0,0.00043,-0,-0,-0,-0
0.86,-0.0082,0.99975,0.01019,-0,-0.01019,-0,-0,0.00032,-0,-0,-0,-0
0.88,-0.00786,0.99984,0.01019,-0,-0.01019,-0,-0,0.00023,-0,-0,-0,-0
0.9,-0.00751,0.99992,0.01019,-0,-0.01019,-0,0,0.00015,-0,-0,-0,-0
0.92,-0.00716,0.99998,0.01019,-0,-0.01019,0,0,9e-05,-0,-0,-0,0
0.94,-0.0068,1.00003,0.01019,-0,-0.01019,0,0,4e-05,-0,-0,-0,0
