T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00023,-1e-05,0.0001,-3.0504,-0.50301,0.02415,0.77558,-0.01693,-0.12511,-0.20502,0.0574,-0.00685,-0.39846,-0.17336,0.18946,0.52175,1.081,0.00124,-0.08134,-0.42814,0.17477,-0.12693,0.58318,-1.3506,0.11985,0.06008,0.48138,-0.01186,0.01823,-0.35772,-0.13645,-0.09936,-0.06544,0.58191,0.04393,-0.02852,-0.42662,-0.11813,0.07126,0.04873
0.02,5e-05,2e-05,0.00012,-3.05129,-0.50334,0.02384,0.77509,-0.01691,-0.12513,-0.20536,0.05799,-0.00686,-0.39604,-0.16089,0.14643,0.5208,1.20674,0.03294,-0.06107,-0.42737,0.16425,-0.09932,0.58232,-1.45455,0.15164,0.04307,0.48215,-0.01405,0.00575,-0.35777,-0.13515,-0.09838,-0.06476,0.58267,0.04535,-0.02246,-0.42665,-0.11793,0.07068,0.04838
0.04,0.00034,5e-05,0.00014,-3.05218,-0.50367,0.02353,0.7746,-0.0169,-0.12515,-0.20571,0.05858,-0.00686,-0.39362,-0.14847,0.10359,0.51985,1.33194,0.0645,-0.04089,-0.4266,0.15377,-0.07183,0.58147,-1.55805,0.1833,0.02613,0.48291,-0.01623,-0.00669,-0.35783,-0.13386,-0.0974,-0.06407,0.58342,0.04678,-0.01641,-0.42667,-0.11773,0.0701,0.04802
0.06,0.00062,8e-05,0.00016,-3.05307,-0.50399,0.02322,0.77411,-0.01689,-0.12516,-0.20605,0.05917,-0.00687,-0.3912,-0.13604,0.06071,0.51889,1.45727,0.09609,-0.02069,-0.42583,0.14328,-0.0443,0.58062,-1.66166,0.21498,0.00918,0.48367,-0.01841,-0.01913,-0.35788,-0.13256,-0.09641,-0.06339,0.58418,0.0482,-0.01037,-0.4267,-0.11753,0.06952,0.04767
0.08,0.00091,0.00011,0.00018,-3.05397,-0.50432,0.02291,0.77362,-0.01687,-0.12518,-0.20639,0.05976,-0.00688,-0.38878,-0.12355,0.01761,0.51794,1.58321,0.12784,-0.00039,-0.42505,0.13274,-0.01665,0.57976,-1.76577,0.24683,-0.00786,0.48443,-0.0206,-0.03159,-0.35794,-0.13127,-0.09543,-0.0627,0.58494,0.04962,-0.00431,-0.42673,-0.11732,0.06893,0.04731
0.1,0.00119,0.00014,0.0002,-3.05485,-0.50465,0.0226,0.77313,-0.01686,-0.1252,-0.20673,0.06035,-0.00688,-0.38638,-0.11128,-0.02469,0.517,1.70684,0.15901,0.01953,-0.42429,0.12238,0.01051,0.5789,-1.86799,0.2781,-0.02458,0.48519,-0.02277,-0.04398,-0.35799,-0.12998,-0.09445,-0.06202,0.58569,0.05104,0.00171,-0.42676,-0.11712,0.06835,0.04696
0.12,0.00147,0.00016,0.00022,-3.05575,-0.50498,0.0223,0.77265,-0.01685,-0.12522,-0.20708,0.06094,-0.00689,-0.38393,-0.09858,-0.06853,0.51603,1.83495,0.1913,0.04018,-0.42351,0.11168,0.03863,0.57805,-1.97388,0.31047,-0.04191,0.48595,-0.02497,-0.05652,-0.35805,-0.12867,-0.09346,-0.06133,0.58645,0.05247,0.00779,-0.42678,-0.11692,0.06777,0.04661
0.14,0.00176,0.00019,0.00024,-3.05664,-0.5053,0.02199,0.77216,-0.01684,-0.12523,-0.20742,0.06153,-0.0069,-0.38152,-0.08628,-0.11098,0.51508,1.95902,0.22258,0.06018,-0.42274,0.10129,0.06588,0.5772,-2.07645,0.34185,-0.0587,0.48671,-0.02714,-0.06892,-0.3581,-0.12738,-0.09248,-0.06065,0.58721,0.05389,0.01382,-0.42681,-0.11672,0.06719,0.04625
0.16,0.00204,0.00023,0.00027,-3.05752,-0.50562,0.02167,0.77165,-0.01682,-0.12526,-0.20775,0.06211,-0.0069,-0.37919,-0.07447,-0.15162,0.51417,2.07781,0.25253,0.07933,-0.42198,0.09131,0.09201,0.57633,-2.1747,0.37192,-0.07477,0.48747,-0.02928,-0.08115,-0.35816,-0.12611,-0.09151,-0.05997,0.58796,0.0553,0.01977,-0.42684,-0.11652,0.06661,0.0459
0.18,0.00233,0.00025,0.00028,-3.05844,-0.50599,0.02139,0.77122,-0.01682,-0.12525,-0.20812,0.06272,-0.00691,-0.37647,-0.05985,-0.20233,0.51306,2.22594,0.28985,0.1032,-0.42115,0.07904,0.1244,0.57552,-2.29701,0.40925,-0.0948,0.48826,-0.03162,-0.09437,-0.35821,-0.12474,-0.09048,-0.05925,0.58874,0.05678,0.02616,-0.42686,-0.11631,0.06602,0.04554
