T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00363,0.00055,0.00383,-0.10096,-0.52064,-0.02022,0.46013,0.01126,0.07177,0.12021,0.0882,0.02301,-0.02822,-0.00317,0.11712,-0.09071,-0.35592,-0.02466,-0.10374,0.23149,-0.0411,-0.28299,0.11546,0.11324,0.03974,0.00144,0.64482,-0.10476,-0.45831,-0.14528,0.03642,0.03925,0.02917,0.61676,-0.13283,-0.54128,-0.10361,-0.05951,0.05104,0.03357
0.02,-0.00283,0.00063,0.0029,-0.11562,-0.58299,-0.0237,0.52456,0.01461,0.08244,0.12242,0.09719,0.02894,-0.0169,0.01353,0.11103,-0.08674,-0.20637,0.01079,-0.08046,0.25228,-0.03177,-0.34121,0.20012,0.13105,0.04023,0.00392,0.72546,-0.11883,-0.53885,-0.16546,0.04499,0.05045,0.03571,0.69467,-0.15127,-0.63224,-0.1176,-0.06941,0.05927,0.03901
0.04,-0.00169,0.00073,0.00149,-0.13382,-0.65469,-0.02783,0.60321,0.01949,0.09545,0.11751,0.10571,0.03658,0.00123,0.03819,0.09627,-0.07934,0.02629,0.06378,-0.04225,0.2717,-0.01352,-0.41646,0.32434,0.15579,0.0375,0.00787,0.81927,-0.13524,-0.63568,-0.18955,0.05584,0.06481,0.04391,0.78518,-0.17349,-0.74378,-0.13416,-0.08161,0.06941,0.04571
0.06,-0.00035,0.00083,-0.00038,-0.15489,-0.72812,-0.03241,0.68985,0.02597,0.1096,0.10227,0.11258,0.04548,0.02648,0.07165,0.06853,-0.06942,0.35345,0.13607,0.01353,0.28554,0.01586,-0.50613,0.49103,0.18743,0.03037,0.01347,0.91655,-0.15308,-0.74434,-0.21531,0.0686,0.08198,0.05347,0.8788,-0.19793,-0.86833,-0.15171,-0.09532,0.08084,0.05326
0.08,0.00103,0.0009,-0.00264,-0.17761,-0.79339,-0.03707,0.77603,0.03399,0.12334,0.07309,0.11615,0.05498,0.05893,0.11429,0.02347,-0.058,0.78255,0.22845,0.08898,0.2886,0.05855,-0.6056,0.70067,0.22549,0.01748,0.02084,1.00469,-0.17092,-0.8572,-0.23977,0.08257,0.10118,0.06387,0.96317,-0.22236,-0.99502,-0.16812,-0.10942,0.09263,0.06107
0.1,0.00227,0.00094,-0.00522,-0.20045,-0.83979,-0.04136,0.85255,0.04348,0.13503,0.02624,0.11439,0.06432,0.09841,0.1658,-0.04237,-0.04602,1.31482,0.34037,0.18516,0.27534,0.11647,-0.70887,0.95114,0.26926,-0.00269,0.03006,1.0701,-0.18682,-0.96376,-0.25975,0.0968,0.12122,0.07435,1.02498,-0.2442,-1.11116,-0.18114,-0.12257,0.10371,0.0684
0.12,0.00323,0.00093,-0.00802,-0.22171,-0.85748,-0.04471,0.91091,0.05431,0.14314,-0.04177,0.10504,0.07269,0.14456,0.22504,-0.1308,-0.03429,1.9427,0.4695,0.30145,0.24053,0.19113,-0.80915,1.23769,0.3181,-0.03172,0.04114,1.10024,-0.19864,-1.05139,-0.27223,0.11008,0.14054,0.08396,1.05198,-0.26092,-1.20373,-0.18865,-0.13341,0.11296,0.07452
0.14,0.00378,0.00085,-0.0109,-0.23973,-0.83898,-0.04648,0.94476,0.06637,0.14658,-0.13388,0.08578,0.07934,0.19667,0.28985,-0.24116,-0.02353,2.64731,0.61139,0.435,0.17999,0.28352,-0.89965,1.55298,0.37171,-0.07114,0.05406,1.08567,-0.20416,-1.10628,-0.27492,0.12107,0.15728,0.09163,1.03486,-0.27037,-1.26093,-0.18902,-0.14068,0.11936,0.07877
0.16,0.00382,0.0007,-0.01371,-0.25315,-0.78079,-0.04606,0.95122,0.07956,0.1449,-0.2521,0.0545,0.08364,0.2537,0.3569,-0.36953,-0.01444,3.39614,0.75908,0.58019,0.09127,0.39392,-0.97444,1.88744,0.43042,-0.12233,0.06874,1.02191,-0.20147,-1.11483,-0.26664,0.12842,0.16939,0.09628,0.96913,-0.27117,-1.27376,-0.18145,-0.14342,0.12216,0.08064
0.18,0.00328,0.00048,-0.01622,-0.26105,-0.68441,-0.04283,0.93183,0.09383,0.13845,-0.39712,0.00953,0.0852,0.31415,0.42166,-0.50819,-0.0077,4.1415,0.90288,0.72814,-0.02578,0.5218,-1.0292,2.22977,0.49531,-0.18629,0.08507,0.91083,-0.18925,-1.06523,-0.24765,0.13086,0.17486,0.09686,0.85646,-0.263,-1.2373,-0.16613,-0.14111,0.12094,0.07984
0.2,0.00212,0.00021,-0.01818,-0.26304,-0.5568,-0.03631,0.89277,0.10916,0.12844,-0.56808,-0.05006,0.08386,0.37601,0.47837,-0.64532,-0.00396,4.82007,1.03029,0.86663,-0.16858,0.66569,-1.06184,2.56757,0.56812,-0.26345,0.10291,0.76112,-0.16708,-0.94905,-0.21974,0.12737,0.17186,0.09257,0.70518,-0.24676,-1.15151,-0.14438,-0.13373,0.11571,0.07639
0.22,0.00034,-8e-05,-0.01929,-0.25916,-0.40972,-0.02613,0.84411,0.12552,0.11684,-0.76225,-0.1242,0.07976,0.43667,0.52023,-0.76509,-0.00369,5.35419,1.12621,0.98022,-0.33186,0.8231,-1.07272,2.88804,0.65095,-0.35336,0.12208,0.58747,-0.13559,-0.76277,-0.18612,0.11732,0.15904,0.08287,0.52951,-0.22445,-1.02107,-0.11849,-0.12172,0.10688,0.07055
0.24,-0.00202,-0.00034,-0.01921,-0.24969,-0.25802,-0.01209,0.79801,0.14282,0.10612,-0.97501,-0.21167,0.07327,0.49293,0.53966,-0.84843,-0.00694,5.65552,1.1735,1.05102,-0.50802,0.99044,-1.06443,3.17874,0.74553,-0.45446,0.14234,0.40833,-0.09656,-0.50891,-0.1508,0.10055,0.13575,0.06769,0.3475,-0.19888,-0.85436,-0.09135,-0.10589,0.09515,0.06276
