T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-3.02765,342.9815,-0.86992,6.94731,0.02614,-6.98487,-3.02764,342.99299,-0.87036,6.94732,0.02614,-6.98486
0.02,-2.98672,342.98399,-0.8679,6.95809,0.02638,-6.98795,-2.9872,342.99102,-0.86903,6.9581,0.02638,-6.98794
0.04,-2.94501,342.98818,-0.86612,6.96814,0.02661,-6.99082,-2.94621,342.98736,-0.86821,6.96814,0.02661,-6.99081
0.06,-2.90306,342.99451,-0.86464,6.97693,0.02682,-6.99333,-2.90522,342.98157,-0.86795,6.97694,0.02682,-6.99333
0.08,-2.86134,343.00342,-0.86328,6.98422,0.02699,-6.99541,-2.86473,342.97321,-0.86808,6.98422,0.02699,-6.9954
0.1,-2.82024,343.01528,-0.86168,6.98995,0.02713,-6.99704,-2.82512,342.96191,-0.8682,6.98995,0.02713,-6.99704
0.12,-2.78011,343.03028,-0.85934,6.99422,0.02724,-6.99826,-2.78671,342.94748,-0.86773,6.99423,0.02724,-6.99826
0.14,-2.74125,343.04833,-0.85565,6.99722,0.02733,-6.99912,-2.74969,342.93003,-0.86591,6.99722,0.02733,-6.99912
0.16,-2.70389,343.0689,-0.85001,6.99916,0.02741,-6.99969,-2.71417,342.91006,-0.86189,6.99916,0.02741,-6.99969
0.18,-2.66822,343.09087,-0.84185,7.00025,0.02745,-7.00002,-2.68005,342.88871,-0.85478,7.00026,0.02745,-7.00002
0.2,-2.63433,343.1123,-0.83076,7.00072,0.02745,-7.00018,-2.64712,342.86792,-0.8437,7.00072,0.02745,-7.00018
0.22,-2.60224,343.13024,-0.81659,7.00074,0.02736,-7.00023,-2.61491,342.85065,-0.82793,7.00074,0.02736,-7.00023
0.24,-2.57185,343.14053,-0.79952,7.00046,0.02713,-7.00021,-2.58275,342.84106,-0.80694,7.00046,0.02713,-7.00021
0.26,-2.54295,343.13766,-0.78015,6.99999,0.02669,-7.00015,-2.54972,342.8447,-0.78052,7,0.02669,-7.00015
0.28,-2.51521,343.11465,-0.75957,6.99943,0.02593,-7.00007,-2.5147,342.86853,-0.74891,6.99944,0.02593,-7.00007
0.3,-2.48822,343.06316,-0.73943,6.99883,0.02473,-6.99999,-2.47641,342.92091,-0.71291,6.99884,0.02473,-6.99999
0.32,-2.46151,342.97374,-0.72195,6.99823,0.02297,-6.9999,-2.43357,343.01126,-0.67402,6.99824,0.02297,-6.9999
0.34,-2.4345,342.83643,-0.70977,6.99766,0.02053,-6.9998,-2.38493,343.14955,-0.63445,6.99766,0.02053,-6.9998
0.36,-2.40646,342.64169,-0.70576,6.9971,0.0173,-6.99967,-2.32935,343.34531,-0.59718,6.99711,0.0173,-6.99967
0.38,-2.37636,342.38184,-0.71275,6.99656,0.01322,-6.99949,-2.26598,343.6062,-0.56591,6.99657,0.01322,-6.99949
0.4,-2.34292,342.05308,-0.73321,6.99604,0.0083,-6.99922,-2.19448,343.93602,-0.54512,6.99604,0.0083,-6.99922
0.42,-2.30449,341.6581,-0.76889,6.99551,0.00268,-6.99885,-2.1153,344.33205,-0.54002,6.99551,0.00268,-6.99885
0.44,-2.25894,341.20941,-0.82029,6.99497,-0.00338,-6.99832,-2.02993,344.78178,-0.55652,6.99497,-0.00338,-6.99832
0.46,-2.20364,340.73323,-0.88632,6.99442,-0.00942,-6.9976,-1.9412,345.25896,-0.60117,6.99442,-0.00942,-6.9976
0.48,-2.13527,340.27387,-0.96375,6.99387,-0.01476,-6.99668,-1.8536,345.71921,-0.68098,6.99388,-0.01476,-6.99668
0.5,-2.04985,339.89836,-1.04693,6.99336,-0.01848,-6.99553,-1.77347,346.0955,-0.80328,6.99336,-0.01848,-6.99553
0.52,-1.94268,339.70066,-1.12751,6.99294,-0.01938,-6.99417,-1.70915,346.29379,-0.97538,6.99295,-0.01939,-6.99417
0.54,-1.80845,339.80507,-1.19448,6.99272,-0.01603,-6.99264,-1.671,346.18977,-1.20409,6.99272,-0.01604,-6.99264
0.56,-1.64151,340.36748,-1.2345,6.99282,-0.00678,-6.99104,-1.67109,345.6275,-1.49512,6.99282,-0.00679,-6.99104
0.58,-1.43635,341.57364,-1.23284,6.99342,0.01014,-6.9895,-1.72265,344.42119,-1.85217,6.99342,0.01013,-6.9895
0.6,-1.18836,343.63252,-1.17482,6.99469,0.03644,-6.98822,-1.83907,342.36185,-2.2759,6.9947,0.03643,-6.98822
0.62,-0.8949,346.76311,-1.04829,6.99683,0.07355,-6.98742,-2.03232,339.23044,-2.76258,6.99683,0.07354,-6.98742
0.64,-0.55678,351.17264,-0.84698,7.00001,0.12225,-6.9874,-2.3106,334.81973,-3.30269,7.00001,0.12225,-6.9874
0.66,-0.17995,357.02749,-0.57473,7.00438,0.1823,-6.9885,-2.67553,328.9633,-3.87953,7.00438,0.1823,-6.9885
0.68,0.22287,364.42806,-0.24832,7.01008,0.25206,-6.99117,-3.11953,321.56075,-4.46885,7.01008,0.25206,-6.99117
0.7,0.63137,373.40111,0.10313,7.01717,0.32841,-6.9959,-3.62474,312.58529,-5.04006,7.01717,0.32843,-6.9959
0.72,1.0179,383.90993,0.4428,7.02559,0.40708,-7.00329,-4.16369,302.07364,-5.55974,7.02559,0.40711,-7.00329
0.74,1.34899,395.87089,0.73264,7.03513,0.48301,-7.01394,-4.70144,290.10943,-5.99639,7.03513,0.48306,-7.01394
0.76,1.58808,409.16849,0.93912,7.04528,0.55098,-7.02842,-5.19883,276.80812,-6.32474,7.04528,0.55105,-7.02842
0.78,1.6997,423.66737,1.03593,7.0552,0.60613,-7.04714,-5.61687,262.30508,-6.52749,7.0552,0.60623,-7.04714
0.8,1.65452,439.22082,1.0037,7.06359,0.6445,-7.07019,-5.92187,246.747,-6.59434,7.06359,0.64462,-7.07019
0.82,1.43321,455.67549,0.82873,7.0686,0.66339,-7.09717,-6.08936,230.28719,-6.52046,7.0686,0.66353,-7.09717
0.84,1.0278,472.87163,0.5025,7.06775,0.66142,-7.12697,-6.10518,213.08535,-6.3058,7.06775,0.66159,-7.12697
