T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0,0.57926,0,2.71821,0,-0.08403,0.14163,0.09873,-0.02883,-0.60816,0.05703,-0.02088,0.53405,-0.30381,0.10586,0.19638,1.43171,0.02164,-0.059,0.42504,0.19932,-0.05533,0.15967,-1.40598,-0.04375,0.01257,-0.10592,0.06804,-0.27072,-0.1225,-0.21709,-0.02709,-0.16963,-0.16957,0.09775,0.41534,-0.01079,-0.08645,0.0429,0.12074
0.02,0.00014,0.57925,-0.00031,2.71664,0,-0.08421,0.14136,0.09738,-0.02773,-0.60317,0.05623,-0.01804,0.52829,-0.3043,0.11102,0.19893,1.4315,0.02195,-0.06003,0.41321,0.19653,-0.04479,0.15253,-1.40517,-0.03937,0.0043,-0.10811,0.06902,-0.27175,-0.11773,-0.21835,-0.02698,-0.16692,-0.17172,0.09737,0.41131,-0.00677,-0.08879,0.04299,0.12643
0.04,0.00028,0.57923,-0.00063,2.7151,0,-0.08439,0.14109,0.09603,-0.02666,-0.59822,0.05544,-0.0152,0.52256,-0.30481,0.11615,0.20146,1.43131,0.02226,-0.06105,0.40149,0.19375,-0.03435,0.14545,-1.40435,-0.03504,-0.00391,-0.11028,0.07,-0.27277,-0.113,-0.21959,-0.02688,-0.16423,-0.17385,0.097,0.40733,-0.0028,-0.0911,0.04309,0.13205
0.06,0.00043,0.57921,-0.00093,2.71363,0,-0.08455,0.1408,0.09468,-0.02566,-0.59334,0.05468,-0.0124,0.51691,-0.30535,0.12124,0.20392,1.43113,0.02257,-0.06203,0.39,0.19098,-0.02418,0.13854,-1.40354,-0.03081,-0.01193,-0.1124,0.07096,-0.2738,-0.10838,-0.22081,-0.02678,-0.16162,-0.17589,0.09666,0.40353,0.00105,-0.09336,0.04317,0.13741
0.08,0.00055,0.57919,-0.00127,2.71174,0,-0.08478,0.14062,0.09336,-0.02421,-0.58808,0.05375,-0.00947,0.51083,-0.30568,0.1266,0.20678,1.43086,0.0229,-0.0632,0.37721,0.18816,-0.01253,0.13073,-1.40274,-0.02601,-0.02094,-0.11479,0.07202,-0.27478,-0.10319,-0.22218,-0.02666,-0.15864,-0.17838,0.09621,0.3988,0.00557,-0.09593,0.0433,0.14408
0.1,0.00072,0.57918,-0.00154,2.71077,0,-0.08486,0.14021,0.09196,-0.02377,-0.58363,0.05319,-0.00678,0.50567,-0.30647,0.13135,0.20877,1.43079,0.02318,-0.06397,0.36723,0.18545,-0.00407,0.12483,-1.40191,-0.02244,-0.02783,-0.11661,0.07286,-0.27589,-0.0992,-0.22323,-0.02659,-0.15643,-0.17991,0.09597,0.396,0.00867,-0.09783,0.04333,0.14802
0.12,0.00102,0.57922,-0.00164,2.71221,0,-0.08455,0.13916,0.09032,-0.02575,-0.58129,0.05381,-0.00502,0.50306,-0.30845,0.13469,0.20839,1.43127,0.02333,-0.0637,0.36457,0.18304,-0.00397,0.12415,-1.40095,-0.02222,-0.02904,-0.11676,0.0731,-0.27727,-0.09863,-0.22339,-0.02664,-0.15642,-0.17881,0.09634,0.39919,0.00773,-0.0978,0.04302,0.14393
0.14,0.00137,0.57928,-0.00167,2.7146,0,-0.08408,0.13788,0.08858,-0.02881,-0.57978,0.0548,-0.00345,0.50138,-0.31091,0.13736,0.20714,1.43197,0.02344,-0.06302,0.36481,0.18075,-0.00717,0.1254,-1.39997,-0.02325,-0.02808,-0.11635,0.0731,-0.2788,-0.09926,-0.22325,-0.02673,-0.15718,-0.17675,0.09692,0.40422,0.00536,-0.0971,0.04261,0.13715
0.16,0.00169,0.57933,-0.00173,2.71664,0,-0.08367,0.13671,0.0869,-0.03161,-0.57796,0.05551,-0.0016,0.49928,-0.31319,0.14015,0.20626,1.4326,0.02357,-0.06249,0.36399,0.17841,-0.00915,0.12582,-1.39902,-0.02372,-0.028,-0.11624,0.07321,-0.28032,-0.09927,-0.22325,-0.0268,-0.15756,-0.17515,0.09738,0.40798,0.00371,-0.09676,0.04227,0.13195
0.18,0.00202,0.57938,-0.00182,2.71834,0,-0.0833,0.13551,0.08518,-0.03344,-0.57587,0.05663,-0.00054,0.49719,-0.31529,0.14374,0.20547,1.43314,0.02369,-0.06208,0.36209,0.17607,-0.00998,0.12606,-1.39796,-0.02416,-0.02837,-0.11593,0.07335,-0.28158,-0.09956,-0.22321,-0.0269,-0.15808,-0.17347,0.09793,0.41354,0.00178,-0.09621,0.04186,0.12531
