T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.00453,0.49952,-0.00079,0.01007,0.0017,-0.01017,-0.00453,0.4994,-0.00078,0.01007,0.0017,-0.01017
0.02,-0.00445,0.49952,-0.00083,0.0101,0.00171,-0.01017,-0.00445,0.49941,-0.00083,0.0101,0.00171,-0.01017
0.04,-0.00437,0.49951,-0.00088,0.01012,0.00173,-0.01017,-0.00437,0.49942,-0.00087,0.01012,0.00173,-0.01017
0.06,-0.00429,0.49948,-0.00093,0.01014,0.00175,-0.01017,-0.00429,0.49944,-0.00092,0.01014,0.00175,-0.01017
0.08,-0.0042,0.49944,-0.00098,0.01016,0.00177,-0.01018,-0.0042,0.49949,-0.00097,0.01016,0.00177,-0.01018
0.1,-0.00412,0.49938,-0.00103,0.01017,0.00179,-0.01018,-0.00412,0.49955,-0.00103,0.01017,0.00179,-0.01018
0.12,-0.00403,0.49929,-0.00108,0.01018,0.00181,-0.01018,-0.00403,0.49963,-0.00109,0.01018,0.00181,-0.01018
0.14,-0.00394,0.49918,-0.00113,0.01019,0.00184,-0.01018,-0.00394,0.49975,-0.00115,0.01019,0.00184,-0.01018
0.16,-0.00384,0.49904,-0.00119,0.01019,0.00187,-0.01019,-0.00385,0.49989,-0.00122,0.01019,0.00187,-0.01019
0.18,-0.00375,0.49888,-0.00125,0.0102,0.00189,-0.01019,-0.00376,0.50005,-0.00129,0.0102,0.00189,-0.01019
0.2,-0.00365,0.49869,-0.00131,0.0102,0.00193,-0.0102,-0.00366,0.50024,-0.00137,0.0102,0.00193,-0.0102
0.22,-0.00354,0.4985,-0.00137,0.0102,0.00196,-0.01022,-0.00355,0.50043,-0.00145,0.0102,0.00196,-0.01022
0.24,-0.00343,0.49833,-0.00144,0.0102,0.002,-0.01024,-0.00344,0.50061,-0.00153,0.0102,0.002,-0.01024
0.26,-0.00331,0.49819,-0.00151,0.0102,0.00203,-0.01026,-0.00331,0.50074,-0.00162,0.0102,0.00203,-0.01026
0.28,-0.00318,0.49815,-0.00158,0.0102,0.00207,-0.01029,-0.00317,0.50079,-0.00172,0.0102,0.00207,-0.01029
0.3,-0.00304,0.49824,-0.00167,0.0102,0.00211,-0.01033,-0.00302,0.5007,-0.00181,0.0102,0.00211,-0.01033
