T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0,0.01619,0,0,0,0.06256,0.00848,0.00948,0.18997,0,0,0,0,0,0,0.00752,0,0,0,0,0.00233,0,0,0,0,0,0,0.02113,0,0,0,0,0,0.01294,0,0.01288,0.03369,0.07113,0,0,0,0,0.02584,0,0,0.00536,0,0,0,0,0,0,0.01095,0.03149,0,0.03193,0.00958,0,0,0,0.01613,0,0.0061,0.00562,0,0,0
0.02,0,0,0.01868,0,0,0,0.07575,0.00579,0.0115,0.23424,0,0,0,0,0,0,0.00792,0,0,0,0,0.00292,0,0,0.00028,0,0,0,0.0204,0,0,0,0,0,0.01779,0,0.01068,0.0361,0.09854,0,0,0,0,0.02287,0.00173,0,0.0115,0,0,0,0,0,0,0.01277,0.0326,0,0.03242,0.00982,0,0,0,0.01716,0,0.00738,0.00552,0,0,0
0.04,0,0.00247,0.02124,0,0,0,0.09003,0.0034,0.01368,0.28277,0,0,0,0,0,0,0.00815,0,0,0,0,0.00356,0,0,0.00053,0,0,0,0.01972,0,0,0,0,0,0.0232,0,0.00843,0.03844,0.12383,0,0,0,0,0.01988,0.00578,0,0.01764,0,0,0,0,0,0,0.01427,0.03372,0,0.03302,0.01,0,0,0,0.0182,0,0.00872,0.00541,0,0,0.00027
0.06,0,0.00475,0.02386,0,0,0,0.10537,0.00136,0.016,0.33558,0,0,0,0,0,0,0.00817,0,0,0,0,0.00426,0,0,0.00074,0,0,0,0.01914,0,3e-05,0,0,0,0.02918,0,0.00615,0.04069,0.14656,0,0,0,0,0.0169,0.00986,0,0.02374,0,0,0,0,0,0,0.01543,0.03484,0,0.03374,0.01012,0,0,0,0.01925,0,0.01013,0.00527,1e-05,0,0.00052
0.08,0,0.00673,0.02649,0,0.00672,0,0.12173,0,0.01847,0.39264,0,0,0,0,0,0,0.00799,0,0,0,0,0.00502,0,0,0.00089,0,0,0,0.01864,0,0.00028,0,0,0,0.03571,0,0.00389,0.04278,0.16629,0,0,0,0,0.01395,0.01395,0,0.02978,0,0,0,0,0,0,0.0162,0.03595,0,0.03459,0.01017,0,0,0,0.02029,0,0.01159,0.00512,0.00012,0,0.00077
0.1,0,0.00839,0.0291,0,0.01788,0,0.13902,0,0.02106,0.45385,0,0,0,0,0,0,0.0076,0,0,0,0,0.00584,0,0,0.001,0,0,0,0.01826,0,0.00053,0,0,0,0.04278,0,0.00167,0.04467,0.18254,0,0,0,0,0.01108,0.01805,0,0.0357,0,0,0.00035,0,0,0,0.01656,0.03703,0,0.03556,0.01016,0,0,0,0.02131,0,0.0131,0.00495,0.00023,0,0.00099
0.12,0,0.00969,0.03166,0,0.03066,0,0.15716,0,0.02377,0.519,0,0,0,0,0,0,0.00699,0,0,1e-05,0,0.00671,0,0,0.00105,0,0,0,0.01798,0,0.00077,0,0,0,0.05035,0,0,0.0463,0.19485,0,0,0,0,0.00831,0.02214,0,0.04147,0.00184,0,0.00065,0,0,2e-05,0.01648,0.03805,0,0.03666,0.01007,0,0,0,0.0223,4e-05,0.01467,0.00478,0.00033,0,0.0012
0.14,0,0.01061,0.03411,0,0.04515,0,0.17601,0,0.02657,0.58778,0,0,0,3e-05,0,0,0.00618,0,0,0.00029,0,0.00762,0,0,0.00105,0,0,0,0.01783,0,0.001,0,0,0,0.05835,0,0,0.04758,0.20278,0,0,0,0,0.00571,0.02619,0.00062,0.04702,0.00417,0,0.00092,0,0,0.00034,0.01596,0.03899,0,0.03786,0.0099,0,0,0,0.02325,0.0001,0.01629,0.00461,0.00041,0,0.00138
0.16,0,0.01112,0.03641,0,0.06146,0,0.19541,0,0.02943,0.65977,0,0,0,0.00016,0,0,0.00518,0,0,0.00052,0,0.00859,0,0,0.00101,0,0,0,0.0178,0,0.00123,0,0,0,0.06672,0,0,0.04846,0.20592,0,0,0,0,0.0033,0.03019,0.00151,0.0523,0.00651,0,0.00116,0,0,0.0006,0.01499,0.03982,0,0.03915,0.00966,0,0,0,0.02415,0.00015,0.01795,0.00445,0.00049,0,0.00155
0.18,0,0.01121,0.03848,0,0.07967,0,0.21516,0,0.03233,0.73439,0,0,0,0.00026,0,0,0.004,0.00072,0,0.00072,0,0.00958,0,0,0.00092,0,0,0,0.01788,0,0.00145,0,0,0,0.07534,0,0,0.04883,0.20391,0,0,6e-05,0,0.00114,0.03412,0.00243,0.05726,0.0088,0,0.00137,2e-05,0,0.00078,0.01358,0.04052,0,0.0405,0.00934,0,0,0,0.02498,0.00018,0.01965,0.0043,0.00056,0,0.00168
