T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00181,-0.00054,0.00015,0.00609,0.03174,-0.00235,0.02577,-0.00877,0.01131,-0.10508,0.00466,-0.00111,0.21065,0.01477,0.16192,-0.0205,-0.08008,0.0822,0.06121,-0.02123,-0.02267,0.33503,-0.06264,0.21192,0.06067,-0.09925,-0.03343,0.00836,0.04059,-0.0006,0.00202,0.00125,0.00048,-0.0325,-0.00548,-0.03127,-0.00178,-0.00096,0.00213,0.00066
0.02,-0.00244,-0.00056,-0.00027,0.00861,0.03795,-0.00208,0.02522,-0.00952,0.01236,-0.1096,0.00588,-0.00084,0.19939,0.00932,0.1484,-0.01485,-0.08911,0.07124,0.06126,-0.05328,-0.03327,0.41286,-0.06841,0.23379,0.05676,-0.10433,-0.04091,0.01117,0.05394,-0.00021,0.00194,0.00107,0.00035,-0.04083,-0.00185,-0.01705,-0.00185,-0.00055,0.00166,0.0002
0.04,-0.00321,-0.00056,-0.00085,0.0118,0.0459,-0.00171,0.02354,-0.01031,0.01349,-0.11344,0.0075,-0.00042,0.17051,0.00065,0.12344,-0.00534,-0.09595,0.05376,0.05907,-0.10169,-0.0471,0.51064,-0.07415,0.2504,0.05007,-0.10846,-0.05047,0.01497,0.07187,0.00034,0.00173,0.00076,0.00014,-0.05167,0.00345,0.00379,-0.00189,3e-05,0.00097,-0.00046
0.06,-0.00403,-0.00053,-0.00155,0.01544,0.05544,-0.00133,0.02085,-0.01117,0.01453,-0.11756,0.00946,0.00014,0.12345,-0.01085,0.08921,0.00864,-0.09816,0.02883,0.0536,-0.16477,-0.06378,0.62042,-0.07865,0.25681,0.04027,-0.11018,-0.06181,0.01958,0.09331,0.00103,0.0014,0.00034,-0.00014,-0.06466,0.01025,0.03058,-0.00186,0.00073,0.0001,-0.00127
0.08,-0.0048,-0.00046,-0.00232,0.01922,0.06618,-0.00105,0.01728,-0.01213,0.01526,-0.12263,0.01166,0.00083,0.05739,-0.02463,0.04812,0.02762,-0.09273,-0.00413,0.04371,-0.24007,-0.08256,0.73142,-0.08044,0.24669,0.02712,-0.1078,-0.07437,0.02471,0.11678,0.00186,0.00095,-0.00017,-0.00048,-0.07918,0.01829,0.0622,-0.00176,0.00147,-0.00086,-0.00218
0.1,-0.00539,-0.00032,-0.0031,0.02276,0.07755,-0.00097,0.01287,-0.01314,0.01547,-0.12887,0.01398,0.00162,-0.02942,-0.04019,0.00207,0.05193,-0.07627,-0.04511,0.02841,-0.32515,-0.10233,0.83158,-0.07801,0.21261,0.0107,-0.09972,-0.08735,0.03006,0.14065,0.00277,0.00038,-0.00076,-0.00087,-0.09435,0.02722,0.09724,-0.00155,0.00219,-0.00183,-0.00313
0.12,-0.00567,-0.0001,-0.00382,0.02563,0.08882,-0.00116,0.00754,-0.0141,0.01496,-0.13597,0.01628,0.00251,-0.14009,-0.05719,-0.04808,0.08161,-0.04525,-0.09305,0.00712,-0.41825,-0.1216,0.90901,-0.07007,0.1464,-0.00844,-0.08482,-0.09978,0.03532,0.16333,0.00372,-0.00032,-0.00142,-0.0013,-0.10913,0.03663,0.13401,-0.0012,0.00284,-0.00275,-0.00406
0.14,-0.00553,0.00019,-0.00444,0.02738,0.09917,-0.00171,0.00112,-0.01481,0.01363,-0.14306,0.01844,0.00344,-0.27922,-0.07559,-0.10294,0.11631,0.00375,-0.14545,-0.02007,-0.51882,-0.13839,0.95351,-0.05579,0.03979,-0.02905,-0.06288,-0.1106,0.0402,0.18351,0.00464,-0.00118,-0.00214,-0.00178,-0.12241,0.04609,0.17064,-0.0007,0.00334,-0.00357,-0.00491
0.16,-0.00488,0.00055,-0.0049,0.02754,0.10779,-0.00263,-0.00665,-0.01506,0.01148,-0.14892,0.02034,0.00438,-0.45291,-0.09577,-0.16496,0.15513,0.07365,-0.19806,-0.0521,-0.62802,-0.15023,0.9581,-0.03501,-0.11484,-0.04904,-0.0349,-0.11872,0.04446,0.20026,0.00542,-0.0022,-0.00294,-0.0023,-0.13306,0.05507,0.20509,-4e-05,0.00368,-0.00423,-0.00563
0.18,-0.00362,0.00097,-0.00515,0.02566,0.11392,-0.00394,-0.0161,-0.01457,0.00868,-0.15206,0.02189,0.00525,-0.6685,-0.1187,-0.23885,0.19653,0.16645,-0.24458,-0.08667,-0.74897,-0.15399,0.92047,-0.00851,-0.32341,-0.06535,-0.0035,-0.12313,0.04795,0.2132,0.00595,-0.0034,-0.00382,-0.00287,-0.14008,0.06308,0.23527,0.00075,0.00383,-0.00471,-0.00618
0.2,-0.00171,0.0014,-0.00517,0.02131,0.11698,-0.00559,-0.02758,-0.01305,0.0056,-0.15097,0.02306,0.00597,-0.93419,-0.14602,-0.33197,0.23816,0.28273,-0.27662,-0.12012,-0.88682,-0.14584,0.84412,0.02187,-0.58894,-0.07407,0.02699,-0.12301,0.05056,0.22244,0.00606,-0.00475,-0.00476,-0.00348,-0.14267,0.06958,0.25918,0.00163,0.00382,-0.00502,-0.00654
0.22,0.00087,0.00179,-0.00491,0.01415,0.11661,-0.00745,-0.04143,-0.01022,0.00277,-0.14426,0.02381,0.00644,-1.25828,-0.18018,-0.45472,0.27684,0.4211,-0.28403,-0.14734,-1.0484,-0.12116,0.73889,0.05321,-0.91023,-0.07064,0.05056,-0.11778,0.05219,0.22856,0.00559,-0.0062,-0.00576,-0.00414,-0.14033,0.07409,0.27519,0.00253,0.00368,-0.00516,-0.00669
0.24,0.00411,0.00208,-0.00436,0.00388,0.11266,-0.00933,-0.05798,-0.00582,0.00092,-0.13076,0.02417,0.0065,-1.64814,-0.22452,-0.62077,0.30849,0.57774,-0.25549,-0.16195,-1.24141,-0.07447,0.62079,0.08164,-1.28048,-0.05038,0.05987,-0.10712,0.05274,0.23234,0.00436,-0.00768,-0.00678,-0.0048,-0.13283,0.07619,0.28226,0.00332,0.00348,-0.00517,-0.00665
0.26,0.00795,0.0022,-0.00349,-0.00966,0.10522,-0.01093,-0.07751,0.00033,0.0009,-0.1096,0.02414,0.00601,-2.10885,-0.28324,-0.84709,0.32819,0.74592,-0.17953,-0.15654,-1.47317,0.00062,0.51102,0.10256,-1.68602,-0.00928,0.04685,-0.09103,0.05201,0.23449,0.00217,-0.00902,-0.00772,-0.00543,-0.12029,0.07559,0.28022,0.00388,0.00333,-0.00513,-0.00644
0.28,0.01232,0.00205,-0.00227,-0.02651,0.09461,-0.01186,-0.10022,0.00835,0.00361,-0.08027,0.02376,0.00479,-2.64144,-0.36146,-1.15348,0.33027,0.91582,-0.0459,-0.12317,-1.74902,0.11136,0.43456,0.11105,-2.10533,0.05508,0.00341,-0.06978,0.04965,0.23529,-0.00115,-0.01003,-0.00847,-0.00595,-0.10311,0.07212,0.27,0.00402,0.00335,-0.0051,-0.00613
