T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.02216,0.00345,-0.01324,0.0337,0,0.00976,-0.09472,-0.01543,-0.04181,0.02921,0.09629,0.03342,-0.04974,-0.22544,1.07669,0.02252,-1.57609,-1.29322,-0.78581,-0.11809,-0.14808,0.75883,-0.02176,0.03584,0.04918,-0.04498,0.08162,-8e-05,-0.06655,-0.11418,-0.00315,-0.01813,0.02922,0.03956,-0.0118,-0.05719,-0.01291,0.00499,-0.16577,0.00158
0.02,0.02268,0.00363,-0.01069,0.05184,0,0.01723,-0.09019,-0.01761,-0.06645,0.01179,0.10315,0.01278,-0.09091,-0.25508,1.03879,0.22695,-1.66825,-1.44837,-0.86432,-0.11726,-0.14719,0.8066,-0.01664,0.01916,0.0483,-0.04618,0.0893,-0.0071,-0.07889,-0.13517,0.00373,-0.02281,0.02641,0.03759,-0.01943,-0.07079,-0.00332,0.0002,-0.17169,-0.00444
0.04,0.02283,0.00389,-0.00708,0.07693,0,0.02783,-0.08107,-0.02108,-0.10325,-0.01773,0.11168,-0.01691,-0.15268,-0.29863,0.95917,0.55227,-1.71109,-1.60649,-0.94321,-0.11067,-0.14359,0.86052,-0.00914,-0.00339,0.04608,-0.04644,0.09838,-0.01692,-0.09478,-0.16231,0.01314,-0.02868,0.02133,0.03348,-0.02959,-0.08872,0.01154,-0.00674,-0.17643,-0.01321
0.06,0.02235,0.00427,-0.00242,0.11037,0,0.04166,-0.06681,-0.0263,-0.15402,-0.06135,0.12223,-0.05581,-0.2384,-0.35871,0.83044,1.01892,-1.67852,-1.74865,-1.01241,-0.09667,-0.13732,0.91898,0.00088,-0.03083,0.04222,-0.045,0.10792,-0.02959,-0.11511,-0.19429,0.02479,-0.03539,0.01353,0.02682,-0.04198,-0.11179,0.03244,-0.01607,-0.17924,-0.02515
0.08,0.02098,0.00482,0.00311,0.15294,0,0.05855,-0.04698,-0.0337,-0.22003,-0.12082,0.13509,-0.10328,-0.35049,-0.4377,0.64699,1.64354,-1.53796,-1.84878,-1.05848,-0.07345,-0.12871,0.97966,0.01335,-0.06131,0.03649,-0.04101,0.11675,-0.04494,-0.14036,-0.22914,0.0381,-0.04238,0.00265,0.01726,-0.05601,-0.14029,0.05995,-0.02785,-0.17936,-0.0405
0.1,0.01851,0.00559,0.00922,0.20442,0,0.07812,-0.02145,-0.04367,-0.30178,-0.19756,0.15051,-0.15776,-0.48987,-0.53769,0.40732,2.43678,-1.25164,-1.87504,-1.06562,-0.03926,-0.11846,1.04039,0.02786,-0.09217,0.02886,-0.03375,0.12379,-0.06249,-0.17033,-0.26458,0.05221,-0.04899,-0.01153,0.00456,-0.07083,-0.17382,0.09429,-0.04189,-0.17623,-0.05925
0.12,0.01485,0.00663,0.01545,0.26321,0,0.09972,0.00952,-0.05648,-0.39867,-0.29238,0.16862,-0.21676,-0.6554,-0.66025,0.11578,3.40065,-0.77894,-1.79177,-1.01702,0.00742,-0.10766,1.09952,0.04369,-0.12014,0.01956,-0.02281,0.12824,-0.0814,-0.20388,-0.29832,0.06607,-0.05447,-0.02899,-0.01131,-0.08535,-0.21107,0.13509,-0.05772,-0.16958,-0.08096
0.14,0.01005,0.00795,0.02115,0.32613,0,0.12244,0.04515,-0.07226,-0.50855,-0.40511,0.18925,-0.27686,-0.84315,-0.80587,-0.21629,4.52514,-0.07978,-1.56202,-0.89632,0.06758,-0.09757,1.15569,0.05974,-0.14176,0.00915,-0.00823,0.12977,-0.10047,-0.23884,-0.32838,0.0785,-0.0581,-0.04933,-0.03005,-0.09833,-0.24982,0.18126,-0.07454,-0.15937,-0.10465
0.16,0.00433,0.00954,0.0255,0.38825,0,0.14517,0.08398,-0.09091,-0.62738,-0.53423,0.21175,-0.33396,-1.04577,-0.9733,-0.57025,5.785,0.88086,-1.15084,-0.68947,0.14151,-0.08934,1.20726,0.07469,-0.15402,-0.00154,0.00934,0.12868,-0.11816,-0.27186,-0.35328,0.0884,-0.0593,-0.07181,-0.05096,-0.10848,-0.28696,0.23066,-0.09125,-0.14559,-0.12866
0.18,-0.00193,0.0113,0.02753,0.443,0,0.16663,0.1239,-0.11205,-0.74891,-0.67649,0.23472,-0.38352,-1.25203,-1.15884,-0.92059,7.13699,2.12732,-0.52944,-0.38694,0.22852,-0.08358,1.25148,0.08704,-0.15487,-0.01142,0.02861,0.12598,-0.13262,-0.29854,-0.37235,0.09487,-0.05769,-0.09523,-0.07279,-0.11457,-0.31865,0.27995,-0.10649,-0.12811,-0.15057
0.2,-0.00816,0.01307,0.02617,0.4825,0,0.18541,0.16214,-0.13495,-0.86459,-0.82664,0.25591,-0.42095,-1.44654,-1.35581,-1.23604,8.5185,3.66664,0.32001,0.01377,0.32688,-0.0801,1.28395,0.09535,-0.14375,-0.01931,0.04768,0.12337,-0.14174,-0.31362,-0.38577,0.09736,-0.05317,-0.11801,-0.0937,-0.11553,-0.34067,0.32439,-0.11864,-0.1065,-0.16728
