T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.04425,0.00686,-0.00746,0.20424,-0.22767,-0.0068,-0.23544,0.09482,-0.43603,-0.03054,-0.09169,-0.00237,-0.34608,-0.42798,0.13368,0.50985,-0.13278,0.20422,-0.07637,0.56432,0.09656,-0.8657,0.03781,-0.01672,0.14629,0.15099,0.31879,-0.11254,-0.24818,-0.18472,-0.01645,0.07487,0.03354,0.32695,0.01058,-0.27183,-0.10812,-0.00895,4e-05,0.00134
0.02,0.04372,0.00562,-0.03382,0.27954,-0.27196,-0.00063,-0.19976,0.11855,-0.47745,-0.01941,-0.11032,-0.00038,-0.33286,-0.47725,0.11783,0.50452,-0.10884,0.26751,-0.08745,0.60761,0.12102,-0.90174,0.2066,-0.02242,0.17222,0.17378,0.33552,-0.15013,-0.33629,-0.20687,-0.01095,0.08872,0.04033,0.36755,-0.0264,-0.46371,-0.11316,-0.02301,0.00918,0.00645
0.04,0.04257,0.00354,-0.07358,0.38419,-0.32788,0.0093,-0.14032,0.14991,-0.51996,-0.00247,-0.12555,0.00253,-0.29921,-0.53253,0.09179,0.47143,-0.0572,0.35193,-0.0967,0.64726,0.15227,-0.91954,0.4564,-0.03029,0.20209,0.20203,0.34594,-0.19851,-0.45293,-0.23182,-0.00207,0.10536,0.04863,0.41116,-0.07647,-0.7228,-0.11376,-0.04224,0.02168,0.0134
0.06,0.04192,0.00055,-0.12705,0.5176,-0.39421,0.02409,-0.05982,0.18822,-0.55902,0.02011,-0.13357,0.00624,-0.24417,-0.59022,0.0553,0.40338,0.02952,0.45669,-0.10183,0.68003,0.18901,-0.9103,0.78862,-0.04035,0.23409,0.23704,0.34758,-0.25492,-0.59346,-0.25759,0.0106,0.12328,0.05776,0.45452,-0.13811,-1.04365,-0.10722,-0.06618,0.03725,0.02202
0.08,0.04288,-0.00336,-0.19383,0.67684,-0.46819,0.04465,0.03836,0.23202,-0.58829,0.04789,-0.12934,0.01054,-0.16665,-0.64473,0.00848,0.29237,0.15892,0.57885,-0.09987,0.70047,0.22907,-0.86292,1.20003,-0.05242,0.26525,0.27924,0.33695,-0.31526,-0.75024,-0.28128,0.02735,0.14048,0.06679,0.49256,-0.20845,-1.41408,-0.09037,-0.0939,0.05525,0.03193
0.1,0.04635,-0.00819,-0.273,0.85698,-0.54549,0.07155,0.15104,0.27919,-0.60012,0.08013,-0.10655,0.01523,-0.06493,-0.68889,-0.04793,0.13014,0.33833,0.71335,-0.08723,0.70093,0.2695,-0.76512,1.68317,-0.06619,0.29158,0.32775,0.30959,-0.37449,-0.91342,-0.29943,0.04827,0.15465,0.07467,0.51853,-0.28326,-1.81542,-0.05989,-0.12399,0.07474,0.04259
0.12,0.05293,-0.01389,-0.3632,1.05148,-0.62051,0.10484,0.27574,0.32712,-0.58641,0.11584,-0.05767,0.0201,0.0632,-0.71468,-0.11244,-0.09092,0.57434,0.85318,-0.05985,0.67199,0.30692,-0.60511,2.22655,-0.08115,0.3082,0.38014,0.26037,-0.42702,-1.07168,-0.30832,0.0732,0.16347,0.08027,0.52436,-0.3569,-2.22286,-0.01265,-0.15461,0.09445,0.05328
0.14,0.06286,-0.0204,-0.46274,1.25275,-0.68674,0.14394,0.41075,0.37294,-0.53959,0.15375,0.02578,0.02494,0.22025,-0.71417,-0.18245,-0.37671,0.872,0.98965,-0.01339,0.60332,0.33773,-0.37372,2.8148,-0.09666,0.30971,0.43237,0.18398,-0.46706,-1.21315,-0.3045,0.10167,0.16481,0.08259,0.50125,-0.42236,-2.60612,0.05381,-0.18351,0.11277,0.06313
0.16,0.07603,-0.02758,-0.56969,1.45275,-0.73716,0.18763,0.55499,0.41373,-0.45377,0.19228,0.15266,0.02958,0.40851,-0.68062,-0.25407,-0.73012,1.23392,1.11288,0.05637,0.48492,0.35861,-0.0668,3.42895,-0.11195,0.29064,0.47893,0.07545,-0.48916,-1.32638,-0.28522,0.13288,0.15703,0.08079,0.44051,-0.47136,-2.93085,0.14073,-0.20815,0.12786,0.07111
0.18,0.09202,-0.03527,-0.68198,1.64375,-0.76484,0.23402,0.70774,0.44678,-0.32587,0.22961,0.33137,0.03388,0.62953,-0.60952,-0.32207,-1.14993,1.65911,1.21237,0.15306,0.30841,0.36695,0.31257,4.04678,-0.12613,0.24611,0.51305,-0.06924,-0.4886,-1.40136,-0.24892,0.16563,0.1392,0.07436,0.33445,-0.49479,-3.16077,0.24755,-0.22583,0.13767,0.07612
