T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.07247,0,0,0.04039,0.01039,0,0,0,0.01591,0,0,0,0,0,0,0,0.00188,0,0,0.0007,0,0.00971,0,0.01342,0,0,0,0,0.02091,0,0.00946,0.00818,0.00739,0.04451,0,0.00545,0.00738,0,0,0.02161,0.01523,0.00596,0,0.00271,0.00749,0.0009,0.0176,0.00426,0.00219,0.00795,0,0.00729,0.02594,0,0.02367,0,0.00677,0,0.00366,0.0012,0.02094,0.00831,0,0.02836,0,0,0
0.02,0,0.07393,0,0,0.04324,0.01116,0,0,0,0.01553,0,0,0,0,0,0,0,0.00184,0,0,0.00188,0,0.00978,0,0.01339,0,0,0,0,0.02053,0,0.00954,0.00817,0.00735,0.04222,0,0.00513,0.00543,0,0,0.02306,0.0159,0.00597,0,0.00263,0.00751,0.00066,0.01765,0.00452,0.00237,0.00903,0,0.0072,0.02509,0,0.0233,0,0.00662,0,0.00379,0.00136,0.02052,0.00799,0,0.0282,0,0,0
0.04,0,0.07587,3e-05,5e-05,0.04636,0.01209,7e-05,2e-05,2e-05,0.01526,8e-05,4e-05,0.00014,1e-05,2e-05,3e-05,2e-05,0.00188,5e-05,8e-05,0.00326,1e-05,0.00988,0,0.0135,3e-05,6e-05,1e-05,3e-05,0.02019,0,0.00962,0.00833,0.00732,0.04013,1e-05,0.00463,0.00362,9e-05,6e-05,0.0243,0.01672,0.00604,2e-05,0.00262,0.00762,0.00059,0.01751,0.00479,0.00256,0.00994,6e-05,0.00723,0.02425,1e-05,0.02301,3e-05,0.00645,4e-05,0.00395,0.00156,0.02002,0.00774,7e-05,0.02802,0,0.00015,2e-05
0.06,0,0.0783,0,1e-05,0.04954,0.013,1e-05,1e-05,1e-05,0.01504,3e-05,1e-05,0.00027,1e-05,2e-05,1e-05,1e-05,0.00186,2e-05,3e-05,0.0048,0,0.00997,0,0.01336,1e-05,1e-05,0,1e-05,0.01965,0,0.00969,0.00818,0.00727,0.03828,0,0.00383,0.00185,1e-05,3e-05,0.02518,0.01762,0.00611,1e-05,0.00247,0.00757,0.00055,0.01716,0.00504,0.00268,0.01066,3e-05,0.00707,0.02315,0,0.02276,2e-05,0.00626,0,0.00405,0.00168,0.01944,0.00748,1e-05,0.02781,0,3e-05,1e-05
0.08,1e-05,0.08128,1e-05,5e-05,0.05303,0.01404,2e-05,1e-05,1e-05,0.01495,6e-05,3e-05,0.0004,1e-05,2e-05,3e-05,2e-05,0.00193,4e-05,7e-05,0.0065,1e-05,0.01012,0,0.01333,2e-05,2e-05,1e-05,1e-05,0.01921,1e-05,0.00977,0.00821,0.00723,0.03665,1e-05,0.00281,0.00024,3e-05,4e-05,0.02587,0.01867,0.00623,4e-05,0.00238,0.00762,0.00055,0.01666,0.00532,0.00281,0.01126,7e-05,0.00703,0.02208,0,0.02256,2e-05,0.00605,0,0.00418,0.00185,0.01879,0.00729,2e-05,0.02759,0,6e-05,2e-05
0.1,0,0.08471,0,0.002,0.05668,0.01513,0,0,0,0.01488,1e-05,0,0.00015,0,0,2e-05,0,0.00195,2e-05,1e-05,0.00831,0,0.0103,0,0.01329,0,0,0,1e-05,0.01875,0,0.00983,0.00822,0.00717,0.03518,0,0.0015,0.00017,0,1e-05,0.02631,0.0198,0.00637,2e-05,0.00218,0.00753,0.00026,0.01605,0.00563,0.00292,0.01172,4e-05,0.00687,0.02082,0,0.02235,0,0.00584,0,0.00427,0.00199,0.01808,0.00713,0,0.02735,0,7e-05,0
0.12,3e-05,0.0886,0.00158,0.00412,0.06066,0.01666,4e-05,3e-05,6e-05,0.01492,0.00016,0.00011,0.00073,3e-05,7e-05,0.00012,4e-05,0.00221,0.00015,0.00035,0.01022,2e-05,0.01063,1e-05,0.01329,7e-05,7e-05,2e-05,2e-05,0.01842,1e-05,0.00994,0.00825,0.00719,0.03383,5e-05,0.0014,0.00022,0.00014,0.00034,0.02657,0.02106,0.00662,6e-05,0.00216,0.0077,0.00071,0.01546,0.00606,0.0031,0.01221,0.00023,0.00705,0.01999,1e-05,0.02213,8e-05,0.00565,1e-05,0.00445,0.00219,0.01735,0.00699,4e-05,0.02713,1e-05,0.00011,8e-05
0.14,4e-05,0.09272,0.00342,0.00625,0.06464,0.01789,6e-05,3e-05,6e-05,0.01499,0.00023,0.00015,0.00065,5e-05,7e-05,0.00011,6e-05,0.00228,0.00022,0.00032,0.01216,3e-05,0.01096,1e-05,0.01329,7e-05,7e-05,3e-05,2e-05,0.01818,4e-05,0.01003,0.00825,0.00716,0.03245,6e-05,0.00121,0.00019,0.00014,0.0003,0.02664,0.02234,0.00681,6e-05,0.00201,0.0077,0.00062,0.01492,0.00651,0.00321,0.01265,0.00023,0.00705,0.0187,1e-05,0.02185,9e-05,0.00544,2e-05,0.00454,0.00232,0.01658,0.00684,8e-05,0.02694,2e-05,0.00011,9e-05
0.16,0,0.09689,0.00554,0.00853,0.06857,0.01891,0,0,0,0.01505,0,0,0.00044,0,0,0,0,0.00212,4e-05,0,0.0141,0,0.01128,0,0.01318,0,0,0,0,0.0179,0,0.01002,0.00814,0.00706,0.03086,0,0.00097,4e-05,0,1e-05,0.02648,0.02354,0.00694,0,0.00149,0.00718,0.00043,0.01448,0.007,0.00325,0.01305,0,0.00641,0.01708,0,0.02143,0,0.00522,0,0.00453,0.00237,0.01577,0.00664,0,0.02664,0,0,0
0.18,0,0.10119,0.00805,0.01137,0.07269,0.02024,0,0,0,0.01518,0,0,0.00043,0,0,0,0,0.0022,0,0,0.01613,0,0.01181,0,0.01313,1e-05,0,0,0,0.01795,0,0.01009,0.00814,0.00704,0.02909,0,0.00076,0,0,0,0.02623,0.02467,0.00713,0,0.00118,0.00696,0.00044,0.01439,0.00765,0.00339,0.01379,0,0.00606,0.01595,0,0.02089,0,0.00501,0,0.00463,0.00249,0.01496,0.00644,0,0.02638,0,0,0
