T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.21803,-0.62298,-0.06923,0.23044,0.00012,-0.01878,0.12027,-0.02772,2.99907,1.22298,0.14137,0.25611,-0.03902,0.02036,0.03134,-0.77177,1.58431,0.06822,0.22935,-0.03196,1.39038,-1.68347,0.02932,-1.56115,-0.6155,0.08759,0.78678,1.60333,0.51282,-0.41636,-1.54144,-1.14841,-0.22516,-1.07222
0.02,-0.21904,-0.62023,-0.06783,0.23454,-0.00109,-0.01917,0.12205,-0.02719,2.99907,1.22783,0.14579,0.25796,-0.03922,0.02111,0.03195,-0.78279,1.58623,0.06907,0.22922,-0.0317,1.39367,-1.68421,0.03333,-1.56186,-0.61654,0.08712,0.7841,1.60503,0.51194,-0.41019,-1.54335,-1.14711,-0.22557,-1.08023
0.04,-0.22002,-0.61749,-0.06648,0.23835,-0.0022,-0.0195,0.12337,-0.02684,2.99907,1.23259,0.14938,0.25961,-0.03953,0.02212,0.03233,-0.79333,1.5879,0.06866,0.22892,-0.03136,1.39688,-1.68501,0.03716,-1.56249,-0.61758,0.08668,0.78159,1.60669,0.51107,-0.40428,-1.5452,-1.14584,-0.22594,-1.08801
0.06,-0.22095,-0.61475,-0.06512,0.2419,-0.00322,-0.01977,0.12427,-0.02666,2.99907,1.23723,0.15221,0.26104,-0.04,0.02333,0.0325,-0.80331,1.58918,0.06708,0.22847,-0.03093,1.40005,-1.68573,0.04083,-1.56311,-0.61862,0.0863,0.77935,1.60831,0.5102,-0.3986,-1.54696,-1.14463,-0.22625,-1.09549
0.08,-0.22198,-0.61209,-0.06391,0.24538,-0.00417,-0.02,0.12486,-0.02663,2.99907,1.24186,0.15467,0.26217,-0.04022,0.02463,0.03249,-0.81406,1.59157,0.06538,0.22805,-0.03066,1.40323,-1.68644,0.04456,-1.56376,-0.61963,0.08581,0.7761,1.61006,0.50933,-0.39312,-1.54887,-1.14336,-0.22664,-1.10363
0.1,-0.22281,-0.60924,-0.06257,0.24854,-0.00501,-0.02017,0.12498,-0.02676,2.99907,1.2463,0.15623,0.26307,-0.04099,0.02594,0.0323,-0.82259,1.59135,0.06214,0.2274,-0.03007,1.4063,-1.68723,0.04792,-1.56429,-0.62067,0.08557,0.77497,1.61145,0.50847,-0.38791,-1.55039,-1.14234,-0.2268,-1.10998
0.12,-0.22318,-0.60569,-0.06067,0.25112,-0.00567,-0.02028,0.12444,-0.02705,2.99908,1.25065,0.15624,0.26388,-0.04339,0.02722,0.03194,-0.82524,1.58365,0.05555,0.22613,-0.02854,1.40922,-1.68821,0.0503,-1.56476,-0.62169,0.08606,0.77993,1.61183,0.5075,-0.38288,-1.55092,-1.14181,-0.22626,-1.11236
0.14,-0.22346,-0.60183,-0.05869,0.25347,-0.00624,-0.02035,0.12349,-0.02749,2.99908,1.25476,0.15563,0.26436,-0.04618,0.02822,0.03148,-0.8258,1.57358,0.04841,0.22479,-0.02679,1.41203,-1.68927,0.05236,-1.56512,-0.62274,0.08673,0.78678,1.61189,0.50654,-0.37817,-1.55112,-1.14149,-0.22552,-1.11301
0.16,-0.22382,-0.59819,-0.05695,0.25596,-0.00676,-0.02043,0.12233,-0.02804,2.99908,1.25875,0.15515,0.26441,-0.04844,0.02878,0.03098,-0.82754,1.56518,0.04293,0.2238,-0.02538,1.41487,-1.69024,0.05461,-1.56546,-0.62379,0.08722,0.79229,1.61216,0.50557,-0.37371,-1.55148,-1.14114,-0.22492,-1.11418
0.18,-0.22417,-0.5945,-0.055,0.25865,-0.00734,-0.02056,0.12094,-0.02864,2.99908,1.26315,0.15469,0.26439,-0.05073,0.02892,0.03051,-0.82976,1.55627,0.03841,0.22294,-0.02395,1.41778,-1.69128,0.0568,-1.56599,-0.62474,0.08781,0.79878,1.61236,0.50455,-0.36886,-1.55191,-1.14063,-0.22428,-1.11641
0.2,-0.2246,-0.59094,-0.0536,0.26123,-0.00774,-0.02067,0.11911,-0.02934,2.99908,1.26653,0.15394,0.26368,-0.05252,0.02862,0.03005,-0.83146,1.54865,0.03512,0.22236,-0.02288,1.42038,-1.69219,0.05906,-1.56613,-0.62584,0.0882,0.80336,1.61264,0.50359,-0.36514,-1.55213,-1.14046,-0.2238,-1.11632
0.22,-0.22516,-0.58779,-0.05377,0.26333,-0.00773,-0.02068,0.11666,-0.03023,2.99907,1.26715,0.15271,0.2615,-0.05308,0.0279,0.02957,-0.83169,1.54481,0.03343,0.22223,-0.02259,1.42212,-1.69246,0.0617,-1.56544,-0.62734,0.08812,0.80258,1.61304,0.50267,-0.36445,-1.55196,-1.1413,-0.2237,-1.11013
0.24,-0.2258,-0.58483,-0.05441,0.26538,-0.00759,-0.02071,0.11375,-0.03112,2.99907,1.26678,0.15122,0.25889,-0.05321,0.02686,0.02924,-0.83157,1.54228,0.0328,0.22228,-0.0226,1.42348,-1.6926,0.06434,-1.56444,-0.62894,0.08787,0.79999,1.61346,0.5017,-0.36472,-1.55165,-1.14252,-0.22372,-1.10195
0.26,-0.22647,-0.5818,-0.05471,0.26777,-0.0076,-0.02085,0.11056,-0.0319,2.99905,1.26696,0.14972,0.25663,-0.05351,0.02562,0.02916,-0.83224,1.53925,0.03288,0.22229,-0.02257,1.42501,-1.69283,0.06677,-1.56359,-0.63042,0.08771,0.79836,1.61385,0.50073,-0.36432,-1.55147,-1.14347,-0.2237,-1.09517
0.28,-0.227,-0.57877,-0.05511,0.27018,-0.00766,-0.021,0.10735,-0.03263,2.99903,1.26717,0.14845,0.25453,-0.05385,0.02425,0.0293,-0.83297,1.53642,0.03335,0.22225,-0.0225,1.42654,-1.69308,0.06928,-1.56265,-0.63192,0.08752,0.7965,1.6143,0.4998,-0.36387,-1.55128,-1.14447,-0.22373,-1.08789
0.3,-0.22792,-0.57568,-0.05529,0.2729,-0.00775,-0.02127,0.10362,-0.0333,2.999,1.26723,0.14679,0.25248,-0.05412,0.02281,0.02967,-0.83455,1.53389,0.03456,0.22215,-0.02263,1.42796,-1.69343,0.07126,-1.5619,-0.63313,0.08747,0.79486,1.61476,0.49882,-0.36331,-1.55112,-1.1453,-0.2237,-1.08176
0.32,-0.22998,-0.57221,-0.0546,0.27631,-0.00783,-0.02178,0.09883,-0.03393,2.99897,1.26688,0.14409,0.25043,-0.05409,0.02132,0.0303,-0.83791,1.5315,0.03693,0.22205,-0.02314,1.42928,-1.69409,0.07219,-1.5619,-0.63371,0.08781,0.79391,1.61508,0.49788,-0.36248,-1.55095,-1.14557,-0.22354,-1.07888
0.34,-0.23244,-0.56867,-0.05375,0.27992,-0.00795,-0.02235,0.0939,-0.03454,2.99893,1.2664,0.1413,0.24844,-0.05399,0.01993,0.03107,-0.84207,1.52949,0.03963,0.22183,-0.02382,1.43049,-1.6949,0.0726,-1.56207,-0.63399,0.08832,0.79317,1.61535,0.49695,-0.36159,-1.55083,-1.1457,-0.22332,-1.07722
0.36,-0.23461,-0.5652,-0.0531,0.28335,-0.00812,-0.02283,0.08962,-0.03514,2.99888,1.26608,0.13922,0.24663,-0.05407,0.01875,0.03191,-0.84616,1.5276,0.04191,0.2214,-0.02438,1.43168,-1.69572,0.07305,-1.56205,-0.63432,0.08873,0.79242,1.61567,0.49601,-0.36067,-1.55073,-1.14586,-0.22317,-1.07536
0.38,-0.23684,-0.5616,-0.05227,0.28678,-0.00832,-0.0233,0.08599,-0.03567,2.99882,1.26609,0.13784,0.2451,-0.05407,0.01776,0.03278,-0.84999,1.52515,0.04375,0.22084,-0.02483,1.43315,-1.69633,0.07381,-1.56241,-0.63483,0.08913,0.7915,1.61591,0.49513,-0.35964,-1.55043,-1.14606,-0.22297,-1.07275
0.4,-0.2389,-0.55819,-0.05191,0.28998,-0.00854,-0.0237,0.08287,-0.03618,2.99877,1.26582,0.13692,0.24359,-0.05431,0.01695,0.03367,-0.85462,1.52423,0.04538,0.22004,-0.02538,1.43389,-1.69736,0.07381,-1.56205,-0.63495,0.08951,0.79116,1.61627,0.49416,-0.35878,-1.55047,-1.14618,-0.22292,-1.07197
0.42,-0.24062,-0.55541,-0.05274,0.29271,-0.00878,-0.02394,0.08014,-0.03671,2.99872,1.26458,0.13605,0.24179,-0.05525,0.01632,0.03456,-0.86124,1.52701,0.04714,0.21889,-0.02624,1.43274,-1.6993,0.07177,-1.55959,-0.63384,0.08997,0.79257,1.61727,0.49279,-0.35833,-1.55172,-1.14635,-0.22322,-1.07575
0.44,-0.24218,-0.55281,-0.05398,0.29519,-0.00902,-0.02415,0.0782,-0.0371,2.99869,1.26318,0.13585,0.24013,-0.05637,0.01584,0.03538,-0.86857,1.53117,0.04856,0.21756,-0.02716,1.4309,-1.70158,0.06908,-1.55646,-0.63232,0.09041,0.79453,1.61835,0.49138,-0.35807,-1.55327,-1.14648,-0.22364,-1.08128
0.46,-0.2437,-0.55005,-0.05498,0.29761,-0.00927,-0.02438,0.0774,-0.03725,2.99869,1.26227,0.13673,0.23897,-0.05725,0.01549,0.03604,-0.87537,1.53475,0.04928,0.21623,-0.02794,1.42947,-1.70361,0.06692,-1.55392,-0.63118,0.0908,0.79613,1.61924,0.49001,-0.35779,-1.55453,-1.14662,-0.22401,-1.08583
0.48,-0.2453,-0.54742,-0.056,0.30004,-0.0095,-0.02462,0.07759,-0.03719,2.99874,1.26081,0.13806,0.23814,-0.05827,0.01526,0.03653,-0.88187,1.53764,0.04979,0.21501,-0.02868,1.42789,-1.70575,0.06478,-1.55079,-0.62997,0.09127,0.79792,1.62042,0.48862,-0.35743,-1.55611,-1.14675,-0.22432,-1.09043
0.5,-0.24663,-0.54451,-0.05696,0.30216,-0.00974,-0.02487,0.07896,-0.03687,2.99885,1.26078,0.1406,0.23782,-0.05893,0.01513,0.0368,-0.88844,1.54178,0.04968,0.21373,-0.02931,1.42645,-1.70772,0.06284,-1.54874,-0.62903,0.09156,0.79949,1.62093,0.48741,-0.35732,-1.55691,-1.14692,-0.22473,-1.09507
0.52,-0.24744,-0.54064,-0.05776,0.30374,-0.00997,-0.02517,0.08166,-0.03626,2.99906,1.26472,0.1453,0.23817,-0.05859,0.01509,0.03684,-0.89566,1.54969,0.04832,0.2121,-0.02964,1.42566,-1.70893,0.06151,-1.55005,-0.62872,0.09128,0.80043,1.61953,0.48682,-0.35774,-1.55547,-1.14705,-0.22545,-1.09955
0.54,-0.24796,-0.53647,-0.05847,0.30505,-0.0102,-0.02548,0.0854,-0.03542,2.99929,1.26999,0.15068,0.23897,-0.05798,0.01515,0.0366,-0.9028,1.5586,0.0467,0.21059,-0.02985,1.42493,-1.7099,0.06034,-1.55236,-0.62866,0.09081,0.8011,1.61751,0.48645,-0.35838,-1.55331,-1.14717,-0.22626,-1.10401
0.56,-0.24856,-0.53244,-0.05919,0.30639,-0.0104,-0.02575,0.08982,-0.03439,2.99975,1.2745,0.15556,0.24001,-0.05765,0.0153,0.03606,-0.90934,1.5664,0.04555,0.20952,-0.03009,1.42404,-1.71093,0.05913,-1.55387,-0.62854,0.09053,0.80199,1.61579,0.48605,-0.35892,-1.55156,-1.14727,-0.22691,-1.1084
0.58,-0.24935,-0.52836,-0.05979,0.30792,-0.01065,-0.02598,0.09444,-0.03324,3.00037,1.27888,0.15999,0.24107,-0.05739,0.01551,0.03525,-0.91661,1.57514,0.04452,0.20867,-0.03032,1.42358,-1.71209,0.05818,-1.556,-0.62829,0.09017,0.80261,1.61415,0.48548,-0.35918,-1.54968,-1.14741,-0.22762,-1.11288
0.6,-0.24976,-0.52444,-0.06044,0.30907,-0.01086,-0.02617,0.09976,-0.03193,3.00107,1.28329,0.16404,0.24257,-0.05727,0.01578,0.03413,-0.92167,1.58154,0.04398,0.20841,-0.03051,1.42222,-1.71288,0.05691,-1.55694,-0.62831,0.09,0.80372,1.61228,0.48529,-0.35977,-1.54803,-1.1474,-0.22817,-1.11694
0.62,-0.24914,-0.52079,-0.06152,0.30918,-0.01094,-0.02634,0.10636,-0.03045,3.00212,1.28804,0.16785,0.24505,-0.05729,0.01612,0.03268,-0.92087,1.58162,0.04443,0.20914,-0.03063,1.41835,-1.71273,0.05463,-1.55438,-0.62895,0.09038,0.80628,1.61023,0.48603,-0.36141,-1.54698,-1.14714,-0.22828,-1.11985
0.64,-0.24812,-0.51735,-0.06262,0.30897,-0.01102,-0.02645,0.11285,-0.02895,3.00321,1.29271,0.17082,0.24771,-0.05738,0.0165,0.03103,-0.91782,1.57934,0.04532,0.21045,-0.03072,1.41365,-1.71231,0.05211,-1.5507,-0.62978,0.09094,0.80938,1.60805,0.48706,-0.36327,-1.54613,-1.14677,-0.22819,-1.12229
0.66,-0.24738,-0.5138,-0.0635,0.30907,-0.01118,-0.02647,0.11802,-0.02761,3.00439,1.29683,0.17237,0.24989,-0.0575,0.01693,0.02935,-0.91556,1.57791,0.04629,0.21204,-0.03082,1.40947,-1.71196,0.04993,-1.54758,-0.63039,0.09138,0.81217,1.60588,0.4879,-0.36471,-1.54519,-1.1464,-0.22819,-1.12491
