T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00211,-0.00046,-0.00926,-0.02937,0,0.00361,-0.00588,-0.04823,0.05042,-0.14059,0.02759,-0.06845,0.16418,0.03149,-0.01626,0.00918,0.05643,-0.01517,-0.04688,0.19087,-0.03693,-0.11339,-0.02252,0.12903,0.0323,0.04042,0.04776,0.00607,0.0149,-0.089,0.03199,0.02105,-0.02313,0.00271,0.00714,0.08147,-0.02046,0.01633,-0.01849,-0.04457
0.02,-0.00371,-0.0005,-0.00943,-0.03662,0,0.00232,0.00085,-0.05019,0.0629,-0.16018,0.0254,-0.07659,0.18123,0.04082,-0.01442,0.0087,0.05758,-0.01699,-0.04643,0.20763,-0.03236,-0.1168,-0.02609,0.1424,0.03433,0.03994,0.04945,0.00656,0.01884,-0.09524,0.03375,0.02363,-0.02052,-0.00197,0.00746,0.0889,-0.01861,0.01739,-0.02123,-0.04489
0.04,-0.00589,-0.00049,-0.00946,-0.04554,0,0.00046,0.01037,-0.05223,0.07892,-0.18464,0.02215,-0.08542,0.20136,0.05193,-0.01226,0.00803,0.05818,-0.01883,-0.04495,0.2274,-0.02556,-0.12162,-0.02957,0.15718,0.03626,0.0391,0.05056,0.00713,0.02323,-0.10156,0.03502,0.02695,-0.01612,-0.00821,0.00785,0.09761,-0.01593,0.01821,-0.02426,-0.04487
0.06,-0.0086,-0.00042,-0.00932,-0.05583,0,-0.00197,0.02263,-0.0542,0.09756,-0.21309,0.01762,-0.09379,0.22342,0.0642,-0.00997,0.00721,0.0579,-0.02037,-0.04226,0.24907,-0.01645,-0.12804,-0.03246,0.17203,0.03777,0.0379,0.05067,0.00779,0.02785,-0.1071,0.0354,0.03086,-0.00985,-0.01586,0.00832,0.10718,-0.01253,0.01856,-0.02722,-0.04441
0.08,-0.01176,-0.00025,-0.00897,-0.06692,0,-0.0049,0.03735,-0.05592,0.11747,-0.24408,0.01172,-0.1002,0.24581,0.07659,-0.00789,0.00634,0.05646,-0.02119,-0.03826,0.27117,-0.00518,-0.1364,-0.03408,0.18512,0.03849,0.03646,0.04933,0.00851,0.03227,-0.1108,0.03438,0.03513,-0.00168,-0.02453,0.00888,0.11702,-0.0086,0.01817,-0.02958,-0.04347
0.1,-0.01521,3e-05,-0.0084,-0.07791,0,-0.0082,0.05399,-0.05731,0.13705,-0.27584,0.0046,-0.10302,0.26672,0.08766,-0.00657,0.00559,0.05371,-0.0208,-0.03302,0.29216,0.0078,-0.14748,-0.03358,0.19434,0.03803,0.03509,0.04613,0.00925,0.0358,-0.11162,0.03148,0.03954,0.00827,-0.03366,0.00953,0.12648,-0.00451,0.01674,-0.03075,-0.0422
0.12,-0.01876,0.00047,-0.0076,-0.08763,0,-0.0117,0.07173,-0.05846,0.15461,-0.30636,-0.00319,-0.10069,0.28433,0.09557,-0.00673,0.00515,0.04978,-0.01875,-0.0268,0.31068,0.0216,-0.16264,-0.02991,0.19753,0.03606,0.03437,0.04083,0.00999,0.03753,-0.10865,0.02623,0.04391,0.01975,-0.04241,0.01031,0.13487,-0.00079,0.01398,-0.03014,-0.04098
0.14,-0.02215,0.00111,-0.00658,-0.09467,0,-0.01516,0.08944,-0.05961,0.16852,-0.33351,-0.01073,-0.09184,0.29688,0.09814,-0.00928,0.00525,0.04502,-0.01467,-0.02003,0.32567,0.03499,-0.18382,-0.02195,0.1928,0.03238,0.03514,0.03334,0.01069,0.03631,-0.10124,0.01826,0.04811,0.03244,-0.04981,0.01128,0.14154,0.00195,0.00962,-0.02728,-0.04039
0.16,-0.02505,0.00198,-0.0054,-0.0975,0,-0.01833,0.10568,-0.06119,0.17733,-0.35497,-0.01666,-0.07552,0.30271,0.09299,-0.01516,0.0061,0.04004,-0.00845,-0.01329,0.33627,0.04638,-0.21343,-0.00848,0.17876,0.0269,0.03844,0.02383,0.01135,0.03085,-0.08906,0.00729,0.05214,0.0459,-0.05475,0.01256,0.14585,0.00306,0.00342,-0.02195,-0.04112
0.18,-0.02711,0.00311,-0.00414,-0.09457,0,-0.02099,0.11872,-0.06371,0.17991,-0.36829,-0.01926,-0.05131,0.30024,0.07769,-0.02528,0.00785,0.03558,-0.00022,-0.0072,0.34181,0.05396,-0.25405,0.01165,0.15481,0.01975,0.04545,0.01272,0.01203,0.01981,-0.07215,-0.00682,0.05608,0.05969,-0.05613,0.01431,0.1472,0.00202,-0.00484,-0.01427,-0.04389
