T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0,0.95578,-0,3.01704,0,-0.13346,0.04625,0.11112,0.05732,-0.34299,-0.00414,0.03856,-0.6599,-1.39763,-1.32203,0.46934,1.24949,-0.31793,-0.028,0.39204,1.42038,0.37872,0.5308,-1.28448,-0.39954,0.04166,-0.02035,0.05359,0.0466,-0.13862,-0.03641,-0.05312,-0.1017,-0.04366,0.18074,0.05927,-0.17277,0.14962,0.11949,0.14329
0.02,-0.0004,0.95577,0.00015,3.01647,0,-0.13347,0.04689,0.11108,0.05792,-0.34561,-0.00415,0.0389,-0.66198,-1.39798,-1.3269,0.46935,1.24846,-0.31792,-0.02792,0.39797,1.4204,0.3764,0.5336,-1.28251,-0.39925,0.04125,-0.02047,0.05344,0.04741,-0.13886,-0.0364,-0.05486,-0.102,-0.04429,0.18051,0.05986,-0.17246,0.14977,0.11982,0.14339
0.04,-0.0008,0.95575,0.0003,3.01591,0,-0.13348,0.04754,0.11105,0.05851,-0.34822,-0.00417,0.03924,-0.66403,-1.39833,-1.33174,0.46937,1.24743,-0.31792,-0.02784,0.40384,1.42042,0.37411,0.53639,-1.28057,-0.39896,0.04084,-0.02059,0.05329,0.04821,-0.13911,-0.03639,-0.05659,-0.10231,-0.04491,0.18028,0.06044,-0.17216,0.14992,0.12014,0.14349
0.06,-0.0012,0.95573,0.00045,3.01537,0,-0.13349,0.04818,0.11102,0.05909,-0.35078,-0.00417,0.03956,-0.66619,-1.39867,-1.33661,0.46941,1.24639,-0.3179,-0.02775,0.40963,1.42044,0.37184,0.53913,-1.27867,-0.39867,0.04045,-0.0207,0.05314,0.04898,-0.13936,-0.03638,-0.05828,-0.10261,-0.04553,0.18004,0.06099,-0.17187,0.15006,0.12046,0.14361
0.08,-0.0016,0.95571,0.0006,3.01471,0,-0.13351,0.04883,0.11097,0.05974,-0.35357,-0.00423,0.03995,-0.668,-1.39903,-1.34147,0.46935,1.2454,-0.31793,-0.02769,0.41593,1.42049,0.36937,0.54209,-1.2765,-0.39835,0.03999,-0.02082,0.053,0.0499,-0.13956,-0.03641,-0.06016,-0.10292,-0.04619,0.17982,0.06171,-0.17152,0.15021,0.1208,0.14368
0.1,-0.002,0.95569,0.00076,3.01431,0,-0.1335,0.04946,0.11095,0.06023,-0.35589,-0.00417,0.04021,-0.67039,-1.39935,-1.34622,0.4695,1.24432,-0.31787,-0.02758,0.42107,1.42046,0.36739,0.5446,-1.27491,-0.39812,0.03967,-0.02093,0.05282,0.0505,-0.13988,-0.03633,-0.06164,-0.10321,-0.04675,0.17956,0.06206,-0.1713,0.15036,0.1211,0.14383
0.12,-0.0024,0.95568,0.00097,3.01461,0,-0.13336,0.05001,0.11099,0.06032,-0.35685,-0.00379,0.04016,-0.67585,-1.39964,-1.35181,0.47026,1.24286,-0.31745,-0.02725,0.42352,1.42038,0.3661,0.5457,-1.27498,-0.39802,0.03977,-0.02105,0.0525,0.05018,-0.1405,-0.03597,-0.062,-0.1034,-0.04703,0.17915,0.06138,-0.17137,0.15053,0.12127,0.14422
0.14,-0.00281,0.95568,0.0012,3.01516,0,-0.13318,0.05053,0.11104,0.06024,-0.35734,-0.00328,0.03999,-0.68158,-1.39987,-1.35704,0.47123,1.24132,-0.31693,-0.02687,0.42465,1.42015,0.36545,0.54639,-1.27562,-0.39802,0.04002,-0.02116,0.05213,0.04952,-0.14124,-0.03551,-0.06194,-0.10355,-0.04719,0.1787,0.06033,-0.17157,0.15071,0.1214,0.14468
0.16,-0.00321,0.95567,0.00142,3.01559,0,-0.13302,0.05106,0.1111,0.06023,-0.35809,-0.00286,0.03986,-0.68629,-1.4001,-1.36175,0.47208,1.23988,-0.31654,-0.02655,0.42611,1.41993,0.36486,0.54733,-1.27596,-0.39806,0.04019,-0.02126,0.05179,0.04903,-0.14194,-0.0351,-0.06208,-0.10373,-0.0474,0.17828,0.05946,-0.17172,0.1509,0.12154,0.1451
0.18,-0.00363,0.95566,0.00164,3.01605,0,-0.13285,0.05162,0.11113,0.06026,-0.35865,-0.00236,0.0398,-0.695,-1.40046,-1.36951,0.473,1.23817,-0.31587,-0.02611,0.42888,1.42012,0.36266,0.54789,-1.27648,-0.39779,0.04039,-0.02141,0.05142,0.0485,-0.14259,-0.03467,-0.0622,-0.10388,-0.04765,0.17783,0.05854,-0.17183,0.15106,0.12169,0.14557
