T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0.94965,1.00453,0.96291,1.26926,1.04883,0.90197,1.1921,1.03812,1.17086,0.99803,1.07263,1.00489,0.9928,0.78234,0.96395,1.10841,0.94654,0.94047,0.99771,1.04091,1.00397,1.02693,0.97217,1.00418,0.99899,1.1043,1.03759,1.01867,1.03879,0.98221,0.99807,0.99786,0.98634,0.98791,1.06487,0.99733,1.0543,0.68168,0.97276,1.13839,0.78012,0.98131,0.78165,1.00544,0.96846,0.99695,1.01049,1.2598,1.05716,0.88139,1.1122,1.07395,1.00558,0.98326,0.9983,0.98901,1.0357,0.99678,1.00203,0.93698,0.99194,0.99172,0.98372,1.02341,1.00583,1.00428,1.02431,1.00932
0.02,0.94823,1.00307,0.96321,1.26895,1.04835,0.90912,1.19581,1.04377,1.17334,0.99746,1.07574,1.00748,0.99219,0.78388,0.95674,1.10652,0.95089,0.941,0.99942,1.03931,1.0039,1.02872,0.97459,1.00468,0.99864,1.1017,1.03779,1.01847,1.04083,0.98482,0.99817,0.9978,0.98656,0.98659,1.06646,0.9982,1.05391,0.68251,0.97306,1.13111,0.77321,0.97825,0.77699,1.00701,0.96684,0.99531,1.01135,1.25903,1.067,0.88396,1.10521,1.07339,1.00143,0.98398,0.99833,0.98823,1.0328,0.9964,1.00272,0.93898,0.99189,0.99181,0.98277,1.02011,1.00551,1.00439,1.02393,1.01032
0.04,0.94746,1.00119,0.9649,1.26685,1.03876,0.92138,1.19434,1.05016,1.17218,0.9965,1.07849,1.0103,0.9914,0.79309,0.95081,1.09897,0.95568,0.9427,1.00319,1.03656,1.00371,1.03068,0.97839,1.00529,0.9982,1.09657,1.03754,1.01779,1.04294,0.98875,0.99839,0.99775,0.9871,0.98512,1.06731,0.99931,1.05169,0.68823,0.97888,1.11786,0.77596,0.97468,0.77917,1.00958,0.96538,0.99351,1.01248,1.25427,1.07475,0.89402,1.09717,1.07157,0.99802,0.9852,0.99841,0.98737,1.02816,0.99592,1.00361,0.94287,0.99195,0.99213,0.98179,1.01506,1.00488,1.00449,1.02302,1.01143
0.06,0.94733,0.99949,0.96816,1.26314,1.01562,0.93904,1.18478,1.0572,1.16596,0.99515,1.08085,1.01322,0.99041,0.81172,0.94748,1.08308,0.95961,0.94517,1.00821,1.03298,1.00337,1.03279,0.98339,1.00602,0.99766,1.08895,1.03699,1.01663,1.04509,0.99386,0.99871,0.99769,0.98793,0.98358,1.06746,1.00118,1.04736,0.69802,0.99192,1.09683,0.79328,0.97063,0.79068,1.01319,0.96411,0.99161,1.01388,1.24387,1.07898,0.91412,1.09029,1.06891,0.99484,0.98676,0.99855,0.98643,1.02192,0.99535,1.00467,0.94844,0.99208,0.99266,0.98078,1.00833,1.00392,1.00462,1.02161,1.01259
0.08,0.94788,0.99834,0.97312,1.25819,0.98568,0.96186,1.16063,1.06459,1.15202,0.9934,1.08262,1.01598,0.98923,0.84212,0.94855,1.05378,0.96095,0.94785,1.01357,1.029,1.0029,1.03501,0.98924,1.00685,0.99705,1.07914,1.03639,1.01501,1.04725,0.99982,0.99913,0.99759,0.98896,0.98215,1.06685,1.00385,1.04059,0.71057,1.027,1.06564,0.83276,0.96622,0.8151,1.01776,0.96315,0.98981,1.01553,1.22424,1.07763,0.94773,1.08788,1.06599,0.99138,0.98847,0.99876,0.98543,1.01442,0.9947,1.00588,0.95529,0.99222,0.99339,0.97975,1.00025,1.00263,1.00481,1.01984,1.01367
0.1,0.9492,0.99736,0.97993,1.25251,0.95355,0.98936,1.10383,1.07188,1.125,0.99127,1.08351,1.01819,0.98789,0.88759,0.95636,1.0003,0.95757,0.95007,1.01878,1.02535,1.00227,1.03716,0.99543,1.00774,0.99642,1.06766,1.03599,1.01302,1.04928,1.01183,0.99966,0.99746,0.9901,0.98103,1.06538,1.00609,1.03096,0.72427,1.07758,1.02035,0.90706,0.96171,0.8578,1.02318,0.96266,0.98834,1.01739,1.18661,1.0675,0.99973,1.0939,1.06353,0.98794,0.99001,0.99903,0.98446,1.00623,0.994,1.00711,0.96288,0.99231,0.9943,0.97878,0.99581,1.00104,1.00507,1.01787,1.01451
0.12,0.95141,0.9967,0.98876,1.24681,0.91105,1.03691,0.97363,1.07836,1.07224,0.98878,1.08315,1.0193,0.98645,0.95304,0.97407,0.95957,0.94721,0.95123,1.0232,1.02275,1.00151,1.03906,1.00264,1.00864,0.99583,1.05544,1.03599,1.01071,1.05098,1.02279,1.00055,0.99727,0.99124,0.98047,1.06289,1.00756,1.01784,0.73732,1.1291,0.97997,1.06433,0.95754,0.92705,1.02935,0.96286,0.9876,1.01939,1.10299,1.04254,1.10697,1.11114,1.06224,0.98497,0.99109,0.99936,0.98359,0.99909,0.99329,1.00826,0.97049,0.99231,0.99534,0.97795,0.99172,0.99958,1.00544,1.01588,1.01492
0.14,0.9547,0.99656,0.99991,1.24164,0.85756,1.08316,0.85564,1.08308,0.9801,0.98584,1.08111,1.01844,0.98483,1.07303,1.01158,0.91089,0.92794,0.95108,1.02602,1.0217,1.00062,1.04062,1.01231,1.00949,0.99531,1.04343,1.03664,1.00813,1.05221,1.03194,1.00192,0.99701,0.99226,0.98066,1.05913,1.0079,1.00015,0.74859,1.17746,0.94949,1.21424,0.95443,1.06012,1.03643,0.96397,0.98817,1.0216,0.93925,0.99465,1.18213,1.13911,1.0624,0.98304,0.99152,0.99974,0.98287,0.99564,0.99262,1.00926,0.97754,0.99216,0.99648,0.97735,0.98814,0.99853,1.00595,1.01408,1.01478
0.16,0.95938,0.99709,1.02554,1.23709,0.79266,1.11867,0.73082,1.08471,0.90401,0.98219,1.07701,1.01436,0.98291,1.1768,1.0873,0.8559,0.89867,0.95,1.02626,1.02225,0.99983,1.04188,1.01937,1.01025,0.9949,1.03252,1.03796,1.00531,1.05301,1.03925,1.00345,0.99667,0.99307,0.98168,1.05367,1.00669,0.98886,0.75811,1.22043,0.92066,1.28245,0.95334,1.19008,1.04487,0.96617,0.99087,1.0242,0.80696,0.95157,1.23433,1.1737,1.06361,0.98288,0.99129,1.00029,0.98229,0.99302,0.99201,1.01006,0.98361,0.99185,0.99771,0.97695,0.98516,0.99735,1.00662,1.01265,1.01402
0.18,0.96578,0.99839,1.05238,1.23255,0.71738,1.14577,0.60999,1.08134,0.82189,0.97746,1.07044,1.00517,0.98041,1.23757,1.15525,0.79733,0.85947,0.94895,1.02256,1.02399,0.99935,1.04288,1.02385,1.01088,0.99459,1.02338,1.03986,1.00225,1.05339,1.04508,1.00511,0.99622,0.99359,0.98345,1.04599,1.00372,0.97564,0.76725,1.2568,0.89441,1.31882,0.95559,1.25712,1.05532,0.96959,0.99677,1.02755,0.68247,0.89483,1.27064,1.20948,1.06477,0.9854,0.99057,1.00111,0.98182,0.99131,0.99152,1.01065,0.98846,0.9914,0.99904,0.97677,0.98271,0.99606,1.00749,1.01173,1.01269
