T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00385,-0.00044,0.00261,-0.00147,-0.00427,-0.00212,-0.00336,0.00171,0.00611,0.00027,0.01353,-0.00013,0.0906,0.00875,-0.0001,-0.01705,-0.02093,-0.01285,0.01081,0.09299,-0.02076,-0.0263,0.00108,0.00248,-0.00373,-0.01984,-0.0015,-0.00204,-0.00315,0.0023,-5e-05,-0.00204,0.00038,-0.00075,-0.00665,-0.02244,-4e-05,-0.00138,0.00625,0.00322
0.02,-0.00394,-0.00045,0.00266,-0.00071,-0.00093,-0.00187,-0.00695,0.00157,0.00584,0.00026,0.01373,-0.00033,0.09106,0.00888,-1e-05,-0.01892,-0.02,-0.01072,0.0117,0.08979,-0.02076,-0.03247,0.00075,0.00269,-0.00327,-0.01986,-0.00556,-0.00217,-0.00346,0.00258,-3e-05,-0.00211,0.00036,-0.00464,-0.00668,-0.02215,0.00018,-0.00132,0.00621,0.00318
0.04,-0.004,-0.00045,0.00269,0.00039,0.00382,-0.00147,-0.01186,0.00136,0.00536,0.00016,0.01372,-0.00064,0.09041,0.0089,0.00013,-0.0209,-0.01817,-0.00834,0.01262,0.08396,-0.02055,-0.03824,0.00022,0.00284,-0.0028,-0.0197,-0.0112,-0.00232,-0.0038,0.00291,1e-05,-0.00214,0.00034,-0.01007,-0.00662,-0.02139,0.00049,-0.0012,0.00604,0.00307
0.06,-0.00403,-0.00046,0.00269,0.00187,0.01011,-0.00089,-0.01826,0.00107,0.00467,-9e-05,0.01351,-0.00109,0.08902,0.00881,0.00034,-0.02293,-0.01539,-0.00607,0.01357,0.0757,-0.02024,-0.04269,-0.00056,0.00287,-0.00243,-0.01945,-0.0186,-0.0025,-0.00419,0.00329,7e-05,-0.00215,0.0003,-0.0172,-0.0065,-0.0202,0.00089,-0.00102,0.00572,0.00288
0.08,-0.00405,-0.00045,0.00267,0.00375,0.01799,-0.00012,-0.02617,0.00072,0.00377,-0.00053,0.01311,-0.00169,0.08734,0.00864,0.0006,-0.02488,-0.01159,-0.00442,0.0145,0.0654,-0.01998,-0.04451,-0.00162,0.00273,-0.00233,-0.01926,-0.02783,-0.00274,-0.00463,0.00374,0.00015,-0.00214,0.00024,-0.02611,-0.00635,-0.01867,0.0014,-0.00077,0.00527,0.00262
0.1,-0.00408,-0.00045,0.00263,0.006,0.02734,0.00084,-0.03547,0.00032,0.00271,-0.00122,0.01252,-0.00246,0.08589,0.00841,0.00093,-0.02651,-0.0068,-0.00405,0.01535,0.05367,-0.01994,-0.04202,-0.00297,0.00236,-0.00268,-0.01929,-0.03874,-0.00302,-0.0051,0.00423,0.00027,-0.00209,0.00018,-0.03667,-0.00619,-0.01689,0.002,-0.00046,0.0047,0.00229
0.12,-0.00411,-0.00044,0.00257,0.00855,0.0378,0.00196,-0.04578,-9e-05,0.00153,-0.00223,0.01176,-0.00339,0.08527,0.00814,0.00133,-0.02751,-0.00113,-0.00578,0.01598,0.04153,-0.02032,-0.03314,-0.00462,0.00166,-0.00371,-0.01973,-0.05093,-0.00336,-0.00556,0.00473,0.00041,-0.002,0.00012,-0.04849,-0.00608,-0.01503,0.00268,-0.00011,0.00403,0.00191
0.14,-0.00416,-0.00043,0.0025,0.01125,0.04866,0.00321,-0.05637,-0.00048,0.00033,-0.00361,0.01084,-0.00446,0.08622,0.00785,0.00177,-0.0274,0.00518,-0.01063,0.01621,0.03043,-0.02136,-0.0154,-0.00652,0.00056,-0.00568,-0.0208,-0.06357,-0.00375,-0.00597,0.0052,0.00059,-0.00187,5e-05,-0.06079,-0.00606,-0.01332,0.00339,0.00029,0.0033,0.0015
0.16,-0.00424,-0.00041,0.00242,0.01383,0.05879,0.00448,-0.06608,-0.00077,-0.00074,-0.00537,0.00982,-0.00562,0.08957,0.00758,0.00224,-0.0256,0.01168,-0.01973,0.0158,0.02243,-0.02331,0.01393,-0.00857,-0.00103,-0.00888,-0.02274,-0.07534,-0.00415,-0.00624,0.00555,0.00078,-0.00168,-1e-05,-0.07229,-0.0062,-0.01208,0.00406,0.00068,0.00257,0.00109
0.18,-0.00434,-0.00039,0.00234,0.01592,0.06651,0.00564,-0.0732,-0.00088,-0.00147,-0.00753,0.00876,-0.00676,0.09623,0.00739,0.00267,-0.02139,0.01765,-0.03433,0.01445,0.02027,-0.02643,0.05765,-0.01059,-0.00321,-0.01359,-0.02577,-0.08429,-0.00455,-0.00627,0.00567,0.001,-0.00144,-5e-05,-0.08112,-0.00657,-0.01174,0.00458,0.00103,0.00193,0.00076
