T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.01544,0.00187,0.03591,0.60026,0.17616,0.16059,0.05474,-0.04608,-0.10528,-0.46415,-0.4999,-0.00267,-1.33109,-0.04821,0.40933,0.9121,0.06974,0.13973,-0.02343,0.24176,-0.11046,0.25627,-0.3835,-1.53019,0.3571,-0.29646,-0.17744,-0.17387,-0.37405,-0.05923,-0.01938,-0.02488,-0.0146,-0.05641,-0.33652,-0.95827,-0.07057,0.01126,0.02741,0.0256
0.02,0.01238,0.00114,0.05154,0.8212,0.23881,0.18702,0.0616,-0.0569,-0.10229,-0.57894,-0.56957,-0.00416,-1.54569,-0.08018,0.42801,0.9083,0.10748,0.2081,-0.03337,0.32093,-0.12601,0.30348,-0.50165,-2.06128,0.55183,-0.3836,-0.27435,-0.20406,-0.43416,-0.06292,-0.03169,-0.03424,-0.02079,-0.0967,-0.4125,-1.15756,-0.08678,0.01235,0.04827,0.03829
0.04,0.00815,8e-05,0.07317,1.12203,0.3183,0.21868,0.0678,-0.06977,-0.08876,-0.72004,-0.64897,-0.00616,-1.78992,-0.12509,0.43369,0.86768,0.15938,0.29911,-0.04576,0.42561,-0.1403,0.35424,-0.65245,-2.72733,0.80649,-0.49122,-0.40205,-0.24089,-0.50612,-0.06625,-0.04951,-0.04704,-0.02937,-0.14544,-0.50773,-1.39842,-0.10795,0.01395,0.07509,0.0545
0.06,0.00295,-0.00136,0.10077,1.50348,0.41233,0.25407,0.07197,-0.08356,-0.0616,-0.8812,-0.73267,-0.00865,-2.04612,-0.18457,0.42141,0.77887,0.22449,0.41159,-0.06029,0.5534,-0.15008,0.40041,-0.82723,-3.50519,1.11618,-0.61458,-0.55849,-0.28292,-0.58795,-0.06865,-0.07319,-0.06327,-0.04039,-0.1996,-0.61791,-1.66401,-0.1339,0.0162,0.10679,0.07348
0.08,-0.00289,-0.00317,0.13386,1.95892,0.51618,0.29067,0.07235,-0.09674,-0.01735,-1.05161,-0.81238,-0.01157,-2.28757,-0.25922,0.38471,0.62958,0.30053,0.5419,-0.07626,0.69911,-0.15124,0.43167,-1.01296,-4.35014,1.46858,-0.74536,-0.73805,-0.32753,-0.67525,-0.06939,-0.10274,-0.08257,-0.05366,-0.25436,-0.73588,-1.92954,-0.16386,0.01922,0.14145,0.094
0.1,-0.00889,-0.00533,0.17141,2.47389,0.62256,0.32506,0.06697,-0.10743,0.04768,-1.21617,-0.87744,-0.01479,-2.47971,-0.34814,0.31582,0.40841,0.38411,0.68381,-0.09249,0.85508,-0.1391,0.43644,-1.19352,-5.19528,1.84319,-0.8718,-0.93115,-0.37111,-0.76114,-0.0677,-0.13776,-0.10432,-0.06884,-0.303,-0.85213,-2.16438,-0.19654,0.02312,0.17631,0.11435
0.12,-0.01444,-0.00775,0.21195,3.02618,0.72167,0.35317,0.0537,-0.11356,0.13733,-1.35605,-0.9157,-0.01811,-2.58207,-0.44861,0.2061,0.10708,0.47101,0.82844,-0.10728,1.01159,-0.1087,0.40296,-1.35097,-5.95259,2.2113,-0.97901,-1.12417,-0.40925,-0.8366,-0.06283,-0.17746,-0.12759,-0.08535,-0.33691,-0.95556,-2.33459,-0.23013,0.02801,0.20779,0.1324
0.14,-0.01872,-0.01031,0.25357,3.58645,0.80144,0.37063,0.03041,-0.11302,0.2553,-1.4496,-0.91465,-0.02129,-2.55089,-0.5558,0.0468,-0.27707,0.55669,0.96446,-0.1183,1.15747,-0.05527,0.32049,-1.46699,-6.51674,2.53664,-1.04982,-1.29959,-0.43723,-0.89122,-0.05428,-0.22064,-0.15123,-0.10244,-0.34561,-1.03439,-2.40621,-0.26248,0.03396,0.23164,0.14575
0.16,-0.02072,-0.01282,0.29404,4.11963,0.84807,0.37317,-0.00489,-0.10387,0.40496,-1.47373,-0.86271,-0.02404,-2.34253,-0.66273,-0.16998,-0.73873,0.63694,1.07855,-0.12263,1.28083,0.02522,0.18072,-1.52465,-6.77213,2.77733,-1.06607,-1.43657,-0.45043,-0.91423,-0.04193,-0.26571,-0.1739,-0.11923,-0.31721,-1.07735,-2.34917,-0.29118,0.04102,0.24319,0.15184
0.18,-0.01927,-0.01501,0.33093,4.587,0.84699,0.35713,-0.0539,-0.08452,0.58889,-1.40582,-0.75077,-0.02601,-1.91733,-0.76029,-0.45011,-1.26286,0.70878,1.15619,-0.11679,1.37014,0.13546,-0.02065,-1.51025,-6.60392,2.88916,-1.01047,-1.51213,-0.44499,-0.89592,-0.02616,-0.3107,-0.19415,-0.13468,-0.23913,-1.07512,-2.14182,-0.31379,0.04911,0.23783,0.14826
