T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-2e-05,-2e-05,9e-05,3.09249,-0.6304,-0.034,0.84786,0.03332,-0.02848,-0.36172,-0.01591,-0.00177,1.43345,-1.46026,1.12001,0.1544,2.09721,0.23589,0.08825,0.93455,1.67365,-0.95769,0.28416,-1.67944,0.17562,-0.00302,0.69672,-0.06887,0.00854,-0.36966,-0.14281,-0.08635,-0.05946,0.74379,0.14076,0.09483,-0.44003,-0.1443,0.07249,0.05093
0.02,3e-05,-2e-05,8e-05,3.09261,-0.63016,-0.03392,0.84777,0.03341,-0.02868,-0.36191,-0.01576,-0.00178,1.43375,-1.46031,1.12001,0.15476,2.09726,0.23583,0.08828,0.93109,1.67385,-0.95489,0.28384,-1.6794,0.17548,-0.00296,0.69653,-0.06964,0.00454,-0.36964,-0.14248,-0.08616,-0.05924,0.74367,0.14014,0.09217,-0.43999,-0.14443,0.07263,0.05103
0.04,8e-05,-1e-05,6e-05,3.09273,-0.62992,-0.03385,0.84768,0.0335,-0.02888,-0.3621,-0.01562,-0.00178,1.43406,-1.46036,1.12,0.15512,2.09731,0.23576,0.08831,0.92762,1.67405,-0.95209,0.28353,-1.67935,0.17534,-0.0029,0.69633,-0.07041,0.00054,-0.36963,-0.14216,-0.08598,-0.05901,0.74355,0.13952,0.08952,-0.43995,-0.14455,0.07278,0.05113
0.06,0.00013,-1e-05,4e-05,3.09284,-0.62968,-0.03378,0.84759,0.03359,-0.02908,-0.36229,-0.01548,-0.00179,1.43436,-1.46041,1.12,0.15548,2.09737,0.23569,0.08834,0.92417,1.67424,-0.9493,0.28322,-1.6793,0.1752,-0.00283,0.69614,-0.07118,-0.00345,-0.36962,-0.14183,-0.08579,-0.05879,0.74342,0.13889,0.08688,-0.43991,-0.14467,0.07293,0.05123
0.08,0.00018,-1e-05,2e-05,3.09296,-0.62945,-0.0337,0.8475,0.03367,-0.02928,-0.36248,-0.01534,-0.0018,1.43465,-1.46046,1.12,0.15584,2.09742,0.23562,0.08837,0.92072,1.67444,-0.9465,0.28291,-1.67926,0.17506,-0.00277,0.69594,-0.07195,-0.00746,-0.3696,-0.1415,-0.08561,-0.05856,0.7433,0.13827,0.08423,-0.43987,-0.1448,0.07308,0.05133
0.1,0.00022,-1e-05,0,3.09308,-0.62921,-0.03363,0.84741,0.03376,-0.02949,-0.36267,-0.0152,-0.0018,1.43497,-1.46051,1.12,0.15619,2.09747,0.23555,0.0884,0.91724,1.67464,-0.94369,0.2826,-1.67921,0.17492,-0.00271,0.69574,-0.07271,-0.01144,-0.36959,-0.14118,-0.08542,-0.05834,0.74318,0.13765,0.08158,-0.43983,-0.14492,0.07323,0.05142
0.12,0.00027,-0,-1e-05,3.0932,-0.62897,-0.03355,0.84732,0.03385,-0.02969,-0.36287,-0.01506,-0.00181,1.43524,-1.46056,1.12,0.15655,2.09752,0.23549,0.08842,0.91381,1.67483,-0.94093,0.28229,-1.67917,0.17478,-0.00265,0.69554,-0.07349,-0.01546,-0.36957,-0.14085,-0.08523,-0.05811,0.74306,0.13703,0.07893,-0.43979,-0.14505,0.07337,0.05152
0.14,0.00032,-0,-3e-05,3.09332,-0.62873,-0.03348,0.84723,0.03393,-0.02989,-0.36306,-0.01491,-0.00181,1.43556,-1.46061,1.11999,0.15691,2.09757,0.23542,0.08845,0.91034,1.67503,-0.93812,0.28198,-1.67912,0.17464,-0.00258,0.69535,-0.07425,-0.01944,-0.36956,-0.14052,-0.08505,-0.05789,0.74294,0.1364,0.07628,-0.43975,-0.14517,0.07352,0.05162
0.16,0.00037,0,-5e-05,3.09343,-0.6285,-0.03341,0.84715,0.03402,-0.0301,-0.36325,-0.01477,-0.00182,1.43595,-1.46066,1.11999,0.15726,2.09762,0.23535,0.08849,0.90681,1.67524,-0.93524,0.28166,-1.67907,0.1745,-0.00252,0.69516,-0.07501,-0.0234,-0.36954,-0.1402,-0.08486,-0.05767,0.74282,0.13579,0.07362,-0.43971,-0.1453,0.07367,0.05172
0.18,0.00042,0,-6e-05,3.09355,-0.62824,-0.03333,0.84705,0.03411,-0.03029,-0.36346,-0.01463,-0.00182,1.43594,-1.4607,1.11999,0.15765,2.09767,0.23529,0.08848,0.9036,1.6754,-0.93272,0.28136,-1.67903,0.17436,-0.00246,0.69495,-0.07583,-0.02756,-0.36954,-0.13986,-0.08468,-0.05743,0.74268,0.13515,0.07098,-0.43967,-0.14541,0.0738,0.05181
0.2,0.00046,1e-05,-9e-05,3.09367,-0.62803,-0.03327,0.84697,0.03419,-0.03051,-0.36362,-0.01449,-0.00183,1.43676,-1.46077,1.11999,0.15796,2.09773,0.2352,0.08857,0.89973,1.67566,-0.92946,0.28104,-1.67898,0.17422,-0.00238,0.69477,-0.07652,-0.03127,-0.36951,-0.13955,-0.08449,-0.05723,0.74259,0.13455,0.06832,-0.43963,-0.14556,0.07398,0.05192
0.22,0.00051,2e-05,-0.00014,3.09376,-0.62794,-0.03327,0.84699,0.03424,-0.03081,-0.36363,-0.01436,-0.00183,1.43995,-1.46096,1.11999,0.15812,2.09778,0.23499,0.08894,0.89386,1.67619,-0.92399,0.28068,-1.67889,0.17405,-0.00224,0.6947,-0.07688,-0.03377,-0.36944,-0.13936,-0.08432,-0.05708,0.74259,0.13402,0.06555,-0.43954,-0.14581,0.07429,0.05212
0.24,0.00055,3e-05,-0.00019,3.09385,-0.62789,-0.03329,0.84703,0.03427,-0.03115,-0.3636,-0.01422,-0.00184,1.44396,-1.46118,1.11999,0.1582,2.09783,0.23474,0.08942,0.88737,1.67681,-0.91782,0.28032,-1.67878,0.17389,-0.00207,0.69466,-0.07711,-0.03581,-0.36935,-0.1392,-0.08415,-0.05697,0.74264,0.13352,0.06278,-0.43945,-0.1461,0.07465,0.05235
0.26,0.0006,5e-05,-0.00024,3.09394,-0.62783,-0.0333,0.84706,0.0343,-0.03148,-0.36358,-0.01409,-0.00184,1.44754,-1.46137,1.11999,0.15829,2.09787,0.23452,0.08984,0.88129,1.67738,-0.91209,0.27996,-1.67868,0.17373,-0.00191,0.69461,-0.0774,-0.03806,-0.36926,-0.13902,-0.08398,-0.05684,0.74266,0.13301,0.06004,-0.43936,-0.14637,0.07499,0.05256
0.28,0.00064,6e-05,-0.00029,3.09403,-0.62776,-0.03331,0.84709,0.03436,-0.0318,-0.36356,-0.01396,-0.00185,1.45136,-1.46161,1.12,0.15847,2.09793,0.23427,0.09027,0.87465,1.67802,-0.90582,0.27959,-1.67858,0.17355,-0.00174,0.69455,-0.07769,-0.04033,-0.36917,-0.13884,-0.08381,-0.05671,0.74268,0.13247,0.05714,-0.43927,-0.14665,0.07534,0.05279
0.3,0.00069,8e-05,-0.00035,3.09413,-0.6277,-0.03332,0.84712,0.03436,-0.03213,-0.36355,-0.01382,-0.00185,1.45486,-1.46177,1.12,0.15846,2.09797,0.23406,0.09071,0.86906,1.67852,-0.90055,0.27926,-1.67848,0.17342,-0.00159,0.69451,-0.07795,-0.04244,-0.3691,-0.13867,-0.08363,-0.05659,0.74273,0.13201,0.05459,-0.43918,-0.14691,0.07566,0.05299
0.32,0.00074,8e-05,-0.00044,3.09428,-0.62766,-0.03329,0.84713,0.03423,-0.03249,-0.36359,-0.01366,-0.00186,1.45748,-1.46174,1.12,0.15789,2.09795,0.23394,0.09125,0.86621,1.6786,-0.89796,0.27901,-1.67839,0.17344,-0.00151,0.69454,-0.07814,-0.04414,-0.36909,-0.13851,-0.08346,-0.0565,0.74284,0.13176,0.05292,-0.43914,-0.14709,0.07587,0.05311
0.34,0.00081,8e-05,-0.00053,3.09445,-0.62763,-0.03325,0.84713,0.03405,-0.03286,-0.36364,-0.0135,-0.00186,1.4597,-1.46164,1.12,0.15714,2.09792,0.23384,0.0918,0.86451,1.67852,-0.89646,0.27882,-1.67829,0.1735,-0.00145,0.69459,-0.0783,-0.04571,-0.3691,-0.13836,-0.08328,-0.05642,0.74298,0.13159,0.05161,-0.43912,-0.14724,0.07605,0.05319
0.36,0.00086,8e-05,-0.00063,3.0946,-0.6276,-0.03322,0.84713,0.03389,-0.03322,-0.36368,-0.01334,-0.00187,1.46196,-1.46158,1.12,0.15649,2.09789,0.23374,0.09231,0.86248,1.67849,-0.89464,0.27861,-1.6782,0.17354,-0.00139,0.69462,-0.07848,-0.04742,-0.3691,-0.13819,-0.0831,-0.05633,0.7431,0.1314,0.05018,-0.43908,-0.14739,0.07624,0.05329
