T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.00708,0.00594,0,0,0.00064,0.0144,0.00645,0,0.00884,0.01009,0.00291,0,0,0,0,0,0,0.01738,0,0,0,0.01214,0,0.01506,0,0,0,0,0.01392,0,0.01451,0.00587,0.00378,0.05831,0,0,0.00689,0.03292,0,0,0,0.00175,0,0,0,0.0015,0.15612,0.03648,0.01611,0.03921,0.12508,0,0.06509,0.01515,0.02471,0,0.01756,0,0.00723,0.00368,0.01506,0.00456,0,0.02451,0,0,0
0.02,0,0.01001,0.00597,0,0,0.00108,0.01273,0.00611,0,0.00787,0.01098,0.00295,0,0,0,0,0,0,0.01554,0,0,0,0.01165,0,0.01502,0,0,0,0,0.01324,0,0.01455,0.00572,0.00361,0.05857,0,0,0.00783,0.0222,0,0,0,0.0017,0,0,0,0.00084,0.14799,0.02946,0.03887,0.03984,0.08653,0,0.0584,0.01649,0.02464,0,0.01801,0,0.00731,0.00376,0.01509,0.00457,0,0.02447,0,0,0
0.04,0,0.01306,0.00586,0,0,0.00152,0.01116,0.00574,0,0.00699,0.01173,0.00297,0,0,0,0,0,0,0.01367,0,0,0,0.01113,0,0.01506,0,0,0,0,0.01236,0,0.01463,0.00561,0.00346,0.05864,0,0,0.00878,0.00933,0,0,0,0.00166,0,0,0,0.00024,0.13904,0.02255,0.05462,0.03901,0.05991,0,0.05239,0.0179,0.02456,0,0.01853,0,0.00739,0.00387,0.01501,0.0046,0,0.02442,0,0,0
0.06,0,0.01625,0.00556,4e-05,0.00114,0.00199,0.0097,0.00533,1e-05,0.00621,0.01236,0.00299,0.00232,5e-05,4e-05,1e-05,1e-05,0.00066,0.01179,0.00012,0,1e-05,0.01059,2e-05,0.01523,2e-05,2e-05,1e-05,0,0.01134,1e-05,0.01477,0.00553,0.00333,0.0585,1e-05,1e-05,0.00974,0.00956,3e-05,2e-05,2e-05,0.00166,1e-05,2e-05,4e-05,0.0012,0.12884,0.01599,0.06359,0.03665,0.04095,9e-05,0.04681,0.0194,0.02453,2e-05,0.0192,0,0.00753,0.00405,0.01483,0.00467,1e-05,0.02437,0,1e-05,1e-05
0.08,0,0.01958,0.00505,0,0.00205,0.00238,0.00832,0.00485,0,0.00549,0.01281,0.00297,0.00193,0,0,0,0,1e-05,0.0099,1e-05,0,0,0.01002,0,0.01554,0,0,0,0,0.01018,0,0.01495,0.00548,0.00321,0.05814,0,0,0.01071,0.00568,0,0,0,0.00166,0,0,0,0.00045,0.11713,0.01003,0.06639,0.03199,0.02702,0,0.04133,0.021,0.02453,0,0.01999,0,0.00767,0.00428,0.01455,0.00478,0,0.0243,0,0,0
0.1,1e-05,0.02302,0.00433,0.00033,0.00337,0.00285,0.00708,0.00434,0.00012,0.00493,0.01331,0.00304,0.00331,0.00014,0.00033,3e-05,3e-05,0.00186,0.00816,0.00032,2e-05,1e-05,0.00943,2e-05,0.01592,4e-05,5e-05,6e-05,1e-05,0.00909,1e-05,0.01523,0.00547,0.00316,0.0576,6e-05,3e-05,0.01183,0.00586,9e-05,9e-05,8e-05,0.0018,8e-05,0.0001,0.0002,0.00092,0.10441,0.00497,0.06459,0.0275,0.01708,0.00026,0.03614,0.02268,0.0245,8e-05,0.02083,1e-05,0.0078,0.00459,0.01423,0.00494,7e-05,0.02418,2e-05,5e-05,0.00011
0.12,0,0.0264,0.00336,0,0.00435,0.00308,0.00592,0.0037,0,0.00435,0.01339,0.00291,0.00255,0,0,0,0,2e-05,0.00649,1e-05,0,0,0.00862,0,0.01602,0,0,0,0,0.0079,0,0.01538,0.00539,0.003,0.05689,0,0,0.01288,0.001,0,0,0,0.00176,0,0,0,1e-05,0.09083,0.00078,0.05963,0.02348,0.00946,0,0.03068,0.02426,0.02425,0,0.02131,0,0.00759,0.00479,0.01373,0.00513,0,0.02396,0,0,0
0.14,2e-05,0.02971,0.00222,2e-05,0.00575,0.00334,0.00492,0.00304,1e-05,0.00394,0.01354,0.00287,0.00335,5e-05,0.02551,1e-05,1e-05,0.00038,0.00514,6e-05,1e-05,1e-05,0.00779,1e-05,0.01622,3e-05,3e-05,1e-05,0,0.0069,1e-05,0.01567,0.00537,0.00293,0.05617,2e-05,1e-05,0.01417,0.00092,3e-05,1e-05,1e-05,0.00186,1e-05,2e-05,2e-05,0.00022,0.07752,0.00074,0.05313,0.01964,0.00444,0.00014,0.0256,0.02589,0.02397,3e-05,0.02178,0,0.00735,0.00509,0.01323,0.00533,2e-05,0.02374,0,1e-05,2e-05
0.16,1e-05,0.03279,0.00091,3e-05,0.00714,0.00344,0.00407,0.00236,1e-05,0.00363,0.01361,0.00281,0.0039,4e-05,0.04488,1e-05,2e-05,0.00026,0.00405,9e-05,1e-05,1e-05,0.00687,0,0.01648,3e-05,2e-05,1e-05,0,0.00598,1e-05,0.01601,0.00536,0.00287,0.05555,1e-05,1e-05,0.0157,0.00132,3e-05,3e-05,1e-05,0.00199,1e-05,3e-05,4e-05,0.00034,0.06504,0.0007,0.04614,0.01603,0.00134,0.00012,0.0209,0.02755,0.02362,3e-05,0.02221,0,0.00699,0.00545,0.01269,0.00553,2e-05,0.0235,0,1e-05,1e-05
0.18,0,0.03549,0.00076,0,0.00829,0.00336,0.00348,0.00165,0,0.00342,0.01363,0.00274,0.00379,0,0.05875,0,0,0.00892,0.00327,1e-05,0,0,0.00592,0,0.01681,0,0,0,0,0.00535,0,0.01643,0.00533,0.00282,0.05509,0,0.00321,0.0176,0.00056,0,0,0,0.00213,0,0,0,1e-05,0.05387,0.00054,0.04207,0.01349,0.00074,1e-05,0.01601,0.02922,0.02332,0,0.02257,0,0.0065,0.00586,0.01212,0.00577,0,0.02324,0,0,0
