T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.01267,-0.00187,-0.0003,0.30687,0,0.01243,0.13245,-0.0985,-0.26507,0.90424,0.32365,-0.01889,2.90557,0.04569,7.55951,1.17603,1.21489,0.51328,-0.41808,2.91463,-0.68028,-7.10405,1.21913,-3.22891,-0.19713,0.01629,-0.00531,-0.00675,-0.34713,-0.02054,0.0167,-0.01702,0.09243,0.03546,0.00062,-0.26785,0.04929,-0.03012,-0.01564,-0.04522
0.02,0.01195,-0.00149,2e-05,0.33111,0,0.01433,0.14369,-0.1081,-0.28022,0.91511,0.35417,-0.02211,2.79637,0.1617,7.85256,1.27765,1.67657,0.21116,-0.44502,2.8763,-0.88652,-7.21584,1.35563,-3.4479,-0.36818,0.03679,-0.00235,-0.00849,-0.36103,-0.03196,0.01681,-0.01711,0.08343,0.04341,-0.00088,-0.28421,0.03831,-0.0313,-0.02093,-0.05255
0.04,0.01055,-0.00091,0.00044,0.35834,0,0.01665,0.15559,-0.11938,-0.29634,0.91165,0.38842,-0.02767,2.55482,0.3478,8.08655,1.38593,2.28801,-0.21512,-0.47552,2.72701,-1.18065,-7.20037,1.50439,-3.68863,-0.59458,0.06595,0.00148,-0.0107,-0.37324,-0.04713,0.0166,-0.0168,0.06934,0.05299,-0.00288,-0.30089,0.02289,-0.03244,-0.02794,-0.06228
0.06,0.0087,-0.00016,0.00093,0.38711,0,0.01925,0.16684,-0.13132,-0.31144,0.88971,0.42234,-0.03622,2.17849,0.61848,8.23974,1.49181,3.04288,-0.76183,-0.50945,2.45591,-1.56727,-7.03803,1.65766,-3.93655,-0.87331,0.10402,0.00659,-0.01323,-0.38233,-0.06578,0.0161,-0.01596,0.05004,0.06429,-0.00522,-0.3162,0.00325,-0.03344,-0.03648,-0.07463
0.08,0.00663,0.00074,0.00145,0.41531,0,0.02192,0.17578,-0.14269,-0.32338,0.84557,0.45096,-0.04846,1.66734,0.98575,8.28286,1.58277,3.91727,-1.41329,-0.54613,2.05151,-2.04563,-6.70693,1.80206,-4.17224,-1.19437,0.15048,0.01319,-0.0159,-0.3867,-0.08718,0.01529,-0.01446,0.02593,0.07697,-0.00767,-0.328,-0.01979,-0.03419,-0.04617,-0.08965
0.1,0.00452,0.00174,0.00195,0.44059,0,0.0244,0.18068,-0.15225,-0.33042,0.77751,0.4694,-0.06512,1.02335,1.45748,8.18546,1.64433,4.86905,-2.14034,-0.58459,1.50252,-2.61001,-6.18884,1.91879,-4.37606,-1.53992,0.20402,0.02107,-0.01845,-0.38512,-0.11012,0.0142,-0.0122,-0.00191,0.09015,-0.00997,-0.33416,-0.04468,-0.03466,-0.05649,-0.1072
0.12,0.0024,0.00279,0.00237,0.46064,0,0.02645,0.17986,-0.15899,-0.33169,0.68676,0.47354,-0.08685,0.25121,2.03604,7.92167,1.66136,5.83931,-2.90027,-0.62379,0.79995,-3.24986,-5.47492,1.98438,-4.53119,-1.88432,0.26262,0.02962,-0.02065,-0.37693,-0.13299,0.01287,-0.00912,-0.03178,0.10242,-0.01185,-0.33295,-0.06923,-0.03487,-0.06679,-0.12684
0.14,0.00026,0.00382,0.00264,0.4734,0,0.02783,0.17179,-0.16218,-0.32716,0.57765,0.46046,-0.11406,-0.64061,2.71709,7.47423,1.61922,6.75633,-3.63843,-0.6626,-0.06024,-3.94977,-4.56998,1.97198,-4.625,-2.1952,0.3238,0.03785,-0.02223,-0.36199,-0.15394,0.01135,-0.00531,-0.06155,0.11208,-0.01306,-0.32332,-0.09093,-0.03491,-0.07631,-0.14776
0.16,-0.00202,0.00475,0.0027,0.47718,0,0.02837,0.15506,-0.16148,-0.31755,0.45732,0.42879,-0.14669,-1.63899,3.4888,6.83697,1.5048,7.54143,-4.29173,-0.6998,-1.07436,-4.68961,-3.49501,1.85333,-4.64896,-2.43557,0.38503,0.04458,-0.02298,-0.34054,-0.17103,0.00974,-0.001,-0.08907,0.11741,-0.0134,-0.30501,-0.10734,-0.0348,-0.08432,-0.16871
0.18,-0.0046,0.00553,0.00249,0.47068,0,0.02792,0.12838,-0.15686,-0.30405,0.33482,0.37878,-0.18396,-2.72552,4.33132,6.01601,1.30754,8.11613,-4.79359,-0.73389,-2.2287,-5.44476,-2.28775,1.60131,-4.5977,-2.56657,0.444,0.04864,-0.02268,-0.31283,-0.18259,0.00818,0.00343,-0.11253,0.117,-0.01279,-0.27871,-0.11666,-0.03447,-0.09008,-0.1879
