T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.02723,0.00053,0.01298,-0.00578,0,0.00846,0.07435,0.00043,-0.01774,-0.00389,0.01925,-0.00455,0.01817,-0.10979,-0.0633,-0.02896,0.05448,0.03321,0.00122,-0.07319,-0.07957,0.02486,0.0437,-0.26452,0.10749,-0.10177,-0.03353,0.01842,0.73114,0.01463,-0.03317,-0.10679,-0.71735,-0.04106,-0.01479,0.11633,0.02627,0.11992,-0.01873,-0.12978
0.02,-0.02743,0.00056,0.01325,-0.0056,0,0.00837,0.0762,-0.00091,-0.02146,0.0087,0.02358,-0.00447,-0.01036,-0.11808,-0.10595,-0.02637,0.05361,0.06049,0.00246,-0.12643,-0.08544,0.06416,0.04967,-0.27725,0.10979,-0.10664,-0.03084,0.01394,0.64577,0.00867,-0.02749,-0.09896,-0.62633,-0.03978,-0.01491,0.11706,0.02346,0.12581,-0.01894,-0.13158
0.04,-0.02712,0.00057,0.0133,-0.00526,0,0.00807,0.07731,-0.00284,-0.02596,0.0259,0.0289,-0.00424,-0.05035,-0.12671,-0.16379,-0.02258,0.05181,0.09738,0.00413,-0.19807,-0.09091,0.11771,0.05596,-0.2893,0.10988,-0.11101,-0.02662,0.00758,0.51553,0.00057,-0.01937,-0.08601,-0.48922,-0.03724,-0.01473,0.11554,0.01921,0.13144,-0.0188,-0.13138
0.06,-0.02619,0.00058,0.01306,-0.00478,0,0.00752,0.0773,-0.00536,-0.03091,0.04721,0.03478,-0.00387,-0.10047,-0.13426,-0.23572,-0.01732,0.04918,0.14422,0.00626,-0.28429,-0.09513,0.1826,0.06158,-0.2994,0.107,-0.11406,-0.02094,-0.00051,0.34137,-0.00931,-0.00907,-0.06778,-0.30751,-0.03339,-0.01415,0.11122,0.01364,0.13592,-0.01823,-0.12846
0.08,-0.02456,0.00058,0.01244,-0.0042,0,0.00667,0.07584,-0.00841,-0.0358,0.07159,0.04062,-0.00334,-0.15839,-0.13906,-0.3192,-0.01048,0.04602,0.20035,0.00885,-0.37942,-0.09694,0.2545,0.06523,-0.30602,0.10029,-0.11487,-0.01405,-0.00993,0.12862,-0.0203,0.00282,-0.04452,-0.08742,-0.0283,-0.01308,0.10359,0.007,0.13826,-0.01714,-0.12221
0.1,-0.02219,0.00056,0.01137,-0.00356,0,0.00553,0.07273,-0.01191,-0.04002,0.0975,0.04569,-0.00268,-0.22097,-0.13947,-0.41034,-0.00224,0.04277,0.26379,0.01182,-0.47651,-0.09503,0.32823,0.06547,-0.30771,0.08895,-0.11265,-0.00637,-0.02007,-0.11197,-0.03144,0.01538,-0.01707,0.15921,-0.02216,-0.01145,0.09244,-0.00027,0.13765,-0.01548,-0.1123
0.12,-0.01912,0.00051,0.00982,-0.00295,0,0.00412,0.06799,-0.01572,-0.04293,0.12303,0.04927,-0.00188,-0.2844,-0.13424,-0.50387,0.00678,0.04009,0.33111,0.015,-0.56809,-0.08813,0.39824,0.06086,-0.30342,0.07243,-0.10685,0.0015,-0.03013,-0.36457,-0.04156,0.02743,0.01313,0.41536,-0.01535,-0.00927,0.07795,-0.00755,0.1336,-0.01325,-0.09886
0.14,-0.01547,0.00044,0.00781,-0.00242,0,0.00251,0.06187,-0.01967,-0.04393,0.14605,0.05069,-0.00097,-0.34442,-0.12268,-0.59322,0.01552,0.03871,0.39736,0.01815,-0.64682,-0.07529,0.45906,0.05024,-0.29273,0.05048,-0.09728,0.00885,-0.0392,-0.60981,-0.04944,0.0377,0.04416,0.66057,-0.00832,-0.00659,0.06067,-0.0142,0.12601,-0.01053,-0.08246
0.16,-0.0114,0.00035,0.00542,-0.00203,0,0.0008,0.05478,-0.02354,-0.04258,0.1645,0.04949,-1e-05,-0.39655,-0.10495,-0.67066,0.0224,0.03928,0.45625,0.02091,-0.70631,-0.05613,0.50591,0.03292,-0.27595,0.02333,-0.08403,0.01498,-0.0464,-0.82738,-0.05401,0.04505,0.07381,0.87376,-0.00157,-0.00353,0.04146,-0.0196,0.11517,-0.00743,-0.06403
0.18,-0.00712,0.00024,0.00276,-0.00179,0,-0.00089,0.04721,-0.02713,-0.03871,0.17668,0.04552,0.00091,-0.43645,-0.08214,-0.7277,0.02544,0.0422,0.50052,0.02287,-0.74183,-0.03106,0.53517,0.00892,-0.2541,-0.00828,-0.06749,0.01934,-0.05101,-0.99908,-0.05453,0.0487,0.09995,1.03649,0.00446,-0.00026,0.02134,-0.02328,0.10173,-0.00411,-0.04471
