T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.52,782.99684
2.54,792.24484
2.56,801.71172
2.58,810.93629
2.6,819.4272
2.62,826.64956
2.64,831.99995
2.66,834.92731
2.68,834.95677
2.7,831.75143
2.72,825.0989
2.74,814.78331
2.76,800.7305
2.78,782.80173
2.8,760.96714
2.82,736.15417
2.84,709.08653
2.86,680.69829
2.88,652.0841
2.9,624.42827
2.92,598.94691
2.94,576.8329
2.96,559.16977
2.98,546.82961
3,540.5551
3.02,540.77956
3.04,547.34194
3.06,551.09793
3.08,544.61083
3.1,533.04016
3.12,514.16797
3.14,486.3073
3.16,448.95612
3.18,403.36678
3.2,352.90626
3.22,302.10587
3.24,254.84409
3.26,213.54335
3.28,179.46118
3.3,153.21726
3.32,135.16734
3.34,125.63387
3.36,125.10976
3.38,134.27963
3.4,153.94426
3.42,184.69523
3.44,226.47885
3.46,278.34212
3.48,337.84655
3.5,400.79606
3.52,462.13176
3.54,517.55333
3.56,564.53351
3.58,602.12856
3.6,630.47041
3.62,650.36136
3.64,655.11064
3.66,652.10998
3.68,649.21988
3.7,646.30599
3.72,643.31374
3.74,640.33346
3.76,637.56041
3.78,635.25388
3.8,633.66599
3.82,633.04633
3.84,633.74262
3.86,636.04359
3.88,640.05082
3.9,645.67364
3.92,652.24185
3.94,659.87928
3.96,668.45221
3.98,677.3987
4,686.16443
4.02,694.23677
4.04,701.23397
4.06,706.84153
4.08,710.8919
4.1,713.25941
4.12,713.90843
4.14,712.97496
4.16,710.63614
4.18,707.10755
4.2,702.80383
4.22,698.26084
4.24,0
4.26,0
4.28,0
4.3,0
4.32,0
4.34,0
4.36,0
4.38,0
4.4,0
4.42,0
4.44,0
4.46,0
4.48,0
4.5,0
4.52,0
4.54,0
4.56,0
4.58,0
4.6,0
4.62,0
4.64,0
4.66,0
4.68,0
4.7,0
4.72,0
4.74,0
4.76,0
4.78,0
4.8,0
4.82,0
4.84,0
4.86,0
4.88,0
4.9,0
4.92,0
4.94,0
4.96,0
4.98,0
5,0
5.02,0
5.04,0
5.06,0
5.08,0
5.1,0
5.12,0
5.14,0
5.16,0
5.18,0
5.2,0
5.22,0
5.24,0
5.26,0
5.28,0
5.3,0
5.32,0
5.34,0
5.36,0
5.38,0
5.4,0
5.42,0
5.44,0
5.46,0
5.48,0
5.5,0
5.52,0
5.54,0
5.56,0
5.58,0
5.6,0
5.62,0
5.64,0
5.66,0
5.68,0
5.7,0
5.72,0
5.74,0
5.76,0
5.78,0
5.8,0
5.82,0
5.84,0
5.86,0
5.88,0
5.9,0
5.92,0
5.94,0
5.96,0
