T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00035,-0.00014,-0.00011,-3.05738,-0.73876,-0.02293,0.83584,0.02957,-0.14412,0.10452,0.03314,-0.00229,-0.38303,-0.17165,0.06976,0.61459,1.58515,0.08839,0.01625,-0.55391,0.23557,-0.22349,0.77947,-1.83568,0.23619,-0.02871,0.81982,-0.00763,-0.12592,-0.336,-0.11088,-0.06245,-0.04271,0.88633,0.03507,0.01085,-0.43774,-0.11882,0.07022,0.04836
0.02,0.00014,-0.00011,-0.00015,-3.0556,-0.74007,-0.02284,0.83468,0.03011,-0.14064,0.10895,0.03397,-0.00231,-0.37744,-0.1744,0.07376,0.61367,1.58797,0.08929,0.01606,-0.5406,0.24243,-0.22868,0.78717,-1.83307,0.2346,-0.02851,0.8218,-0.00723,-0.12378,-0.33612,-0.11101,-0.06271,-0.04297,0.88855,0.03591,0.01423,-0.43794,-0.1187,0.06976,0.04805
0.04,0.00063,-8e-05,-0.00019,-3.05382,-0.74138,-0.02276,0.83352,0.03065,-0.13717,0.11337,0.0348,-0.00232,-0.37185,-0.17713,0.07773,0.61276,1.5909,0.0902,0.01589,-0.5273,0.24926,-0.23386,0.79484,-1.83046,0.23301,-0.02831,0.82378,-0.00684,-0.12164,-0.33624,-0.11115,-0.06297,-0.04323,0.89075,0.03675,0.01761,-0.43814,-0.11858,0.0693,0.04773
0.06,0.00111,-5e-05,-0.00023,-3.05204,-0.74269,-0.02267,0.83236,0.03119,-0.13371,0.11779,0.03563,-0.00234,-0.36628,-0.17987,0.08172,0.61185,1.59374,0.0911,0.01571,-0.51403,0.2561,-0.23903,0.80251,-1.82786,0.23143,-0.02811,0.82575,-0.00644,-0.1195,-0.33636,-0.11128,-0.06322,-0.04349,0.89296,0.03759,0.02098,-0.43834,-0.11845,0.06883,0.04741
0.08,0.0016,-2e-05,-0.00027,-3.05025,-0.744,-0.02258,0.8312,0.03173,-0.13023,0.12222,0.03646,-0.00236,-0.3607,-0.18263,0.08575,0.61094,1.59643,0.09195,0.0155,-0.50075,0.26296,-0.24422,0.81021,-1.82524,0.22983,-0.02791,0.82773,-0.00604,-0.11736,-0.33647,-0.11142,-0.06348,-0.04375,0.89517,0.03843,0.02435,-0.43854,-0.11833,0.06837,0.0471
0.1,0.00208,2e-05,-0.00031,-3.04849,-0.74531,-0.0225,0.83004,0.03227,-0.12678,0.12664,0.03729,-0.00237,-0.35509,-0.1853,0.08959,0.61002,1.59986,0.093,0.01541,-0.48742,0.26974,-0.24939,0.81782,-1.82266,0.22826,-0.02771,0.82971,-0.00565,-0.11523,-0.33659,-0.11155,-0.06374,-0.04401,0.89738,0.03927,0.02772,-0.43874,-0.11821,0.06791,0.04678
0.12,0.00257,5e-05,-0.00034,-3.04669,-0.74663,-0.02241,0.82888,0.03281,-0.12328,0.13106,0.03812,-0.00239,-0.34956,-0.18814,0.0938,0.60912,1.60183,0.09367,0.01508,-0.47422,0.27666,-0.25459,0.8256,-1.82001,0.22665,-0.02751,0.83169,-0.00525,-0.11307,-0.33671,-0.11169,-0.064,-0.04427,0.89959,0.0401,0.0311,-0.43893,-0.11809,0.06745,0.04647
0.14,0.00305,8e-05,-0.00038,-3.04492,-0.74794,-0.02232,0.82772,0.03335,-0.11983,0.13549,0.03894,-0.00241,-0.34395,-0.19084,0.09769,0.6082,1.60505,0.09467,0.01496,-0.46089,0.28346,-0.25976,0.83322,-1.81742,0.22508,-0.02731,0.83366,-0.00486,-0.11094,-0.33683,-0.11182,-0.06425,-0.04453,0.90179,0.04094,0.03446,-0.43914,-0.11797,0.06698,0.04615
0.16,0.00354,0.00011,-0.00043,-3.0432,-0.74925,-0.02224,0.82656,0.03388,-0.11644,0.13992,0.03976,-0.00242,-0.33823,-0.19334,0.10111,0.60726,1.61021,0.09616,0.01517,-0.44741,0.29011,-0.26488,0.84067,-1.81492,0.22355,-0.02712,0.83565,-0.00445,-0.10885,-0.33695,-0.11196,-0.06451,-0.04478,0.904,0.04181,0.03784,-0.43935,-0.11784,0.06651,0.04584
0.18,0.00403,0.00014,-0.00042,-3.04121,-0.75057,-0.02213,0.82542,0.03444,-0.11269,0.1443,0.04063,-0.00244,-0.33314,-0.19689,0.10701,0.60645,1.60547,0.0951,0.01367,-0.43481,0.29762,-0.27024,0.84916,-1.81194,0.22176,-0.02689,0.83762,-0.00408,-0.10653,-0.33705,-0.11209,-0.06477,-0.04506,0.90623,0.04255,0.04122,-0.4395,-0.11772,0.06608,0.04553
