T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.00074,0.5009,-0.00347,0.01018,-1e-05,-0.01017,-0.00074,0.50108,-0.00347,0.01018,-1e-05,-0.01017
0.02,-0.0007,0.50083,-0.00345,0.01018,-1e-05,-0.01017,-0.0007,0.50114,-0.00345,0.01018,-1e-05,-0.01017
0.04,-0.00066,0.50075,-0.00342,0.01018,-1e-05,-0.01017,-0.00066,0.50122,-0.00343,0.01018,-1e-05,-0.01017
0.06,-0.00062,0.50065,-0.00339,0.01018,-1e-05,-0.01017,-0.00062,0.50132,-0.0034,0.01018,-1e-05,-0.01017
0.08,-0.00058,0.50054,-0.00336,0.01019,-1e-05,-0.01017,-0.00059,0.50143,-0.00337,0.01019,-1e-05,-0.01017
0.1,-0.00054,0.50043,-0.00332,0.01019,-1e-05,-0.01017,-0.00055,0.50155,-0.00333,0.01019,-1e-05,-0.01017
0.12,-0.00051,0.50032,-0.00326,0.0102,-1e-05,-0.01017,-0.00052,0.50166,-0.00328,0.0102,-1e-05,-0.01017
0.14,-0.00048,0.50023,-0.0032,0.01021,-1e-05,-0.01017,-0.00049,0.50175,-0.00322,0.01021,-1e-05,-0.01017
0.16,-0.00045,0.50019,-0.00313,0.01023,-1e-05,-0.01017,-0.00047,0.50179,-0.00314,0.01023,-1e-05,-0.01017
0.18,-0.00043,0.50023,-0.00304,0.01024,-1e-05,-0.01017,-0.00045,0.50175,-0.00305,0.01024,-1e-05,-0.01017
0.2,-0.00042,0.50038,-0.00293,0.01027,-1e-05,-0.01017,-0.00043,0.5016,-0.00294,0.01027,-1e-05,-0.01017
0.22,-0.00042,0.50069,-0.0028,0.0103,-1e-05,-0.01018,-0.00043,0.50129,-0.00281,0.0103,-1e-05,-0.01018
0.24,-0.00043,0.50121,-0.00266,0.01033,-1e-05,-0.01018,-0.00043,0.50077,-0.00266,0.01033,-1e-05,-0.01018
0.26,-0.00046,0.502,-0.0025,0.01036,-1e-05,-0.0102,-0.00044,0.49999,-0.00248,0.01036,-1e-05,-0.0102
0.28,-0.0005,0.5031,-0.00232,0.01038,-1e-05,-0.01022,-0.00046,0.49889,-0.00227,0.01038,-1e-05,-0.01022
0.3,-0.00056,0.50456,-0.00212,0.0104,-0,-0.01025,-0.00049,0.49744,-0.00205,0.0104,-1e-05,-0.01025
0.32,-0.00065,0.50637,-0.0019,0.0104,-0,-0.01028,-0.00054,0.49562,-0.0018,0.0104,-1e-05,-0.01028
0.34,-0.00075,0.50854,-0.00168,0.01037,-0,-0.01032,-0.0006,0.49346,-0.00153,0.01037,-1e-05,-0.01032
0.36,-0.00088,0.51096,-0.00145,0.01031,-0,-0.01037,-0.00068,0.49104,-0.00125,0.01031,-1e-05,-0.01037
