T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-1e-05,0.49945,-0.00263,0.01015,-0,-0.00247,-1e-05,0.49953,-0.00263,0.01015,-0,-0.00247
0.02,-0,0.4994,-0.0026,0.01016,-0,-0.00239,-0,0.49958,-0.00261,0.01016,-0,-0.00239
0.04,-0,0.49934,-0.00257,0.01017,-0,-0.00232,-0,0.49965,-0.00258,0.01017,-0,-0.00232
0.06,-0,0.49925,-0.00253,0.01019,-0,-0.00224,-0,0.49973,-0.00254,0.01019,-0,-0.00224
0.08,-0,0.49916,-0.00249,0.0102,-0,-0.00217,-1e-05,0.49983,-0.0025,0.0102,-0,-0.00217
0.1,-0,0.49905,-0.00244,0.01022,-0,-0.0021,-1e-05,0.49994,-0.00245,0.01022,-0,-0.0021
0.12,0,0.49893,-0.00237,0.01024,-0,-0.00203,-1e-05,0.50005,-0.00238,0.01024,0,-0.00203
0.14,0,0.49882,-0.0023,0.01027,-0,-0.00198,-1e-05,0.50016,-0.00231,0.01027,0,-0.00198
0.16,0,0.49874,-0.00221,0.0103,0,-0.00193,-1e-05,0.50025,-0.00222,0.0103,0,-0.00193
0.18,0,0.49869,-0.0021,0.01032,0,-0.00189,-1e-05,0.50029,-0.00212,0.01032,0,-0.00189
0.2,0,0.49873,-0.00198,0.01035,0,-0.00187,-1e-05,0.50026,-0.002,0.01035,0,-0.00187
0.22,0,0.49888,-0.00185,0.01037,0,-0.00187,-1e-05,0.50011,-0.00186,0.01037,0,-0.00187
0.24,0,0.49919,-0.00169,0.01038,0,-0.00189,-1e-05,0.4998,-0.0017,0.01038,0,-0.00189
0.26,0,0.49971,-0.00153,0.01038,0,-0.00194,-0,0.49928,-0.00153,0.01038,0,-0.00194
0.28,0,0.5005,-0.00136,0.01035,0,-0.00202,0,0.49849,-0.00134,0.01035,-0,-0.00202
0.3,-0,0.50161,-0.00118,0.01028,0,-0.00214,2e-05,0.49739,-0.00113,0.01028,-0,-0.00214
0.32,-0,0.50306,-0.00099,0.01016,0,-0.00231,4e-05,0.49594,-0.00092,0.01016,-0,-0.00231
0.34,-0,0.50488,-0.00082,0.00998,0,-0.00252,6e-05,0.49412,-0.00071,0.00998,-1e-05,-0.00252
0.36,-0,0.50705,-0.00065,0.00972,0,-0.00279,9e-05,0.49196,-0.00049,0.00972,-1e-05,-0.00279
0.38,-1e-05,0.50947,-0.0005,0.00938,-0,-0.0031,0.00013,0.48953,-0.00029,0.00938,-1e-05,-0.0031
0.4,-1e-05,0.51201,-0.00036,0.00895,-0,-0.00347,0.00017,0.487,-0.0001,0.00895,-2e-05,-0.00347
0.42,-1e-05,0.5144,-0.00025,0.00842,-0,-0.00388,0.00021,0.48461,6e-05,0.00842,-2e-05,-0.00388
0.44,-1e-05,0.51626,-0.00016,0.0078,-0,-0.00432,0.00025,0.48275,0.00019,0.0078,-2e-05,-0.00432
0.46,-2e-05,0.51706,-9e-05,0.0071,-0,-0.00478,0.00028,0.48195,0.00027,0.0071,-3e-05,-0.00478
0.48,-2e-05,0.51611,-4e-05,0.00633,-0,-0.00525,0.00029,0.48291,0.00031,0.00633,-3e-05,-0.00525
0.5,-2e-05,0.51254,-0,0.00551,-0,-0.00569,0.00027,0.48647,0.00027,0.00551,-2e-05,-0.00569
0.52,-3e-05,0.50535,2e-05,0.00466,-0,-0.00607,0.0002,0.49366,0.00015,0.00466,-2e-05,-0.00607
0.54,-3e-05,0.49339,3e-05,0.00381,-0,-0.00637,7e-05,0.50559,-9e-05,0.00381,-0,-0.00637
0.56,-4e-05,0.47552,4e-05,0.00298,-0,-0.00655,-0.00015,0.52344,-0.00045,0.00298,2e-05,-0.00655
0.58,-4e-05,0.45066,4e-05,0.0022,-0,-0.00657,-0.00048,0.54827,-0.00096,0.0022,5e-05,-0.00657
0.6,-4e-05,0.41802,4e-05,0.0015,-0,-0.00641,-0.00092,0.58088,-0.00163,0.0015,9e-05,-0.00641
0.62,-4e-05,0.37732,3e-05,0.00091,-0,-0.00605,-0.00151,0.62153,-0.00247,0.00091,0.00014,-0.00605
0.64,-4e-05,0.32917,3e-05,0.00045,-0,-0.0055,-0.00224,0.66963,-0.00347,0.00045,0.0002,-0.0055
0.66,-4e-05,0.27543,2e-05,0.00012,-0,-0.00479,-0.0031,0.72331,-0.00459,0.00012,0.00028,-0.00479
0.68,-3e-05,0.21939,2e-05,-9e-05,-0,-0.00398,-0.00406,0.77929,-0.00575,-9e-05,0.00036,-0.00398
0.7,-3e-05,0.16503,1e-05,-0.00019,-0,-0.00316,-0.00507,0.83359,-0.00689,-0.00019,0.00044,-0.00316
0.72,-2e-05,0.1157,1e-05,-0.00021,-0,-0.00239,-0.00608,0.88287,-0.00792,-0.00021,0.00051,-0.00239
0.74,-1e-05,0.07337,1e-05,-0.00017,-0,-0.00172,-0.00706,0.92516,-0.00881,-0.00017,0.00058,-0.00172
0.76,-1e-05,0.03881,0,-9e-05,-0,-0.00116,-0.00795,0.95969,-0.00953,-9e-05,0.00064,-0.00116
0.78,-0,0.012,-1e-05,0,-0,-0.00072,-0.00873,0.98648,-0.0101,0,0.00069,-0.00072
0.8,0,0,-1e-05,9e-05,-0,-0.00039,-0.00938,1.00594,-0.0105,9e-05,0.00073,-0.00039
0.82,1e-05,0,-2e-05,0.00014,0,-0.00015,-0.00988,1.01869,-0.01075,0.00014,0.00075,-0.00015
0.84,1e-05,0,-3e-05,0.00016,0,3e-05,-0.01022,1.02527,-0.01084,0.00016,0.00076,3e-05
0.86,2e-05,0,-4e-05,0.0001,0,0.00016,-0.01041,1.02606,-0.01079,0.0001,0.00076,0.00016
0.88,2e-05,0,-5e-05,-5e-05,1e-05,0.00027,-0.01043,1.02119,-0.01057,-5e-05,0.00074,0.00027
0.9,2e-05,0,-6e-05,-0.00031,1e-05,0.00039,-0.01028,1.01057,-0.01019,-0.00031,0.00072,0.00039
0.92,2e-05,0.00459,-7e-05,-0.00071,1e-05,0.00054,-0.00996,0.99388,-0.00961,-0.00071,0.00068,0.00054
0.94,1e-05,0.02777,-8e-05,-0.00128,1e-05,0.00073,-0.00946,0.97072,-0.00884,-0.00128,0.00064,0.00073
0.96,1e-05,0.05774,-9e-05,-0.00201,2e-05,0.00097,-0.00878,0.94078,-0.00785,-0.00201,0.00059,0.00097
0.98,-1e-05,0.09452,-8e-05,-0.0029,2e-05,0.00127,-0.00793,0.90404,-0.00667,-0.0029,0.00052,0.00127
