T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00125,-0.00111,-0.00435,0.09899,0,0.00848,-0.00725,-0.02133,-0.0574,0.04734,0.06456,-0.02112,-0.04003,-0.10366,-0.07963,-0.06976,0.55766,0.03704,0.02673,0.20325,-0.19335,0.2367,0.17204,-0.28655,0.41278,-0.02685,0.00464,0.00787,-0.02057,-0.03935,0.0308,-0.04599,-0.06482,0.05268,0.00126,-0.02371,-0.0644,0.01585,-0.02318,-0.05769
0.02,0.00123,-0.00116,-0.00517,0.10189,0,0.00949,-0.0077,-0.02553,-0.05892,0.04883,0.06744,-0.0209,-0.05689,-0.10367,-0.09036,-0.07101,0.56713,0.03126,0.02725,0.20058,-0.19865,0.25572,0.18819,-0.27821,0.43135,-0.03055,0.00521,0.00798,-0.02276,-0.04175,0.03192,-0.04743,-0.0621,0.05692,0.00101,-0.03196,-0.07191,0.01749,-0.02218,-0.05351
0.04,0.00116,-0.00121,-0.00608,0.10343,0,0.01067,-0.00825,-0.03071,-0.05979,0.05013,0.06994,-0.0202,-0.07924,-0.10191,-0.10328,-0.07173,0.56854,0.02248,0.02827,0.19223,-0.20243,0.27604,0.20752,-0.26154,0.44717,-0.03482,0.00584,0.00779,-0.02508,-0.04406,0.03277,-0.04842,-0.05709,0.06137,0.0005,-0.0421,-0.08056,0.01933,-0.02033,-0.04675
0.06,0.00103,-0.00124,-0.00698,0.1029,0,0.01195,-0.00904,-0.03659,-0.05962,0.05107,0.0715,-0.0189,-0.10587,-0.09808,-0.1171,-0.0719,0.55971,0.01082,0.03,0.17776,-0.2038,0.2943,0.22888,-0.23559,0.45675,-0.03925,0.00645,0.00715,-0.02733,-0.04597,0.03318,-0.04863,-0.04953,0.06559,-0.00038,-0.05344,-0.08971,0.02121,-0.01756,-0.03735
0.08,0.00084,-0.00125,-0.00774,0.09954,0,0.01324,-0.01016,-0.04272,-0.05804,0.05149,0.07154,-0.01693,-0.13498,-0.092,-0.13018,-0.07156,0.53876,-0.00333,0.03279,0.15695,-0.20183,0.3066,0.25067,-0.2001,0.45617,-0.04326,0.007,0.00589,-0.0292,-0.04706,0.03302,-0.04774,-0.03935,0.06899,-0.00173,-0.06489,-0.09847,0.02293,-0.01385,-0.02551
0.1,0.00058,-0.00122,-0.00818,0.09269,0,0.01443,-0.01171,-0.04851,-0.05477,0.05134,0.06953,-0.01427,-0.1644,-0.0838,-0.14088,-0.0709,0.5049,-0.0193,0.03714,0.12995,-0.19597,0.30926,0.27122,-0.15601,0.44197,-0.04621,0.00738,0.00386,-0.03031,-0.04697,0.03214,-0.04549,-0.02678,0.07093,-0.00362,-0.07507,-0.10579,0.02427,-0.00928,-0.01174
0.12,0.00025,-0.00114,-0.00813,0.08195,0,0.01537,-0.01369,-0.05336,-0.04971,0.05069,0.06512,-0.01104,-0.19184,-0.07402,-0.14776,-0.07028,0.45862,-0.03621,0.04368,0.09747,-0.18631,0.29951,0.28909,-0.10575,0.41185,-0.04748,0.00749,0.00093,-0.03023,-0.04535,0.03045,-0.0418,-0.01241,0.07076,-0.00613,-0.08239,-0.11057,0.02499,-0.00408,0.00309
0.14,-0.00016,-0.00102,-0.0074,0.06727,0,0.01592,-0.01607,-0.05663,-0.04301,0.04975,0.05825,-0.00747,-0.21507,-0.06356,-0.14972,-0.07011,0.40135,-0.053,0.05294,0.06069,-0.17369,0.27591,0.3034,-0.05312,0.36507,-0.04654,0.00719,-0.00293,-0.02857,-0.04196,0.0279,-0.03671,0.00281,0.06797,-0.00928,-0.08527,-0.1118,0.02485,0.00144,0.0178
0.16,-0.00067,-0.00084,-0.00584,0.04897,0,0.01594,-0.01878,-0.05779,-0.03509,0.04879,0.04917,-0.00387,-0.23217,-0.05359,-0.14613,-0.07077,0.33481,-0.06863,0.06518,0.02121,-0.15966,0.23874,0.31408,-0.00292,0.30271,-0.04309,0.00637,-0.00771,-0.02499,-0.03663,0.02441,-0.03046,0.01766,0.06217,-0.01305,-0.08237,-0.1086,0.02366,0.00685,0.03111
0.18,-0.00127,-0.0006,-0.00334,0.02777,0,0.01529,-0.0217,-0.05645,-0.02656,0.04806,0.03849,-0.00063,-0.24172,-0.04542,-0.13688,-0.07245,0.26024,-0.08218,0.08011,-0.01914,-0.14645,0.19018,0.322,0.03951,0.22764,-0.03704,0.00487,-0.01324,-0.01928,-0.02931,0.01988,-0.02337,0.03084,0.05317,-0.01735,-0.07285,-0.10039,0.02128,0.01169,0.04172
