T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-6.17114,-0.2175,0.04197,0.17787,-0.01143,-0.00444,0.00679,0.08425,-2.99654,2.75236,-0.11251,-0.05094,-0.01039,0.03463,-0.08217,2.99744,2.73936,0.06093,-0.03024,0.06424,0.07639,-0.65069,0.02042,-0.87345,-0.33777,0.07294,0.05414,0.04855,-0.08371,-0.01963,-0.65508,-0.34109,-0.00629,0.03395
0.02,-6.1613,-0.21904,0.0416,0.17777,-0.01173,-0.00444,0.00739,0.08404,-2.99633,2.75309,-0.10975,-0.05118,-0.01204,0.0348,-0.08243,2.99717,2.73486,0.06087,-0.03031,0.06499,0.07609,-0.64073,0.03599,-0.87218,-0.33813,0.07094,0.0509,0.04846,-0.08065,-0.01599,-0.65475,-0.34107,-0.00736,0.0328
0.04,-6.15141,-0.22059,0.04114,0.17768,-0.01204,-0.00443,0.00796,0.08389,-2.99615,2.75368,-0.10569,-0.0515,-0.01394,0.03479,-0.08265,2.99697,2.73035,0.0607,-0.03029,0.06577,0.07577,-0.63085,0.05107,-0.87092,-0.33848,0.06894,0.04768,0.0484,-0.07757,-0.01255,-0.65441,-0.34104,-0.00841,0.03165
0.06,-6.14152,-0.22216,0.04057,0.17758,-0.01237,-0.00443,0.00836,0.0838,-2.99607,2.75415,-0.10015,-0.0519,-0.01611,0.03448,-0.08283,2.99689,2.72582,0.0603,-0.03013,0.0666,0.0754,-0.62102,0.06572,-0.86967,-0.33882,0.06694,0.04448,0.04837,-0.07449,-0.00933,-0.65408,-0.34102,-0.00945,0.03051
0.08,-6.13161,-0.22374,0.03989,0.1775,-0.01276,-0.00443,0.00841,0.08375,-2.99615,2.75445,-0.09297,-0.05237,-0.01855,0.03375,-0.08297,2.997,2.72122,0.05954,-0.02978,0.0675,0.07495,-0.61119,0.08002,-0.8684,-0.33914,0.06494,0.04128,0.04835,-0.0714,-0.00641,-0.65374,-0.34099,-0.01047,0.02938
0.1,-6.12134,-0.22538,0.03905,0.17741,-0.01321,-0.00442,0.00786,0.08375,-2.99648,2.75437,-0.0839,-0.0529,-0.02139,0.03243,-0.08307,2.99738,2.71639,0.05825,-0.02915,0.0685,0.07439,-0.60131,0.09388,-0.86711,-0.33944,0.0629,0.03809,0.04835,-0.06821,-0.00392,-0.65339,-0.34095,-0.01148,0.02824
0.12,-6.11151,-0.22699,0.03814,0.17735,-0.01373,-0.00442,0.00642,0.08376,-2.99717,2.75431,-0.0736,-0.05345,-0.02428,0.03036,-0.08313,2.99812,2.71157,0.05623,-0.02819,0.06957,0.0737,-0.59147,0.1075,-0.86581,-0.33973,0.06086,0.03491,0.04835,-0.06511,-0.00188,-0.65303,-0.34092,-0.01245,0.02714
0.14,-6.10106,-0.22866,0.03707,0.17729,-0.01435,-0.00441,0.00376,0.08375,-2.99832,2.7536,-0.06184,-0.05395,-0.02744,0.02736,-0.08314,2.99931,2.70628,0.05326,-0.02679,0.07078,0.07286,-0.58148,0.12063,-0.86446,-0.33999,0.05878,0.03172,0.04835,-0.0619,-0.00055,-0.65265,-0.34088,-0.0134,0.02603
0.16,-6.08988,-0.2304,0.03589,0.17726,-0.01509,-0.00441,-0.00049,0.0837,-3.00007,2.75232,-0.0493,-0.05433,-0.03075,0.02329,-0.08308,3.00106,2.70055,0.04917,-0.02489,0.07209,0.07185,-0.57135,0.13329,-0.86305,-0.34022,0.05664,0.02853,0.04834,-0.05852,3e-05,-0.65224,-0.34084,-0.01431,0.02492
0.18,-6.08221,-0.23177,0.03514,0.17727,-0.01586,-0.0044,-0.00671,0.08358,-3.00254,2.75252,-0.04,-0.05444,-0.03244,0.01813,-0.083,3.00339,2.6956,0.04378,-0.02253,0.0733,0.07076,-0.56164,0.14643,-0.86173,-0.34048,0.05469,0.02539,0.04826,-0.05604,5e-05,-0.65183,-0.34081,-0.01505,0.02399
