T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0,0.95578,0,3.0409,0,-0.08381,0.04903,0.08993,0.00507,-0.58159,0.0488,0.06282,0.49931,-1.28023,-0.66718,0.49181,1.32293,-0.4142,-0.04905,0.36952,1.21492,0.72258,0.48094,-1.44705,-0.64659,0.06682,0.00129,0.11019,-0.11837,-0.30513,0.18106,-0.03502,0.00629,-0.04536,0.08119,0.24309,-0.24678,0.24349,-0.02504,-0.06196
0.02,-1e-05,0.95579,1e-05,3.04113,0,-0.08413,0.04882,0.09073,0.0053,-0.58161,0.04809,0.06219,0.50031,-1.27829,-0.66611,0.49406,1.31968,-0.41805,-0.04889,0.37196,1.21486,0.71935,0.48068,-1.44718,-0.646,0.06698,0.001,0.11043,-0.11896,-0.3046,0.18074,-0.03435,0.00689,-0.04538,0.08141,0.24075,-0.24666,0.24378,-0.02446,-0.06066
0.04,-3e-05,0.95579,1e-05,3.04136,0,-0.08444,0.04861,0.09153,0.00554,-0.58164,0.04738,0.06157,0.5013,-1.27634,-0.66503,0.49632,1.31651,-0.42186,-0.04873,0.37439,1.21476,0.71609,0.48045,-1.44733,-0.64542,0.06715,0.00071,0.11067,-0.11953,-0.30408,0.18043,-0.03369,0.00748,-0.04541,0.08163,0.23842,-0.24654,0.24407,-0.0239,-0.05937
0.06,-4e-05,0.95579,-0,3.04161,0,-0.08475,0.04838,0.09232,0.00576,-0.58165,0.04671,0.06095,0.50232,-1.27438,-0.6639,0.49856,1.31355,-0.42554,-0.04859,0.37682,1.21458,0.71278,0.48026,-1.44751,-0.64484,0.06732,0.00044,0.11093,-0.12009,-0.30358,0.18014,-0.03305,0.00803,-0.04544,0.08186,0.23611,-0.2464,0.24435,-0.02334,-0.05812
0.08,-6e-05,0.9558,5e-05,3.04179,0,-0.08508,0.04824,0.09319,0.00604,-0.58173,0.0459,0.06029,0.50325,-1.27251,-0.66306,0.5008,1.30938,-0.42992,-0.04834,0.37927,1.21492,0.70986,0.47975,-1.44751,-0.64422,0.06748,0.0001,0.11112,-0.12076,-0.30296,0.17975,-0.03229,0.00878,-0.04544,0.08203,0.23369,-0.24635,0.24464,-0.02271,-0.05667
0.1,-6e-05,0.95579,-3e-05,3.04211,0,-0.08537,0.04791,0.09388,0.00619,-0.58166,0.04536,0.05971,0.50432,-1.27042,-0.66161,0.50309,1.30783,-0.4328,-0.04834,0.38167,1.21409,0.70602,0.48001,-1.44792,-0.6437,0.06765,-0.00011,0.11146,-0.12119,-0.3026,0.17957,-0.0318,0.00911,-0.04551,0.08234,0.23151,-0.24611,0.24492,-0.02225,-0.05563
0.12,2e-05,0.9557,-0.00048,3.04284,0,-0.08561,0.0471,0.09408,0.00592,-0.58114,0.04564,0.05936,0.50633,-1.26786,-0.65813,0.50526,1.31331,-0.43155,-0.04898,0.38382,1.21038,0.70023,0.48182,-1.44931,-0.64336,0.06784,-1e-05,0.11227,-0.12085,-0.30293,0.17998,-0.03201,0.00822,-0.04582,0.08305,0.22998,-0.24531,0.2452,-0.02225,-0.05571
0.14,0.00012,0.95559,-0.00108,3.04371,0,-0.08581,0.0461,0.09409,0.00551,-0.58047,0.04618,0.05909,0.50839,-1.26502,-0.65408,0.50754,1.32147,-0.42879,-0.04989,0.38591,1.20541,0.69338,0.48454,-1.45116,-0.64314,0.06803,0.00022,0.11323,-0.12028,-0.30351,0.18061,-0.03249,0.00692,-0.04621,0.0839,0.22871,-0.24433,0.24546,-0.02241,-0.05619
0.16,0.00021,0.95549,-0.00163,3.04451,0,-0.08601,0.04516,0.09417,0.0052,-0.57988,0.04657,0.0588,0.51007,-1.26223,-0.65051,0.50992,1.32855,-0.42671,-0.05072,0.38811,1.2008,0.68663,0.48717,-1.45291,-0.64292,0.06823,0.00038,0.11412,-0.11986,-0.30398,0.18113,-0.03287,0.00584,-0.04654,0.08469,0.22734,-0.24346,0.24571,-0.0225,-0.05648
0.18,0.0003,0.95538,-0.0021,3.04531,0,-0.0863,0.04431,0.09431,0.00475,-0.57921,0.04709,0.05846,0.51325,-1.25983,-0.646,0.51159,1.33507,-0.42463,-0.05138,0.39002,1.19713,0.68152,0.48832,-1.45422,-0.64249,0.06841,0.00056,0.11503,-0.11925,-0.30445,0.18167,-0.03315,0.00462,-0.04695,0.08548,0.22592,-0.24246,0.24603,-0.02259,-0.05683
