T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-4.49182,-0.27181,0.09885,0.0942,-0.01149,-0.00869,-0.01353,0.03399,3.02305,2.99638,0.22327,0.17218,-0.13395,-2.99961,-0.02142,-0.09254,2.57047,-0.08,0.16024,0.07593,0.13315,-0.36743,0.10866,-0.81687,-0.34849,0.04343,0.00938,0.10168,-0.17176,-0.00659,-0.6248,-0.35622,-0.0359,-0.00061
0.02,-4.44357,-0.27073,0.09959,0.09419,-0.01144,-0.00869,-0.01568,0.03515,2.99442,2.99639,0.21318,0.16648,-0.13476,-2.99949,-0.02156,-0.09221,2.56882,-0.08003,0.16034,0.07597,0.13555,-0.36633,0.11241,-0.81862,-0.3486,0.04314,0.00906,0.10364,-0.17179,-0.00644,-0.6257,-0.35627,-0.03579,-0.00047
0.04,-4.39644,-0.26967,0.10025,0.09418,-0.01139,-0.00868,-0.01968,0.03694,2.94297,2.99639,0.19672,0.15739,-0.13571,-2.99934,-0.02167,-0.09182,2.56718,-0.08006,0.16041,0.07603,0.13742,-0.36523,0.11605,-0.82028,-0.3487,0.04285,0.00873,0.10511,-0.17182,-0.00634,-0.62653,-0.35631,-0.03568,-0.00032
0.06,-4.35019,-0.26863,0.10084,0.09417,-0.01134,-0.00868,-0.02584,0.03949,2.87527,2.99639,0.17286,0.14432,-0.13681,-2.99915,-0.02175,-0.09136,2.56554,-0.08009,0.16046,0.07609,0.13875,-0.36414,0.1196,-0.82185,-0.34881,0.04256,0.0084,0.10608,-0.17187,-0.00629,-0.62731,-0.35636,-0.03557,-0.00018
0.08,-4.30464,-0.26761,0.10136,0.09416,-0.01129,-0.00868,-0.03442,0.04292,2.79202,2.9964,0.14057,0.12672,-0.13809,-2.99894,-0.02181,-0.09082,2.56389,-0.08013,0.1605,0.07617,0.13952,-0.36305,0.12306,-0.82335,-0.34891,0.04226,0.00808,0.10654,-0.17192,-0.00628,-0.62803,-0.35641,-0.03546,-4e-05
0.1,-4.26095,-0.26662,0.10177,0.09416,-0.01124,-0.00867,-0.04562,0.04731,2.64379,2.9964,0.09818,0.10372,-0.13962,-2.99871,-0.02183,-0.09021,2.56222,-0.08017,0.16053,0.07626,0.13966,-0.36196,0.12643,-0.82471,-0.34901,0.04195,0.00774,0.10641,-0.17199,-0.00629,-0.62868,-0.35645,-0.03535,0.0001
0.12,-4.21648,-0.26563,0.10214,0.09416,-0.0112,-0.00867,-0.05924,0.05258,2.54837,2.9964,0.04847,0.07674,-0.14123,-2.99847,-0.02182,-0.08954,2.56056,-0.08023,0.16055,0.07637,0.1393,-0.36088,0.12974,-0.82606,-0.34911,0.04164,0.00741,0.10581,-0.17204,-0.00627,-0.62929,-0.35649,-0.03525,0.00024
0.14,-4.17445,-0.26469,0.1024,0.09417,-0.01115,-0.00867,-0.07506,0.05868,2.36229,2.99641,-0.01046,0.04486,-0.1431,-2.99827,-0.02177,-0.08883,2.55887,-0.0803,0.16057,0.07649,0.13835,-0.3598,0.13294,-0.82726,-0.34921,0.04131,0.00707,0.10468,-0.17209,-0.00621,-0.62982,-0.35652,-0.03516,0.00037
0.16,-4.13516,-0.26379,0.10258,0.09417,-0.0111,-0.00866,-0.09228,0.06532,2.06982,2.99641,-0.0761,0.00944,-0.14517,-2.99814,-0.02168,-0.08815,2.55713,-0.08039,0.16061,0.07663,0.13693,-0.35872,0.13604,-0.82834,-0.34931,0.04098,0.00672,0.10311,-0.17212,-0.00606,-0.63026,-0.35656,-0.03509,0.0005
0.18,-4.08548,-0.26274,0.10293,0.09417,-0.01105,-0.00865,-0.1087,0.0715,2.39938,2.9964,-0.12917,-0.01957,-0.14645,-2.99814,-0.02153,-0.08763,2.55554,-0.08049,0.16069,0.07675,0.13598,-0.35768,0.13926,-0.82982,-0.34941,0.0407,0.00643,0.10191,-0.17202,-0.00558,-0.63091,-0.35659,-0.03503,0.00062
