T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00115,0.00073,-0.00118,-0.0417,0.00694,-0.0266,-0.01662,0.00257,0.05979,-0.02108,0.09537,0.00655,0.03359,-0.11923,0.45711,-0.04358,-2.06333,-0.84721,-0.16768,0.20327,0.03537,-1.1976,0.12429,1.13231,-0.46103,0.35588,-0.00116,0.04435,0.16779,0.00197,-0.00299,-0.02111,-0.01253,-0.01752,0.04804,0.14048,0.00408,-0.00165,-0.0479,-0.014
0.02,-0.00169,0.00133,-0.00266,-0.05845,0.0102,-0.03082,-0.01569,0.01339,0.07984,-0.04877,0.10877,0.00656,-0.00984,-0.27423,1.00192,-0.04539,-3.79476,-1.34147,-0.41412,0.16214,0.24944,-1.62117,0.31021,1.90418,-0.7122,0.4792,-0.0031,0.05499,0.21634,0.00289,-0.00355,-0.02583,-0.01514,-0.02483,0.05669,0.17117,0.00721,-0.00241,-0.05578,-0.01589
0.04,-0.00245,0.00218,-0.00484,-0.08177,0.0148,-0.03584,-0.014,0.0299,0.10722,-0.08963,0.12409,0.00617,-0.07392,-0.49305,1.7661,-0.04825,-6.20723,-2.01989,-0.76242,0.08311,0.562,-2.17708,0.5846,2.94859,-1.04524,0.64125,-0.00596,0.06853,0.27924,0.00397,-0.00424,-0.0317,-0.01836,-0.03491,0.06757,0.21113,0.01149,-0.0035,-0.06532,-0.01809
0.06,-0.00343,0.00331,-0.00775,-0.11231,0.02064,-0.04147,-0.01152,0.05289,0.14189,-0.14477,0.14044,0.00522,-0.15863,-0.77139,2.73338,-0.05211,-9.24302,-2.86284,-1.20589,-0.04322,0.97687,-2.85589,0.95453,4.2599,-1.45616,0.83933,-0.0096,0.08419,0.3529,0.00512,-0.00497,-0.0381,-0.02186,-0.04756,0.07973,0.25695,0.01688,-0.00491,-0.0755,-0.02022
0.08,-0.00461,0.0047,-0.01138,-0.15016,0.02755,-0.04731,-0.00827,0.08285,0.18318,-0.21453,0.15639,0.00354,-0.26271,-1.10012,3.87041,-0.0569,-12.78998,-3.83485,-1.73024,-0.22582,1.49139,-3.63271,1.42169,5.80476,-1.93167,1.06627,-0.01386,0.10077,0.43205,0.00621,-0.00561,-0.04427,-0.02518,-0.06239,0.09194,0.30428,0.02324,-0.00659,-0.08504,-0.02186
0.1,-0.00597,0.00634,-0.01565,-0.19477,0.03528,-0.05285,-0.00429,0.11991,0.22977,-0.29834,0.16999,0.00094,-0.3837,-1.46629,5.12991,-0.06274,-16.69322,-4.88836,-2.31504,-0.47242,2.0959,-4.46713,1.98162,7.5191,-2.44816,1.31038,-0.01856,0.11687,0.51039,0.00707,-0.00607,-0.04938,-0.02788,-0.0788,0.10289,0.34867,0.03031,-0.0085,-0.09256,-0.02256
0.12,-0.00747,0.00817,-0.02048,-0.24476,0.04356,-0.05743,0.00031,0.1637,0.27972,-0.39456,0.17896,-0.00274,-0.51788,-1.85384,6.45307,-0.07014,-20.76435,-5.967,-2.93467,-0.78863,2.77344,-5.30393,2.62307,9.30675,-2.97151,1.55579,-0.02356,0.131,0.58123,0.00749,-0.00624,-0.05267,-0.02953,-0.09607,0.11142,0.3863,0.03772,-0.01058,-0.09684,-0.02202
0.14,-0.00903,0.01014,-0.02575,-0.29795,0.0521,-0.06035,0.0053,0.21333,0.33064,-0.50047,0.18084,-0.00761,-0.66025,-2.24427,7.77172,-0.08028,-24.79038,-7.00875,-3.55934,-1.17715,3.49972,-6.07537,3.32778,11.041,-3.45777,1.78315,-0.02874,0.14171,0.63809,0.00724,-0.00607,-0.05352,-0.0298,-0.11338,0.11669,0.4147,0.04498,-0.01277,-0.09694,-0.02005
0.16,-0.01061,0.01216,-0.03132,-0.35135,0.06062,-0.06086,0.01033,0.26731,0.37979,-0.6122,0.17322,-0.01373,-0.80446,-2.61745,9.01111,-0.09534,-28.54388,-7.94954,-4.15613,-1.63704,4.24391,-6.70525,4.07078,12.57005,-3.85539,1.97094,-0.03399,0.1478,0.67538,0.00606,-0.00559,-0.05157,-0.0285,-0.12982,0.11837,0.43324,0.05151,-0.01503,-0.09244,-0.01671
0.18,-0.01211,0.01414,-0.03703,-0.40127,0.06881,-0.05826,0.0149,0.32354,0.42434,-0.7248,0.15402,-0.02105,-0.94294,-2.95266,10.09343,-0.11871,-31.79477,-8.72708,-4.69048,-2.16312,4.97025,-7.11475,4.82132,13.72745,-4.109,2.09731,-0.03927,0.1484,0.68898,0.00372,-0.00487,-0.04675,-0.02565,-0.14447,0.11679,0.44354,0.05659,-0.0173,-0.08349,-0.01229
0.2,-0.01345,0.01598,-0.04272,-0.44344,0.07641,-0.05197,0.01838,0.37938,0.46162,-0.83236,0.12175,-0.02942,-1.06707,-3.2297,10.9419,-0.15517,-34.32276,-9.28471,-5.12785,-2.74563,5.64062,-7.23009,5.54444,14.34783,-4.16511,2.14241,-0.04452,0.14315,0.67675,-3e-05,-0.00411,-0.03934,-0.02144,-0.15637,0.11291,0.44947,0.05944,-0.0196,-0.07093,-0.00734
0.22,-0.01452,0.01757,-0.04828,-0.47322,0.08306,-0.04153,0.02007,0.43165,0.48933,-0.92821,0.07567,-0.03853,-1.16757,-3.43014,11.48523,-0.21092,-35.92937,-9.57456,-5.43551,-3.37,6.21811,-6.99142,6.20307,14.28768,-3.97947,2.09108,-0.04963,0.1322,0.63879,-0.00535,-0.00355,-0.02994,-0.01625,-0.16454,0.10833,0.45665,0.05922,-0.02192,-0.0562,-0.00261
0.24,-0.0152,0.01883,-0.05357,-0.48591,0.08834,-0.02663,0.01929,0.4768,0.50576,-1.00519,0.01598,-0.04793,-1.23501,-3.53846,11.66226,-0.29331,-36.44875,-9.56002,-5.58449,-4.01708,6.6711,-6.36219,6.76068,13.44957,-3.52554,1.93563,-0.05437,0.11621,0.57738,-0.01232,-0.00354,-0.0194,-0.01061,-0.16792,0.10501,0.4716,0.05512,-0.02433,-0.04117,0.00104
0.26,-0.01535,0.01968,-0.05853,-0.47701,0.09168,-0.00715,0.0155,0.51108,0.50998,-1.05602,-0.0562,-0.05704,-1.26051,-3.54328,11.42678,-0.41048,-35.75841,-9.21778,-5.55165,-4.66366,6.97768,-5.33803,7.18436,11.80677,-2.80301,1.67831,-0.05837,0.09629,0.4967,-0.02088,-0.00447,-0.0087,-0.00512,-0.16537,0.10494,0.50039,0.04635,-0.02689,-0.02782,0.00278
0.28,-0.01482,0.02006,-0.06313,-0.44261,0.09232,0.01688,0.00845,0.53078,0.50198,-1.07379,-0.13878,-0.06513,-1.23653,-3.43856,10.75249,-0.57067,-33.79059,-8.53979,-5.32185,-5.28336,7.12929,-3.95351,7.44815,9.42285,-1.8444,1.33308,-0.06098,0.07384,0.40242,-0.03079,-0.00675,0.00115,-0.00034,-0.15564,0.10984,0.54733,0.03231,-0.02968,-0.01801,0.00195
0.3,-0.01343,0.01997,-0.06738,-0.37976,0.08933,0.04527,-0.00173,0.53256,0.48269,-1.0525,-0.22884,-0.07145,-1.15764,-3.22458,9.63738,-0.78144,-30.54339,-7.53546,-4.89019,-5.84779,7.1324,-2.28445,7.5359,6.45943,-0.71747,0.92575,-0.06136,0.0504,0.30113,-0.04161,-0.01074,0.00931,0.00325,-0.13741,0.12077,0.61375,0.01261,-0.03281,-0.01311,-0.00184
0.32,-0.01103,0.01942,-0.07134,-0.28682,0.08161,0.07766,-0.01445,0.51378,0.45394,-0.98763,-0.32276,-0.07521,-1.02115,-2.90837,8.10624,-1.0486,-26.08925,-6.23326,-4.26346,-6.32766,7.00698,-0.44371,7.44295,3.16581,0.47878,0.49205,-0.05845,0.02759,0.19986,-0.05271,-0.01678,0.01512,0.0053,-0.10941,0.13796,0.69739,-0.01274,-0.03636,-0.01386,-0.00859
0.34,-0.00748,0.01848,-0.07511,-0.16361,0.06808,0.1135,-0.02874,0.47282,0.41821,-0.8766,-0.41645,-0.07574,-0.82751,-2.50352,6.21091,-1.37504,-20.57876,-4.68166,-3.46089,-6.69382,6.7813,1.4304,7.17631,-0.15138,1.62516,0.07326,-0.05109,0.00689,0.10545,-0.06326,-0.02504,0.01818,0.00567,-0.07061,0.16066,0.79227,-0.04328,-0.04042,-0.02023,-0.01793
0.36,-0.00267,0.01723,-0.07877,-0.01164,0.04778,0.15211,-0.04324,0.40945,0.37831,-0.7193,-0.50561,-0.07258,-0.58051,-2.02924,4.02818,-1.75934,-14.23936,-2.94882,-2.51373,-6.91836,6.48419,3.19143,6.75326,-3.17399,2.59887,-0.28993,-0.03823,-0.01045,0.02407,-0.07232,-0.03553,0.01835,0.00436,-0.02043,0.18719,0.88919,-0.07797,-0.045,-0.03154,-0.02913
0.38,0.0034,0.01581,-0.08242,0.16586,0.02012,0.19258,-0.0565,0.32508,0.33699,-0.51842,-0.58604,-0.06555,-0.28738,-1.5092,1.65632,-2.19443,-7.36908,-1.12113,-1.46427,-6.97583,6.13663,4.70433,6.19894,-5.6235,3.29215,-0.56404,-0.01908,-0.02349,-0.03937,-0.07887,-0.04807,0.01572,0.0015,0.04094,0.21506,0.97674,-0.1151,-0.05008,-0.04645,-0.0412
0.4,0.01065,0.01433,-0.0861,0.364,-0.01489,0.23389,-0.06708,0.22292,0.29667,-0.27977,-0.65387,-0.05488,0.04109,-0.96998,-0.78936,-2.66619,-0.32457,0.7,-0.36386,-6.84438,5.74482,5.86295,5.54309,-7.30526,3.6288,-0.72842,0.00661,-0.03175,-0.08162,-0.08196,-0.06218,0.01056,-0.00266,0.11226,0.2412,1.04245,-0.15222,-0.05553,-0.06326,-0.05302
0.42,0.0189,0.01293,-0.08985,0.57629,-0.05645,0.27485,-0.07389,0.10797,0.25912,-0.01237,-0.70573,-0.04115,0.39057,-0.43948,-3.18187,-3.15224,6.49841,2.40363,0.72995,-6.50662,5.29638,6.60177,4.81585,-8.13574,3.5749,-0.77856,0.03833,-0.03519,-0.10145,-0.0808,-0.07711,0.00322,-0.00782,0.19096,0.26219,1.0742,-0.18621,-0.06113,-0.08004,-0.06341
0.44,0.02784,0.01172,-0.09367,0.79497,-0.10272,0.31418,-0.07649,-0.01322,0.2254,0.27183,-0.73884,-0.0253,0.74337,0.05498,-5.38909,-3.62121,12.69294,3.87748,1.75737,-5.95,4.76056,6.90015,4.04299,-8.14785,3.14201,-0.72649,0.07466,-0.03433,-0.09981,-0.07488,-0.09183,-0.00589,-0.01366,0.27297,0.27452,1.06153,-0.2133,-0.06651,-0.0949,-0.07133
0.46,0.03706,0.01076,-0.09755,1.01136,-0.15084,0.35056,-0.07526,-0.1331,0.19579,0.55847,-0.75096,-0.00849,1.07893,0.4886,-7.28161,-4.03285,17.87585,5.01823,2.66121,-5.16704,4.09236,6.77987,3.24107,-7.47614,2.38324,-0.59846,0.11316,-0.03013,-0.07988,-0.06406,-0.10506,-0.01637,-0.0199,0.35267,0.27494,0.9968,-0.22927,-0.07117,-0.1062,-0.07595
0.48,0.04606,0.01007,-0.1015,1.21637,-0.1969,0.3827,-0.07159,-0.24371,0.16988,0.83171,-0.74052,0.00802,1.3749,0.84113,-8.74159,-4.33947,21.72498,5.74276,3.39198,-4.15586,3.23994,6.2976,2.41387,-6.32828,1.38441,-0.4307,0.1504,-0.024,-0.04689,-0.0487,-0.11536,-0.02789,-0.0263,0.42311,0.26072,0.87628,-0.22978,-0.07449,-0.11275,-0.07677
0.5,0.05429,0.00958,-0.10555,1.40098,-0.23624,0.40947,-0.06783,-0.33748,0.14667,1.07535,-0.70666,0.02304,1.60885,1.09852,-9.67205,-4.48918,24.01241,5.99815,3.9123,-2.92135,2.15417,5.53465,1.5513,-4.94996,0.25256,-0.26426,0.18224,-0.01764,-0.00776,-0.02973,-0.12123,-0.0402,-0.03269,0.47638,0.23,0.70081,-0.21073,-0.07578,-0.11394,-0.07372
0.52,0.06119,0.00918,-0.10984,1.55668,-0.26389,0.42995,-0.06694,-0.40797,0.12478,1.27415,-0.64954,0.03554,1.76073,1.25405,-10.00567,-4.43098,24.62791,5.76887,4.19992,-1.47674,0.79902,4.58543,0.63153,-3.58921,-0.8965,-0.13956,0.20423,-0.01283,0.02962,-0.0086,-0.12128,-0.05309,-0.03896,0.50438,0.18208,0.47606,-0.16875,-0.07433,-0.10973,-0.06706
0.54,0.06623,0.00867,-0.11458,1.67577,-0.27522,0.44351,-0.07195,-0.45063,0.1026,1.41531,-0.57056,0.04477,1.81603,1.30894,-9.7125,-4.12167,23.58932,5.0798,4.24905,0.15446,-0.83849,3.54575,-0.37358,-2.46424,-1.95029,-0.09132,0.21228,-0.01118,0.05728,0.01271,-0.11447,-0.06632,-0.04499,0.4998,0.11763,0.21211,-0.10174,-0.0696,-0.10061,-0.05741
