T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-9.34125,-0.19891,0.12565,0.14419,0.01799,-0.00633,0.10995,0.05637,-0.44902,2.67156,-0.09478,-0.0544,-0.06362,0.02457,-0.06463,1.53144,2.47165,0.0562,-0.1107,0.03461,0.07749,-0.53632,0.18201,-0.75678,-0.18995,0.14815,0.20453,0.0635,0.26575,-0.18945,-0.61115,-0.20521,-0.13191,-0.17754
0.02,-9.34005,-0.19942,0.12645,0.14462,0.01796,-0.00634,0.10849,0.05563,-0.44858,2.67142,-0.09845,-0.05473,-0.06332,0.0248,-0.06479,1.55139,2.47551,0.05563,-0.11095,0.03308,0.07761,-0.53113,0.1934,-0.75677,-0.19149,0.14749,0.20301,0.06349,0.26377,-0.19141,-0.61103,-0.20588,-0.13165,-0.17678
0.04,-9.33883,-0.19991,0.12723,0.145,0.01791,-0.00635,0.10746,0.05508,-0.44794,2.67128,-0.1016,-0.055,-0.06306,0.02525,-0.06492,1.57107,2.47933,0.05515,-0.11117,0.0316,0.07774,-0.52606,0.20427,-0.75675,-0.19297,0.14685,0.20151,0.0635,0.26183,-0.19331,-0.61091,-0.20653,-0.1314,-0.17603
0.06,-9.33761,-0.2004,0.128,0.14535,0.01784,-0.00635,0.10688,0.05472,-0.44707,2.67114,-0.10427,-0.05521,-0.06283,0.02598,-0.06502,1.5905,2.48311,0.05476,-0.11135,0.03016,0.07786,-0.52107,0.21467,-0.75674,-0.1944,0.14624,0.20003,0.06351,0.25991,-0.19517,-0.6108,-0.20716,-0.13115,-0.17528
0.08,-9.33638,-0.20087,0.12876,0.14566,0.01774,-0.00636,0.10683,0.05457,-0.44593,2.67101,-0.10649,-0.05536,-0.06262,0.02706,-0.06511,1.6097,2.48686,0.05447,-0.11148,0.02877,0.07799,-0.51616,0.22463,-0.75673,-0.19578,0.14564,0.19857,0.06354,0.25801,-0.19699,-0.61068,-0.20777,-0.13091,-0.17454
0.1,-9.33507,-0.20133,0.12951,0.14595,0.0176,-0.00637,0.10737,0.05466,-0.44445,2.6709,-0.10826,-0.05544,-0.06242,0.02855,-0.06517,1.62828,2.49056,0.05428,-0.11156,0.02742,0.07813,-0.51138,0.23399,-0.75671,-0.19711,0.14506,0.19714,0.06356,0.25613,-0.19878,-0.61058,-0.20836,-0.13067,-0.17381
0.12,-9.33387,-0.2018,0.13024,0.14621,0.01743,-0.00637,0.1085,0.05499,-0.44278,2.67079,-0.10969,-0.05545,-0.0622,0.03049,-0.0652,1.64691,2.49422,0.0542,-0.1116,0.02613,0.07826,-0.50661,0.2431,-0.7567,-0.1984,0.1445,0.19571,0.06359,0.25426,-0.20055,-0.61047,-0.20895,-0.13042,-0.17308
0.14,-9.33253,-0.20224,0.13096,0.14646,0.01721,-0.00638,0.11032,0.0556,-0.44077,2.67074,-0.11076,-0.05536,-0.06196,0.03291,-0.06522,1.6646,2.49779,0.05424,-0.11157,0.0249,0.0784,-0.502,0.25157,-0.75669,-0.19963,0.14396,0.19432,0.06362,0.25243,-0.20229,-0.61037,-0.20952,-0.13018,-0.17235
0.16,-9.331,-0.20265,0.13166,0.14669,0.01694,-0.00638,0.11282,0.05649,-0.4385,2.67076,-0.11156,-0.05518,-0.06168,0.03575,-0.06523,1.68135,2.50128,0.05439,-0.11148,0.02373,0.07852,-0.49757,0.25947,-0.75668,-0.2008,0.14344,0.19297,0.06363,0.25063,-0.20401,-0.61028,-0.21006,-0.12994,-0.17164
0.18,-9.33039,-0.20317,0.13231,0.14695,0.01668,-0.00638,0.11557,0.05755,-0.43686,2.67072,-0.1127,-0.05495,-0.06119,0.03885,-0.06522,1.70086,2.50485,0.05457,-0.11137,0.02266,0.07861,-0.49254,0.26863,-0.75666,-0.20209,0.14288,0.19147,0.06362,0.24873,-0.20574,-0.61018,-0.21065,-0.12969,-0.17088
