T,R,L
0,0,1
0.02,0,1
0.04,0,1
0.06,0,1
0.08,0,1
0.1,0,1
0.12,0,1
0.14,0,1
0.16,0,1
0.18,0,1
0.2,0,1
0.22,0,1
0.24,0,1
0.26,0,1
0.28,0,1
0.3,0,1
0.32,0,1
0.34,0,1
0.36,0,1
0.38,0,1
0.4,0,1
0.42,0,1
0.44,0,1
0.46,0,1
0.48,0,1
0.5,0,1
0.52,0,1
0.54,0,1
0.56,0,1
0.58,0,1
0.6,0,1
0.62,0,1
0.64,0,1
0.66,0,1
0.68,0,1
0.7,0,1
0.72,0,1
0.74,0,1
0.76,0,1
0.78,0,1
0.8,0,1
0.82,0,1
0.84,0,1
0.86,0,1
0.88,0,1
0.9,0,1
0.92,0,1
0.94,0,1
0.96,0,1
0.98,0,1
1,0,1
1.02,0,1
1.04,0,1
1.06,0,1
1.08,0,1
1.1,0,1
1.12,0,1
1.14,0,1
1.16,0,1
1.18,0,1
1.2,0,1
1.22,0,1
1.24,0,1
1.26,0,1
1.28,0,1
1.3,0,1
1.32,0,1
1.34,0,1
1.36,0,1
1.38,0,1
1.4,0,1
1.42,0,1
1.44,0,1
1.46,0,1
1.48,0,1
1.5,0,1
1.52,0,1
1.54,0,1
1.56,0,1
1.58,0,1
1.6,0,1
1.62,0,1
1.64,0,1
1.66,0,1
1.68,0,1
1.7,0,1
1.72,0,1
1.74,0,1
1.76,0,1
1.78,0,1
1.8,0,1
1.82,0,1
1.84,0,1
1.86,0,1
1.88,0,1
1.9,0,0
1.92,0,0
1.94,1,0
1.96,1,0
1.98,1,0
2,1,0
2.02,1,0
2.04,1,0
2.06,1,0
2.08,1,0
2.1,1,0
2.12,1,0
2.14,1,0
2.16,1,0
2.18,1,0
2.2,1,0
2.22,1,0
2.24,1,0
2.26,1,0
2.28,1,0
2.3,1,0
2.32,1,0
2.34,1,0
2.36,1,0
2.38,1,0
2.4,1,0
2.42,1,0
2.44,1,0
2.46,1,0
2.48,1,0
2.5,1,0
2.52,1,0
2.54,1,0
2.56,1,0
2.58,1,0
2.6,1,0
2.62,1,1
2.64,1,1
2.66,1,1
2.68,1,1
2.7,1,1
2.72,1,1
2.74,1,1
2.76,1,1
2.78,1,1
2.8,1,1
2.82,1,1
2.84,0,1
2.86,0,1
2.88,0,1
2.9,0,1
2.92,0,1
2.94,0,1
2.96,0,1
2.98,0,1
3,0,1
3.02,0,1
3.04,0,1
3.06,0,1
3.08,0,1
3.1,0,1
3.12,0,1
3.14,0,1
3.16,0,1
3.18,0,1
3.2,0,1
3.22,0,1
3.24,0,1
3.26,0,1
3.28,0,1
3.3,0,1
3.32,0,1
3.34,0,1
3.36,0,1
3.38,0,1
3.4,0,1
3.42,0,1
3.44,0,1
3.46,0,1
3.48,0,1
3.5,0,1
3.52,0,1
3.54,1,1
3.56,1,1
3.58,1,1
3.6,1,1
3.62,1,1
3.64,1,0
3.66,1,0
3.68,1,0
3.7,1,0
3.72,1,0
3.74,1,0
3.76,1,0
3.78,1,0
3.8,1,0
3.82,1,0
3.84,1,0
3.86,1,0
3.88,1,0
3.9,1,0
3.92,1,0
3.94,1,0
3.96,1,0
3.98,1,0
4,1,0
4.02,1,0
4.04,1,0
4.06,1,0
4.08,1,0
4.1,1,0
4.12,1,0
4.14,1,0
4.16,1,0
4.18,1,0
4.2,1,0
4.22,1,0
4.24,1,0
4.26,1,0
4.28,1,1
4.3,1,1
4.32,1,1
4.34,1,1
4.36,1,1
4.38,1,1
4.4,1,1
4.42,1,1
4.44,1,1
4.46,1,1
4.48,1,1
4.5,1,1
4.52,1,1
4.54,1,1
4.56,1,1
4.58,1,1
4.6,1,1
4.62,0,1
4.64,0,1
4.66,0,1
4.68,0,1
4.7,0,1
4.72,0,1
4.74,0,1
4.76,0,1
4.78,0,1
4.8,0,1
4.82,0,1
4.84,0,1
4.86,0,1
4.88,0,1
4.9,0,1
4.92,0,1
4.94,0,1
4.96,0,1
4.98,0,1
5,0,1
5.02,0,1
5.04,0,1
5.06,0,1
5.08,0,1
5.1,0,1
5.12,0,1
5.14,1,1
5.16,1,1
5.18,1,1
5.2,1,1
5.22,1,1
5.24,1,1
5.26,1,0
5.28,1,0
5.3,1,0
5.32,1,0
5.34,1,0
5.36,1,0
5.38,1,0
5.4,1,0
5.42,1,0
5.44,1,0
5.46,1,0
5.48,1,0
5.5,1,0
5.52,1,0
5.54,1,0
5.56,1,0
5.58,1,0
5.6,1,0
5.62,1,0
5.64,1,0
5.66,1,0
5.68,1,0
5.7,1,0
5.72,1,0
5.74,1,0
5.76,1,0
5.78,1,0
5.8,1,0
5.82,1,0
5.84,1,0
5.86,1,0
5.88,1,0
5.9,1,1
5.92,1,1
5.94,1,1
5.96,1,1
5.98,0,1
6,0,1
6.02,0,1
6.04,0,1
6.06,0,1
6.08,0,1
6.1,0,1
6.12,0,1
6.14,0,1
6.16,0,1
6.18,0,1
6.2,0,1
6.22,0,1
6.24,0,1
6.26,0,1
6.28,0,1
6.3,0,1
6.32,0,1
6.34,0,1
6.36,0,1
6.38,0,1
6.4,0,1
6.42,0,1
6.44,0,1
6.46,0,1
6.48,0,1
6.5,0,1
6.52,0,1
6.54,0,1
6.56,0,1
6.58,0,1
6.6,0,1
6.62,0,1
6.64,0,1
6.66,0,1
6.68,0,1
6.7,0,1
6.72,0,1
6.74,1,0
6.76,1,0
6.78,1,0
6.8,1,0
6.82,1,0
6.84,1,0
6.86,1,0
6.88,1,0
6.9,1,0
6.92,1,0
6.94,1,0
6.96,1,0
6.98,1,0
7,1,0
7.02,1,0
7.04,1,0
7.06,1,0
7.08,1,0
7.1,1,0
7.12,1,0
7.14,1,0
7.16,1,0
7.18,1,0
7.2,1,0
7.22,1,0
7.24,1,0
7.26,1,0
7.28,1,0
7.3,0,0
7.32,0,0
7.34,0,0
7.36,0,0
7.38,0,0
7.4,0,0
7.42,0,0
7.44,0,0
7.46,0,0
7.48,0,0
7.5,0,0
7.52,0,1
7.54,0,1
7.56,0,1
7.58,0,1
7.6,0,1
7.62,0,1
7.64,0,1
7.66,0,1
7.68,0,1
7.7,0,1
7.72,0,1
7.74,0,1
7.76,0,1
7.78,0,1
7.8,0,1
7.82,0,1
7.84,0,1
7.86,0,1
7.88,0,1
7.9,0,1
7.92,0,1
7.94,0,1
7.96,0,1
7.98,0,1
8,0,1
8.02,0,1
8.04,0,1
8.06,0,1
8.08,0,1
8.1,0,1
8.12,0,1
8.14,0,1
8.16,0,1
8.18,0,1
8.2,0,1
8.22,0,0
8.24,0,0
8.26,0,0
8.28,0,0
8.3,0,0
8.32,0,0
8.34,0,0
8.36,0,0
8.38,0,0
8.4,0,0
8.42,0,0
8.44,0,0
8.46,0,0
8.48,0,0
8.5,0,0
8.52,0,0
8.54,0,0
8.56,0,0
8.58,0,0
8.6,0,0
8.62,0,0
8.64,0,0
8.66,0,0
8.68,0,0
8.7,0,0
8.72,0,0
8.74,0,0
8.76,0,0
8.78,0,0
8.8,0,0
8.82,0,0
8.84,0,0
8.86,0,0
8.88,0,0
8.9,0,0
8.92,0,0
8.94,0,0
8.96,0,0
8.98,0,0
9,0,0
9.02,0,0
9.04,0,0
9.06,0,0
9.08,0,0
9.1,0,0
9.12,0,0
9.14,0,0
9.16,0,0
9.18,0,0
9.2,0,0
9.22,0,0
9.24,0,0
9.26,0,0
9.28,0,0
9.3,0,0
9.32,0,0
9.34,0,0
9.36,0,0
9.38,0,0
9.4,0,0
9.42,0,0
9.44,0,0
9.46,0,0
9.48,0,0
9.5,0,0
9.52,0,0
9.54,0,0
9.56,0,0
9.58,0,0
9.6,0,0
9.62,0,0
9.64,0,0
9.66,0,0
9.68,0,0
9.7,0,0
9.72,0,0
9.74,0,0
9.76,0,0
9.78,0,0
9.8,0,0
9.82,0,0
9.84,0,0
9.86,0,0
9.88,0,0
9.9,0,0
9.92,0,0
9.94,0,0
9.96,0,0
9.98,0,0
10,0,0
10.02,0,0
10.04,0,0
10.06,0,0
10.08,0,0
10.1,0,0
10.12,0,0
10.14,0,0
10.16,0,0
10.18,0,0
10.2,0,0
10.22,0,0
10.24,0,0
10.26,0,0
10.28,0,0
10.3,0,0
10.32,0,0
10.34,0,0
10.36,0,0
10.38,0,0
10.4,0,0
10.42,0,0
10.44,0,0
10.46,0,0
10.48,0,0
10.5,0,0
10.52,0,0
10.54,0,0
10.56,0,0
10.58,0,0
10.6,0,0
10.62,0,0
10.64,0,0
10.66,0,0
10.68,0,0
10.7,0,0
10.72,0,0
10.74,0,0
10.76,0,0
10.78,0,0
10.8,0,0
10.82,0,0
10.84,0,0
10.86,0,0
10.88,0,0
10.9,0,0
10.92,0,0
10.94,0,0
10.96,0,0
10.98,0,0
11,0,0
11.02,0,0
11.04,0,0
11.06,0,0
11.08,0,0
11.1,0,0
11.12,0,0
11.14,0,0
11.16,0,0
11.18,0,0
11.2,0,0
11.22,0,0
11.24,0,0
11.26,0,0
11.28,0,0
11.3,0,0
11.32,0,0
11.34,0,0
11.36,0,0
11.38,0,0
11.4,0,0
11.42,0,0
11.44,0,0
11.46,0,0
11.48,0,0
11.5,0,0
11.52,0,0
11.54,0,0
11.56,0,0
11.58,0,0
11.6,0,0
11.62,0,0
11.64,0,0
11.66,0,0
11.68,0,0
11.7,0,0
11.72,0,0
11.74,0,0
11.76,0,0
11.78,0,0
11.8,0,0
11.82,0,0
11.84,0,0
11.86,0,0
11.88,0,0
11.9,0,0
11.92,0,0
11.94,0,0
11.96,0,0
11.98,0,0
12,0,0
12.02,0,0
12.04,0,0
12.06,0,0
12.08,0,0
12.1,0,0
12.12,0,0
12.14,0,0
12.16,0,0
12.18,0,0
12.2,0,0
12.22,0,0
12.24,0,0
12.26,0,0
12.28,0,0
12.3,0,0
12.32,0,0
12.34,0,0
12.36,0,0
12.38,0,0
12.4,0,0
12.42,0,0
12.44,0,0
12.46,0,0
12.48,0,0
12.5,0,0
12.52,0,0
12.54,0,0
12.56,0,0
12.58,0,0
12.6,0,0
12.62,0,0
12.64,0,0
12.66,0,0
12.68,0,0
12.7,0,0
12.72,0,0
12.74,0,0
12.76,0,0
12.78,0,0
12.8,0,0
12.82,0,0
12.84,0,0
12.86,0,0
12.88,0,0
12.9,0,0
12.92,0,0
12.94,0,0
12.96,0,0
12.98,0,0
13,0,0
13.02,0,0
13.04,0,0
13.06,0,0
13.08,0,0
13.1,0,0
13.12,0,0
13.14,0,0
13.16,0,0
13.18,0,0
13.2,0,1
13.22,0,1
13.24,0,1
13.26,0,1
13.28,0,1
13.3,0,1
13.32,0,1
13.34,0,1
13.36,0,1
13.38,0,1
13.4,0,1
13.42,0,1
13.44,0,1
13.46,0,1
13.48,0,1
13.5,0,1
13.52,0,1
13.54,0,1
