T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.0041,0.00053,0.00503,0.01753,0,0.00547,-0.01995,0.01618,0.05053,-0.07066,0.02646,-0.07708,0.36818,0.02975,0.26263,-0.21912,-0.12905,0.06264,0.06034,-0.37959,-0.03964,0.46149,-0.10798,-0.04027,0.01577,-0.01423,-0.0363,-0.01717,-0.05353,0.04764,-0.00464,0.02504,0.03569,-0.02103,-0.01527,0.02766,0.03655,-0.01003,0.03593,-0.0293
0.02,-0.00417,0.00055,0.00571,0.01769,0,0.0042,-0.02153,0.01765,0.05631,-0.07902,0.03061,-0.08031,0.38782,0.02727,0.26541,-0.24725,-0.13199,0.07248,0.06052,-0.38513,-0.03778,0.47223,-0.12,-0.03736,0.02149,-0.01352,-0.03722,-0.01689,-0.05148,0.04959,-0.00628,0.02556,0.03544,-0.02264,-0.01561,0.0226,0.03968,-0.01034,0.02925,-0.02648
0.04,-0.00421,0.00054,0.00644,0.01769,0,0.00202,-0.02352,0.01978,0.06112,-0.08803,0.03713,-0.08178,0.40816,0.0239,0.26567,-0.27522,-0.12995,0.08328,0.05885,-0.39446,-0.04144,0.48308,-0.12857,-0.03857,0.03056,-0.01149,-0.03739,-0.0157,-0.04761,0.05049,-0.00832,0.02566,0.03421,-0.02465,-0.01534,0.01366,0.04357,-0.01032,0.02027,-0.02143
0.06,-0.00424,0.00051,0.00713,0.01749,0,-0.00122,-0.02595,0.02278,0.06358,-0.09674,0.04656,-0.08037,0.42854,0.01946,0.26382,-0.29958,-0.12063,0.09432,0.05476,-0.41094,-0.05359,0.49541,-0.13032,-0.04615,0.0437,-0.00778,-0.03652,-0.01333,-0.04172,0.04971,-0.01059,0.0252,0.03184,-0.02711,-0.01424,0.00012,0.0482,-0.00971,0.00952,-0.01377
0.08,-0.00429,0.00043,0.00769,0.01703,0,-0.00565,-0.02885,0.02687,0.06192,-0.10377,0.05943,-0.07481,0.44787,0.01387,0.26053,-0.31559,-0.10142,0.10442,0.04768,-0.43901,-0.07781,0.51124,-0.1211,-0.06299,0.06156,-0.00205,-0.03427,-0.00955,-0.03378,0.04653,-0.01287,0.02407,0.02823,-0.03004,-0.01202,-0.01867,0.05348,-0.00826,-0.00206,-0.0032
0.1,-0.00439,0.0003,0.008,0.01635,0,-0.01138,-0.03222,0.03222,0.05415,-0.10747,0.07618,-0.06377,0.46498,0.0074,0.25692,-0.31734,-0.06971,0.11201,0.03714,-0.48457,-0.11832,0.53358,-0.09615,-0.09276,0.08469,0.00606,-0.03035,-0.00409,-0.02403,0.04024,-0.01491,0.02218,0.02335,-0.03345,-0.00842,-0.04319,0.0593,-0.0057,-0.01308,0.01044
0.12,-0.00456,0.0001,0.00791,0.01557,0,-0.01841,-0.03605,0.03899,0.03819,-0.10611,0.0972,-0.0461,0.47889,0.00079,0.25463,-0.29785,-0.02323,0.11507,0.02287,-0.55447,-0.17992,0.56627,-0.05042,-0.1398,0.11341,0.01689,-0.02451,0.00323,-0.01296,0.0302,-0.01642,0.01949,0.01729,-0.03733,-0.00315,-0.07359,0.06558,-0.00185,-0.02184,0.02704
0.14,-0.00482,-0.00016,0.00724,0.01492,0,-0.02668,-0.0403,0.04725,0.01219,-0.09827,0.12274,-0.02097,0.4889,-0.00461,0.25571,-0.24922,0.03967,0.1112,0.00481,-0.65537,-0.2678,0.61307,0.02101,-0.20884,0.14765,0.03074,-0.01662,0.01257,-0.00127,0.01591,-0.01707,0.01597,0.01016,-0.04164,0.00401,-0.10961,0.07221,0.00337,-0.02654,0.04624
0.16,-0.00519,-0.0005,0.00579,0.01465,0,-0.03596,-0.0449,0.05697,-0.02515,-0.08315,0.1529,0.01192,0.49456,-0.00669,0.26242,-0.16285,0.11968,0.09766,-0.01685,-0.79207,-0.38718,0.67633,0.12242,-0.30449,0.18669,0.04786,-0.00664,0.02401,0.0103,-0.00301,-0.01648,0.01152,0.002,-0.04633,0.01325,-0.15047,0.07909,0.00991,-0.02564,0.06735
0.18,-0.00568,-0.00092,0.00332,0.01506,0,-0.04586,-0.04973,0.06796,-0.0743,-0.06099,0.18753,0.05224,0.4956,-0.00253,0.27687,-0.02973,0.21618,0.07152,-0.0417,-0.9656,-0.54284,0.75551,0.25688,-0.4306,0.22898,0.06841,0.00537,0.03753,0.02109,-0.02676,-0.01424,0.00598,-0.00733,-0.05134,0.02463,-0.19477,0.08608,0.01753,-0.0182,0.08938
