T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.03182,0.00779,-0.00251,-0.20746,0.00089,-0,-0.10052,-0.02176,-0.0059,0.06447,-0.0017,-0.00029,3e-05,-0.83278,0.03963,-0.02225,0.0671,-0.01558,-0.00414,2e-05,-0.00544,-0.01681,0.0096,-0.00322,0.00358,0.00013,-0.00031,-0.00211,0.04452,-0.03259,-0.0057,0.00043,-0.0002,-1e-05
0.02,0.03221,0.00813,-0.00229,-0.2152,0.00091,-0,-0.07717,-0.01527,-0.00641,0.0684,-0.00167,-0.00029,3e-05,-0.77604,0.04054,-0.02324,0.07102,-0.01532,-0.00398,3e-05,-0.00592,-0.01657,0.00953,-0.00325,0.00363,0.00013,-0.00032,-0.00239,0.04675,-0.03402,-0.00571,0.0004,-0.00022,-1e-05
0.04,0.03222,0.00835,-0.00197,-0.22088,0.00091,-0,-0.06195,-0.00949,-0.00673,0.07058,-0.00164,-0.00028,4e-05,-0.72975,0.04044,-0.02379,0.07353,-0.01504,-0.00383,3e-05,-0.00646,-0.01605,0.00928,-0.00324,0.00366,0.00014,-0.00032,-0.00272,0.04901,-0.03547,-0.00563,0.00034,-0.00026,-1e-05
0.06,0.03182,0.00843,-0.00157,-0.22461,0.00092,-0,-0.056,-0.00437,-0.00692,0.071,-0.00162,-0.00027,4e-05,-0.69806,0.03931,-0.02386,0.07454,-0.01478,-0.00371,3e-05,-0.00709,-0.01531,0.00886,-0.0032,0.00367,0.00014,-0.00031,-0.00309,0.05146,-0.03707,-0.00545,0.00025,-0.00031,-1e-05
0.08,0.03093,0.00835,-0.00112,-0.22638,0.00092,0,-0.05939,0.00034,-0.00705,0.0697,-0.0016,-0.00025,4e-05,-0.68253,0.03716,-0.02341,0.07397,-0.01455,-0.00361,2e-05,-0.00783,-0.01444,0.00832,-0.00314,0.00367,0.00015,-0.00029,-0.0035,0.05427,-0.03891,-0.0052,0.00013,-0.00038,-1e-05
0.1,0.02946,0.00808,-0.00064,-0.226,0.00093,0,-0.07168,0.00485,-0.00723,0.06675,-0.00158,-0.00024,4e-05,-0.68354,0.03402,-0.02239,0.07167,-0.01436,-0.00354,1e-05,-0.00867,-0.01355,0.0077,-0.00308,0.0037,0.00017,-0.00026,-0.00391,0.05751,-0.04105,-0.00488,-4e-05,-0.00047,-1e-05
0.12,0.02725,0.00757,-0.0002,-0.22316,0.00094,0,-0.09048,0.00963,-0.00757,0.06232,-0.00158,-0.00021,3e-05,-0.6969,0.02998,-0.02077,0.06759,-0.01418,-0.0035,-2e-05,-0.00954,-0.0127,0.00703,-0.00299,0.0037,0.00017,-0.00021,-0.00428,0.0612,-0.04349,-0.00453,-0.00023,-0.00057,-1e-05
0.14,0.02414,0.00678,0.00014,-0.21736,0.00096,0,-0.11404,0.0146,-0.00813,0.05651,-0.00158,-0.00019,1e-05,-0.71928,0.02522,-0.01849,0.06163,-0.01398,-0.00348,-5e-05,-0.01022,-0.01199,0.00635,-0.00281,0.0036,0.00014,-0.00017,-0.00455,0.06523,-0.0461,-0.00418,-0.00046,-0.00069,-1e-05
0.16,0.01994,0.00568,0.0003,-0.20805,0.00098,0,-0.13856,0.01974,-0.00889,0.04956,-0.00158,-0.00016,-2e-05,-0.74242,0.02009,-0.01554,0.05386,-0.01369,-0.00348,-8e-05,-0.01071,-0.01173,0.00585,-0.00264,0.00351,0.0001,-0.00011,-0.00463,0.06937,-0.04867,-0.00387,-0.00071,-0.00081,-1e-05
0.18,0.01443,0.00424,0.00021,-0.19483,0.00102,1e-05,-0.1567,0.02544,-0.00984,0.04204,-0.00158,-0.00013,-6e-05,-0.74981,0.01528,-0.01198,0.04462,-0.01316,-0.00348,-0.0001,-0.01081,-0.0122,0.00565,-0.00248,0.00341,6e-05,-5e-05,-0.00445,0.07315,-0.05093,-0.00368,-0.00095,-0.00094,-1e-05
0.2,0.00763,0.00243,-0.00021,-0.17696,0.00107,1e-05,-0.17008,0.02967,-0.01052,0.03368,-0.0016,-0.00011,-0.00012,-0.7432,0.01157,-0.00789,0.03405,-0.01235,-0.00347,-9e-05,-0.01039,-0.01372,0.00584,-0.00236,0.00332,-0,3e-05,-0.00397,0.07611,-0.05221,-0.00368,-0.00117,-0.00104,-1e-05
0.22,-0.00071,0.00027,-0.00094,-0.1539,0.00113,1e-05,-0.17566,0.03091,-0.0104,0.02447,-0.00164,-9e-05,-0.00019,-0.71405,0.01001,-0.00343,0.02268,-0.01112,-0.00342,-3e-05,-0.00926,-0.01664,0.00641,-0.00232,0.00327,-7e-05,0.00011,-0.0032,0.07797,-0.05183,-0.00395,-0.00132,-0.00109,1e-05
0.24,-0.01101,-0.00221,-0.00194,-0.12556,0.0012,1e-05,-0.15658,0.0311,-0.00929,0.01569,-0.00167,-6e-05,-0.00025,-0.62444,0.0117,0.00119,0.01168,-0.00914,-0.00327,0.00012,-0.00726,-0.0213,0.00726,-0.00237,0.00326,-0.00016,0.0002,-0.00219,0.07859,-0.05006,-0.00455,-0.0014,-0.00109,3e-05
0.26,-0.0233,-0.00496,-0.00316,-0.09165,0.00127,0,-0.10021,0.03109,-0.00656,0.00839,-0.00166,-3e-05,-0.00028,-0.44388,0.0173,0.00597,0.002,-0.00612,-0.00292,0.00038,-0.00428,-0.02798,0.00817,-0.00249,0.00334,-0.00027,0.00032,-0.00108,0.07861,-0.04768,-0.00548,-0.00141,-0.00106,4e-05
0.28,-0.0369,-0.00788,-0.00454,-0.05182,0.00133,0,-0.00143,0.03016,-0.00109,0.0031,-0.00156,1e-05,-0.00023,-0.16006,0.02692,0.01101,-0.00596,-0.00186,-0.00227,0.00074,-0.00032,-0.03693,0.00898,-0.00268,0.00354,-0.00041,0.00047,-4e-05,0.07978,-0.04552,-0.00671,-0.00137,-0.001,6e-05
0.3,-0.05258,-0.01074,-0.00588,-0.00609,0.00136,0,0.14287,0.02794,0.0085,3e-05,-0.00133,6e-05,-8e-05,0.22544,0.04105,0.01652,-0.01196,0.0037,-0.00133,0.0012,0.00458,-0.0483,0.01001,-0.00287,0.0039,-0.00057,0.00065,0.00071,0.08416,-0.04546,-0.00816,-0.00134,-0.00095,6e-05
0.32,-0.07306,-0.01317,-0.00693,0.04482,0.00137,-0,0.3447,0.02437,0.02344,-4e-05,-0.00087,0.0001,0.00024,0.72933,0.06138,0.02267,-0.01533,0.01078,3e-05,0.00171,0.0105,-0.06218,0.01263,-0.00302,0.00447,-0.00074,0.00084,0.0013,0.09383,-0.04959,-0.00971,-0.00134,-0.00096,6e-05
0.34,-0.09737,-0.01494,-0.00739,0.09999,0.00132,-0,0.60608,0.01991,0.0451,0.00377,0.00011,0.0001,0.00078,1.34549,0.08917,0.02963,-0.01736,0.01937,0.00198,0.0022,0.01771,-0.07875,0.01995,-0.00307,0.00526,-0.00083,0.00095,0.00197,0.11078,-0.05853,-0.01125,-0.00143,-0.00101,5e-05
0.36,-0.12187,-0.01595,-0.00694,0.15863,0.0012,-0,0.90821,0.01531,0.07495,0.01071,0.002,7e-05,0.00157,2.01086,0.12605,0.03736,-0.02175,0.02898,0.0045,0.00252,0.02667,-0.09836,0.03764,-0.00296,0.0063,-0.00067,0.00082,0.00289,0.13557,-0.07207,-0.01269,-0.0016,-0.00111,5e-05
