T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-1.83602,-5.81601,1.07246,-2.27965,-0.35729,-0.05127,2.89786,-0.84883,-0.24869,1.91882,-0.0516,0.01916,-0.20772,5.21644,0.50526,0.67031,2.59192,0.07522,-0.01445,0.26357,34.98534,8.12182,5.50839,53.37952,-17.69948,3.53996,9.80686,1.85563,2.60297,-0.50538,-3.77733,0.21579,0.20566,0.11224
0.02,-2.45087,-5.7126,1.08225,-2.25048,-0.37753,-0.05395,2.68762,-0.85281,-0.22199,1.87065,-0.04905,0.02364,-0.20385,4.96109,0.57673,0.64897,2.6051,0.0766,-0.01296,0.26516,32.89154,9.58551,4.45206,49.65797,-17.4462,3.50068,8.91182,2.17205,1.17328,-0.21364,0.4135,-1.42629,-0.06452,-0.30384
0.04,-3.09669,-5.58901,1.0815,-2.21971,-0.39871,-0.05663,2.50021,-0.84624,-0.1958,1.82807,-0.04642,0.02817,-0.20069,4.71047,0.64606,0.63104,2.61227,0.07782,-0.01216,0.26623,30.58913,10.79457,3.41859,45.81121,-17.20283,3.42661,7.9828,2.76965,-0.58489,0.13695,4.58326,-3.11327,-0.35048,-0.73983
0.06,-3.77128,-5.45054,1.07613,-2.18714,-0.42087,-0.05924,2.33247,-0.8311,-0.17015,1.78914,-0.04369,0.03273,-0.19796,4.4603,0.71479,0.61624,2.61322,0.07886,-0.01196,0.26673,28.05486,11.73099,2.40485,41.81043,-16.96929,3.30786,7.00967,3.65477,-2.69338,0.54642,8.75034,-4.86083,-0.66217,-1.2035
0.08,-4.47539,-5.29664,1.07165,-2.15236,-0.44358,-0.06164,2.18041,-0.81091,-0.14554,1.75144,-0.04092,0.03715,-0.19535,4.20602,0.78518,0.60445,2.60766,0.07975,-0.01232,0.26659,25.33146,12.38784,1.42371,37.71068,-16.74939,3.13612,6.00266,4.81695,-5.13876,1.0074,12.84824,-6.65149,-1.00494,-1.69439
0.1,-5.20709,-5.12059,1.07229,-2.11456,-0.46578,-0.06363,2.04153,-0.78983,-0.12288,1.71374,-0.03821,0.04119,-0.19262,3.94514,0.85935,0.59572,2.59545,0.08062,-0.01325,0.26575,22.54002,12.77916,0.50633,33.66608,-16.55186,2.90572,4.99734,6.20683,-7.83814,1.49827,16.71085,-8.42589,-1.37795,-2.20028
0.12,-5.9683,-4.91341,1.08098,-2.07431,-0.48671,-0.065,1.91332,-0.77603,-0.10348,1.6732,-0.03565,0.04448,-0.18947,3.67829,0.93828,0.59018,2.57715,0.08135,-0.01467,0.26429,19.88711,12.93802,-0.30686,29.92066,-16.38432,2.61633,4.04504,7.75153,-10.70509,2.00017,20.12832,-10.1001,-1.77732,-2.70515
0.14,-6.76031,-4.65899,1.09736,-2.02996,-0.50443,-0.06547,1.79455,-0.77466,-0.08855,1.63106,-0.03351,0.04663,-0.18594,3.40405,1.02331,0.58734,2.5524,0.08228,-0.01659,0.26206,17.52206,12.93495,-0.98825,26.64361,-16.2547,2.26902,3.19019,9.34231,-13.56547,2.47566,22.93409,-11.60418,-2.19685,-3.1878
0.16,-7.58758,-4.34507,1.11966,-1.98118,-0.51761,-0.06483,1.684,-0.79352,-0.07936,1.5878,-0.032,0.04727,-0.1821,3.1234,1.11451,0.58674,2.52073,0.08346,-0.01891,0.25897,15.55131,12.82939,-1.52617,23.93769,-16.1639,1.86808,2.45831,10.88911,-16.29472,2.9019,25.0579,-12.90186,-2.632,-3.63422
0.18,-8.45155,-3.97688,1.14852,-1.93375,-0.52779,-0.06326,1.57962,-0.84858,-0.07748,1.53681,-0.03105,0.04595,-0.17753,2.84815,1.20659,0.58782,2.48488,0.08403,-0.02152,0.25557,14.08428,12.63744,-1.91998,21.9,-16.10518,1.43203,1.86077,12.40754,-19.10431,3.32791,26.5292,-13.98218,-3.08652,-4.05701
