T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.01855,-0.00107,-0.00505,31.69672,-5.14347,-0.4773,3.421,0.05941,-3.857,-1.134,0.384,-0.13092,4.974,-4.538,8.954,0.00271,-7.121,-1.93265,2.19775,4.974,4.538,-8.954,1.49663,-0.70956,9.913,-1.20234,5.4388,-3.14,-6.12,-3.69824,7.54156,-4.5,-3.02281,5.40316,3.14,-6.12,-2.6134,7.47661,4.23963,-2.83557
0.02,-0.01891,-0.0011,-0.00518,32.21156,-5.25693,-0.48602,3.421,0.05997,-3.857,-1.134,0.384,-0.13321,4.974,-4.538,8.954,0.00275,-7.121,-1.96561,2.23373,4.974,4.538,-8.954,1.52132,-0.72029,9.913,-1.22158,5.56216,-3.14,-6.12,-3.76277,7.66441,-4.5,-3.07177,5.52618,3.14,-6.12,-2.65912,7.59739,4.30943,-2.88123
0.04,-0.01901,-0.00111,-0.00524,32.20739,-5.30206,-0.48741,3.421,0.05936,-3.857,-1.134,0.384,-0.13344,4.974,-4.538,8.954,0.00246,-7.121,-1.96752,2.23402,4.974,4.538,-8.954,1.52135,-0.71898,9.913,-1.221,5.61504,-3.14,-6.12,-3.76912,7.664,-4.5,-3.0711,5.57949,3.14,-6.12,-2.66377,7.59537,4.31029,-2.88023
0.06,-0.01887,-0.00112,-0.00524,31.68451,-5.28237,-0.48159,3.421,0.05753,-3.857,-1.134,0.384,-0.13164,4.974,-4.538,8.954,0.00167,-7.121,-1.93848,2.19875,4.974,4.538,-8.954,1.4966,-0.70556,9.913,-1.20059,5.60153,-3.14,-6.12,-3.71781,7.54046,-4.5,-3.02079,5.5672,3.14,-6.12,-2.62778,7.47055,4.24238,-2.83255
0.08,-0.0185,-0.00112,-0.00519,30.63467,-5.19944,-0.46852,3.421,0.05444,-3.857,-1.134,0.384,-0.12778,4.974,-4.538,8.954,0.00021,-7.121,-1.87798,2.12748,4.974,4.538,-8.954,1.4465,-0.67977,9.913,-1.16003,5.52359,-3.14,-6.12,-3.60833,7.29189,-4.5,-2.92001,5.49134,3.14,-6.12,-2.55076,7.2209,4.10469,-2.73742
0.1,-0.01789,-0.00111,-0.00509,29.04626,-5.05304,-0.44806,3.421,0.05006,-3.857,-1.134,0.384,-0.12183,4.974,-4.538,8.954,-0.00213,-7.121,-1.78525,2.01951,4.974,4.538,-8.954,1.37029,-0.6413,9.913,-1.09888,5.38118,-3.07631,-5.98782,-3.43957,6.91558,-4.5,-2.76761,5.3519,3.14,-6.12,-2.43195,6.84363,3.89571,-2.59375
0.12,-0.01707,-0.0011,-0.00493,26.91515,-4.84205,-0.42012,3.421,0.04438,-3.857,-1.134,0.384,-0.11376,4.974,-4.538,8.954,-0.00553,-7.121,-1.65987,1.87465,4.974,4.538,-8.954,1.26754,-0.59009,9.913,-1.01699,5.17301,-2.85825,-5.58834,-3.21095,6.41055,-4.5,-2.56316,5.14764,3.14,-5.92023,-2.27095,6.33777,3.61487,-2.40118
0.14,-0.01603,-0.00107,-0.00471,24.26043,-4.56587,-0.38487,3.421,0.03752,-3.857,-1.134,0.384,-0.10364,4.77279,-4.538,8.954,-0.01017,-7.121,-1.50266,1.69427,4.974,4.538,-8.954,1.1389,-0.52666,9.913,-0.91516,4.89804,-2.58646,-5.08986,-2.92417,5.78134,-4.5,-2.30846,4.87746,3.14,-5.41161,-2.06893,5.70789,3.26463,-2.16147
0.16,-0.01481,-0.00104,-0.00442,21.14571,-4.22659,-0.34299,3.421,0.02969,-3.857,-1.134,0.384,-0.09167,4.27187,-4.538,8.954,-0.01615,-7.121,-1.31699,1.48277,4.70129,4.538,-7.80112,0.98714,-0.45267,9.63196,-0.79587,4.55751,-2.26744,-4.50433,-2.5854,5.043,-4.32933,-2.00961,4.54249,2.9042,-4.80967,-1.83024,4.96917,2.85322,-1.88041
0.18,-0.01346,-0.001,-0.00408,17.70657,-3.83179,-0.29606,3.421,0.02136,-3.857,-1.134,0.384,-0.07836,3.71507,-4.538,8.954,-0.02348,-6.89311,-1.11034,1.24942,3.90059,4.538,-6.51032,0.81844,-0.37152,8.06656,-0.66441,4.15782,-1.91503,-3.85696,-2.20832,4.22761,-3.61974,-1.67959,4.14885,2.41217,-4.1382,-1.56448,4.15392,2.39835,-1.57032
0.2,-0.01205,-0.00094,-0.00369,14.16016,-3.39613,-0.2467,3.421,0.0132,-3.857,-1.134,0.384,-0.06446,3.13484,-4.538,8.954,-0.032,-5.58547,-0.8949,1.00897,3.0792,4.538,-5.18421,0.64297,-0.28865,6.45319,-0.52923,3.71215,-1.55136,-3.18801,-1.81518,3.38659,-2.88797,-1.33924,3.70929,1.90634,-3.43606,-1.28731,3.31382,1.92841,-1.25091
0.22,-0.01069,-0.00088,-0.00325,10.75973,-2.93839,-0.198,3.421,0.00598,-3.857,-1.134,0.384,-0.05093,2.56615,-4.538,8.954,-0.0413,-4.32196,-0.68461,0.77848,2.29819,4.538,-3.91989,0.47275,-0.21039,4.90742,-0.40022,3.23784,-1.20224,-2.54435,-1.43222,2.57989,-2.18627,-1.01287,3.24065,1.42355,-2.74903,-1.01716,2.50911,1.47657,-0.94514
0.24,-0.00943,-0.0008,-0.00278,7.71411,-2.47572,-0.15258,3.4083,0.00029,-3.857,-1.134,0.384,-0.03851,2.03049,-4.05901,6.57168,-0.05065,-3.17349,-0.49014,0.57157,1.6089,4.22389,-2.79779,0.31796,-0.14213,3.52454,-0.28566,2.75117,-0.88891,-1.96444,-1.08131,1.85695,-1.55774,-0.72051,2.75881,0.9941,-2.11518,-0.76944,1.78948,1.07022,-0.67196
0.26,-0.0083,-0.00071,-0.00228,5.14182,-2.02132,-0.11202,2.63914,-0.0036,-2.95636,-0.94834,0.384,-0.02767,1.52663,-2.69839,4.50276,-0.05891,-2.17525,-0.31607,0.39519,1.04225,2.8308,-1.86427,0.18493,-0.08713,2.35866,-0.19052,2.26546,-0.62338,-1.46985,-0.77539,1.24585,-1.02688,-0.47357,2.27684,0.63512,-1.55683,-0.55327,1.18305,0.72497,-0.44208
0.28,-0.00732,-0.00061,-0.00175,3.08014,-1.58727,-0.07708,1.95217,-0.00574,-1.79219,-0.57173,0.384,-0.01861,1.03206,-1.6204,2.78753,-0.06442,-1.33022,-0.16147,0.25024,0.61063,1.71235,-1.13469,0.0766,-0.04678,1.42671,-0.11678,1.79422,-0.40939,-1.06701,-0.5197,0.75546,-0.60143,-0.2757,1.80822,0.35171,-1.08289,-0.37238,0.69858,0.44592,-0.2588
0.3,-0.00643,-0.00049,-0.00121,1.51187,-1.18755,-0.04802,1.35942,-0.00644,-0.90404,-0.28712,0.35785,-0.01133,0.5084,-0.81913,1.39058,-0.06497,-0.61942,-0.02169,0.13336,0.31386,0.85806,-0.60326,-0.00607,-0.0211,0.72062,-0.06436,1.35418,-0.24513,-0.75235,-0.31477,0.38176,-0.2779,-0.12529,1.36976,0.14077,-0.69421,-0.2272,0.33173,0.2312,-0.12044
0.32,-0.00562,-0.00036,-0.00066,0.38624,-0.83627,-0.02479,0.86898,-0.0062,-0.26425,-0.08551,0.08786,-0.00576,-0.09341,-0.2708,0.24694,-0.05769,-0.00976,0.11022,0.03858,0.14362,0.23887,-0.25083,-0.06318,-0.00931,0.21677,-0.03191,0.96293,-0.12544,-0.51628,-0.15804,0.11285,-0.04589,-0.01755,0.97917,-0.00583,-0.38652,-0.11599,0.07015,0.07461,-0.02222
0.34,-0.00482,-0.00023,-0.00014,-0.36511,-0.54293,-0.00698,0.48217,-0.00552,0.1649,0.0453,-0.0925,-0.00172,-0.8275,0.05825,-0.7237,-0.03913,0.53973,0.24235,-0.04142,0.0868,-0.18438,-0.05087,-0.09526,-0.01011,-0.11691,-0.01723,0.63291,-0.04337,-0.34613,-0.04464,-0.06738,0.10865,0.05403,0.64907,-0.09873,-0.15181,-0.0354,-0.10268,-0.03237,0.04222
0.36,-0.004,-0.00012,0.00034,-0.81605,-0.3099,0.00609,0.19239,-0.00484,0.42466,0.11861,-0.20064,0.00101,-1.74667,0.20575,-1.605,-0.00529,1.07223,0.38274,-0.11419,0.12736,-0.45446,0.02633,-0.10278,-0.02193,-0.31547,-0.0176,0.36829,0.00851,-0.22854,0.03185,-0.17632,0.20093,0.09652,0.38378,-0.14919,0.02031,0.01909,-0.20447,-0.09914,0.07969
0.38,-0.00313,-3e-05,0.00075,-1.03816,-0.1337,0.01531,-0.01251,-0.00455,0.55536,0.14738,-0.25345,0.00267,-2.8947,0.21008,-2.47376,0.04812,1.62758,0.53803,-0.18663,0.24712,-0.61336,0.01142,-0.08587,-0.04291,-0.41353,-0.02993,0.16641,0.03728,-0.15123,0.07848,-0.23083,0.24574,0.11683,0.18072,-0.16805,0.14063,0.05245,-0.25236,-0.13491,0.09677
0.4,-0.0022,-2e-05,0.00107,-1.09577,-0.0075,0.02157,-0.14726,-0.00495,0.5936,0.14342,-0.26609,0.00351,-4.29711,0.10853,-3.39077,0.12538,2.23672,0.71214,-0.26428,0.4257,-0.69944,-0.06516,-0.04422,-0.07077,-0.44296,-0.05088,0.02048,0.04917,-0.10401,0.10211,-0.24604,0.2564,0.12119,0.03318,-0.16515,0.21874,0.06957,-0.26172,-0.14793,0.09938
0.42,-0.00121,-0.0001,0.00124,-1.04342,0.07712,0.02573,-0.22702,-0.00628,0.57067,0.11695,-0.25141,0.00375,-4.974,-0.06294,-4.39159,0.23014,2.91585,0.90488,-0.35047,0.64069,-0.74593,-0.17422,0.02292,-0.10242,-0.43151,-0.07709,-0.07832,0.04934,-0.07879,0.10893,-0.23475,0.24424,0.11494,-0.06762,-0.14889,0.26256,0.07486,-0.24558,-0.14519,0.09256
0.44,-0.00015,-0.00034,0.00125,-0.92505,0.12896,0.02848,-0.26608,-0.00868,0.51198,0.07642,-0.21968,0.00357,-4.974,-0.269,-5.47731,0.36466,3.6603,1.11071,-0.44559,0.86784,-0.78043,-0.28855,0.11657,-0.13336,-0.40197,-0.10552,-0.13941,0.042,-0.06894,0.10418,-0.20726,0.21833,0.10236,-0.13113,-0.12599,0.27866,0.07207,-0.21439,-0.13234,0.08037
0.46,0.00099,-0.00077,0.00107,-0.77434,0.15629,0.03035,-0.27704,-0.01214,0.43705,0.0286,-0.1787,0.00312,-4.974,-0.47342,-6.60451,0.52875,4.43769,1.3171,-0.54615,1.08026,-0.82459,-0.38296,0.23747,-0.15723,-0.3719,-0.13358,-0.17177,0.03051,-0.06878,0.09206,-0.17149,0.18557,0.08669,-0.16636,-0.10146,0.27253,0.06421,-0.17611,-0.11373,0.06587
0.48,0.00223,-0.00146,0.00071,-0.6157,0.1663,0.03163,-0.27033,-0.01654,0.36002,-0.02101,-0.13406,0.00252,-4.974,-0.63716,-7.67393,0.71833,5.18017,1.50246,-0.64386,1.24653,-0.89375,-0.43348,0.3852,-0.16544,-0.35378,-0.15894,-0.18327,0.01748,-0.07347,0.07576,-0.13318,0.15089,0.07025,-0.18128,-0.0788,0.24862,0.05357,-0.13643,-0.0925,0.05128
0.5,0.0036,-0.00246,0.00021,-0.46565,0.16484,0.03239,-0.25412,-0.02159,0.29037,-0.06791,-0.0895,0.00184,-4.974,-0.71833,-8.53217,0.92477,5.78534,1.63655,-0.72567,1.33092,-0.99693,-0.41762,0.5573,-0.14764,-0.35532,-0.17936,-0.18036,0.00486,-0.07909,0.05759,-0.09625,0.11754,0.05454,-0.18242,-0.06016,0.21039,0.04176,-0.09914,-0.07083,0.03806
0.52,0.00509,-0.00382,-0.00041,-0.33428,0.15647,0.03258,-0.23447,-0.02693,0.23364,-0.10854,-0.04731,0.00114,-4.974,-0.67798,-8.954,1.13622,6.14078,1.6876,-0.77695,1.30045,-1.13823,-0.31848,0.74939,-0.09418,-0.37992,-0.19279,-0.16813,-0.00602,-0.08276,0.03906,-0.06313,0.08745,0.04047,-0.1749,-0.04663,0.16072,0.02986,-0.0665,-0.05007,0.02705
