T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00203,0.02528,0.01187,0.09758,0,0.0132,0.21056,-0.03102,0.02408,-0.29817,-0.27358,0.03131,2.76705,0.52383,-14.82174,1.99401,0.15028,-1.6606,-3.96004,2.20519,0.7085,-20.62073,1.56429,1.18971,-1.49976,2.35709,-0.50647,-0.14173,-0.87136,1.00698,-0.39322,0.15035,0.46657,0.20539,0.44887,9.11849,-0.18966,0.80739,-0.04495,-9.33533
0.02,0.00037,0.02799,0.01569,0.16087,0,0.01091,0.22099,-0.02403,0.03879,-0.31998,-0.35478,0.01589,2.73719,0.66676,-16.67039,1.99877,0.02578,-1.82934,-4.02054,2.21741,0.70516,-19.64278,1.62746,1.22878,-1.63478,2.47941,-0.53085,-0.14625,-0.97808,1.02689,-0.39648,0.15163,0.45698,0.26883,0.43049,8.99137,-0.31685,0.82679,-0.06355,-9.27328
0.04,-0.002,0.03082,0.0206,0.25402,0,0.00758,0.2294,-0.01468,0.05919,-0.34063,-0.46489,-0.00716,2.62055,0.8581,-18.98231,1.94997,-0.15254,-2.02447,-4.01364,2.16812,0.68764,-17.82126,1.66626,1.27302,-1.79307,2.59218,-0.54105,-0.14557,-1.09398,1.00544,-0.38393,0.14572,0.42327,0.35843,0.3934,8.62535,-0.50067,0.84027,-0.08415,-8.99995
0.06,-0.00482,0.03343,0.02641,0.37939,0,0.00302,0.23484,-0.00343,0.08484,-0.35967,-0.60233,-0.03846,2.41188,1.09368,-21.61819,1.832,-0.37817,-2.23105,-3.91952,2.05653,0.65449,-15.10904,1.6642,1.31691,-1.96282,2.67992,-0.52821,-0.13705,-1.2086,0.92487,-0.34957,0.12967,0.358,0.47623,0.33449,7.97624,-0.74531,0.84521,-0.10313,-8.47283
0.08,-0.00783,0.03537,0.03284,0.5378,0,-0.00283,0.23594,0.00894,0.11471,-0.37561,-0.76308,-0.07818,2.10706,1.36497,-24.39465,1.62942,-0.64011,-2.42926,-3.71951,1.88034,0.60525,-11.51239,1.60194,1.35651,-2.12907,2.72434,-0.48195,-0.11761,-1.30725,0.76515,-0.28682,0.10023,0.2535,0.62261,0.25165,7.01492,-1.05142,0.83944,-0.11575,-7.66299
0.1,-0.01072,0.03612,0.03943,0.72835,0,-0.0099,0.23106,0.02121,0.14733,-0.38568,-0.94107,-0.12587,1.70422,1.66006,-27.12341,1.33062,-0.92408,-2.59768,-3.40196,1.63478,0.54136,-7.11527,1.46049,1.39285,-2.27704,2.70796,-0.39133,-0.08412,-1.37208,0.50599,-0.18931,0.05418,0.10303,0.7961,0.14469,5.74424,-1.41551,0.82265,-0.11655,-6.57188
0.12,-0.01327,0.03513,0.04563,0.94807,0,-0.01785,0.21843,0.03178,0.18103,-0.38591,-1.12856,-0.18024,1.20471,1.9643,-29.63571,0.93086,-1.21406,-2.71578,-2.96527,1.31277,0.46658,-2.08658,1.22446,1.4333,-2.39435,2.61652,-0.24603,-0.0337,-1.38297,0.12917,-0.05181,-0.01128,-0.0981,0.99309,0.0158,4.20665,-1.82931,0.79686,-0.10007,-5.23881
0.14,-0.01532,0.03187,0.0508,1.1915,0,-0.02599,0.19629,0.03868,0.21425,-0.37138,-1.31636,-0.23893,0.61372,2.261,-31.79326,0.43458,-1.49407,-2.76572,-2.41789,0.90568,0.38666,3.33236,0.88541,1.49089,-2.47208,2.44007,-0.03754,0.03575,-1.31855,-0.37899,0.12889,-0.09802,-0.35133,1.2075,-0.13047,2.48187,-2.27927,0.76611,-0.06191,-3.73818
0.16,-0.01681,0.02591,0.05423,1.45027,0,-0.03323,0.16304,0.03968,0.24596,-0.33676,-1.4942,-0.29835,-0.05988,2.53207,-33.48924,-0.14352,-1.75027,-2.73347,-1.77597,0.40453,0.30851,8.85695,0.44478,1.58198,-2.50504,2.17312,0.23962,0.12514,-1.15735,-1.02498,0.35299,-0.20653,-0.6538,1.43044,-0.28763,0.67642,-2.74616,0.7354,0.00016,-2.16853
0.18,-0.0178,0.01695,0.05517,1.71295,0,-0.03804,0.11743,0.03245,0.27598,-0.27695,-1.65119,-0.3536,-0.80383,2.75886,-34.64402,-0.77826,-1.97273,-2.60982,-1.05994,-0.19848,0.23911,14.1967,-0.08403,1.72283,-2.49146,1.81443,0.58651,0.23358,-0.87939,-1.80549,0.6169,-0.33544,-0.99757,1.65008,-0.44793,-1.09153,-3.20518,0.70937,0.08516,-0.63718
