T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.18399,0.05012,-0.00622,0.07016,-0.05096,-5e-05,0.55241,1.05414,-98.37573,-0.10023,0.70962,-0.00527,-0.00133,1.20767,0.01239,-7.1816,0.00082,-0.00408,-0.01435,-0.00028,0.61518,-0.01411,0.01322,-0.08674,0.07605,-0.00255,0.02042,0.16421,0.50188,-1.21433,0.33461,-0.56795,0.499,-1.13894
0.02,-0.16375,0.05346,-0.00553,0.06932,-0.05448,-0.00011,0.78653,1.10569,-55.29563,-0.14776,0.74621,-0.00244,0.00058,1.68495,0.0148,-7.20805,-0.02405,-0.00384,-0.00612,-7e-05,0.55686,-0.00559,0.01287,0.02682,0.10881,-0.00044,0.01553,0.15808,0.49566,-1.09377,0.34874,-0.55184,0.4717,-0.89541
0.04,-0.14249,0.05671,-0.00398,0.06833,-0.05724,-0.0002,1.07423,1.13888,-29.61313,-0.2074,0.78162,-0.00042,0.00448,2.11497,0.01632,-7.19168,-0.06026,-0.0038,0.00025,1e-05,0.47223,0.0063,0.01187,0.17625,0.15139,0.00248,0.00871,0.1571,0.47306,-0.95423,0.34473,-0.51394,0.43121,-0.65386
0.06,-0.12043,0.05996,-0.00198,0.0675,-0.05889,-0.0003,1.4281,1.14223,-14.85276,-0.27715,0.8165,0.00072,0.01136,2.49271,0.01562,-7.00028,-0.10969,-0.00403,0.00448,0,0.36367,0.02166,0.01022,0.35852,0.20371,0.00621,0.00018,0.16563,0.4342,-0.8033,0.31595,-0.45646,0.38022,-0.43371
0.08,-0.09917,0.06305,-6e-05,0.06699,-0.05908,-0.00041,1.82421,1.10824,-6.35837,-0.35536,0.85014,0.00098,0.02032,2.79876,0.01155,-7.10076,-0.17437,-0.00465,0.00727,-0.00032,0.23535,0.04021,0.00802,0.56622,0.26432,0.01064,-0.00957,0.1884,0.3804,-0.63925,0.25494,-0.38516,0.31973,-0.22941
0.1,-0.07499,0.06602,0.00157,0.06715,-0.05696,-0.00053,2.25754,1.02768,-2.37231,-0.43562,0.88146,0.00055,0.03345,3.07168,0.00443,-6.09381,-0.25217,-0.00563,0.0075,-9e-05,0.09376,0.06134,0.00499,0.78517,0.33013,0.01547,-0.01974,0.23118,0.31443,-0.49304,0.15295,-0.30606,0.25846,-0.09944
0.12,-0.04216,0.06927,0.00326,0.06835,-0.05175,-0.00064,2.72613,0.90577,-0.94514,-0.50349,0.90884,-0.00036,0.05867,3.32393,-0.00269,-2.91908,-0.33431,-0.007,0.00417,0.00361,-0.05267,0.08407,0.0012,0.99414,0.39632,0.02015,-0.02911,0.30101,0.24007,-0.38077,0.00091,-0.22867,0.20228,-0.06635
0.14,-0.00751,0.07201,0.00594,0.07034,-0.04307,-0.00073,3.16123,0.75225,-0.36875,-0.55547,0.92905,-0.00133,0.09068,3.48595,-0.00542,-0.38791,-0.41762,-0.00907,-0.00033,0.0103,-0.19371,0.10667,-0.00303,1.17003,0.4565,0.0241,-0.03648,0.40481,0.15963,-0.27603,-0.21051,-0.16514,0.14457,-0.05504
0.16,0.02278,0.07294,0.01073,0.07289,-0.0305,-0.00077,3.50946,0.57038,-0.08404,-0.59414,0.93968,-0.00168,0.11938,3.5453,-0.00042,0.84039,-0.50085,-0.01188,-0.00381,0.01777,-0.31643,0.12662,-0.00799,1.28658,0.50263,0.02661,-0.04069,0.54882,0.0738,-0.17018,-0.49156,-0.12379,0.08192,-0.03542
0.18,0.04861,0.07191,0.01852,0.07611,-0.0136,-0.00076,3.78249,0.36291,-0.00203,-0.61588,0.94029,-0.00085,0.14569,3.52356,0.0142,1.39057,-0.58173,-0.01546,-0.00605,0.02586,-0.40335,0.14081,-0.0142,1.31159,0.52446,0.0268,-0.04037,0.73788,-0.01735,-0.07063,-0.84738,-0.10974,0.01486,-0.01828
0.2,0.06935,0.06803,0.02929,0.07937,0.0077,-0.00068,3.95401,0.13096,-0.06811,-0.60874,0.93018,0.0015,0.16391,3.43516,0.03791,1.36324,-0.63999,-0.01902,-0.00612,0.03322,-0.43178,0.14483,-0.02173,1.20666,0.50905,0.02365,-0.03393,0.97682,-0.11429,0.0206,-1.2887,-0.12699,-0.05772,-0.00364
0.22,0.08707,0.06128,0.04238,0.08184,0.03228,-0.00049,4.00076,-0.11894,-0.19269,-0.55737,0.90816,0.00541,0.16812,3.28497,0.07012,0.97811,-0.63531,-0.02155,-0.0036,0.03922,-0.37241,0.13359,-0.02976,0.93026,0.44143,0.01622,-0.01986,1.27004,-0.21845,0.10746,-1.83735,-0.17852,-0.13744,0.00981
0.24,0.09851,0.05344,0.05693,0.08358,0.05852,-0.00026,3.94596,-0.3789,-0.26721,-0.47345,0.8729,0.01057,0.16477,3.08315,0.10786,0.53067,-0.5797,-0.02334,0.00155,0.04419,-0.19061,0.10269,-0.03838,0.45481,0.30592,0.00423,0.00278,1.61099,-0.33166,0.19404,-2.49516,-0.26652,-0.2258,0.023
0.26,0.10027,0.04601,0.07228,0.08462,0.08496,-2e-05,3.81399,-0.64358,-0.2571,-0.36715,0.82074,0.01624,0.15821,2.86261,0.14643,0.16501,-0.49356,-0.02443,0.00916,0.04711,0.15043,0.04805,-0.04722,-0.24287,0.088,-0.01226,0.03459,1.98244,-0.45534,0.27985,-3.23916,-0.39231,-0.32292,0.03542
0.28,0.09432,0.03988,0.08894,0.08465,0.10997,0.00017,3.62812,-0.90904,-0.17375,-0.23665,0.74516,0.02155,0.14659,2.65752,0.18394,-0.09973,-0.37014,-0.0242,0.01865,0.04645,0.68167,-0.03416,-0.05357,-1.165,-0.22399,-0.03245,0.07533,2.3605,-0.58872,0.35874,-4.01498,-0.55543,-0.42725,0.04646
0.3,0.07413,0.03505,0.10766,0.0827,0.12881,0.00026,3.32725,-1.14564,-0.02619,-0.10034,0.63968,0.02515,0.12996,2.43889,0.21415,-0.23912,-0.22982,-0.0222,0.02887,0.0435,1.43431,-0.14706,-0.05625,-2.32884,-0.63613,-0.05593,0.12464,2.72182,-0.73807,0.44884,-4.89562,-0.75036,-0.53775,0.05756
0.32,0.03668,0.0308,0.12962,0.07778,0.13472,0.00016,2.88374,-1.30736,0.16874,0.04445,0.49844,0.0262,0.10949,2.1544,0.23083,-0.25079,-0.0781,-0.01808,0.03838,0.04062,2.4587,-0.29262,-0.05111,-3.83881,-1.14577,-0.08447,0.18322,3.03999,-0.90895,0.58671,-6.04698,-0.96586,-0.6543,0.07028
0.34,-0.00331,0.02589,0.15689,0.07054,0.12738,-0.00016,2.42228,-1.40324,0.39112,0.20712,0.31683,0.02471,0.08347,1.86691,0.23564,-0.16692,0.09428,-0.01158,0.04616,0.03465,3.76261,-0.47397,-0.03088,-5.73588,-1.74389,-0.11765,0.24976,3.26758,-1.0866,0.754,-7.34235,-1.19243,-0.77037,0.08128
