T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00384,-0.00079,-0.00091,-0.03439,0.00215,0.00706,0.00498,0.00566,-0.0014,-0.01297,-0.00697,-0.0001,-0.1941,0.02241,-0.27043,0.02147,0.00217,0.0015,-0.0021,0.01115,-0.05809,-0.06888,0.00903,0.01027,0.00843,-0.00984,-0.00311,-0.01308,-0.02919,-0.00289,0.00339,0.00391,0.00347,-0.01639,-0.0102,-0.01272,-0.00084,0.00152,-0.00374,0.00033
0.02,-0.00395,-0.00081,-0.00092,-0.0348,0.00222,0.00732,0.00501,0.00574,-0.0018,-0.01311,-0.00754,-0.0001,-0.19597,0.02146,-0.26583,0.02194,0.00219,0.00406,-0.00427,0.00893,-0.05797,-0.07723,0.00414,0.01289,0.01114,-0.00759,-0.00332,-0.0136,-0.03045,-0.00295,0.00347,0.00402,0.00357,-0.01674,-0.01082,-0.0144,-0.00086,0.00144,-0.00367,0.00043
0.04,-0.00404,-0.00082,-0.00091,-0.03457,0.00227,0.00753,0.00494,0.00576,-0.00233,-0.01301,-0.00802,-0.00011,-0.19466,0.0193,-0.25363,0.02137,0.00251,0.00731,-0.00694,0.00826,-0.05606,-0.0884,-0.00279,0.01587,0.01455,-0.00457,-0.00357,-0.01403,-0.03155,-0.00296,0.00349,0.00409,0.00362,-0.01688,-0.0115,-0.01664,-0.00087,0.00129,-0.00346,0.00058
0.06,-0.00409,-0.00082,-0.00088,-0.03369,0.0023,0.00768,0.00476,0.00571,-0.003,-0.01268,-0.00834,-0.00011,-0.19036,0.0157,-0.23366,0.01938,0.00333,0.01122,-0.01003,0.01045,-0.05206,-0.10327,-0.01191,0.01907,0.01867,-0.00087,-0.00388,-0.01437,-0.03255,-0.00291,0.00346,0.00411,0.00363,-0.0168,-0.01229,-0.01963,-0.00088,0.00106,-0.00309,0.00078
0.08,-0.00414,-0.00081,-0.00083,-0.03214,0.0023,0.00777,0.00446,0.00562,-0.00383,-0.01211,-0.00843,-0.00011,-0.18331,0.01044,-0.20598,0.01552,0.00486,0.01563,-0.01339,0.01707,-0.0457,-0.12258,-0.02324,0.02224,0.0234,0.00333,-0.00428,-0.01465,-0.03346,-0.0028,0.00339,0.00408,0.00359,-0.01653,-0.01321,-0.02349,-0.00088,0.00075,-0.00254,0.00105
0.1,-0.00417,-0.00079,-0.00074,-0.02988,0.00229,0.00778,0.00405,0.0055,-0.0048,-0.0113,-0.00814,-0.00011,-0.17382,0.00335,-0.17106,0.00929,0.00731,0.02028,-0.01673,0.02996,-0.0367,-0.14675,-0.03653,0.025,0.02854,0.00772,-0.00477,-0.01482,-0.03424,-0.00262,0.00326,0.00398,0.0035,-0.01606,-0.01427,-0.0283,-0.00089,0.00035,-0.00179,0.0014
0.12,-0.00418,-0.00076,-0.00061,-0.02692,0.00225,0.0077,0.00353,0.00536,-0.00586,-0.01027,-0.00734,-0.00012,-0.16231,-0.00565,-0.13009,0.0002,0.01094,0.0247,-0.01962,0.05112,-0.02488,-0.17572,-0.05118,0.02679,0.03368,0.01182,-0.00537,-0.01488,-0.03484,-0.00237,0.00309,0.00381,0.00335,-0.01538,-0.01546,-0.03403,-0.0009,-0.00012,-0.00086,0.00181
0.14,-0.00419,-0.00072,-0.00045,-0.02331,0.00217,0.0075,0.00292,0.00523,-0.00695,-0.00903,-0.00584,-0.00014,-0.14946,-0.01646,-0.08531,-0.01219,0.01594,0.0282,-0.02144,0.08261,-0.01025,-0.20867,-0.06609,0.02683,0.0382,0.0149,-0.00604,-0.01476,-0.0351,-0.00205,0.00286,0.00356,0.00314,-0.0145,-0.01671,-0.04052,-0.00092,-0.00064,0.00027,0.00229
0.16,-0.00419,-0.00067,-0.00025,-0.01914,0.00206,0.00714,0.00223,0.00512,-0.00794,-0.00765,-0.00344,-0.00016,-0.13629,-0.02874,-0.04041,-0.02816,0.02246,0.02984,-0.02136,0.12628,0.0069,-0.24377,-0.07954,0.02417,0.04117,0.01603,-0.00677,-0.01438,-0.03485,-0.00165,0.00257,0.00322,0.00285,-0.01343,-0.01792,-0.04737,-0.00095,-0.00119,0.00153,0.00281
0.18,-0.00416,-0.00061,-2e-05,-0.01464,0.0019,0.00656,0.00151,0.00507,-0.00866,-0.00621,6e-05,-0.00018,-0.12427,-0.04175,-0.00096,-0.04772,0.03054,0.02836,-0.01835,0.18348,0.02582,-0.27784,-0.08901,0.01762,0.04136,0.01396,-0.00749,-0.01366,-0.03383,-0.00118,0.00224,0.00277,0.00248,-0.0122,-0.0189,-0.05394,-0.00099,-0.0017,0.00286,0.00332
