T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.01169,-0.00642,-0.12493,0.16139,0.05792,0.04909,-0.05907,-0.06559,-0.1,-0.27691,-0.17688,0.00053,-33.94739,-4.16821,-33.67866,4.07846,7.48206,-0.94174,0.11596,4.4536,-0.3778,-0.00768,0.81663,0.15048,-0.37916,0.59148,-0.08357,0.32888,0.97938,0.01325,-0.07954,-0.11632,-0.07279,-0.22139,0.31803,0.90222,0.28967,0.09624,-0.11959,-0.06992
0.02,-0.01251,-0.00613,-0.14805,0.19155,0.06208,0.06301,-0.06536,-0.06605,-0.09941,-0.32881,-0.22775,0.00054,-33.64021,-4.27405,-36.2182,4.90006,7.8779,-1.06144,0.11078,5.26227,-0.58104,-0.33314,1.18612,0.18736,-0.4045,0.67504,-0.10655,0.38002,1.13637,0.04728,-0.09315,-0.13425,-0.08402,-0.21463,0.35235,0.97357,0.27385,0.10009,-0.13176,-0.07689
0.04,-0.01303,-0.00543,-0.17763,0.23182,0.0663,0.08282,-0.07467,-0.06406,-0.0936,-0.39427,-0.29653,0.0005,-32.69182,-4.2732,-38.72269,5.94937,8.19449,-1.20425,0.10223,6.18023,-0.88033,-0.721,1.70682,0.2336,-0.42654,0.77324,-0.13686,0.44183,1.32786,0.09568,-0.10999,-0.15612,-0.09771,-0.19074,0.38981,1.04086,0.22956,0.10114,-0.14522,-0.0845
0.06,-0.0128,-0.00438,-0.21343,0.28158,0.06929,0.10881,-0.08772,-0.05874,-0.08065,-0.47154,-0.38338,0.00037,-30.90713,-4.1094,-40.82181,7.19753,8.34848,-1.35904,0.08317,7.13497,-1.28521,-1.13568,2.38644,0.28853,-0.44214,0.88039,-0.1723,0.51002,1.53681,0.15718,-0.12852,-0.18005,-0.11269,-0.14336,0.42767,1.09272,0.14839,0.09792,-0.1589,-0.09207
0.08,-0.01136,-0.003,-0.25438,0.33932,0.06962,0.14089,-0.10512,-0.04912,-0.05849,-0.55696,-0.48682,0.00013,-28.14021,-3.71924,-42.03829,8.58668,8.23825,-1.51047,0.04705,8.01785,-1.79958,-1.52565,3.22125,0.35002,-0.44686,0.98754,-0.20996,0.57843,1.74069,0.22949,-0.14672,-0.20352,-0.12739,-0.06584,0.46176,1.11449,0.02147,0.08871,-0.17122,-0.09867
0.1,-0.00824,-0.0013,-0.29861,0.40283,0.06604,0.17859,-0.12739,-0.03426,-0.02515,-0.64527,-0.60361,-0.00026,-24.40582,-3.04236,-41.85737,10.03446,7.76003,-1.64135,-0.00998,8.68849,-2.42107,-1.82359,4.19506,0.41429,-0.43535,1.08321,-0.24669,0.63979,1.915,0.30958,-0.16246,-0.22378,-0.1401,0.04807,0.48677,1.08991,-0.15987,0.07163,-0.18032,-0.10319
0.12,-0.00309,0.00075,-0.34353,0.46962,0.0578,0.22119,-0.15498,-0.01342,0.02095,-0.72995,-0.7289,-0.00084,-19.9165,-2.03297,-39.80855,11.44062,6.82661,-1.73534,-0.08738,8.98299,-3.14064,-1.9477,5.27885,0.47596,-0.40191,1.15449,-0.2796,0.68659,2.03674,0.3939,-0.17381,-0.23829,-0.14922,0.20347,0.49674,1.00326,-0.4033,0.04494,-0.18427,-0.10446
0.14,0.00426,0.00322,-0.38607,0.5373,0.04487,0.26775,-0.18837,0.01375,0.08074,-0.80381,-0.85643,-0.00163,-14.98343,-0.6717,-35.55487,12.69568,5.38734,-1.77954,-0.17902,8.72694,-3.94263,-1.80531,6.43133,0.52832,-0.34137,1.18842,-0.30647,0.71202,2.08778,0.47855,-0.17931,-0.24507,-0.15349,0.40348,0.48586,0.84183,-0.71455,0.00725,-0.1814,-0.10149
0.16,0.01376,0.00621,-0.4229,0.60398,0.0282,0.31724,-0.22812,0.04708,0.15418,-0.85967,-0.97894,-0.00266,-9.86366,1.02355,-28.97945,13.69141,3.44687,-1.76705,-0.27276,7.75345,-4.80527,-1.30022,7.60047,0.56374,-0.25001,1.17357,-0.32612,0.71092,2.05794,0.55947,-0.17826,-0.24309,-0.15225,0.64854,0.44918,0.59846,-1.09649,-0.04219,-0.17057,-0.09359
0.18,0.02502,0.0098,-0.45081,0.6687,0.00976,0.36857,-0.27486,0.08574,0.24011,-0.89105,-1.08862,-0.00395,-4.691,2.99021,-20.25329,14.33186,1.0787,-1.69882,-0.35085,5.92637,-5.70142,-0.34506,8.72599,0.57448,-0.12659,1.10165,-0.33873,0.68057,1.94727,0.63262,-0.17093,-0.23253,-0.14556,0.93584,0.38353,0.27391,-1.54804,-0.10322,-0.15147,-0.08057
0.2,0.03729,0.01407,-0.46698,0.73154,-0.00748,0.42068,-0.3292,0.12817,0.33614,-0.89284,-1.17767,-0.00551,0.49974,5.11964,-9.85334,14.54288,-1.57124,-1.58433,-0.3915,3.16706,-6.5994,1.12049,9.74252,0.55361,0.02691,0.96886,-0.34595,0.6213,1.76691,0.69417,-0.15852,-0.21487,-0.13433,1.25885,0.28818,-0.12165,-2.06331,-0.1746,-0.12478,-0.06282
0.22,0.04946,0.019,-0.46925,0.79358,-0.0198,0.47242,-0.39142,0.17224,0.43877,-0.86175,-1.23878,-0.00732,5.72085,7.26438,1.49994,14.27832,-4.29531,-1.44028,-0.37188,-0.51733,-7.46381,3.10594,10.58318,0.49615,0.20491,0.77669,-0.35082,0.53644,1.53785,0.74071,-0.14312,-0.19275,-0.12014,1.60736,0.16523,-0.56827,-2.63075,-0.25385,-0.09215,-0.04133
0.24,0.06001,0.02449,-0.45625,0.85646,-0.02326,0.52249,-0.46114,0.21536,0.54363,-0.79645,-1.2656,-0.00935,10.97942,9.25434,12.95237,13.52185,-6.85012,-1.28754,-0.27231,-5.00797,-8.25623,5.54342,11.18326,0.40024,0.39831,0.53198,-0.35735,0.43183,1.28749,0.76939,-0.12728,-0.16954,-0.10506,1.96776,0.01968,-1.03749,-3.23265,-0.33739,-0.05606,-0.0176
0.26,0.06713,0.03026,-0.42749,0.92179,-0.0143,0.56922,-0.5368,0.25485,0.64597,-0.69751,-1.25305,-0.01153,16.22483,10.92002,23.60954,12.2852,-8.99377,-1.1466,-0.08096,-10.05639,-8.93624,8.26434,11.48426,0.26817,0.5952,0.24636,-0.37,0.31488,1.04454,0.77808,-0.11355,-0.14871,-0.09124,2.32381,-0.14098,-1.4949,-3.84501,-0.42064,-0.01943,0.00656
0.28,0.06882,0.03589,-0.38333,0.99047,0.00959,0.61045,-0.61536,0.28823,0.74118,-0.56724,-1.19775,-0.01376,21.29602,12.11784,32.63822,10.60462,-10.5261,-1.03292,0.20179,-15.28131,-9.46317,10.98826,11.43804,0.10698,0.78194,-0.06479,-0.39299,0.19334,0.83359,0.76551,-0.10397,-0.13318,-0.0805,2.65766,-0.30741,-1.90361,-4.4378,-0.49837,0.01483,0.02932
