T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00477,-0.00035,0.01741,0.1132,0.45912,0.04163,-0.45566,0.0035,-0.06685,0.00925,0.00331,-0.00227,-0.51647,-0.03844,-0.10628,0.01303,-0.06944,-0.0086,-0.03383,0.15151,-0.02119,0.0175,-0.01015,0.03016,0.02574,-0.03277,-0.57992,-0.24887,-1.18188,0.03743,0.03008,0.10549,0.05751,-0.52317,0.05098,0.35101,0.01499,0.00178,-0.03346,-0.0194
0.02,-0.0042,-0.00013,0.01779,0.114,0.49014,0.03537,-0.48866,0.01066,-0.07112,0.01081,0.00631,-0.00244,-0.56835,-0.03958,-0.13551,0.01608,-0.07432,-0.00909,-0.03628,0.17819,-0.02286,0.02027,-0.01138,0.03639,0.03065,-0.03832,-0.62336,-0.27805,-1.3756,0.04477,0.03352,0.12477,0.06717,-0.55433,0.05572,0.33953,0.0117,0.00186,-0.03103,-0.01886
0.04,-0.003,0.00022,0.01728,0.11182,0.51939,0.02501,-0.5213,0.02044,-0.07508,0.01279,0.01024,-0.0026,-0.61215,-0.04007,-0.16805,0.01938,-0.07768,-0.00942,-0.03841,0.20891,-0.02447,0.02284,-0.01246,0.04402,0.03537,-0.04495,-0.66589,-0.31003,-1.60864,0.05387,0.03737,0.14829,0.07881,-0.58126,0.06105,0.30999,0.00656,0.00185,-0.02635,-0.01739
0.06,-0.00105,0.00071,0.01553,0.1055,0.54077,0.01029,-0.54763,0.03245,-0.07795,0.01502,0.01509,-0.00275,-0.63561,-0.03932,-0.20141,0.02262,-0.07783,-0.0095,-0.03948,0.24142,-0.02566,0.02479,-0.01317,0.05227,0.03921,-0.05226,-0.69969,-0.34205,-1.86765,0.06394,0.04131,0.17487,0.09177,-0.59699,0.0659,0.25648,-0.00042,0.00169,-0.01888,-0.01469
0.08,0.00178,0.00135,0.01214,0.0938,0.5469,-0.00894,-0.5604,0.0461,-0.07877,0.01732,0.02073,-0.00284,-0.6236,-0.03671,-0.23176,0.02537,-0.07276,-0.00923,-0.03861,0.27232,-0.02602,0.02552,-0.01319,0.06017,0.0412,-0.05962,-0.71513,-0.37013,-2.13185,0.07392,0.04485,0.20259,0.10504,-0.59315,0.06904,0.17315,-0.00918,0.00133,-0.00812,-0.01046
0.1,0.00562,0.00215,0.00665,0.07569,0.53038,-0.03257,-0.55235,0.06055,-0.07657,0.01947,0.02687,-0.00286,-0.55947,-0.0317,-0.25374,0.02703,-0.06044,-0.00845,-0.03496,0.29722,-0.02512,0.02431,-0.0122,0.06663,0.04012,-0.06624,-0.70238,-0.38937,-2.37489,0.08266,0.04742,0.22895,0.11729,-0.56148,0.06937,0.05535,-0.01954,0.0007,0.00625,-0.00444
0.12,0.01057,0.0031,-0.00135,0.05062,0.48518,-0.06022,-0.51749,0.07484,-0.07054,0.02127,0.03307,-0.00278,-0.42647,-0.02397,-0.26041,0.02684,-0.03907,-0.00701,-0.02787,0.31105,-0.02261,0.02029,-0.00979,0.07062,0.03444,-0.07122,-0.65309,-0.39445,-2.5672,0.08905,0.04847,0.25104,0.12704,-0.49528,0.06614,-0.0991,-0.03119,-0.00025,0.02428,0.00345
0.14,0.01672,0.00417,-0.01227,0.01889,0.40795,-0.09112,-0.45254,0.08784,-0.06021,0.02259,0.03867,-0.00255,-0.20941,-0.01359,-0.24328,0.02388,-0.00737,-0.00477,-0.01703,0.30848,-0.01823,0.01249,-0.00554,0.07126,0.02242,-0.07366,-0.56208,-0.38022,-2.67897,0.09217,0.04751,0.2658,0.1328,-0.39096,0.05925,-0.28867,-0.04368,-0.00159,0.0456,0.01314
0.16,0.02411,0.00532,-0.02639,-0.01812,0.29928,-0.12403,-0.35808,0.0984,-0.0456,0.02337,0.04285,-0.00219,0.10347,-0.00113,-0.19249,0.0171,0.03509,-0.00166,-0.00265,0.28443,-0.01193,-0.00011,0.00099,0.06798,0.00207,-0.07275,-0.42893,-0.34239,-2.68353,0.09143,0.04419,0.27034,0.13317,-0.24943,0.04941,-0.507,-0.05641,-0.00336,0.06937,0.02425
0.18,0.03274,0.00652,-0.04389,-0.0578,0.16448,-0.15721,-0.23941,0.10534,-0.02732,0.02361,0.04464,-0.00167,0.51854,0.01229,-0.09733,0.00536,0.0876,0.00232,0.01441,0.23472,-0.0039,-0.01849,0.01023,0.06061,-0.02871,-0.06788,-0.25906,-0.27818,-2.56082,0.08666,0.03843,0.26225,0.12711,-0.07704,0.03827,-0.74224,-0.06863,-0.00557,0.09413,0.03612
0.2,0.04253,0.00767,-0.06475,-0.09638,0.01376,-0.18847,-0.10655,0.1076,-0.00664,0.02343,0.04298,-0.00103,1.03497,0.025,0.05312,-0.0125,0.14808,0.00701,0.03256,0.15687,0.00545,-0.04347,0.02259,0.04947,-0.07196,-0.05875,-0.06399,-0.18691,-2.30039,0.07817,0.03038,0.23997,0.11401,0.11431,0.02846,-0.97703,-0.07943,-0.00824,0.11791,0.0478
0.22,0.05334,0.0087,-0.08871,-0.12924,-0.13875,-0.21532,0.02658,0.10439,0.01473,0.02298,0.03682,-0.00031,1.64315,0.03492,0.26884,-0.03758,0.21289,0.01206,0.04944,0.05076,0.01547,-0.0756,0.0384,0.03536,-0.12952,-0.04549,0.1396,-0.07037,-1.90331,0.06672,0.02051,0.20298,0.09386,0.30815,0.02335,-1.18943,-0.08789,-0.01132,0.13828,0.05809
0.24,0.06492,0.0095,-0.11531,-0.15157,-0.27685,-0.23519,0.14421,0.09526,0.03484,0.02241,0.02527,0.00046,2.32368,0.03978,0.55738,-0.07069,0.27684,0.01693,0.06201,-0.08063,0.02536,-0.11498,0.05793,0.01955,-0.20273,-0.02869,0.33209,0.06725,-1.38267,0.0534,0.00948,0.15195,0.06723,0.4856,0.02676,-1.35482,-0.09313,-0.01475,0.15261,0.06567
0.26,0.07694,0.00997,-0.14384,-0.15916,-0.38497,-0.2458,0.23137,0.08033,0.05191,0.02181,0.00775,0.0012,3.0469,0.03755,0.92204,-0.11228,0.33334,0.02081,0.06675,-0.23074,0.03428,-0.16102,0.08138,0.00366,-0.29215,-0.00937,0.49404,0.2195,-0.76266,0.0395,-0.00187,0.08883,0.0353,0.62838,0.04235,-1.44877,-0.09447,-0.01841,0.15832,0.06926
0.28,0.08896,0.01,-0.17334,-0.14926,-0.451,-0.24543,0.27676,0.06033,0.06464,0.02109,-0.01587,0.00185,3.77304,0.02683,1.35957,-0.16213,0.37468,0.0227,0.0599,-0.38899,0.04148,-0.21231,0.10881,-0.01045,-0.39727,0.01095,0.60956,0.37828,-0.07674,0.02623,-0.01271,0.01669,-0.00026,0.722,0.0731,-1.4503,-0.09156,-0.02216,0.1533,0.06777
0.3,0.10047,0.0095,-0.20269,-0.12117,-0.46847,-0.23327,0.27497,0.03666,0.07258,0.02,-0.04511,0.00237,4.45292,0.00738,1.85763,-0.21913,0.39246,0.02145,0.03784,-0.5408,0.04637,-0.26635,0.14025,-0.02085,-0.51625,0.03044,0.66902,0.5344,0.63502,0.01462,-0.02225,-0.06038,-0.03739,0.75828,0.12063,-1.34517,-0.08448,-0.02582,0.1362,0.06053
0.32,0.1109,0.0084,-0.23064,-0.07651,-0.43762,-0.20949,0.22748,0.01133,0.0761,0.01803,-0.07884,0.00273,5.02923,-0.01949,2.39211,-0.28098,0.3782,0.01584,-0.00251,-0.66797,0.0486,-0.31937,0.17566,-0.02565,-0.64575,0.04702,0.67039,0.67832,1.32913,0.00533,-0.02987,-0.13763,-0.07379,0.7366,0.18479,-1.12841,-0.07371,-0.02919,0.10675,0.0474
0.34,0.11964,0.00667,-0.25586,-0.01901,-0.36496,-0.17525,0.14219,-0.01324,0.07634,0.01452,-0.11529,0.00289,5.4385,-0.05055,2.9245,-0.34393,0.32405,0.00481,-0.06329,-0.74958,0.04809,-0.36621,0.21503,-0.02308,-0.78081,0.05857,0.61891,0.80092,1.96222,-0.00133,-0.03516,-0.20999,-0.10715,0.66346,0.26329,-0.806,-0.06014,-0.03206,0.06586,0.02883
0.36,0.12611,0.00432,-0.27705,0.04613,-0.26163,-0.1325,0.03166,-0.03452,0.07483,0.00867,-0.15214,0.00287,5.61362,-0.08039,3.3998,-0.40241,0.22361,-0.0124,-0.14522,-0.76343,0.04495,-0.40026,0.25844,-0.01159,-0.91495,0.06319,0.52545,0.89426,2.49493,-0.00541,-0.0379,-0.27264,-0.13531,0.5507,0.35168,-0.39524,-0.04487,-0.03428,0.01569,0.00588
0.38,0.12978,0.00143,-0.29303,0.11313,-0.14108,-0.08369,-0.08931,-0.05019,0.07311,-0.00034,-0.18669,0.00268,5.48706,-0.10136,3.74514,-0.44891,0.07289,-0.03597,-0.24724,-0.68782,0.03942,-0.41347,0.30612,0.01008,-1.04038,0.0594,0.40393,0.95234,2.8955,-0.00724,-0.03811,-0.32145,-0.15651,0.413,0.44347,0.07598,-0.02908,-0.03569,-0.04047,-0.01985
0.4,0.13025,-0.00189,-0.30284,0.17646,-0.01669,-0.03151,-0.20619,-0.05847,0.07227,-0.0132,-0.21605,0.00235,4.9943,-0.10361,3.86982,-0.47371,-0.12885,-0.06533,-0.36625,-0.50375,0.03178,-0.39649,0.35855,0.0429,-1.14835,0.04638,0.26878,0.97163,3.14265,-0.00732,-0.03597,-0.35345,-0.16954,0.26527,0.53067,0.57121,-0.01384,-0.03622,-0.09844,-0.04632
0.42,0.12727,-0.00545,-0.30581,0.23161,0.10005,0.02139,-0.30673,-0.05832,0.07268,-0.03032,-0.23742,0.00192,4.07728,-0.07547,3.66734,-0.46489,-0.37829,-0.099,-0.497,-0.19705,0.02226,-0.33905,0.41651,0.08745,-1.22963,0.02411,0.13287,0.95134,3.22708,-0.00626,-0.03179,-0.36707,-0.17387,0.12063,0.60448,1.04876,-4e-05,-0.03585,-0.15356,-0.07132
0.44,0.12077,-0.00906,-0.30164,0.27552,0.20069,0.07259,-0.3821,-0.04959,0.07388,-0.05173,-0.24834,0.00143,2.68785,-0.00402,3.01974,-0.40846,-0.66749,-0.13453,-0.63225,0.2394,0.01097,-0.2303,0.48106,0.14392,-1.27509,-0.00654,0.00619,0.89337,3.15159,-0.00464,-0.026,-0.36221,-0.16959,-0.01079,0.65635,1.46638,0.0117,-0.03466,-0.20115,-0.09263
