T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.00547,0.49947,-6e-05,0.00879,4e-05,-0.01018,-0.00547,0.49947,-6e-05,0.00879,4e-05,-0.01018
0.02,-0.00547,0.49947,-5e-05,0.00883,5e-05,-0.01018,-0.00547,0.49947,-5e-05,0.00883,5e-05,-0.01018
0.04,-0.00546,0.49947,-4e-05,0.00887,5e-05,-0.01018,-0.00546,0.49947,-4e-05,0.00887,5e-05,-0.01018
0.06,-0.00545,0.49947,-3e-05,0.0089,5e-05,-0.01019,-0.00545,0.49947,-3e-05,0.0089,5e-05,-0.01019
0.08,-0.00543,0.49947,-2e-05,0.00892,6e-05,-0.01019,-0.00543,0.49947,-2e-05,0.00892,6e-05,-0.01019
0.1,-0.00541,0.49947,-1e-05,0.00893,6e-05,-0.01019,-0.00541,0.49947,-1e-05,0.00893,6e-05,-0.01019
0.12,-0.00538,0.49947,-1e-05,0.00893,6e-05,-0.01019,-0.00538,0.49947,-1e-05,0.00893,6e-05,-0.01019
0.14,-0.00533,0.49947,-0,0.0089,6e-05,-0.01019,-0.00533,0.49947,-0,0.0089,6e-05,-0.01019
0.16,-0.00528,0.49947,-0,0.00885,6e-05,-0.01019,-0.00528,0.49947,-0,0.00885,6e-05,-0.01019
0.18,-0.00521,0.49948,-0,0.00877,6e-05,-0.01019,-0.00521,0.49947,-0,0.00877,6e-05,-0.01019
0.2,-0.00513,0.49948,-0,0.00865,6e-05,-0.01019,-0.00513,0.49948,-0,0.00865,6e-05,-0.01019
0.22,-0.00504,0.49948,-0,0.00849,6e-05,-0.01018,-0.00504,0.49948,-0,0.00849,6e-05,-0.01018
0.24,-0.00494,0.49948,-0,0.00828,6e-05,-0.01018,-0.00494,0.49948,-0,0.00828,6e-05,-0.01018
0.26,-0.00481,0.49948,-0,0.00801,6e-05,-0.01018,-0.00481,0.49948,-0,0.00801,6e-05,-0.01018
0.28,-0.00468,0.49948,-1e-05,0.00768,5e-05,-0.01019,-0.00468,0.49948,-1e-05,0.00768,5e-05,-0.01019
