T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.04371,0.00051,0.00351,0.03646,-0.00024,-0.00026,0.03354,1.95455,-0.0094,-0.01686,-0.18221,-0.00408,0.00756,0.00075,-0.06171,0.11858,-0.01204,-0.0013,-0.01427,0.00213,0.01641,0.00418,0.00104,0.0015,0.0067,0.0033,0.01271,-0.02629,-0.0056,0.00028,-0.00092,0.00403,-1e-05,0.00487
0.02,-0.04376,0.00029,0.00318,0.03934,-0.00049,-0.00028,0.04309,2.13045,0.00592,-0.02053,-0.1661,0.0007,0.00737,0.00107,-0.05257,0.11993,-0.01486,-0.00128,-0.01298,0.00194,0.01156,0.00447,0.00109,0.00166,0.00684,0.00325,0.01209,-0.03095,-0.00588,0.00043,-0.00105,0.00445,-1e-05,0.0041
0.04,-0.04218,-2e-05,0.00269,0.04291,-0.00085,-0.0003,0.05434,2.27163,0.02907,-0.02396,-0.13879,0.00692,0.0069,0.00144,-0.0435,0.1206,-0.01756,-0.00125,-0.01107,0.00165,0.00425,0.005,0.00109,0.00186,0.00689,0.00311,0.01094,-0.03768,-0.00636,0.00064,-0.00123,0.00489,-1e-05,0.00291
0.06,-0.03871,-0.00039,0.00208,0.04723,-0.00132,-0.00031,0.06656,2.35041,0.06151,-0.02657,-0.10028,0.01422,0.00614,0.00191,-0.03656,0.12137,-0.01983,-0.00121,-0.00865,0.00129,-0.00549,0.00583,0.00104,0.00208,0.00685,0.00288,0.00927,-0.0468,-0.00712,0.00093,-0.00144,0.00532,-0,0.00131
0.08,-0.03317,-0.00077,0.00145,0.05222,-0.0019,-0.00033,0.07839,2.32852,0.10439,-0.02756,-0.05134,0.0219,0.00513,0.00241,-0.03445,0.1231,-0.0212,-0.00117,-0.00592,0.0009,-0.01741,0.00705,0.00092,0.00233,0.00672,0.00259,0.00717,-0.05845,-0.00826,0.0013,-0.00168,0.00566,-0,-0.00062
0.1,-0.0252,-0.0011,0.00086,0.05768,-0.00257,-0.00033,0.08833,2.15729,0.15818,-0.02574,0.0062,0.02906,0.00387,0.00309,-0.04055,0.12691,-0.02106,-0.00113,-0.00319,0.00052,-0.03095,0.00872,0.00071,0.0026,0.0065,0.00225,0.00474,-0.07256,-0.00986,0.00175,-0.00192,0.00585,0,-0.00276
0.12,-0.01459,-0.0013,0.00034,0.06344,-0.00331,-0.00033,0.0948,1.78005,0.22224,-0.01956,0.07017,0.03479,0.0024,0.00417,-0.05903,0.13409,-0.01857,-0.00112,-0.00078,0.00021,-0.04538,0.0109,0.00039,0.00285,0.0062,0.00189,0.00212,-0.08893,-0.01204,0.00229,-0.0021,0.00579,1e-05,-0.00496
0.14,-0.00118,-0.00131,-8e-05,0.06951,-0.0041,-0.0003,0.09518,1.13504,0.29429,-0.00735,0.13859,0.03776,0.00077,0.0055,-0.095,0.14603,-0.01257,-0.00115,0.00094,2e-05,-0.06007,0.01369,-6e-05,0.00309,0.00581,0.00152,-0.00054,-0.10754,-0.01495,0.00291,-0.00222,0.0054,1e-05,-0.00707
0.16,0.01544,-0.00104,-0.00044,0.07626,-0.00494,-0.00025,0.0871,0.16351,0.36976,0.01299,0.20968,0.03685,-0.001,0.00694,-0.15438,0.16434,-0.00155,-0.00125,0.00166,-2e-05,-0.07461,0.01722,-0.00066,0.00329,0.00534,0.00116,-0.00317,-0.12859,-0.01882,0.00362,-0.00232,0.00459,2e-05,-0.00905
0.18,0.03582,-0.00043,-0.00081,0.0843,-0.00586,-0.00017,0.06923,-1.18368,0.44107,0.04376,0.2817,0.03162,-0.00287,0.0086,-0.24351,0.19087,0.01632,-0.00147,0.00112,0.0001,-0.08866,0.02162,-0.00141,0.00344,0.0048,0.00082,-0.00573,-0.15234,-0.02391,0.00444,-0.00238,0.00331,3e-05,-0.01086
