T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.52,0
2.54,0
2.56,0
2.58,0
2.6,0
2.62,0
2.64,0
2.66,0
2.68,0
2.7,0
2.72,0
2.74,0
2.76,0
2.78,0
2.8,0
2.82,0
2.84,0
2.86,0
2.88,0
2.9,0
2.92,0
2.94,0
2.96,0
2.98,0
3,0
3.02,0
3.04,0
3.06,0
3.08,0
3.1,0
3.12,0
3.14,0
3.16,0
3.18,0
3.2,0
3.22,0
3.24,0
3.26,0
3.28,0
3.3,0
3.32,0
3.34,0
3.36,0
3.38,0
3.4,0
3.42,0
3.44,40.74073
3.46,59.65581
3.48,87.85308
3.5,112.1622
3.52,121.41207
3.54,121.54138
3.56,120.83585
3.58,118.64183
3.6,115.6375
3.62,112.20079
3.64,108.7045
3.66,105.45994
3.68,102.6802
3.7,100.43491
3.72,98.64592
3.74,97.34299
3.76,96.57666
3.78,96.30599
3.8,96.38631
3.82,96.64304
3.84,97.10894
3.86,97.84691
3.88,98.82328
3.9,99.9693
3.92,101.2264
3.94,102.6326
3.96,104.22409
3.98,105.98476
4,107.86695
4.02,109.81937
4.04,111.84967
4.06,113.95698
4.08,116.09541
4.1,118.23547
4.12,120.33692
4.14,122.33386
4.16,124.18147
4.18,125.85549
4.2,127.31378
4.22,128.52464
4.24,129.51275
4.26,130.31296
4.28,130.94395
4.3,131.42079
4.32,131.75969
4.34,131.98576
4.36,132.11138
4.38,132.12407
4.4,132.0077
4.42,131.73725
4.44,131.26414
4.46,130.53973
4.48,129.52489
4.5,128.19331
4.52,126.53361
4.54,124.53594
4.56,122.20102
4.58,119.54545
4.6,116.11424
4.62,112.25167
4.64,108.5347
4.66,104.9166
4.68,101.38616
4.7,97.95105
4.72,94.63774
4.74,91.48047
4.76,88.51299
4.78,85.763
4.8,83.26731
4.82,81.05096
4.84,79.09765
4.86,77.39121
4.88,75.90201
4.9,74.648
4.92,73.64097
4.94,72.85567
4.96,72.26194
4.98,71.82633
5,71.5144
5.02,71.28335
5.04,71.07102
5.06,70.81367
5.08,70.45374
5.1,69.91807
5.12,69.1229
5.14,68.04039
5.16,66.6882
5.18,65.0936
5.2,63.32327
5.22,61.48802
5.24,59.71457
5.26,58.10582
5.28,56.74365
5.3,55.73304
5.32,55.12139
5.34,54.86445
5.36,54.92716
5.38,55.29212
5.4,55.90445
5.42,56.69735
5.44,57.62081
5.46,58.62105
5.48,59.63698
5.5,60.60418
5.52,61.47409
5.54,62.21602
5.56,62.79679
5.58,63.18835
5.6,63.37365
5.62,63.35034
5.64,63.13296
5.66,62.74548
5.68,62.21703
