T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.05644,0.00609,-0.08019,0.16797,0,-0.00783,-0.14772,-0.0518,-0.57313,-0.67242,-0.13547,-0.5553,7.45878,0.37445,3.67888,2.41747,0.25874,3.83384,0.30312,-10.51436,-0.94284,10.02219,3.4352,0.9871,1.37277,-0.11443,0.06925,0.09414,-0.04909,-0.09485,-0.00996,-0.07652,-0.1144,0.12844,0.12959,-0.11827,-0.1014,-0.0558,-0.1562,-0.08598
0.02,0.06132,0.00677,-0.09378,0.18113,0,-0.00432,-0.16742,-0.06448,-0.67278,-0.79383,-0.12844,-0.59692,8.26591,0.43329,4.39155,2.66174,0.35919,3.97454,0.30106,-10.9083,-1.17492,10.31162,3.75733,0.9606,1.49108,-0.11211,0.07283,0.10616,-0.04699,-0.0987,-0.00858,-0.08707,-0.13222,0.13187,0.1395,-0.13112,-0.0936,-0.06983,-0.15573,-0.08684
0.04,0.06755,0.00749,-0.11175,0.19594,0,0.0007,-0.19699,-0.08082,-0.79703,-0.94173,-0.10894,-0.63571,9.17515,0.51185,5.2905,2.95058,0.50317,4.0612,0.28884,-11.18748,-1.50402,10.44831,4.12737,0.88749,1.614,-0.10466,0.07707,0.12167,-0.04319,-0.10239,-0.00631,-0.09995,-0.1545,0.13486,0.15144,-0.14643,-0.08144,-0.08813,-0.15195,-0.08621
0.06,0.07515,0.00818,-0.13394,0.21159,0,0.00713,-0.23885,-0.10049,-0.94192,-1.10862,-0.07188,-0.6649,10.12049,0.60827,6.3459,3.27174,0.69435,4.06247,0.2632,-11.29192,-1.93973,10.37044,4.52957,0.75565,1.72803,-0.09063,0.08207,0.14051,-0.03766,-0.10572,-0.00314,-0.11455,-0.18047,0.13718,0.1652,-0.16388,-0.06472,-0.11026,-0.14389,-0.08346
0.08,0.08409,0.00874,-0.1598,0.22686,0,0.01474,-0.29524,-0.12269,-1.09993,-1.28205,-0.01171,-0.67586,11.00511,0.71901,7.50215,3.60541,0.93406,3.94143,0.22092,-11.1513,-2.48612,10.00865,4.93839,0.55345,1.81492,-0.06858,0.08791,0.16222,-0.03052,-0.10845,0.00093,-0.1299,-0.20874,0.13868,0.18035,-0.1827,-0.04366,-0.13534,-0.13081,-0.07803
0.1,0.09428,0.00906,-0.18849,0.24042,0,0.02316,-0.3681,-0.1462,-1.26054,-1.44563,0.07678,-0.6591,11.7124,0.83978,8.68222,3.92747,1.22082,3.66221,0.15948,-10.69869,-3.14121,9.29974,5.32196,0.27189,1.85407,-0.03735,0.09468,0.18611,-0.0221,-0.1104,0.00578,-0.14477,-0.23745,0.13937,0.19645,-0.20171,-0.01914,-0.16202,-0.11253,-0.06964
0.12,0.10562,0.00899,-0.21894,0.25103,0,0.03187,-0.45888,-0.16944,-1.41101,-1.58068,0.19738,-0.60561,12.11947,0.96652,9.79401,4.21253,1.5495,3.19681,0.07777,-9.88122,-3.89581,8.19764,5.64502,-0.09348,1.82512,0.00368,0.10257,0.21139,-0.01291,-0.11151,0.01131,-0.15783,-0.26451,0.1397,0.21316,-0.21952,0.00717,-0.1886,-0.08961,-0.05838
0.14,0.11806,0.00841,-0.25,0.25772,0,0.04028,-0.56813,-0.19052,-1.53739,-1.6686,0.35106,-0.50829,12.11268,1.09633,10.73879,4.43695,1.91017,2.53156,-0.02336,-8.66708,-4.73194,6.68069,5.87132,-0.54093,1.71086,0.05445,0.11183,0.23718,-0.00363,-0.11194,0.01734,-0.16785,-0.2878,0.14056,0.23022,-0.2347,0.03265,-0.21317,-0.06334,-0.04475
0.16,0.13158,0.0072,-0.28044,0.25995,0,0.04782,-0.69515,-0.20739,-1.6258,-1.69356,0.53448,-0.36347,11.60411,1.22833,11.42135,4.5814,2.28704,1.67266,-0.1406,-7.04896,-5.62143,4.75534,5.96557,-1.06155,1.50016,0.11397,0.12283,0.26256,0.00499,-0.11202,0.02376,-0.17386,-0.30552,0.14338,0.24753,-0.24605,0.05384,-0.23373,-0.03553,-0.02956
0.18,0.14619,0.00525,-0.30912,0.25769,0,0.05401,-0.83756,-0.21795,-1.66381,-1.64521,0.73891,-0.17215,10.5468,1.36434,11.76093,4.63297,2.65813,0.6497,-0.26814,-5.04529,-6.52506,2.45725,5.89555,-1.63861,1.19049,0.1803,0.13596,0.28663,0.01222,-0.11232,0.03049,-0.17531,-0.31632,0.15006,0.26501,-0.25286,0.06657,-0.24839,-0.00829,-0.01384
