T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.02172,-0.00027,-7e-05,-0.00097,-0.00054,-6e-05,1e-05,-0.00026,-3e-05,0.00064,-3e-05,2e-05,-6e-05,-0.00041,0.00061,8e-05,0.00055,0,3e-05,-2e-05,0.0605,0.00276,0.00552,0.06429,-0.0147,0.00371,0.01015,-0.00273,0.00434,-0.00074,-0.00249,0.00016,8e-05,7e-05
0.02,-0.02176,-0.00023,-6e-05,-0.00097,-0.00054,-6e-05,1e-05,-0.00025,-3e-05,0.00064,-3e-05,2e-05,-6e-05,-0.00044,0.00063,8e-05,0.00054,0,3e-05,-2e-05,0.06053,0.00278,0.00553,0.06432,-0.01469,0.00371,0.01015,-0.00274,0.00434,-0.00074,-0.00249,0.00016,8e-05,7e-05
0.04,-0.0218,-0.00019,-4e-05,-0.00098,-0.00054,-6e-05,-0,-0.00025,-3e-05,0.00063,-3e-05,2e-05,-6e-05,-0.00046,0.00065,9e-05,0.00053,1e-05,3e-05,-1e-05,0.06057,0.0028,0.00553,0.06434,-0.01469,0.00371,0.01015,-0.00274,0.00434,-0.00074,-0.00249,0.00016,8e-05,7e-05
0.06,-0.02185,-0.00016,-3e-05,-0.00099,-0.00054,-6e-05,-1e-05,-0.00025,-3e-05,0.00063,-3e-05,2e-05,-6e-05,-0.00049,0.00066,9e-05,0.00052,0,3e-05,-1e-05,0.06061,0.00281,0.00554,0.06436,-0.01468,0.00371,0.01015,-0.00274,0.00434,-0.00074,-0.00249,0.00016,8e-05,7e-05
0.08,-0.02189,-0.00012,-1e-05,-0.001,-0.00054,-6e-05,-2e-05,-0.00025,-3e-05,0.00063,-3e-05,2e-05,-6e-05,-0.00052,0.00066,9e-05,0.0005,0,3e-05,-0,0.06064,0.00282,0.00555,0.06439,-0.01468,0.00371,0.01015,-0.00274,0.00433,-0.00074,-0.00249,0.00016,8e-05,7e-05
0.1,-0.02194,-9e-05,1e-05,-0.00101,-0.00053,-6e-05,-2e-05,-0.00025,-3e-05,0.00062,-3e-05,2e-05,-6e-05,-0.00054,0.00066,9e-05,0.00049,0,3e-05,-0,0.06068,0.00284,0.00555,0.06441,-0.01467,0.00371,0.01015,-0.00274,0.00433,-0.00074,-0.00249,0.00016,8e-05,7e-05
0.12,-0.02199,-6e-05,2e-05,-0.00102,-0.00053,-6e-05,-2e-05,-0.00025,-2e-05,0.00062,-3e-05,2e-05,-6e-05,-0.00055,0.00065,8e-05,0.00048,0,3e-05,0,0.06073,0.00285,0.00556,0.06444,-0.01466,0.00371,0.01015,-0.00274,0.00432,-0.00074,-0.0025,0.00016,8e-05,7e-05
0.14,-0.02203,-4e-05,3e-05,-0.00103,-0.00053,-6e-05,-2e-05,-0.00025,-2e-05,0.00062,-3e-05,2e-05,-6e-05,-0.00054,0.00064,7e-05,0.00048,0,3e-05,1e-05,0.06077,0.00286,0.00556,0.06446,-0.01466,0.0037,0.01015,-0.00273,0.00431,-0.00075,-0.0025,0.00016,8e-05,7e-05
0.16,-0.02207,-2e-05,3e-05,-0.00103,-0.00053,-6e-05,-1e-05,-0.00026,-2e-05,0.00062,-3e-05,2e-05,-6e-05,-0.00051,0.00063,7e-05,0.00049,0,3e-05,2e-05,0.06081,0.00287,0.00557,0.06449,-0.01465,0.0037,0.01015,-0.00273,0.0043,-0.00075,-0.0025,0.00016,8e-05,7e-05
0.18,-0.02212,-0,2e-05,-0.00104,-0.00053,-6e-05,2e-05,-0.00026,-2e-05,0.00063,-3e-05,2e-05,-6e-05,-0.00045,0.00063,6e-05,0.0005,1e-05,3e-05,2e-05,0.06087,0.00288,0.00557,0.06452,-0.01465,0.0037,0.01015,-0.00273,0.00428,-0.00076,-0.0025,0.00015,8e-05,7e-05
