T,R,L
0,1,1
0.02,1,1
0.04,1,1
0.06,1,1
0.08,1,1
0.1,1,1
0.12,1,1
0.14,1,1
0.16,1,1
0.18,1,1
0.2,1,1
0.22,1,1
0.24,1,1
0.26,1,1
0.28,1,1
0.3,1,1
0.32,1,1
0.34,1,1
0.36,1,1
0.38,1,1
0.4,1,1
0.42,1,1
0.44,1,1
0.46,1,1
0.48,1,1
0.5,1,1
0.52,1,1
0.54,1,1
0.56,1,1
0.58,1,1
0.6,1,1
0.62,1,1
0.64,1,1
0.66,1,1
0.68,1,1
0.7,1,1
0.72,1,1
0.74,1,1
0.76,1,1
0.78,1,1
0.8,1,1
0.82,1,1
0.84,1,1
0.86,1,1
0.88,1,0
0.9,1,0
0.92,1,0
0.94,1,0
0.96,1,0
0.98,1,0
1,1,0
1.02,1,0
1.04,1,0
1.06,1,0
1.08,1,0
1.1,1,0
1.12,1,0
1.14,1,0
1.16,1,0
1.18,1,0
1.2,1,0
1.22,1,0
1.24,1,0
1.26,1,0
1.28,1,0
1.3,1,0
1.32,1,0
1.34,1,0
1.36,1,0
1.38,1,0
1.4,1,1
1.42,1,1
1.44,1,1
1.46,1,1
1.48,1,1
1.5,1,1
1.52,0,1
1.54,0,1
1.56,0,1
1.58,0,1
1.6,0,1
1.62,0,1
1.64,0,1
1.66,0,1
1.68,0,1
1.7,0,1
1.72,0,1
1.74,0,1
1.76,0,1
1.78,0,1
1.8,0,1
1.82,0,1
1.84,0,1
1.86,0,1
1.88,0,1
1.9,0,1
1.92,0,1
1.94,0,1
1.96,0,1
1.98,0,1
2,0,1
2.02,0,1
2.04,0,1
2.06,0,1
2.08,0,1
2.1,0,1
2.12,0,1
2.14,0,1
2.16,0,1
2.18,0,1
2.2,0,1
2.22,0,1
2.24,0,1
2.26,0,1
2.28,0,1
2.3,0,1
2.32,0,1
2.34,0,1
2.36,0,1
2.38,0,1
2.4,1,1
2.42,1,1
2.44,1,1
2.46,1,1
2.48,1,1
2.5,1,1
2.52,1,1
2.54,1,1
2.56,1,1
2.58,1,0
2.6,1,0
2.62,1,0
2.64,1,0
2.66,1,0
2.68,1,0
2.7,1,0
2.72,1,0
2.74,1,0
2.76,1,0
2.78,1,0
2.8,1,0
2.82,1,0
2.84,1,0
2.86,1,0
2.88,1,0
2.9,1,0
2.92,1,0
2.94,1,0
2.96,1,0
2.98,1,0
3,1,0
3.02,1,0
3.04,1,0
3.06,1,0
3.08,1,0
3.1,1,0
3.12,1,0
3.14,1,0
3.16,1,0
3.18,1,0
3.2,1,0
3.22,1,0
3.24,1,0
3.26,1,0
3.28,1,0
3.3,1,0
3.32,1,0
3.34,1,1
3.36,1,1
3.38,1,1
3.4,1,1
3.42,1,1
3.44,1,1
3.46,1,1
3.48,1,1
3.5,1,1
3.52,1,1
3.54,1,1
3.56,1,1
3.58,1,1
3.6,1,1
3.62,1,1
3.64,1,1
3.66,1,1
3.68,1,1
3.7,1,1
3.72,1,1
3.74,1,1
3.76,1,1
3.78,1,1
3.8,1,1
3.82,1,1
3.84,1,1
3.86,1,1
3.88,1,1
3.9,1,1
3.92,1,1
3.94,1,1
3.96,1,1
3.98,1,1
4,1,1
4.02,1,1
4.04,1,1
4.06,1,1
4.08,1,1
4.1,1,1
4.12,1,1
4.14,1,1
4.16,1,1
4.18,1,1
4.2,1,1
4.22,1,1
4.24,1,1
4.26,1,1
4.28,1,1
4.3,1,1
4.32,1,1
4.34,1,1
4.36,1,1
4.38,1,1
4.4,1,1
4.42,1,1
4.44,1,1
4.46,1,1
4.48,1,1
4.5,1,1
4.52,1,1
4.54,1,1
4.56,1,1
4.58,1,1
4.6,1,1
4.62,1,1
4.64,1,1
4.66,1,0
4.68,1,0
4.7,1,0
4.72,1,0
4.74,1,0
4.76,1,0
4.78,1,0
4.8,1,0
4.82,1,0
4.84,1,0
4.86,1,0
4.88,1,0
4.9,1,0
4.92,1,0
4.94,1,0
4.96,1,0
4.98,1,0
5,1,0
5.02,1,0
5.04,1,0
5.06,1,0
5.08,0,1
5.1,0,1
5.12,0,1
5.14,0,1
5.16,0,1
5.18,0,1
5.2,0,1
5.22,0,1
5.24,0,1
5.26,0,1
5.28,0,1
5.3,0,1
5.32,0,1
5.34,0,1
5.36,0,1
5.38,0,1
5.4,0,1
5.42,0,1
5.44,0,1
5.46,0,1
5.48,0,1
5.5,0,1
5.52,0,1
5.54,0,1
5.56,0,1
5.58,0,1
5.6,0,1
5.62,0,1
5.64,0,1
5.66,0,1
5.68,0,1
5.7,0,1
5.72,0,1
5.74,0,1
5.76,0,1
5.78,1,1
5.8,1,1
5.82,1,1
5.84,1,1
5.86,1,1
5.88,1,1
5.9,1,1
5.92,1,1
5.94,1,1
5.96,1,1
5.98,1,1
6,1,1
6.02,1,1
6.04,1,1
6.06,1,1
6.08,1,1
6.1,1,1
6.12,1,1
6.14,1,1
6.16,1,1
6.18,1,1
6.2,1,1
6.22,1,1
6.24,1,1
6.26,1,1
6.28,1,1
6.3,1,1
6.32,1,1
6.34,1,1
6.36,1,1
6.38,1,1
6.4,1,1
6.42,1,1
6.44,1,1
6.46,1,1
6.48,1,1
6.5,1,1
6.52,1,1
6.54,1,1
6.56,1,1
6.58,1,1
6.6,1,1
