T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-2.93058,344.01295,0.51986,-6.92989,-0.7404,-6.98447,-2.93058,344.01295,0.51986,-6.92989,-0.7404,-6.98447
0.02,-2.88707,344.01343,0.47677,-6.95347,-0.69758,-6.98766,-2.88707,344.01343,0.47677,-6.95347,-0.69758,-6.98766
0.04,-2.84295,344.01392,0.43308,-6.97607,-0.65402,-6.99061,-2.84295,344.01393,0.43308,-6.97607,-0.65402,-6.99061
0.06,-2.79879,344.01443,0.3895,-6.99619,-0.61037,-6.99315,-2.79879,344.01443,0.3895,-6.99619,-0.61037,-6.99315
0.08,-2.75505,344.01495,0.34657,-7.01245,-0.5671,-6.9952,-2.75505,344.01496,0.34657,-7.01245,-0.5671,-6.9952
0.1,-2.7121,344.01548,0.30474,-7.02348,-0.52462,-6.99673,-2.7121,344.01549,0.30474,-7.02348,-0.52462,-6.99673
0.12,-2.67023,344.01602,0.2644,-7.02774,-0.48326,-6.99778,-2.67023,344.01602,0.2644,-7.02775,-0.48326,-6.99778
0.14,-2.62956,344.01656,0.2259,-7.02341,-0.44334,-6.99838,-2.62956,344.01656,0.2259,-7.02342,-0.44334,-6.99838
0.16,-2.59013,344.0171,0.18962,-7.00835,-0.40518,-6.99859,-2.59013,344.0171,0.18962,-7.00835,-0.40518,-6.99859
0.18,-2.55179,344.01764,0.15595,-6.98012,-0.36912,-6.9985,-2.55179,344.01765,0.15595,-6.98012,-0.36912,-6.99849
0.2,-2.51429,344.01819,0.12527,-6.93614,-0.33548,-6.99817,-2.51429,344.01819,0.12527,-6.93614,-0.33548,-6.99817
0.22,-2.47722,344.01874,0.09791,-6.87397,-0.30456,-6.99769,-2.47722,344.01875,0.09791,-6.87397,-0.30456,-6.99769
0.24,-2.44003,344.01931,0.07409,-6.79163,-0.27652,-6.99717,-2.44003,344.01931,0.07409,-6.79163,-0.27652,-6.99717
0.26,-2.40209,344.01989,0.05381,-6.68795,-0.2514,-6.9967,-2.40209,344.01989,0.05381,-6.68795,-0.2514,-6.9967
0.28,-2.36271,344.02049,0.03697,-6.56231,-0.22916,-6.99634,-2.36271,344.02049,0.03697,-6.56231,-0.22916,-6.99634
0.3,-2.32114,344.02111,0.02348,-6.41451,-0.20975,-6.99614,-2.32114,344.02111,0.02348,-6.41451,-0.20975,-6.99614
0.32,-2.27665,344.02177,0.01315,-6.24499,-0.19307,-6.99609,-2.27665,344.02177,0.01315,-6.24498,-0.19307,-6.99609
0.34,-2.2285,344.02245,0.00568,-6.05513,-0.17891,-6.99621,-2.2285,344.02245,0.00568,-6.05513,-0.17891,-6.99621
0.36,-2.17599,344.02317,0.00063,-5.84724,-0.16695,-6.99657,-2.17599,344.02318,0.00063,-5.84724,-0.16695,-6.99657
0.38,-2.11846,344.02393,-0.00245,-5.62429,-0.15687,-6.99724,-2.11846,344.02393,-0.00245,-5.62429,-0.15687,-6.99724
0.4,-2.05528,344.02472,-0.00402,-5.38975,-0.14831,-6.99831,-2.05528,344.02472,-0.00402,-5.38975,-0.14831,-6.99831
0.42,-1.98593,344.02553,-0.00451,-5.14743,-0.14094,-6.99991,-1.98593,344.02553,-0.00451,-5.14743,-0.14094,-6.99991
0.44,-1.90992,344.02637,-0.00429,-4.90135,-0.13444,-7.00215,-1.90992,344.02637,-0.00429,-4.90135,-0.13444,-7.00216
0.46,-1.82693,344.02722,-0.00369,-4.65557,-0.12853,-7.00513,-1.82693,344.02722,-0.00369,-4.65557,-0.12853,-7.00513
0.48,-1.73676,344.02809,-0.00293,-4.41397,-0.12297,-7.00884,-1.73676,344.02809,-0.00293,-4.41397,-0.12297,-7.00884
0.5,-1.63942,344.02896,-0.00217,-4.1801,-0.11759,-7.0131,-1.63942,344.02896,-0.00217,-4.1801,-0.11759,-7.0131
0.52,-1.53516,344.02981,-0.00146,-3.95705,-0.11226,-7.01761,-1.53516,344.02981,-0.00146,-3.95705,-0.11226,-7.01761
0.54,-1.42445,344.03065,-0.00085,-3.74743,-0.10684,-7.02186,-1.42445,344.03065,-0.00085,-3.74743,-0.10684,-7.02186
0.56,-1.30808,344.03146,-0.00035,-3.5533,-0.10125,-7.02517,-1.30808,344.03146,-0.00035,-3.5533,-0.10125,-7.02518
0.58,-1.18713,344.03222,6e-05,-3.37604,-0.09538,-7.02664,-1.18713,344.03222,6e-05,-3.37604,-0.09538,-7.02665
0.6,-1.06301,344.03293,0.00038,-3.21624,-0.08916,-7.0251,-1.06301,344.03293,0.00038,-3.21624,-0.08916,-7.0251
0.62,-0.93746,344.03358,0.00064,-3.07364,-0.08254,-7.01909,-0.93746,344.03358,0.00064,-3.07364,-0.08254,-7.01909
0.64,-0.81253,344.03416,0.00084,-2.94705,-0.07549,-7.00692,-0.81253,344.03416,0.00084,-2.94705,-0.07549,-7.00692
0.66,-0.69051,344.03467,0.00101,-2.83439,-0.06808,-6.98671,-0.69051,344.03467,0.00101,-2.83439,-0.06808,-6.98671
0.68,-0.57388,344.0351,0.00115,-2.73275,-0.0604,-6.95651,-0.57388,344.0351,0.00115,-2.73275,-0.0604,-6.95651
0.7,-0.46512,344.03546,0.00127,-2.63857,-0.05264,-6.91448,-0.46512,344.03546,0.00127,-2.63857,-0.05264,-6.91449
0.72,-0.36652,344.03575,0.00138,-2.54795,-0.04502,-6.85922,-0.36652,344.03575,0.00138,-2.54795,-0.04502,-6.85922
0.74,-0.27993,344.03598,0.00149,-2.45705,-0.0378,-6.79012,-0.27993,344.03598,0.00149,-2.45705,-0.0378,-6.79013
0.76,-0.20646,344.03615,0.00157,-2.36259,-0.0312,-6.70784,-0.20646,344.03615,0.00157,-2.36259,-0.0312,-6.70784
0.78,-0.14641,344.03628,0.00161,-2.26235,-0.02536,-6.61432,-0.14641,344.03628,0.00161,-2.26235,-0.02536,-6.61432
0.8,-0.09923,344.03636,0.0016,-2.15538,-0.02035,-6.51271,-0.09923,344.03636,0.0016,-2.15538,-0.02035,-6.51271
0.82,-0.06367,344.0364,0.00154,-2.04229,-0.01618,-6.40697,-0.06367,344.0364,0.00154,-2.04229,-0.01618,-6.40697
0.84,-0.03809,344.03641,0.00144,-1.9251,-0.01281,-6.30123,-0.03809,344.03641,0.00144,-1.9251,-0.01281,-6.30123
0.86,-0.02077,344.0364,0.00133,-1.80711,-0.01018,-6.199,-0.02077,344.0364,0.00133,-1.80711,-0.01018,-6.199
0.88,-0.0101,344.03637,0.00125,-1.69256,-0.00824,-6.1029,-0.0101,344.03637,0.00125,-1.69256,-0.00824,-6.1029
0.9,-0.00459,344.03632,0.00119,-1.58624,-0.00694,-6.01472,-0.00459,344.03632,0.00119,-1.58624,-0.00694,-6.01472
0.92,-0.00277,344.03627,0.00118,-1.49301,-0.00618,-5.93563,-0.00277,344.03627,0.00118,-1.49301,-0.00618,-5.93563
0.94,-0.00328,344.03621,0.00122,-1.41726,-0.00585,-5.86632,-0.00328,344.03621,0.00122,-1.41726,-0.00585,-5.86632
0.96,-0.00498,344.03614,0.00132,-1.36236,-0.00583,-5.80694,-0.00498,344.03614,0.00132,-1.36236,-0.00583,-5.80694
0.98,-0.00698,344.03606,0.00147,-1.3303,-0.00604,-5.75713,-0.00698,344.03606,0.00147,-1.3303,-0.00604,-5.75713
1,-0.0087,344.03597,0.00168,-1.32145,-0.00638,-5.71629,-0.0087,344.03597,0.00168,-1.32145,-0.00638,-5.71629
1.02,-0.0098,344.03589,0.00193,-1.33443,-0.00677,-5.68385,-0.0098,344.03589,0.00193,-1.33443,-0.00677,-5.68385
1.04,-0.01015,344.03583,0.00223,-1.36594,-0.00713,-5.65941,-0.01015,344.03583,0.00223,-1.36594,-0.00713,-5.65941
1.06,-0.00976,344.03578,0.00255,-1.41074,-0.00744,-5.64296,-0.00976,344.03578,0.00255,-1.41074,-0.00744,-5.64296
1.08,-0.00867,344.03575,0.00289,-1.46197,-0.00762,-5.6351,-0.00867,344.03575,0.00289,-1.46197,-0.00762,-5.6351
1.1,-0.00692,344.03574,0.00319,-1.51151,-0.00757,-5.63699,-0.00692,344.03574,0.00319,-1.51151,-0.00757,-5.63699
1.12,-0.00457,344.03575,0.00341,-1.55065,-0.00719,-5.65015,-0.00457,344.03575,0.00341,-1.55065,-0.00719,-5.65015
1.14,-0.00172,344.03576,0.00351,-1.57073,-0.0064,-5.67629,-0.00172,344.03576,0.00351,-1.57073,-0.0064,-5.67629
1.16,0.0015,344.03578,0.00346,-1.56358,-0.00521,-5.71718,0.0015,344.03578,0.00346,-1.56358,-0.00521,-5.71718
1.18,0.00478,344.0358,0.00327,-1.52199,-0.0037,-5.77413,0.00478,344.0358,0.00327,-1.52199,-0.0037,-5.77413
1.2,0.00752,344.03584,0.00297,-1.4401,-0.00206,-5.84754,0.00752,344.03584,0.00297,-1.4401,-0.00206,-5.84754
1.22,0.0088,344.03588,0.00258,-1.31384,-0.00055,-5.93641,0.0088,344.03588,0.00258,-1.31384,-0.00055,-5.93641
1.24,0.00734,344.03596,0.00214,-1.14129,0.00049,-6.03823,0.00734,344.03596,0.00214,-1.14129,0.00049,-6.03823
1.26,0.00157,344.03609,0.00168,-0.92286,0.00061,-6.14946,0.00157,344.03609,0.00168,-0.92286,0.00061,-6.14946
1.28,-0.01026,344.03627,0.00123,-0.66123,-0.00066,-6.26603,-0.01026,344.03627,0.00123,-0.66123,-0.00066,-6.26603
1.3,-0.02994,344.03653,0.00083,-0.36115,-0.00382,-6.38372,-0.02994,344.03653,0.00083,-0.36115,-0.00382,-6.38371
1.32,-0.05913,344.03687,0.00047,-0.02917,-0.00937,-6.49834,-0.05913,344.03687,0.00047,-0.02917,-0.00937,-6.49833
1.34,-0.0992,344.03731,0.00017,0.32688,-0.01775,-6.60607,-0.0992,344.03731,0.00017,0.32688,-0.01775,-6.60607
1.36,-0.15098,344.03784,-7e-05,0.69829,-0.02931,-6.70374,-0.15098,344.03784,-7e-05,0.69829,-0.02931,-6.70374
1.38,-0.21471,344.03847,-0.00026,1.07602,-0.04428,-6.78893,-0.21471,344.03847,-0.00026,1.07602,-0.04428,-6.78892
1.4,-0.28994,344.03918,-0.0004,1.45114,-0.06271,-6.86005,-0.28994,344.03918,-0.0004,1.45114,-0.06271,-6.86005
1.42,-0.37537,344.03996,-0.00051,1.8152,-0.08445,-6.91665,-0.37537,344.03996,-0.00051,1.8152,-0.08445,-6.91665
1.44,-0.46889,344.04078,-0.00059,2.16068,-0.1091,-6.95942,-0.46889,344.04078,-0.00059,2.16068,-0.1091,-6.95942
1.46,-0.56779,344.04161,-0.00065,2.48132,-0.13605,-6.98991,-0.56779,344.04161,-0.00065,2.48132,-0.13605,-6.98991
1.48,-0.66901,344.04243,-0.0007,2.77239,-0.16457,-7.01009,-0.66901,344.04242,-0.0007,2.77239,-0.16457,-7.01009
1.5,-0.76945,344.04318,-0.00073,3.03087,-0.19382,-7.02206,-0.76945,344.04318,-0.00073,3.03087,-0.19382,-7.02206
