T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,1.47798,0.22612,-0.21446,2.5938,-0.39936,-0.03597,0.10413,-6.17983,-1.36938,0.54772,-0.0684,-0.17845,-0.16308,0.28761,5.62939,1.16434,0.71734,0.06085,-0.27127,0.17406,25.94823,16.66363,0.40018,19.31965,-24.27182,8.9959,3.08899,-6.16759,1.39497,-0.02765,0.09264,1.20936,0.06814,-0.17518
0.02,1.4639,0.21901,-0.21648,2.59454,-0.39934,-0.03599,0.10558,-6.17957,-1.3678,0.54807,-0.06836,-0.17829,-0.163,0.28917,5.62779,1.16123,0.71669,0.06133,-0.27104,0.17437,26.00302,16.66152,0.40454,19.31812,-24.27393,8.99025,3.09491,-6.17741,1.39713,-0.02768,0.09259,1.20961,0.06815,-0.17488
0.04,1.44983,0.20724,-0.21894,2.59524,-0.39946,-0.03603,0.10686,-6.1797,-1.36633,0.5485,-0.06819,-0.17806,-0.16297,0.29059,5.62573,1.15833,0.71574,0.06161,-0.2708,0.17462,26.05164,16.6491,0.40885,19.31273,-24.27668,8.98418,3.10015,-6.18811,1.40005,-0.02776,0.09241,1.20982,0.06819,-0.17456
0.06,1.43439,0.19286,-0.2217,2.59572,-0.39967,-0.03609,0.10806,-6.1803,-1.36491,0.54903,-0.0679,-0.17778,-0.16298,0.2919,5.62321,1.15558,0.71447,0.0617,-0.27054,0.17477,26.10267,16.64776,0.41331,19.31055,-24.27898,8.97887,3.10606,-6.19878,1.40279,-0.02778,0.09216,1.21008,0.06821,-0.17425
0.08,1.41605,0.17647,-0.22432,2.59609,-0.39996,-0.03616,0.10917,-6.18156,-1.36371,0.54972,-0.06755,-0.17749,-0.16296,0.29317,5.62028,1.1527,0.71298,0.06167,-0.27032,0.17485,26.16121,16.64488,0.41812,19.30877,-24.28102,8.97255,3.11244,-6.21044,1.40538,-0.02768,0.09232,1.21027,0.06823,-0.174
0.1,1.39907,0.15591,-0.22647,2.59583,-0.40036,-0.03623,0.11023,-6.18335,-1.36242,0.55045,-0.06712,-0.17718,-0.16305,0.29419,5.61732,1.15047,0.71126,0.06142,-0.27007,0.17484,26.20775,16.63408,0.42254,19.30909,-24.28306,8.96745,3.11744,-6.21992,1.40827,-0.02767,0.09173,1.2106,0.06828,-0.17356
0.12,1.39109,0.13249,-0.22802,2.59454,-0.40064,-0.03626,0.1113,-6.18549,-1.36064,0.55115,-0.06656,-0.17682,-0.16336,0.29472,5.61456,1.14986,0.70934,0.0609,-0.26966,0.17477,26.22792,16.63183,0.42556,19.32605,-24.28354,8.96722,3.1202,-6.2228,1.40968,-0.02784,0.08892,1.21131,0.06851,-0.17248
0.14,1.38579,0.10997,-0.2286,2.59267,-0.40075,-0.03625,0.11233,-6.18821,-1.35882,0.55187,-0.06603,-0.17653,-0.16374,0.29494,5.61212,1.14988,0.70734,0.06024,-0.26926,0.17463,26.23421,16.63153,0.4282,19.34578,-24.28386,8.96831,3.12258,-6.22296,1.41034,-0.02799,0.08556,1.2121,0.06877,-0.17122
0.16,1.37992,0.0903,-0.22782,2.59071,-0.40079,-0.03621,0.11334,-6.19159,-1.35735,0.55273,-0.06562,-0.17635,-0.16406,0.29506,5.61022,1.14971,0.70546,0.05957,-0.26901,0.17446,26.25318,16.62347,0.43132,19.3681,-24.28427,8.96787,3.12504,-6.22362,1.41029,-0.02793,0.08277,1.21281,0.06901,-0.17005
0.18,1.37631,0.07579,-0.22565,2.58871,-0.40049,-0.03612,0.11474,-6.19544,-1.35567,0.55386,-0.06534,-0.17623,-0.16439,0.29503,5.60924,1.14981,0.70385,0.05902,-0.26874,0.17447,26.26231,16.61137,0.43492,19.38367,-24.28413,8.96955,3.12667,-6.2225,1.40918,-0.02777,0.07974,1.21357,0.06925,-0.16877
0.2,1.37645,0.0683,-0.22203,2.58667,-0.39998,-0.03599,0.11554,-6.1997,-1.35476,0.5547,-0.06516,-0.17627,-0.16468,0.29457,5.60917,1.15,0.70253,0.05834,-0.26869,0.17427,26.27969,16.61049,0.43809,19.40807,-24.28554,8.96765,3.12969,-6.22158,1.40606,-0.0273,0.07739,1.21418,0.06942,-0.16784
0.22,1.38219,0.07062,-0.21707,2.58454,-0.39926,-0.03583,0.11451,-6.2043,-1.35596,0.55479,-0.06502,-0.1766,-0.16483,0.29318,5.60987,1.15,0.70146,0.05723,-0.26919,0.17338,26.30867,16.63304,0.43917,19.44698,-24.29247,8.95315,3.13557,-6.222,1.40062,-0.02632,0.0768,1.21438,0.06941,-0.16787
0.24,1.39225,0.08057,-0.21075,2.58259,-0.39832,-0.03565,0.11296,-6.20899,-1.35784,0.55459,-0.065,-0.17702,-0.16494,0.29133,5.61185,1.15019,0.70096,0.05608,-0.26987,0.17242,26.33518,16.65615,0.4395,19.48568,-24.30184,8.93474,3.1417,-6.22228,1.39378,-0.02514,0.07688,1.21444,0.06933,-0.16817
0.26,1.40493,0.09892,-0.20332,2.58104,-0.39688,-0.03545,0.11194,-6.21358,-1.35937,0.55464,-0.06511,-0.17739,-0.16509,0.2895,5.61525,1.15058,0.70113,0.05516,-0.27042,0.17183,26.36478,16.68188,0.44032,19.52409,-24.3096,8.91987,3.14788,-6.22192,1.38668,-0.02398,0.07673,1.21454,0.0693,-0.16832
0.28,1.42006,0.12405,-0.19506,2.57973,-0.3951,-0.03524,0.11094,-6.21787,-1.3611,0.55482,-0.06529,-0.17774,-0.16526,0.28777,5.62011,1.15078,0.70218,0.05428,-0.27096,0.17138,26.39049,16.70337,0.43957,19.56715,-24.31966,8.89977,3.15388,-6.2199,1.37869,-0.02284,0.07643,1.21464,0.06922,-0.16861
0.3,1.43467,0.1563,-0.18648,2.57912,-0.39301,-0.03505,0.11037,-6.22202,-1.36245,0.55532,-0.0656,-0.17799,-0.16547,0.28584,5.62571,1.15149,0.70396,0.05346,-0.27135,0.17131,26.42258,16.72599,0.44063,19.59735,-24.3261,8.88824,3.15928,-6.21937,1.3709,-0.02179,0.07646,1.21475,0.06919,-0.16869
0.32,1.44462,0.1942,-0.17822,2.57967,-0.3909,-0.03496,0.11092,-6.22616,-1.36256,0.55671,-0.06612,-0.17802,-0.16577,0.28346,5.63124,1.15354,0.70626,0.05273,-0.27137,0.1719,26.46485,16.73624,0.44761,19.58731,-24.32246,8.90125,3.16083,-6.22195,1.36381,-0.02092,0.07833,1.21482,0.0692,-0.1685
0.34,1.44955,0.23429,-0.17074,2.58091,-0.38868,-0.03494,0.11197,-6.23,-1.36213,0.55879,-0.06669,-0.17788,-0.16616,0.28125,5.63666,1.15578,0.70948,0.05187,-0.27116,0.17282,26.50538,16.75343,0.45609,19.56163,-24.31543,8.92289,3.16185,-6.22618,1.35801,-0.02042,0.0804,1.21489,0.06928,-0.16816
