T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.86619,0.01785,0.19975,0.38447,0,0.04532,-2.30681,-0.13601,-0.97633,2.28342,1.12037,0.57505,-0.58429,-1.38912,2.74691,-0.08499,-0.88578,0.12244,-0.04635,0.08673,-0.92998,-3.3218,0.01709,0.62015,0.27961,0.1085,0.91536,-0.24955,-0.56447,-0.33458,0.01739,-0.03282,-0.32471,1.25957,-0.06744,-0.24966,-0.86182,0.16973,-0.0715,-0.51149
0.02,0.94852,0.01616,0.21068,0.3533,0,0.03447,-2.57536,-0.12354,-0.91517,2.62297,1.162,0.41296,-0.77695,-1.35945,2.89367,-0.04757,-0.95042,0.12228,-0.09436,-0.14387,-0.89121,-3.64892,0.14531,0.62174,0.25101,0.21409,0.99788,-0.25717,-0.53377,-0.34262,0.00081,-0.03231,-0.33857,1.31031,-0.07249,-0.27659,-0.83206,0.15351,-0.07407,-0.49625
0.04,1.04868,0.01198,0.22059,0.30085,0,0.01815,-2.91533,-0.10367,-0.80037,3.03159,1.18736,0.17026,-1.04,-1.27866,3.03528,0.01292,-0.99299,0.11051,-0.16351,-0.47738,-0.80435,-4.03628,0.33204,0.57574,0.19403,0.36156,1.10284,-0.2617,-0.47226,-0.35819,-0.01848,-0.0311,-0.35365,1.36335,-0.07768,-0.31546,-0.78324,0.1295,-0.07563,-0.46038
0.06,1.16475,0.00484,0.22734,0.2267,0,-0.00346,-3.32351,-0.07515,-0.62327,3.48912,1.18787,-0.15697,-1.37454,-1.13803,3.15575,0.09994,-0.99681,0.08325,-0.2551,-0.91893,-0.66188,-4.45936,0.57861,0.46552,0.10401,0.54984,1.23158,-0.26127,-0.37425,-0.38709,-0.03885,-0.02905,-0.37116,1.41882,-0.08191,-0.36952,-0.71838,0.09737,-0.07554,-0.39869
0.08,1.29267,-0.00574,0.2285,0.1317,0,-0.02978,-3.78959,-0.03742,-0.37746,3.96306,1.15319,-0.56693,-1.77571,-0.92974,3.23513,0.21599,-0.94131,0.03611,-0.36893,-1.46601,-0.45691,-4.8852,0.88237,0.27186,-0.02323,0.77425,1.3838,-0.25395,-0.23491,-0.43604,-0.05756,-0.02613,-0.39224,1.47655,-0.08395,-0.4416,-0.64301,0.05775,-0.07307,-0.30681
0.1,1.4272,-0.02033,0.22188,0.01835,0,-0.05978,-4.29835,0.00896,-0.06082,4.41142,1.07287,-1.0504,-2.23242,-0.64898,3.25392,0.36214,-0.80334,-0.03577,-0.50316,-2.10692,-0.18441,-5.27891,1.23666,-0.02619,-0.19119,1.02656,1.55825,-0.23817,-0.05148,-0.51243,-0.07074,-0.02242,-0.41806,1.53731,-0.08272,-0.534,-0.56615,0.01283,-0.06756,-0.18245
0.12,1.56264,-0.03957,0.20582,-0.10894,0,-0.09206,-4.83139,0.06195,0.32268,4.78642,0.9383,-1.58927,-2.72703,-0.29604,3.19684,0.53772,-0.55871,-0.13759,-0.65407,-2.81977,0.15722,-5.60826,1.63076,-0.44978,-0.40246,1.29534,1.75306,-0.21305,0.17551,-0.62382,-0.0735,-0.01821,-0.44964,1.60373,-0.07743,-0.64838,-0.50072,-0.03356,-0.05852,-0.02621
0.14,1.69327,-0.06416,0.17945,-0.24392,0,-0.125,-5.36828,0.11802,0.76198,5.03923,0.74462,-2.15597,-3.23522,0.12195,3.0557,0.74015,-0.18407,-0.27477,-0.81603,-3.57217,0.56455,-5.8463,2.05015,-1.01796,-0.6587,1.56656,1.96574,-0.17854,0.44124,-0.77695,-0.06047,-0.01391,-0.48758,1.68041,-0.06768,-0.78548,-0.46307,-0.0761,-0.04572,0.15809
0.16,1.81366,-0.09478,0.14272,-0.37881,0,-0.15695,-5.88733,0.17229,1.23862,5.12629,0.4925,-2.71387,-3.72618,0.58991,2.8313,0.96489,0.34079,-0.45264,-0.98153,-4.32192,1.02774,-5.97267,2.47709,-1.74477,-0.96047,1.8246,2.19287,-0.13539,0.73588,-0.97656,-0.02642,-0.01005,-0.53155,1.77356,-0.05353,-0.94492,-0.47181,-0.10851,-0.02921,0.3636
0.18,1.91881,-0.13216,0.09647,-0.50481,0,-0.18646,-6.36625,0.21899,1.72733,5.01767,0.1887,-3.21929,-4.16348,1.08455,2.53424,1.20552,1.03022,-0.67603,-1.14139,-5.01871,1.52984,-5.97393,2.89143,-2.63592,-1.30711,2.0534,2.42978,-0.08505,1.04437,-1.22424,0.03296,-0.00717,-0.57986,1.89019,-0.03546,-1.12489,-0.54605,-0.12418,-0.00933,0.58091
0.2,2.00427,-0.17694,0.04233,-0.61286,0,-0.21253,-6.78269,0.25195,2.19745,4.70745,-0.15555,-3.62516,-4.50658,1.57524,2.18447,1.45391,1.88958,-0.94857,-1.28523,-5.60667,2.04697,-5.84373,3.27171,-3.68532,-1.6962,2.23767,2.67034,-0.02952,1.34676,-1.51768,0.12051,-0.00582,-0.62915,2.03698,-0.01434,-1.32188,-0.70326,-0.1169,0.0133,0.79872
0.22,2.0661,-0.22978,-0.01738,-0.69439,0,-0.23473,-7.1148,0.26533,2.6153,4.22366,-0.52677,-3.88662,-4.71317,2.0263,1.80911,1.70047,2.91197,-1.27172,-1.40199,-6.02787,2.54988,-5.58251,3.59625,-4.8718,-2.12271,2.36391,2.90705,0.02876,1.61933,-1.85054,0.23732,-0.00661,-0.6744,2.21905,0.00867,-1.53049,-0.95713,-0.08131,0.03795,1.00467
0.24,2.10087,-0.2913,-0.07981,-0.74221,0,-0.25325,-7.34162,0.25439,2.94741,3.62753,-0.90904,-3.9685,-4.7423,2.40059,1.43883,1.93441,4.07508,-1.64358,-1.48081,-6.2265,3.00675,-5.19718,3.84443,-6.15654,-2.57777,2.42118,3.13135,0.08701,1.83646,-2.21323,0.38283,-0.01024,-0.70923,2.43874,0.03217,-1.74322,-1.31553,-0.01335,0.0638,1.18614
0.26,2.10557,-0.36215,-0.14179,-0.75134,0,-0.26887,-7.44364,0.21622,3.16432,2.99375,-1.28192,-3.85423,-4.5581,2.66421,1.10302,2.14416,5.33875,-2.05762,-1.51189,-6.15377,3.38709,-4.70047,3.99785,-7.48174,-3.04739,2.40162,3.33439,0.14222,1.97321,-2.59422,0.55517,-0.01768,-0.72651,2.69452,0.05468,-1.95047,-1.77877,0.08955,0.09022,1.33118
0.28,2.07769,-0.44303,-0.20006,-0.71976,0,-0.28274,-7.40375,0.15036,3.24441,2.38398,-1.62063,-3.55507,-4.1339,2.79125,0.82496,2.3179,6.64392,-2.50166,-1.48758,-5.77291,3.66587,-4.11039,4.04166,-8.77101,-3.51143,2.30093,3.50797,0.19115,2.00816,-2.98186,0.75171,-0.03022,-0.71921,2.98027,0.07473,-2.1407,-2.33856,0.22842,0.11682,1.42932
0.3,2.01531,-0.53464,-0.25147,-0.64896,0,-0.2962,-7.20833,0.05907,3.17693,1.83394,-1.90005,-3.11327,-3.45605,2.76766,0.61791,2.4442,7.91364,-2.95721,-1.40326,-5.06385,3.82704,-3.4492,3.96571,-9.93206,-3.94322,2.11873,3.64554,0.23034,1.92598,-3.36601,0.96944,-0.04949,-0.68114,3.28527,0.09097,-2.30071,-2.97777,0.40259,0.14359,1.47235
0.32,1.91734,-0.63759,-0.2932,-0.5441,0,-0.31038,-6.84835,-0.05286,2.96351,1.35506,-2.09943,-2.58878,-2.52667,2.59323,0.48312,2.51268,9.05681,-3.39962,-1.25803,-4.02642,3.8653,-2.74183,3.76521,-10.86195,-4.31012,1.85868,3.74297,0.2561,1.71946,-3.73924,1.20517,-0.07734,-0.60768,3.59468,0.10226,-2.41612,-3.67133,0.6097,0.17092,1.45484
0.34,1.78368,-0.75225,-0.32289,-0.41374,0,-0.32578,-6.3201,-0.1788,2.61774,0.93996,-2.20508,-2.03501,-1.36484,2.28112,0.41005,2.51461,9.97473,-3.79899,-1.05499,-2.68168,3.78602,-2.01339,3.44091,-11.45493,-4.57528,1.52844,3.79886,0.2645,1.39035,-4.09709,1.45532,-0.1156,-0.49614,3.89084,0.10767,-2.47193,-4.3882,0.84552,0.19951,1.37441
0.36,1.61533,-0.87846,-0.33882,-0.26909,0,-0.34189,-5.62579,-0.31131,2.16306,0.5673,-2.21109,-1.48432,-0.0063,1.85545,0.37857,2.44354,10.57041,-4.12206,-0.80106,-1.07142,3.60326,-1.28619,2.99874,-11.61263,-4.70042,1.13934,3.81448,0.25137,0.94947,-4.4378,1.71553,-0.1657,-0.346,4.15501,0.10649,-2.45341,-5.0943,1.10392,0.23015,1.2318
0.38,1.41463,-1.01536,-0.33997,-0.12299,0,-0.35683,-4.77406,-0.44331,1.62963,0.20607,-2.11924,-0.94861,1.49799,1.34764,0.36245,2.29594,10.75918,-4.33486,-0.50665,0.74366,3.33695,-0.57694,2.44937,-11.25532,-4.64967,0.7059,3.79343,0.21248,0.41599,-4.76141,1.98016,-0.2283,-0.15898,4.36942,0.09819,-2.34725,-5.75577,1.37684,0.26357,1.03084
0.4,1.18538,-1.1611,-0.32611,0.01134,0,-0.36728,-3.78049,-0.56892,1.05081,-0.18051,-1.93831,-0.42475,3.08419,0.79244,0.33336,2.07177,10.47921,-4.40593,-0.18502,2.68663,3.00972,0.10513,1.80769,-10.33266,-4.39374,0.24518,3.74105,0.1438,-0.18366,-5.06847,2.24188,-0.30292,0.06095,4.51909,0.08236,-2.14304,-6.34173,1.65437,0.30018,0.77837
0.42,0.93289,-1.31271,-0.29783,0.1217,0,-0.36866,-2.6678,-0.68391,0.45962,-0.63115,-1.68286,0.09997,4.67879,0.22436,0.26458,1.77476,9.69973,-4.30962,0.14859,4.66799,2.64405,0.75854,1.0923,-8.83171,-3.91404,-0.224,3.6634,0.04199,-0.81742,-5.35835,2.49137,-0.38774,0.30761,4.59291,0.05862,-1.83487,-6.82597,1.92501,0.33986,0.48407
0.44,0.66385,-1.46596,-0.25639,0.19823,0,-0.3556,-1.46527,-0.78548,-0.1144,-1.18245,-1.37163,0.64256,6.20257,-0.32526,0.13408,1.41241,8.42588,-4.02909,0.47793,6.59021,2.25991,1.38819,0.32485,-6.78099,-3.20602,-0.68226,3.56599,-0.09504,-1.44961,-5.62732,2.71736,-0.47957,0.5726,4.58382,0.02654,-1.42293,-7.18706,2.17608,0.38188,0.16022
0.46,0.38591,-1.61539,-0.20364,0.23478,0,-0.32275,-0.20771,-0.87161,-0.6478,-1.86411,-1.02557,1.21892,7.57556,-0.8303,-0.07323,0.99553,6.70004,-3.55906,0.78708,8.3533,1.87309,2.00262,-0.47066,-4.25062,-2.28167,-1.11098,3.45229,-0.26742,-2.04323,-5.86676,2.90696,-0.57399,0.84552,4.48828,-0.01449,-0.91482,-7.40767,2.39443,0.42478,-0.17885
