T,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,M5x,M5y,M5z,M6x,M6y,M6z,M7x,M7y,M7z,M8x,M8y,M8z,M9x,M9y,M9z,M10x,M10y,M10z,M11x,M11y,M11z,M12x,M12y,M12z,M13x,M13y,M13z,M14x,M14y,M14z,M15x,M15y,M15z,M16x,M16y,M16z,M17x,M17y,M17z,M18x,M18y,M18z,M19x,M19y,M19z,M20x,M20y,M20z
0,0.00717,-0.00056,0.0002,0.10055,0.4352,0.00315,0.10805,0.6616,-0.01828,0.09391,0.36843,-0.193,0.09056,0.12592,-0.21327,0.01939,-0.1155,-0.29562,0.01777,-0.29184,-0.29519,0.04069,0.37722,0.19298,0.07685,0.13963,0.2314,-0.01821,-0.10657,0.25335,-0.0551,-0.27619,0.2223,-0.00654,-0.08664,-0.07547,-0.04534,-0.48676,-0.09022,0.06444,-0.87558,-0.09775,-0.08873,-1.03275,-0.1373,-0.00608,-0.08689,0.07567,-0.05441,-0.48463,0.11156,0.07021,-0.86902,0.11015,-0.06934,-1.03077,0.1741
0.02,0.00612,-0.00047,4e-05,0.10124,0.43492,0.00318,0.10898,0.6613,-0.01829,0.09451,0.36821,-0.193,0.09289,0.1257,-0.21345,0.02204,-0.11621,-0.29462,0.01338,-0.29234,-0.2936,0.04097,0.37713,0.19293,0.07714,0.13957,0.23149,-0.0181,-0.10656,0.25349,-0.05487,-0.27618,0.22227,-0.00782,-0.08649,-0.07566,-0.04521,-0.48669,-0.09175,0.06564,-0.87523,-0.09774,-0.08655,-1.03258,-0.14019,-0.00716,-0.08682,0.07548,-0.05481,-0.48465,0.11124,0.0703,-0.86888,0.11021,-0.06918,-1.03081,0.17386
0.04,0.00507,-0.00037,-0.00013,0.10192,0.43463,0.00319,0.10991,0.66101,-0.01832,0.0951,0.368,-0.19301,0.09522,0.1255,-0.21363,0.02471,-0.11692,-0.29359,0.00931,-0.29259,-0.29264,0.04124,0.37705,0.19287,0.07743,0.13951,0.23157,-0.01801,-0.10653,0.25362,-0.05464,-0.27616,0.22224,-0.00909,-0.08633,-0.07585,-0.04509,-0.48661,-0.09328,0.06678,-0.87487,-0.09774,-0.08441,-1.03239,-0.1431,-0.00825,-0.08673,0.07529,-0.05522,-0.48466,0.11091,0.0704,-0.86873,0.11027,-0.06902,-1.03084,0.17359
0.06,0.00402,-0.00028,-0.0003,0.10259,0.43433,0.00319,0.11084,0.6607,-0.01836,0.09569,0.36777,-0.19302,0.09753,0.12529,-0.21381,0.0274,-0.11765,-0.29252,0.00561,-0.29264,-0.29226,0.04152,0.37695,0.19281,0.07772,0.13944,0.23164,-0.01791,-0.10653,0.25375,-0.05441,-0.27615,0.22223,-0.01037,-0.08618,-0.07605,-0.04497,-0.48652,-0.09482,0.06786,-0.87452,-0.09777,-0.08229,-1.03218,-0.14602,-0.00934,-0.08666,0.07509,-0.05562,-0.48468,0.11058,0.07048,-0.86858,0.11032,-0.06887,-1.03087,0.17332
0.08,0.00298,-0.00019,-0.00046,0.10328,0.43403,0.0032,0.11178,0.66037,-0.01839,0.09629,0.36752,-0.19303,0.09986,0.12508,-0.21397,0.03014,-0.11839,-0.2914,0.00234,-0.29253,-0.29244,0.0418,0.37686,0.19276,0.07802,0.13937,0.23173,-0.0178,-0.10652,0.2539,-0.05417,-0.27614,0.22222,-0.01163,-0.08604,-0.07623,-0.04485,-0.48643,-0.09635,0.06888,-0.87417,-0.0978,-0.08018,-1.03195,-0.14895,-0.01042,-0.08659,0.07491,-0.05602,-0.4847,0.11026,0.07058,-0.86844,0.11037,-0.06872,-1.0309,0.17305
0.1,0.00192,-9e-05,-0.00063,0.10395,0.43372,0.0032,0.1127,0.66006,-0.01845,0.09687,0.36728,-0.19305,0.10217,0.12488,-0.21414,0.03288,-0.11913,-0.29026,-0.00039,-0.29228,-0.29313,0.04208,0.37676,0.19269,0.0783,0.1393,0.2318,-0.01772,-0.1065,0.25404,-0.05396,-0.27612,0.22222,-0.01292,-0.08588,-0.07642,-0.04475,-0.48631,-0.09788,0.06983,-0.87381,-0.09786,-0.07811,-1.03168,-0.15187,-0.01151,-0.0865,0.07471,-0.05644,-0.4847,0.10993,0.07066,-0.86828,0.11041,-0.06857,-1.03092,0.17277
0.12,0.00088,0,-0.0008,0.10463,0.4334,0.00319,0.11363,0.65972,-0.0185,0.09747,0.36702,-0.19308,0.10449,0.12468,-0.21432,0.03568,-0.11989,-0.28906,-0.00266,-0.29194,-0.29434,0.04236,0.37666,0.19262,0.0786,0.13922,0.23188,-0.0176,-0.1065,0.25419,-0.0537,-0.27613,0.22223,-0.01418,-0.08573,-0.07661,-0.04463,-0.48619,-0.09945,0.07073,-0.87346,-0.09794,-0.07603,-1.0314,-0.15488,-0.01259,-0.08643,0.07452,-0.05684,-0.48472,0.10959,0.07074,-0.86813,0.11045,-0.06843,-1.03095,0.17247
0.14,-0.00017,9e-05,-0.00096,0.10531,0.43307,0.00319,0.11456,0.65938,-0.01856,0.09806,0.36675,-0.19309,0.1068,0.12447,-0.21447,0.03849,-0.12065,-0.28782,-0.00424,-0.29155,-0.29592,0.04264,0.37655,0.19255,0.07888,0.13914,0.23196,-0.01751,-0.1065,0.25435,-0.05349,-0.27612,0.22225,-0.01546,-0.08558,-0.0768,-0.04452,-0.48607,-0.10098,0.07157,-0.8731,-0.09803,-0.074,-1.0311,-0.15782,-0.01368,-0.08635,0.07433,-0.05725,-0.48473,0.10926,0.07082,-0.86798,0.11049,-0.06828,-1.03098,0.17219
0.16,-0.00124,0.00018,-0.00113,0.10597,0.43274,0.00317,0.11547,0.65902,-0.01864,0.09863,0.36647,-0.19313,0.1091,0.12427,-0.21462,0.04132,-0.12141,-0.28658,-0.00512,-0.29116,-0.29783,0.04291,0.37644,0.19247,0.07915,0.13906,0.23203,-0.01746,-0.10649,0.2545,-0.05332,-0.27612,0.22227,-0.01676,-0.08543,-0.07699,-0.04445,-0.48593,-0.10248,0.07234,-0.87275,-0.09815,-0.07203,-1.03078,-0.1607,-0.01479,-0.08628,0.07414,-0.05767,-0.48474,0.10893,0.0709,-0.86782,0.11051,-0.06814,-1.031,0.1719
0.18,-0.00221,0.00029,-0.00129,0.1067,0.43242,0.00317,0.11646,0.65869,-0.0187,0.0993,0.3662,-0.19315,0.11147,0.1241,-0.21483,0.04429,-0.12221,-0.28518,-0.00565,-0.29065,-0.30047,0.04321,0.37636,0.19239,0.07951,0.13901,0.23214,-0.01722,-0.10648,0.25468,-0.05287,-0.27613,0.22232,-0.01795,-0.08526,-0.07717,-0.04425,-0.48575,-0.10422,0.0731,-0.87238,-0.09831,-0.06988,-1.03037,-0.16407,-0.01579,-0.08619,0.07395,-0.05804,-0.48473,0.10857,0.07099,-0.86766,0.11055,-0.06801,-1.03102,0.17155
0.2,-0.0034,0.00036,-0.00147,0.10727,0.43204,0.00313,0.11727,0.65829,-0.01882,0.09973,0.36588,-0.1932,0.11366,0.12388,-0.2149,0.04704,-0.12295,-0.28398,-0.00494,-0.29045,-0.30241,0.04344,0.37621,0.1923,0.07967,0.13887,0.23217,-0.01739,-0.10648,0.25481,-0.05303,-0.27611,0.22232,-0.01937,-0.08513,-0.07736,-0.04433,-0.48564,-0.10547,0.07369,-0.87204,-0.09844,-0.06817,-1.03009,-0.16646,-0.01703,-0.08612,0.07376,-0.05852,-0.48476,0.10827,0.07103,-0.8675,0.11055,-0.06785,-1.03105,0.17131
0.22,-0.00512,0.00029,-0.00168,0.10752,0.43146,0.00301,0.11772,0.65769,-0.01907,0.0996,0.3654,-0.19334,0.11546,0.12348,-0.21466,0.04925,-0.12353,-0.28347,-0.00278,-0.29101,-0.3019,0.0435,0.37586,0.19219,0.0793,0.13845,0.23198,-0.01865,-0.10654,0.25481,-0.05477,-0.27604,0.22219,-0.02132,-0.08518,-0.07755,-0.04511,-0.48579,-0.10531,0.07402,-0.87185,-0.0984,-0.06761,-1.03026,-0.16603,-0.0188,-0.08616,0.07357,-0.05927,-0.4849,0.10813,0.07103,-0.86739,0.11051,-0.06756,-1.03118,0.17131
0.24,-0.00706,0.00018,-0.00191,0.10762,0.43081,0.00285,0.11799,0.65702,-0.01937,0.09924,0.36486,-0.19351,0.11709,0.12303,-0.21429,0.05119,-0.12404,-0.28319,-0.00023,-0.29185,-0.30032,0.04348,0.37544,0.19206,0.07873,0.13792,0.23172,-0.02031,-0.1066,0.25476,-0.05711,-0.27593,0.22201,-0.0235,-0.08528,-0.07774,-0.04617,-0.48601,-0.10468,0.07424,-0.87168,-0.0983,-0.06747,-1.03058,-0.16462,-0.0208,-0.08623,0.07338,-0.06013,-0.48507,0.10807,0.07099,-0.86728,0.11045,-0.0672,-1.03133,0.17143
0.26,-0.00893,8e-05,-0.00214,0.10775,0.43017,0.0027,0.11829,0.65636,-0.01968,0.09894,0.36433,-0.19368,0.11875,0.12261,-0.21395,0.05317,-0.12457,-0.28275,0.00211,-0.29257,-0.299,0.04349,0.37504,0.19193,0.07824,0.13742,0.23147,-0.02181,-0.10667,0.25472,-0.0592,-0.27585,0.22185,-0.02562,-0.08537,-0.07793,-0.04713,-0.4862,-0.1043,0.0745,-0.8715,-0.09823,-0.06712,-1.03083,-0.1637,-0.02273,-0.08629,0.07318,-0.06096,-0.48523,0.10798,0.07096,-0.86717,0.11039,-0.06687,-1.03146,0.17152
0.28,-0.01067,1e-05,-0.00236,0.10798,0.42956,0.00255,0.11876,0.65573,-0.01994,0.0988,0.36381,-0.19385,0.1206,0.12224,-0.2138,0.05548,-0.1251,-0.28247,0.00466,-0.2932,-0.29847,0.04352,0.37467,0.19179,0.07776,0.13697,0.23124,-0.02324,-0.10671,0.2547,-0.0612,-0.27574,0.22174,-0.02757,-0.08542,-0.07812,-0.04796,-0.48635,-0.10381,0.0748,-0.8713,-0.0982,-0.06684,-1.03105,-0.1626,-0.02452,-0.08633,0.07299,-0.06168,-0.48536,0.1078,0.07097,-0.86705,0.11031,-0.06657,-1.03158,0.17145
0.3,-0.01274,-0.00013,-0.00259,0.10799,0.42884,0.00239,0.11884,0.65498,-0.02031,0.09827,0.36323,-0.19403,0.12199,0.12178,-0.21326,0.05699,-0.12559,-0.28194,0.00689,-0.29407,-0.2961,0.04348,0.37418,0.19167,0.07721,0.13638,0.23098,-0.02491,-0.10682,0.25466,-0.06352,-0.27567,0.22153,-0.02992,-0.08555,-0.0783,-0.04912,-0.48657,-0.10341,0.07495,-0.87111,-0.09808,-0.06652,-1.03134,-0.16165,-0.02667,-0.08642,0.0728,-0.06266,-0.48554,0.10784,0.07088,-0.86692,0.11026,-0.06618,-1.03172,0.17174
0.32,-0.01558,-0.0004,-0.0029,0.10742,0.42792,0.00216,0.11787,0.65405,-0.02091,0.09677,0.36257,-0.1943,0.12254,0.12117,-0.21136,0.0568,-0.12586,-0.28058,0.00938,-0.29552,-0.28855,0.0432,0.3734,0.19158,0.07658,0.13551,0.23062,-0.02709,-0.10701,0.25449,-0.06659,-0.27558,0.22099,-0.03325,-0.08579,-0.07853,-0.051,-0.48689,-0.10347,0.07484,-0.87084,-0.09771,-0.06579,-1.03172,-0.16147,-0.02966,-0.0866,0.07256,-0.06426,-0.48576,0.10851,0.07052,-0.8667,0.11027,-0.06553,-1.03186,0.17305
0.34,-0.01873,-0.00072,-0.00323,0.10666,0.42691,0.00189,0.11652,0.65301,-0.02164,0.0949,0.36186,-0.1946,0.12259,0.12051,-0.20918,0.05592,-0.12604,-0.2792,0.01329,-0.29715,-0.28021,0.04285,0.3725,0.19149,0.0759,0.13451,0.23022,-0.02947,-0.10725,0.2543,-0.06993,-0.2755,0.22036,-0.03695,-0.08608,-0.07876,-0.05318,-0.48725,-0.10365,0.07458,-0.87055,-0.09726,-0.06502,-1.03215,-0.16149,-0.03299,-0.08681,0.07232,-0.0661,-0.486,0.10938,0.07006,-0.86646,0.1103,-0.06477,-1.032,0.17467
