T,R,L
0,1,0
0.02,1,0
0.04,1,0
0.06,1,0
0.08,1,0
0.1,1,0
0.12,1,0
0.14,1,0
0.16,1,0
0.18,1,0
0.2,1,0
0.22,1,0
0.24,1,0
0.26,1,0
0.28,1,0
0.3,1,0
0.32,1,0
0.34,1,0
0.36,1,0
0.38,1,0
0.4,1,0
0.42,1,0
0.44,1,0
0.46,1,0
0.48,1,0
0.5,1,0
0.52,1,0
0.54,1,0
0.56,1,0
0.58,1,0
0.6,1,0
0.62,1,0
0.64,1,0
0.66,1,0
0.68,1,0
0.7,1,0
0.72,1,0
0.74,1,0
0.76,1,0
0.78,1,0
0.8,1,0
0.82,1,1
0.84,1,1
0.86,1,1
0.88,1,1
0.9,1,1
0.92,1,1
0.94,1,1
0.96,1,1
0.98,1,1
1,1,1
1.02,1,1
1.04,0,1
1.06,0,1
1.08,0,1
1.1,0,1
1.12,0,1
1.14,0,1
1.16,0,1
1.18,0,1
1.2,0,1
1.22,0,1
1.24,0,1
1.26,0,1
1.28,0,1
1.3,0,1
1.32,0,1
1.34,0,1
1.36,0,1
1.38,0,1
1.4,0,1
1.42,0,1
1.44,0,1
1.46,0,1
1.48,0,1
1.5,1,1
1.52,1,1
1.54,1,1
1.56,1,1
1.58,1,1
1.6,1,1
1.62,1,1
1.64,1,1
1.66,1,1
1.68,1,1
1.7,1,1
1.72,1,1
1.74,1,1
1.76,1,1
1.78,1,1
1.8,1,1
1.82,1,0
1.84,1,0
1.86,1,0
1.88,1,0
1.9,1,0
1.92,1,0
1.94,1,0
1.96,1,0
1.98,1,0
2,1,0
2.02,1,0
2.04,1,0
2.06,1,0
2.08,1,0
2.1,1,0
2.12,1,0
2.14,1,0
2.16,1,0
2.18,1,0
2.2,1,0
2.22,1,0
2.24,1,0
2.26,1,0
2.28,1,0
2.3,1,0
2.32,1,0
2.34,1,0
2.36,1,0
2.38,1,0
2.4,1,0
2.42,1,0
2.44,1,0
2.46,1,0
2.48,1,0
2.5,1,0
2.52,1,0
2.54,1,0
2.56,1,0
2.58,1,1
2.6,1,1
2.62,1,1
2.64,1,1
2.66,1,1
2.68,1,1
2.7,1,1
2.72,0,1
2.74,0,1
2.76,0,1
2.78,0,1
2.8,0,1
2.82,0,1
2.84,0,1
2.86,0,1
2.88,0,1
2.9,0,1
2.92,0,1
2.94,0,1
2.96,0,1
2.98,0,1
3,0,1
3.02,0,1
3.04,0,1
3.06,0,1
3.08,0,1
3.1,0,1
3.12,0,1
3.14,0,1
3.16,0,1
3.18,0,1
3.2,0,1
3.22,0,1
3.24,0,1
3.26,0,1
3.28,0,1
3.3,0,1
3.32,0,1
3.34,0,1
3.36,0,1
3.38,0,1
3.4,0,1
3.42,0,1
3.44,0,1
3.46,0,1
3.48,0,1
3.5,0,1
3.52,0,1
3.54,0,1
3.56,0,1
3.58,0,1
3.6,0,1
3.62,0,1
3.64,0,1
3.66,0,1
3.68,0,1
3.7,0,1
3.72,0,1
3.74,0,1
3.76,0,1
3.78,0,1
3.8,0,1
3.82,0,1
3.84,0,1
3.86,0,1
3.88,0,1
3.9,0,1
3.92,0,1
3.94,0,1
3.96,0,1
3.98,0,1
4,0,1
4.02,0,1
4.04,0,1
4.06,0,1
4.08,0,1
4.1,0,1
4.12,0,1
4.14,0,1
4.16,0,1
4.18,0,1
4.2,0,1
4.22,0,1
4.24,0,1
4.26,0,1
4.28,0,1
4.3,0,1
4.32,0,1
4.34,0,1
4.36,0,1
4.38,0,1
4.4,0,1
4.42,0,1
4.44,1,1
4.46,1,1
4.48,1,1
4.5,1,1
4.52,1,1
4.54,1,1
4.56,1,1
4.58,1,1
4.6,0,1
4.62,1,1
4.64,1,1
4.66,1,1
4.68,1,1
4.7,1,1
4.72,1,1
4.74,1,0
4.76,1,0
4.78,1,0
4.8,1,0
4.82,1,0
4.84,1,0
4.86,1,0
4.88,1,0
4.9,1,0
4.92,1,0
4.94,1,0
4.96,1,0
4.98,1,0
5,1,0
5.02,1,0
5.04,1,0
5.06,1,0
5.08,1,0
5.1,1,0
5.12,1,0
5.14,1,0
5.16,1,0
5.18,1,0
5.2,1,0
5.22,1,0
5.24,1,0
5.26,1,0
5.28,1,0
5.3,1,0
5.32,1,0
5.34,1,0
5.36,1,0
5.38,1,0
5.4,1,1
5.42,1,1
5.44,1,1
5.46,1,1
5.48,1,1
5.5,1,1
5.52,1,1
5.54,1,1
5.56,1,1
5.58,1,1
5.6,1,1
5.62,1,1
5.64,1,1
5.66,1,1
5.68,0,1
5.7,0,1
5.72,0,1
5.74,0,1
5.76,0,1
5.78,0,1
5.8,0,1
5.82,0,1
5.84,0,1
5.86,0,1
5.88,0,1
5.9,0,1
5.92,0,1
5.94,0,1
5.96,0,1
5.98,0,1
6,0,1
6.02,0,1
6.04,0,1
6.06,0,1
6.08,0,1
6.1,0,1
6.12,0,1
6.14,0,1
6.16,0,1
6.18,0,1
6.2,0,1
6.22,0,1
6.24,0,1
6.26,0,1
6.28,0,1
6.3,0,1
6.32,0,1
6.34,0,1
6.36,0,1
6.38,0,1
6.4,0,1
6.42,0,1
6.44,0,1
6.46,0,1
6.48,0,1
6.5,0,1
6.52,0,1
6.54,0,1
6.56,0,1
6.58,0,1
6.6,0,1
6.62,0,1
6.64,0,1
6.66,0,1
6.68,0,1
6.7,0,1
6.72,0,1
6.74,0,1
6.76,0,1
6.78,0,1
6.8,0,1
6.82,0,1
6.84,0,1
6.86,0,1
6.88,0,1
6.9,0,1
6.92,0,1
6.94,0,1
6.96,0,1
6.98,0,1
7,0,1
7.02,0,1
7.04,0,1
7.06,0,1
7.08,0,1
7.1,0,1
7.12,0,1
7.14,0,1
7.16,0,1
7.18,0,1
7.2,0,1
7.22,0,1
7.24,0,1
7.26,0,1
7.28,0,1
7.3,0,1
7.32,0,1
7.34,0,1
7.36,0,1
7.38,0,1
7.4,0,1
7.42,0,1
7.44,0,1
7.46,0,1
7.48,0,1
7.5,0,1
7.52,0,1
7.54,0,1
7.56,0,1
7.58,0,1
7.6,0,1
7.62,0,1
7.64,0,1
7.66,0,1
7.68,0,1
7.7,0,1
7.72,0,1
7.74,0,1
7.76,0,1
7.78,0,1
7.8,0,1
7.82,0,1
7.84,0,1
7.86,0,1
7.88,0,1
7.9,0,1
7.92,0,1
7.94,0,1
7.96,0,1
7.98,0,1
8,0,1
8.02,0,1
8.04,0,1
8.06,0,1
8.08,0,1
8.1,0,1
8.12,0,1
8.14,0,1
8.16,0,1
8.18,0,1
8.2,0,1
8.22,0,1
8.24,0,1
8.26,0,1
8.28,0,1
8.3,0,1
8.32,0,1
8.34,0,1
8.36,0,1
8.38,0,1
8.4,0,1
8.42,0,1
8.44,0,1
8.46,0,1
8.48,0,1
8.5,0,1
8.52,0,1
8.54,0,1
8.56,0,1
8.58,0,1
8.6,0,1
8.62,0,1
8.64,0,1
8.66,0,1
8.68,0,1
8.7,0,1
8.72,0,1
8.74,0,1
8.76,0,1
8.78,0,1
8.8,0,1
8.82,0,1
8.84,0,1
8.86,0,1
8.88,0,1
8.9,0,1
8.92,0,1
8.94,0,1
8.96,0,1
8.98,0,1
9,0,1
9.02,0,1
9.04,0,1
9.06,0,1
9.08,0,1
9.1,0,1
9.12,0,1
9.14,0,1
9.16,0,1
9.18,0,1
9.2,0,1
9.22,0,1
9.24,0,1
9.26,0,1
9.28,0,1
9.3,0,1
9.32,0,1
9.34,0,1
9.36,0,1
9.38,0,1
9.4,0,1
9.42,0,1
9.44,0,1
9.46,0,1
9.48,0,1
9.5,0,1
9.52,0,1
9.54,0,1
9.56,0,1
9.58,0,1
9.6,0,1
9.62,0,1
9.64,0,1
9.66,0,1
9.68,0,1
9.7,0,1
9.72,0,1
9.74,0,1
9.76,0,1
9.78,0,1
9.8,0,1
9.82,0,1
9.84,0,1
9.86,0,1
9.88,0,1
9.9,0,1
9.92,0,1
9.94,0,1
9.96,0,1
9.98,0,1
10,0,1
10.02,0,1
10.04,0,1
10.06,0,1
10.08,0,1
10.1,0,1
10.12,0,1
