T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,0.00038,0,-0.00038,-0,0.00038,0,-1e-05,0,0,-0,-0,0
0.02,0.00018,0,-0.00017,-3e-05,0.00016,3e-05,1e-05,0,1e-05,-3e-05,-1e-05,3e-05
0.04,-0.00016,0.01488,0.00019,-6e-05,-0.0002,6e-05,2e-05,0,1e-05,-6e-05,-2e-05,6e-05
0.06,-0.00066,0.06457,0.00072,-0.0001,-0.00073,0.0001,5e-05,0,2e-05,-0.0001,-3e-05,0.0001
0.08,-0.00136,0.13395,0.00146,-0.00015,-0.00147,0.00015,8e-05,0,3e-05,-0.00015,-4e-05,0.00015
0.1,-0.00228,0.22535,0.00243,-0.00021,-0.00245,0.00021,0.00012,0,4e-05,-0.00021,-5e-05,0.00021
0.12,-0.00343,0.33964,0.00364,-0.00027,-0.00366,0.00027,0.00016,0,5e-05,-0.00027,-7e-05,0.00027
0.14,-0.0048,0.4753,0.00507,-0.00035,-0.00509,0.00035,0.00021,0,6e-05,-0.00035,-8e-05,0.00035
0.16,-0.00633,0.62728,0.00666,-0.00042,-0.00669,0.00042,0.00026,0,7e-05,-0.00042,-9e-05,0.00042
0.18,-0.00792,0.78568,0.0083,-0.00047,-0.00834,0.00047,0.00031,0,7e-05,-0.00047,-0.0001,0.00047
0.2,-0.00941,0.93425,0.00983,-0.0005,-0.00986,0.0005,0.00035,0,7e-05,-0.0005,-0.0001,0.0005
0.22,-0.01056,1.04889,0.01098,-0.00048,-0.01101,0.00048,0.00036,0,6e-05,-0.00048,-9e-05,0.00048
0.24,-0.01102,1.09624,0.01139,-0.00039,-0.01142,0.00039,0.00033,0,4e-05,-0.00039,-6e-05,0.00039
0.26,-0.01036,1.03276,0.01061,-0.0002,-0.01062,0.0002,0.00025,0,0,-0.0002,-1e-05,0.0002
0.28,-0.00803,0.80443,0.00807,0.00012,-0.00805,-0.00012,9e-05,0.00613,-6e-05,0.00012,7e-05,-0.00012
