T,R,L
0,0,1
0.02,0,1
0.04,0,1
0.06,0,1
0.08,0,1
0.1,0,1
0.12,0,1
0.14,0,1
0.16,0,1
0.18,0,1
0.2,0,1
0.22,0,1
0.24,0,0
0.26,0,0
0.28,0,0
0.3,0,0
0.32,0,0
0.34,0,0
0.36,0,0
0.38,0,0
0.4,0,0
0.42,0,0
0.44,0,0
0.46,0,0
0.48,0,1
0.5,0,1
0.52,0,1
0.54,0,1
0.56,0,1
0.58,0,1
0.6,0,1
0.62,0,1
0.64,0,1
0.66,0,1
0.68,0,1
0.7,0,1
0.72,0,1
0.74,0,1
0.76,0,1
0.78,0,1
0.8,0,1
0.82,0,0
0.84,0,0
0.86,0,0
0.88,0,0
0.9,0,0
0.92,1,0
0.94,1,0
0.96,1,0
0.98,1,0
1,1,0
1.02,1,0
1.04,1,0
1.06,1,0
1.08,1,0
1.1,1,0
1.12,1,0
1.14,1,0
1.16,1,0
1.18,1,0
1.2,1,0
1.22,1,0
1.24,1,0
1.26,1,0
1.28,1,0
1.3,1,0
1.32,1,0
1.34,1,0
1.36,1,0
1.38,1,1
1.4,1,1
1.42,1,1
1.44,1,1
1.46,0,1
1.48,0,1
1.5,0,1
1.52,0,1
1.54,0,1
1.56,0,1
1.58,0,1
1.6,0,1
1.62,0,1
1.64,0,1
1.66,0,1
1.68,0,1
1.7,0,1
1.72,0,1
1.74,0,1
1.76,0,1
1.78,0,1
1.8,0,1
1.82,0,1
1.84,0,1
1.86,0,1
1.88,0,1
1.9,0,1
1.92,0,1
1.94,0,1
1.96,0,1
1.98,0,1
2,0,1
2.02,1,1
2.04,1,1
2.06,1,1
2.08,1,1
2.1,1,1
2.12,1,1
2.14,1,1
2.16,1,1
2.18,1,1
2.2,1,1
2.22,1,1
2.24,1,1
2.26,1,0
2.28,1,0
2.3,1,0
2.32,1,0
2.34,1,0
2.36,1,0
2.38,1,0
2.4,1,0
2.42,1,0
2.44,1,0
2.46,1,0
2.48,1,0
2.5,1,0
2.52,1,0
2.54,1,0
2.56,1,0
2.58,1,0
2.6,1,0
2.62,1,0
2.64,1,0
2.66,1,0
2.68,1,0
2.7,1,0
2.72,1,0
2.74,1,0
2.76,1,0
2.78,1,0
2.8,1,0
2.82,1,0
2.84,1,0
2.86,1,0
2.88,1,0
2.9,1,0
2.92,1,0
2.94,1,0
2.96,1,0
2.98,1,0
3,1,0
3.02,1,0
3.04,1,0
3.06,1,0
3.08,1,0
3.1,1,0
3.12,1,0
3.14,1,0
3.16,1,0
3.18,1,0
3.2,1,0
3.22,1,0
3.24,1,0
3.26,1,0
3.28,1,1
3.3,1,1
3.32,1,1
3.34,1,1
3.36,1,1
3.38,1,1
3.4,1,1
3.42,1,1
3.44,1,1
3.46,1,1
3.48,1,1
3.5,1,1
3.52,1,1
3.54,1,1
3.56,1,1
3.58,1,1
3.6,0,1
3.62,0,1
3.64,0,1
3.66,0,1
3.68,0,1
3.7,0,1
3.72,1,1
3.74,1,1
3.76,1,1
3.78,1,1
3.8,1,1
3.82,1,1
3.84,1,1
3.86,1,1
3.88,0,1
3.9,0,1
3.92,0,1
3.94,1,1
3.96,1,1
3.98,1,1
4,1,1
4.02,1,1
4.04,1,1
4.06,1,1
4.08,1,1
4.1,1,1
4.12,1,0
4.14,1,0
4.16,1,0
4.18,1,0
4.2,1,0
4.22,1,0
4.24,1,0
4.26,1,0
4.28,1,0
4.3,1,0
4.32,1,0
4.34,1,0
4.36,1,0
4.38,1,0
4.4,1,0
4.42,1,0
4.44,1,0
4.46,1,0
4.48,1,0
4.5,1,0
4.52,1,0
4.54,1,0
4.56,1,0
4.58,1,0
4.6,0,0
4.62,0,0
4.64,0,0
4.66,0,1
4.68,0,1
4.7,0,1
4.72,0,1
4.74,0,1
4.76,0,1
4.78,0,1
4.8,0,1
4.82,0,1
4.84,0,1
4.86,0,1
4.88,0,1
4.9,0,1
4.92,0,1
4.94,0,1
4.96,0,1
4.98,0,1
5,0,1
5.02,0,1
5.04,0,1
5.06,0,1
5.08,0,1
5.1,0,1
5.12,0,1
5.14,0,1
5.16,0,1
5.18,0,1
5.2,1,1
5.22,1,1
5.24,1,1
5.26,1,0
5.28,1,0
5.3,1,0
5.32,1,0
5.34,1,0
5.36,1,0
5.38,1,0
5.4,1,0
5.42,1,0
5.44,1,0
5.46,1,0
5.48,1,0
5.5,1,0
5.52,1,0
5.54,1,0
5.56,1,0
5.58,1,0
5.6,1,0
5.62,1,0
5.64,1,0
5.66,1,0
5.68,1,0
5.7,1,0
5.72,1,0
5.74,1,0
5.76,1,0
5.78,1,0
5.8,1,0
5.82,1,0
5.84,1,0
5.86,1,0
5.88,1,0
5.9,1,0
5.92,1,0
5.94,1,0
5.96,1,0
5.98,1,0
6,1,0
6.02,1,0
6.04,1,0
6.06,1,0
6.08,1,0
6.1,1,0
6.12,1,0
6.14,1,0
6.16,1,0
6.18,1,0
6.2,1,0
6.22,1,0
6.24,1,0
6.26,1,0
6.28,1,0
6.3,1,0
6.32,1,0
6.34,1,0
6.36,1,0
6.38,1,0
6.4,1,0
6.42,1,0
6.44,1,0
6.46,1,0
6.48,1,0
6.5,0,0
6.52,0,0
6.54,0,0
6.56,0,0
6.58,0,0
6.6,0,0
6.62,0,0
6.64,0,0
6.66,0,0
6.68,0,0
6.7,0,0
6.72,0,0
6.74,1,0
6.76,1,0
6.78,1,0
6.8,1,0
6.82,1,0
6.84,1,0
6.86,1,0
6.88,1,0
6.9,1,0
6.92,1,0
6.94,1,0
6.96,1,0
6.98,1,0
7,1,0
7.02,1,0
7.04,1,0
7.06,1,0
7.08,1,0
7.1,1,0
7.12,1,0
7.14,1,0
7.16,1,0
7.18,1,0
7.2,1,0
7.22,1,0
7.24,1,0
7.26,1,0
7.28,1,0
7.3,1,0
7.32,1,0
7.34,1,0
7.36,1,0
7.38,1,0
7.4,1,0
7.42,1,0
7.44,1,0
7.46,1,0
7.48,1,0
7.5,1,0
7.52,1,0
7.54,1,0
7.56,1,0
7.58,1,0
7.6,1,0
7.62,1,0
7.64,1,0
7.66,1,0
7.68,1,0
7.7,1,0
7.72,1,0
7.74,1,0
7.76,1,0
7.78,1,0
7.8,1,0
7.82,1,0
7.84,1,0
7.86,1,0
7.88,1,0
7.9,1,0
7.92,1,0
7.94,1,0
7.96,1,0
7.98,1,0
8,1,0
8.02,1,0
8.04,1,0
8.06,1,0
8.08,1,0
8.1,1,0
8.12,1,0
8.14,1,0
8.16,1,0
8.18,1,0
8.2,1,0
8.22,1,0
8.24,1,0
8.26,1,0
8.28,1,0
8.3,1,0
8.32,1,0
8.34,1,0
8.36,1,0
8.38,1,0
8.4,1,0
8.42,1,0
8.44,1,0
8.46,1,0
8.48,1,0
8.5,1,0
8.52,1,0
8.54,1,0
8.56,1,0
8.58,1,0
8.6,1,0
8.62,1,0
8.64,1,0
8.66,1,0
8.68,1,0
8.7,1,0
8.72,1,0
8.74,1,0
8.76,1,0
8.78,1,0
8.8,1,0
8.82,1,0
8.84,1,0
8.86,1,0
8.88,1,0
8.9,1,0
8.92,1,0
8.94,1,0
8.96,1,0
8.98,1,0
9,1,0
9.02,1,0
9.04,1,0
9.06,1,0
9.08,1,0
9.1,1,0
9.12,1,0
9.14,1,0
9.16,1,0
9.18,1,0
9.2,1,0
9.22,1,0
9.24,1,0
9.26,1,0
9.28,1,0
9.3,1,0
9.32,1,0
9.34,1,0
9.36,1,0
9.38,1,0
9.4,1,0
9.42,1,0
9.44,1,0
9.46,1,0
9.48,1,0
9.5,1,0
9.52,1,0
9.54,1,0
9.56,1,0
9.58,1,0
9.6,1,0
9.62,1,0
9.64,1,0
9.66,1,0
9.68,1,0
9.7,1,0
9.72,1,0
9.74,1,0
9.76,1,0
9.78,1,0
9.8,1,0
9.82,1,0
9.84,1,0
9.86,1,0
9.88,1,0
9.9,1,0
9.92,1,0
9.94,1,0
9.96,1,0
9.98,1,0
10,1,0
10.02,1,0
10.04,1,0
10.06,1,0
10.08,1,0
10.1,1,0
10.12,1,0
10.14,1,0
10.16,1,0
10.18,1,0
10.2,1,0
10.22,1,0
10.24,1,0
10.26,1,0
10.28,1,0
10.3,1,0
10.32,1,0
10.34,1,0
10.36,1,0
10.38,1,0
10.4,1,0
10.42,1,0
10.44,1,0
10.46,1,0
10.48,1,0
10.5,1,0
10.52,1,0
10.54,1,0
10.56,1,0
10.58,1,0
10.6,1,0
10.62,1,0
10.64,1,0
10.66,1,0
10.68,1,0
10.7,1,0
10.72,1,0
10.74,1,0
10.76,1,0
10.78,1,0
10.8,1,0
10.82,1,0
10.84,1,0
10.86,1,0
10.88,1,0
10.9,1,0
10.92,1,0
10.94,1,0
10.96,1,0
10.98,1,0
11,1,0
11.02,1,0
11.04,1,0
11.06,1,0
11.08,1,0
11.1,1,0
11.12,1,0
11.14,1,0
11.16,1,0
11.18,1,0
11.2,1,0
11.22,1,0
11.24,1,0
11.26,1,0
11.28,1,0
11.3,1,0
11.32,1,0
11.34,1,0
11.36,1,0
11.38,1,0
11.4,1,0
11.42,1,0
11.44,1,0
11.46,1,0
11.48,1,0
11.5,1,0
11.52,1,0
11.54,1,0
11.56,1,0
11.58,1,0
11.6,1,0
11.62,1,0
11.64,1,0
11.66,1,0
11.68,1,0
11.7,1,0
11.72,1,0
11.74,1,0
11.76,1,0
11.78,1,0
11.8,1,0
11.82,1,0
11.84,1,0
11.86,1,0
11.88,1,0
11.9,1,0
11.92,1,0
11.94,1,0
11.96,1,0
11.98,1,0
12,1,0
12.02,1,0
12.04,1,0
12.06,1,0
12.08,1,0
12.1,1,0
12.12,1,0
12.14,1,0
12.16,1,0
12.18,1,0
12.2,1,0
12.22,1,0
12.24,1,0
12.26,1,0
12.28,1,0
12.3,1,0
12.32,1,0
12.34,1,0
12.36,1,0
12.38,1,0
12.4,1,0
12.42,1,0
12.44,1,0
12.46,1,0
12.48,1,0
12.5,1,0
12.52,1,0
12.54,1,0
12.56,1,0
12.58,1,0
12.6,1,0
12.62,1,0
12.64,1,0
12.66,1,0
12.68,1,0
12.7,1,0
12.72,1,0
12.74,1,0
12.76,1,0
12.78,1,0
12.8,1,0
12.82,1,0
12.84,1,0
12.86,1,0
12.88,1,0
12.9,1,0
12.92,1,0
12.94,1,0
12.96,1,0
12.98,1,0
13,1,0
13.02,1,0
13.04,1,0
13.06,1,0
13.08,1,0
13.1,1,0
13.12,1,0
13.14,1,0
13.16,1,0
13.18,1,0
13.2,1,0
13.22,1,0
13.24,1,0
13.26,1,0
13.28,1,0
13.3,1,0
13.32,1,0
13.34,1,0
13.36,1,0
13.38,1,0
13.4,1,0
13.42,1,0
13.44,1,0
13.46,1,0
13.48,1,0
13.5,1,0
13.52,1,0
13.54,1,0
